match,PSW,win0,confidence0,date,winner,,,pred correct?
46267,2.68,1,1.508173466,4/10/2018,Basilashvili N.,1.68,,
44551,2.43,1,1.50801709,7/21/2017,Giannessi A.,1.43,,
38218,1.54,0,1.50696113,3/12/2015,Monaco J.,-1,,
35158,1.51,0,1.505961874,1/10/2014,Isner J.,-1,,
51165,1.56,0,1.505893726,2/25/2020,Kwon S.W.,-1,,
38668,2.08,1,1.504577646,5/4/2015,Sousa J.,1.08,,
55512,1.66,0,1.504439919,5/11/2022,De Minaur A.,-1,,
56055,1.61,0,1.503956918,7/15/2022,Kubler J.,-1,,
49774,2.22,1,1.503268823,7/20/2019,Londero J.I.,1.22,,
30416,2.29,1,1.503055788,3/1/2012,Verdasco F.,1.29,,
50471,1.74,0,1.502508782,10/14/2019,Mannarino A.,-1,,
50613,1.65,0,1.502413005,10/28/2019,Garin C.,-1,,
54274,1.56,0,1.501853799,10/26/2021,Paul T.,-1,,
46000,2.24,1,1.501820466,2/27/2018,Harrison R.,1.24,,
35904,1.47,0,1.501293661,4/16/2014,Fognini F.,-1,,
46104,1.56,0,1.500346447,3/10/2018,Sandgren T.,-1,,
43240,1.71,0,1.500129771,2/16/2017,Thiem D.,-1,,
54039,1.66,0,1.499807275,9/23/2021,Basilashvili N.,-1,,
50140,1.75,0,1.499262109,8/26/2019,Opelka R.,-1,,
44140,2.61,1,1.499128055,5/31/2017,Johnson S.,1.61,,
55021,1.55,0,1.498813103,3/12/2022,Monfils G.,-1,,
47130,1.54,0,1.498543373,7/17/2018,Delbonis F.,-1,,
47430,2.29,1,1.498410248,8/13/2018,Chardy J.,1.29,,
36442,1.73,0,1.498300352,6/17/2014,Melzer J.,-1,,
44090,1.75,0,1.498152802,5/29/2017,Bolelli S.,-1,,
46467,1.63,0,1.497403264,5/1/2018,Maden Y.,-1,,
56750,1.63,0,1.497289947,10/10/2022,Lestienne C.,-1,,
54151,1.58,0,1.496482285,10/9/2021,Vukic A.,-1,,
54909,1.65,0,1.496422429,2/21/2022,Londero J.I.,-1,,
50953,1.75,0,1.496363276,2/8/2020,Gerasimov E.,-1,,
50317,1.6,0,1.496307959,9/24/2019,Carreno Busta P.,-1,,
45163,1.61,0,1.496123306,10/3/2017,Mayer L.,-1,,
53151,1.65,0,1.495918894,6/3/2021,Alcaraz C.,-1,,
51373,2.44,1,1.495805287,9/4/2020,Goffin D.,1.44,,
48160,1.6,0,1.495785576,1/5/2019,Bautista Agut R.,-1,,
56895,1.65,0,1.495580369,10/25/2022,Ruusuvuori E.,-1,,
52843,1.63,0,1.495198737,4/30/2021,Ramos-Vinolas A.,-1,,
41955,1.78,0,1.49498532,7/18/2016,Munoz De La Nava D.,-1,,
46110,1.85,0,1.494859306,3/11/2018,Lopez F.,-1,,
50766,1.76,0,1.494635245,1/20/2020,Berankis R.,-1,,
38876,1.66,0,1.494419498,5/26/2015,Almagro N.,-1,,
56385,2.39,1,1.494367286,8/21/2022,Coric B.,1.39,,
30426,2.38,1,1.494236674,3/2/2012,Giraldo S.,1.38,,
33929,2.4,1,1.494139991,6/21/2013,Mahut N.,1.4,,
47414,1.66,0,1.49407791,8/9/2018,Medvedev D.,-1,,
42669,2.44,1,1.493424651,10/19/2016,Robert S.,1.44,,
56111,2.24,1,1.493094304,7/22/2022,Musetti L.,1.24,,
50507,1.66,0,1.492938707,10/16/2019,Mannarino A.,-1,,
38408,1.85,0,1.492594801,4/7/2015,Gabashvili T.,-1,,
51927,2.29,1,1.492531997,11/19/2020,Rublev A.,1.29,,
47428,1.64,0,1.492412376,8/13/2018,Mayer L.,-1,,
34586,1.49,0,1.491655249,8/29/2013,Wawrinka S.,-1,,
48835,1.74,0,1.491643374,3/23/2019,Cecchinato M.,-1,,
47507,2.3,1,1.491540308,8/22/2018,Jarry N.,1.3,,
48403,2.24,1,1.491053967,2/8/2019,Monfils G.,1.24,,
40393,1.56,0,1.490950267,1/18/2016,Herbert P.H.,-1,,
33019,2.24,1,1.490836158,2/26/2013,Sousa J.,1.24,,
43958,1.52,0,1.489699871,5/14/2017,Vesely J.,-1,,
53796,1.7,0,1.489359452,8/18/2021,Ruud C.,-1,,
49406,1.83,0,1.489077997,6/10/2019,Thompson J.,-1,,
34132,2.6,1,1.488652313,7/12/2013,Kohlschreiber P.,1.6,,
40571,2.69,1,1.488463275,2/7/2016,Bautista R.,1.69,,
49186,2.16,1,1.48844475,5/14/2019,Struff J.L.,1.16,,
41084,1.57,0,1.487708687,4/11/2016,Paire B.,-1,,
53267,2.23,1,1.487427735,6/17/2021,Basilashvili N.,1.23,,
49235,2.36,1,1.48665046,5/20/2019,Kudla D.,1.36,,
44838,1.55,0,1.486532532,8/16/2017,Dimitrov G.,-1,,
54453,1.63,0,1.486357347,1/9/2022,Monfils G.,-1,,
54979,1.6,0,1.486027564,2/25/2022,Ramos-Vinolas A.,-1,,
55377,2.13,1,1.486025714,4/25/2022,Borges N.,1.13,,
50080,2.46,1,1.486023693,8/19/2019,Cecchinato M.,1.46,,
47372,2.59,1,1.485913764,8/6/2018,Polansky P.,1.59,,
37771,1.56,0,1.485526666,1/19/2015,Baghdatis M.,-1,,
39096,1.95,1,1.485322757,6/23/2015,Groth S.,0.95,,
40333,2.06,1,1.485260401,1/12/2016,Rosol L.,1.06,,
52877,1.64,0,1.485088097,5/4/2021,Davidovich Fokina A.,-1,,
48687,1.6,0,1.484527157,3/7/2019,Thompson J.,-1,,
38655,1.55,0,1.48432183,5/2/2015,Gasquet R.,-1,,
47301,2.52,1,1.483617136,8/1/2018,Copil M.,1.52,,
39521,1.69,0,1.483566696,8/10/2015,Robredo T.,-1,,
43573,1.69,0,1.482368327,3/23/2017,Seppi A.,-1,,
45881,1.63,0,1.482202142,2/17/2018,Dimitrov G.,-1,,
36475,1.61,0,1.481800869,6/20/2014,Gasquet R.,-1,,
43982,2.11,1,1.481746351,5/16/2017,Sock J.,1.11,,
53022,2.23,1,1.480525251,5/24/2021,Cuevas P.,1.23,,
41317,2.52,1,1.480151567,5/4/2016,Sock J.,1.52,,
49955,1.62,0,1.480113687,8/2/2019,Fritz T.,-1,,
39563,1.86,0,1.479529311,8/15/2015,Nishikori K.,-1,,
53246,1.89,0,1.479150791,6/15/2021,Lacko L.,-1,,
35631,1.59,0,1.479023438,3/6/2014,Falla A.,-1,,
51522,1.71,0,1.478861105,9/27/2020,Cecchinato M.,-1,,
50803,2.19,1,1.478161111,1/21/2020,Fognini F.,1.19,,
32224,1.66,0,1.478033035,10/8/2012,Dolgopolov O.,-1,,
44798,2.05,1,1.477888925,8/11/2017,Mannarino A.,1.05,,
37928,1.67,0,1.477691686,2/6/2015,Baghdatis M.,-1,,
51586,1.73,0,1.477218523,9/30/2020,Travaglia S.,-1,,
51226,2.63,1,1.477117379,8/22/2020,Anderson K.,1.63,,
52891,1.7,0,1.477083338,5/5/2021,Karatsev A.,-1,,
53493,2.37,1,1.477043341,7/13/2021,Jung J.,1.37,,
46894,2.1,1,1.475783193,6/19/2018,Paire B.,1.1,,
48547,2.59,1,1.475670405,2/20/2019,Dellien H.,1.59,,
30912,1.64,0,1.475603264,5/8/2012,Raonic M.,-1,,
53737,1.72,0,1.475423111,8/10/2021,Ruud C.,-1,,
53213,1.78,0,1.4748561,6/11/2021,Auger-Aliassime F.,-1,,
53439,2.16,1,1.474819704,7/2/2021,Khachanov K.,1.16,,
37048,1.46,0,1.47465952,8/19/2014,Goffin D.,-1,,
54607,2.23,1,1.474179386,1/21/2022,Berrettini M.,1.23,,
35110,1.83,0,1.474041508,1/6/2014,Rosol L.,-1,,
56157,2.16,1,1.473816379,7/27/2022,Lajovic D.,1.16,,
30937,2.88,1,1.473774616,5/10/2012,Tipsarevic J.,1.88,,
57002,2.46,1,1.473704093,11/13/2022,Fritz T.,1.46,,
56405,2.3,1,1.473279389,8/23/2022,Gasquet R.,1.3,,
52722,1.77,0,1.473082055,4/16/2021,Ruud C.,-1,,
39463,2.12,1,1.472590721,8/4/2015,Melzer J.,1.12,,
56113,1.87,0,1.472384452,7/22/2022,Molcan A.,-1,,
40779,2.63,1,1.472152881,2/23/2016,Tursunov D.,1.63,,
44356,1.58,0,1.471625982,6/30/2017,Sugita Y.,-1,,
51208,2.37,1,1.471105562,2/28/2020,Fritz T.,1.37,,
52221,1.68,0,1.471076425,2/16/2021,Djokovic N.,-1,,
35526,2.25,1,1.471013077,2/21/2014,Williams R.,1.25,,
51004,1.7,0,1.47099309,2/12/2020,Ramos-Vinolas A.,-1,,
45738,1.73,0,1.470780586,2/6/2018,Troicki V.,-1,,
35362,1.53,0,1.470712893,2/9/2014,Cilic M.,-1,,
40622,2.64,1,1.470571473,2/11/2016,Mahut N.,1.64,,
36668,2.22,1,1.470226079,7/10/2014,Lopez F.,1.22,,
32491,2.56,1,1.470101509,1/1/2013,Brands D.,1.56,,
35815,1.53,0,1.469763654,4/7/2014,Berlocq C.,-1,,
46382,2.33,1,1.469448661,4/23/2018,Paire B.,1.33,,
36612,1.68,0,1.469310865,7/7/2014,Delbonis F.,-1,,
49993,1.75,0,1.46927499,8/7/2019,Thiem D.,-1,,
56000,1.79,0,1.469145743,7/3/2022,Goffin D.,-1,,
38434,1.59,0,1.468661124,4/9/2015,Vesely J.,-1,,
33123,1.77,0,1.468367732,3/10/2013,Matosevic M.,-1,,
42249,1.89,0,1.468047619,8/22/2016,Fritz T.,-1,,
53140,1.81,0,1.467738511,6/2/2021,Opelka R.,-1,,
30672,1.69,0,1.467126212,4/13/2012,Gutierrez-Ferrol S.,-1,,
30328,2.41,1,1.467082323,2/24/2012,Stepanek R.,1.41,,
36136,2.18,1,1.466934628,5/14/2014,Dodig I.,1.18,,
30208,2.35,1,1.466884022,2/15/2012,Ramos A.,1.35,,
43847,1.53,0,1.466066523,5/2/2017,Daniel T.,-1,,
39850,2,0,1.465918145,9/28/2015,Krajicek A.,-1,,
32267,1.56,0,1.465869115,10/14/2012,Djokovic N.,-1,,
47647,2.47,1,1.463799575,9/5/2018,Nishikori K.,1.47,,
49037,1.68,0,1.463562882,4/25/2019,Berrettini M.,-1,,
30880,1.58,0,1.463547151,5/4/2012,Haas T.,-1,,
41592,1.68,0,1.463402129,6/7/2016,Millman J.,-1,,
46059,1.74,0,1.46333006,3/2/2018,Anderson K.,-1,,
33541,1.58,0,1.463292238,5/8/2013,Haas T.,-1,,
41981,1.87,0,1.462945976,7/19/2016,Thompson J.,-1,,
49748,1.69,0,1.462697718,7/17/2019,Jarry N.,-1,,
42599,2.25,1,1.462319932,10/11/2016,Zverev A.,1.25,,
33554,1.65,0,1.462111375,5/10/2013,Wawrinka S.,-1,,
52304,1.93,1,1.460897646,2/28/2021,Ramos-Vinolas A.,0.93,,
35500,1.65,0,1.460417216,2/19/2014,Anderson K.,-1,,
53543,1.74,0,1.460402199,7/18/2021,Carreno Busta P.,-1,,
34406,1.69,0,1.460394044,8/7/2013,Raonic M.,-1,,
30421,1.75,0,1.460033767,3/1/2012,Del Potro J.M.,-1,,
51932,1.88,0,1.458819058,11/21/2020,Medvedev D.,-1,,
35517,2.65,1,1.458747164,2/21/2014,Dolgopolov O.,1.65,,
37247,2.55,1,1.458062412,9/23/2014,Matosevic M.,1.55,,
48748,1.64,0,1.457886509,3/11/2019,Karlovic I.,-1,,
55084,1.61,0,1.457521313,3/18/2022,Fritz T.,-1,,
53657,2.4,1,1.457373512,7/28/2021,Mager G.,1.4,,
47594,2.32,1,1.457359052,8/29/2018,Verdasco F.,1.32,,
52164,1.77,0,1.45630172,2/10/2021,Fritz T.,-1,,
33934,2.37,1,1.456115267,6/24/2013,Hewitt L.,1.37,,
56675,2.26,1,1.455772846,9/30/2022,Musetti L.,1.26,,
48568,2.33,1,1.455646178,2/21/2019,Stakhovsky S.,1.33,,
49510,1.69,0,1.455493991,6/21/2019,Berrettini M.,-1,,
38899,1.63,0,1.45531967,5/27/2015,Johnson S.,-1,,
43488,1.67,0,1.455304957,3/11/2017,Struff J.L.,-1,,
45547,1.92,0,1.455295966,1/7/2018,Dzumhur D.,-1,,
54100,2.29,1,1.455179796,10/1/2021,Norrie C.,1.29,,
33244,1.61,0,1.454516923,3/24/2013,Melzer J.,-1,,
48145,1.91,0,1.454475807,1/3/2019,Darcis S.,-1,,
46543,2.16,1,1.454341431,5/8/2018,Shapovalov D.,1.16,,
55674,2.71,1,1.453912212,5/26/2022,Mcdonald M.,1.71,,
46801,1.69,0,1.453641867,6/3/2018,Thiem D.,-1,,
30952,2.18,1,1.453047318,5/13/2012,Troicki V.,1.18,,
48524,2.16,1,1.452965026,2/19/2019,Carballes Baena R.,1.16,,
45870,1.72,0,1.452568417,2/16/2018,Goffin D.,-1,,
55013,1.6,0,1.451316074,3/11/2022,Korda S.,-1,,
54911,1.64,0,1.450877629,2/21/2022,Seyboth Wild T.,-1,,
46750,1.85,0,1.450547428,5/30/2018,Simon G.,-1,,
37441,2.11,1,1.450166123,10/16/2014,Becker B.,1.11,,
46953,1.81,0,1.449987673,6/27/2018,Lacko L.,-1,,
44418,2.16,1,1.449510281,7/4/2017,Ramos-Vinolas A.,1.16,,
52670,1.67,0,1.449254148,4/11/2021,Carreno Busta P.,-1,,
46394,1.71,0,1.448663731,4/24/2018,Simon G.,-1,,
51412,1.76,0,1.448545028,9/10/2020,Hanfmann Y.,-1,,
43830,1.54,0,1.447773808,5/1/2017,Elias G.,-1,,
40053,2.27,1,1.447762056,10/21/2015,Gabashvili T.,1.27,,
52851,2.45,1,1.447316245,5/1/2021,Ramos-Vinolas A.,1.45,,
42244,1.53,0,1.446610018,8/21/2016,Evans D.,-1,,
53804,1.84,0,1.44594596,8/18/2021,Sonego L.,-1,,
43340,1.76,0,1.445860396,2/24/2017,Carreno Busta P.,-1,,
52941,1.85,0,1.445753751,5/12/2021,Karatsev A.,-1,,
34639,2.75,1,1.445552221,9/1/2013,Youzhny M.,1.75,,
49730,2.27,1,1.44551724,7/16/2019,Chardy J.,1.27,,
31433,1.78,0,1.444935922,7/9/2012,Klizan M.,-1,,
52914,1.79,0,1.444832659,5/10/2021,Cilic M.,-1,,
49991,1.6,0,1.444746652,8/7/2019,Medvedev D.,-1,,
35532,2.21,1,1.444676899,2/22/2014,Gulbis E.,1.21,,
38320,1.85,0,1.444538295,3/25/2015,Krajinovic F.,-1,,
32121,1.61,0,1.44430664,10/2/2012,Baghdatis M.,-1,,
36988,1.85,0,1.444265431,8/12/2014,Seppi A.,-1,,
50424,2.18,1,1.444036661,10/7/2019,Fognini F.,1.18,,
29904,2.62,1,1.443815035,1/6/2012,Tsonga J.W.,1.62,,
32100,2.37,1,1.443059899,10/1/2012,Bautista R.,1.37,,
43231,1.68,0,1.442616426,2/15/2017,Ramos-Vinolas A.,-1,,
32614,2.3,1,1.44235846,1/14/2013,Rufin G.,1.3,,
45918,1.52,0,1.442302086,2/20/2018,Cuevas P.,-1,,
44261,1.55,0,1.441572283,6/20/2017,Cilic M.,-1,,
33454,1.81,0,1.440669422,4/29/2013,Istomin D.,-1,,
30341,2.66,1,1.440516274,2/25/2012,Llodra M.,1.66,,
56301,2.16,1,1.440379663,8/10/2022,Cilic M.,1.16,,
49870,1.77,0,1.440291829,7/29/2019,Carballes Baena R.,-1,,
39641,2.38,1,1.439888541,8/25/2015,Herbert P.H,1.38,,
43008,1.72,0,1.43977434,1/16/2017,Harrison R.,-1,,
41045,2.31,1,1.439741664,4/5/2016,Barton M.,1.31,,
35773,1.75,0,1.439497945,3/22/2014,Bautista R.,-1,,
50048,1.64,0,1.439233772,8/14/2019,Mannarino A.,-1,,
33213,1.86,0,1.439147913,3/22/2013,Melzer J.,-1,,
37757,2.4,1,1.438911452,1/19/2015,Duckworth J.,1.4,,
34897,1.95,1,1.438903642,10/19/2013,Ferrer D.,0.95,,
55995,1.82,0,1.438617831,7/2/2022,Kyrgios N.,-1,,
50356,1.74,0,1.43778399,9/30/2019,Nishioka Y.,-1,,
37269,2.42,1,1.437478099,9/26/2014,Giraldo S.,1.42,,
53768,1.78,1,1.436952269,8/13/2021,Hurkacz H.,0.78,,
52876,2.23,1,1.436166716,5/4/2021,Popyrin A.,1.23,,
42310,1.78,0,1.43578119,8/29/2016,Escobedo E.,-1,,
42455,1.79,1,1.435722425,9/22/2016,Jaziri M.,0.79,,
48198,1.75,0,1.435651817,1/9/2019,Sandgren T.,-1,,
57599,1.61,0,1.435621492,3/7/2023,Wolf J.J.,-1,-100,
41986,1.68,0,1.43559797,7/19/2016,Harrison R.,-1,,
44554,2.52,1,1.435570933,7/21/2017,Lorenzi P.,1.52,,
52313,2.1,1,1.435442483,3/1/2021,Djere L.,1.1,,
31614,1.61,0,1.435360968,7/21/2012,Bellucci T.,-1,,
57079,1.75,0,1.434528958,1/9/2023,Kokkinakis T.,-1,-100,
52998,2.12,1,1.434514455,5/20/2021,Djere L.,1.12,,
51360,2.52,1,1.434173175,9/3/2020,Ruud C.,1.52,,
33021,2.32,1,1.433991245,2/26/2013,Davydenko N.,1.32,,
33064,2.33,1,1.43316902,2/28/2013,Gulbis E.,1.33,,
52403,1.51,0,1.433140947,3/10/2021,Shapovalov D.,-1,,
44514,1.65,0,1.433110505,7/18/2017,Bagnis F.,-1,,
54085,1.56,0,1.432501048,9/30/2021,Norrie C.,-1,,
34328,2.47,1,1.431828876,7/31/2013,Tursunov D.,1.47,,
41991,2.08,1,1.43164157,7/19/2016,Nishioka Y.,1.08,,
55827,2.49,1,1.431185005,6/18/2022,Hurkacz H.,1.49,,
48101,1.78,0,1.431131887,1/1/2019,Lajovic D.,-1,,
31490,2.01,0,1.430621917,7/11/2012,Ram R.,-1,,
41446,1.62,0,1.430553361,5/20/2016,Zverev A.,-1,,
52644,1.41,0,1.430529062,4/7/2021,Carreno Busta P.,-1,,
45502,1.84,0,1.430094915,1/2/2018,Mmoh M.,-1,,
51983,1.92,1,1.429810017,1/11/2021,Norrie C.,0.92,,
31285,1.65,0,1.429229146,6/21/2012,Malisse X.,-1,,
38590,2.16,1,1.42853331,4/28/2015,Rublev A.,1.16,,
42170,2.09,1,1.428311661,8/10/2016,Benneteau J.,1.09,,
43389,1.37,0,1.428238486,2/28/2017,Delbonis F.,-1,,
55729,1.83,0,1.42781539,6/7/2022,Griekspoor T.,-1,,
38339,2.31,1,1.427808237,3/27/2015,Giraldo S.,1.31,,
32960,1.67,0,1.427755665,2/21/2013,Istomin D.,-1,,
44312,1.78,0,1.427406981,6/26/2017,Ramanathan R.,-1,,
56746,2.1,1,1.426982224,10/8/2022,Fritz T.,1.1,,
53148,1.77,0,1.426971062,6/2/2021,Delbonis F.,-1,,
36579,2.2,1,1.426755327,6/27/2014,Janowicz J.,1.2,,
38285,1.78,0,1.426338439,3/17/2015,Lopez F.,-1,,
37060,1.6,0,1.426215544,8/20/2014,Lu Y.H.,-1,,
31488,1.51,0,1.425990054,7/11/2012,Van Der Merwe I.,-1,,
48845,2.17,1,1.425603999,3/24/2019,Auger-Aliassime F.,1.17,,
46968,2.17,1,1.425524324,6/28/2018,Zverev M.,1.17,,
52016,2.2,1,1.425044405,2/2/2021,Giron M.,1.2,,
40143,2.45,1,1.424900603,10/29/2015,Sock J.,1.45,,
47919,1.58,0,1.424631904,10/17/2018,Caruso S.,-1,,
43679,2.26,1,1.424631516,4/14/2017,Coric B.,1.26,,
54875,2.36,1,1.424535336,2/17/2022,Basilashvili N.,1.36,,
34452,1.92,0,1.424464778,8/13/2013,Haas T.,-1,,
33434,1.83,1,1.423769352,4/26/2013,Kohlschreiber P.,0.83,,
40200,1.86,0,1.42367255,11/5/2015,Gasquet R.,-1,,
56734,2.11,1,1.423479961,10/6/2022,Kecmanovic M.,1.11,,
57259,2.58,1,1.423134344,2/6/2023,Zapata Miralles B.,1.58,158,
52614,2.09,1,1.4230161,4/2/2021,Sinner J.,1.09,,
31412,2.36,1,1.422891035,7/3/2012,Ferrer D.,1.36,,
45846,1.85,0,1.422720173,2/14/2018,Youzhny M.,-1,,
55838,1.63,0,1.422447274,6/20/2022,Ivashka I.,-1,,
50521,1.76,0,1.422359289,10/17/2019,Chardy J.,-1,,
49782,2.2,1,1.42235204,7/22/2019,Rublev A.,1.2,,
42708,2.3,1,1.42234154,10/21/2016,Schwartzman D.,1.3,,
43266,2.36,1,1.421529393,2/18/2017,Dolgopolov O.,1.36,,
51484,1.66,0,1.42149662,9/21/2020,Paul T.,-1,,
44302,2.28,1,1.421445757,6/24/2017,Lopez F.,1.28,,
48153,2.16,1,1.420729337,1/4/2019,Medvedev D.,1.16,,
52898,2.36,1,1.420666894,5/6/2021,Garin C.,1.36,,
37520,1.61,0,1.420335001,10/23/2014,Dimitrov G.,-1,,
41427,1.69,0,1.419388272,5/17/2016,Istomin D.,-1,,
49849,1.77,0,1.419290449,7/26/2019,Opelka R.,-1,,
41454,2.12,1,1.418586427,5/22/2016,Sijsling I.,1.12,,
39821,1.72,0,1.418487512,9/23/2015,Muller G.,-1,,
52692,1.68,0,1.418215265,4/13/2021,Fognini F.,-1,,
51238,2.05,0,1.417782426,8/23/2020,Giron M.,-1,,
29992,1.65,0,1.417724106,1/16/2012,Tomic B.,-1,,
39646,2.55,1,1.417477489,8/25/2015,Carreno-Busta P.,1.55,,
37127,1.79,0,1.417402103,8/27/2014,Kudryavtsev A.,-1,,
42850,1.79,0,1.417099116,1/2/2017,Chung H.,-1,,
39921,2.06,1,1.417048671,10/6/2015,Baghdatis M.,1.06,,
45381,2.29,1,1.416931633,10/26/2017,Gasquet R.,1.29,,
48567,2.65,1,1.416874514,2/21/2019,Albot R.,1.65,,
52780,1.77,0,1.416136977,4/22/2021,Sinner J.,-1,,
39889,1.77,0,1.416020258,10/2/2015,Garcia-Lopez G.,-1,,
36388,1.78,0,1.415800904,6/11/2014,Nishikori K.,-1,,
37805,1.69,0,1.415346392,1/21/2015,Tomic B.,-1,,
38421,1.76,0,1.415330029,4/7/2015,Haider-Maurer A.,-1,,
44960,1.88,0,1.415265474,8/30/2017,Fritz T.,-1,,
50272,2.33,1,1.415105008,9/18/2019,Caruso S.,1.33,,
34464,2.04,0,1.414852246,8/14/2013,Tursunov D.,-1,,
32401,1.76,0,1.414698917,10/26/2012,Gasquet R.,-1,,
49531,2.46,1,1.41466235,6/24/2019,Dzumhur D.,1.46,,
31786,1.99,1,1.41448705,8/15/2012,Raonic M.,0.99,,
30230,1.59,0,1.414431639,2/16/2012,Kutrovsky D.,-1,,
56573,2.39,1,1.414243415,9/21/2022,Ymer M.,1.39,,
54457,2.35,1,1.413914548,1/10/2022,Munar J.,1.35,,
30819,2.49,1,1.413287638,4/30/2012,Istomin D.,1.49,,
36083,1.88,0,1.413267637,5/7/2014,Gulbis E.,-1,,
51833,2.17,1,1.412915455,10/31/2020,Millman J.,1.17,,
56065,2.05,1,1.412514222,7/17/2022,Cressy M.,1.05,,
39116,2.02,1,1.4125045,6/29/2015,Estrella Burgos V.,1.02,,
31942,1.65,0,1.412282009,8/31/2012,Hewitt L.,-1,,
40215,2.46,1,1.412113939,11/17/2015,Nishikori K.,1.46,,
35820,1.75,0,1.412101787,4/8/2014,Delbonis F.,-1,,
51102,2.44,1,1.412012162,2/20/2020,Simon G.,1.44,,
52266,1.66,0,1.411629343,2/24/2021,Davidovich Fokina A.,-1,,
48016,2.74,1,1.411297296,10/28/2018,Anderson K.,1.74,,
51168,1.99,0,1.411290504,2/25/2020,Kecmanovic M.,-1,,
39892,1.74,0,1.411174884,10/2/2015,Robredo T.,-1,,
45828,2.24,0,1.410944705,2/13/2018,Kohlschreiber P.,-1,,
47740,2.34,1,1.410839055,9/27/2018,Ebden M.,1.34,,
48430,1.84,1,1.410698928,2/11/2019,Marterer M.,0.84,,
46888,2.14,0,1.410573417,6/19/2018,Khachanov K.,-1,,
32811,1.61,0,1.410549399,2/9/2013,Cilic M.,-1,,
53639,1.74,0,1.409618173,7/27/2021,Mager G.,-1,,
56053,2.77,1,1.409361746,7/14/2022,Thiem D.,1.77,,
52674,1.91,1,1.409359322,4/12/2021,Paul T.,0.91,,
44620,1.75,0,1.409302616,7/27/2017,Gulbis E.,-1,,
31740,1.67,0,1.409184475,8/10/2012,Fish M.,-1,,
45583,1.73,0,1.40910418,1/10/2018,Ferrer D.,-1,,
52989,1.76,0,1.408970946,5/19/2021,Musetti L.,-1,,
49422,1.85,1,1.408883868,6/11/2019,Jarry N.,0.85,,
54839,1.75,0,1.408446121,2/15/2022,Delbonis F.,-1,,
56383,2.35,1,1.408166785,8/21/2022,Coric B.,1.35,,
38471,1.63,0,1.408128899,4/14/2015,Dimitrov G.,-1,,
47994,1.61,0,1.408083141,10/25/2018,Nishikori K.,-1,,
33577,1.62,0,1.407915913,5/14/2013,Chardy J.,-1,,
47606,1.53,0,1.407647194,8/30/2018,Struff J.L.,-1,,
48803,1.61,0,1.407398073,3/21/2019,Chardy J.,-1,,
38412,2.55,1,1.407369266,4/7/2015,Tipsarevic J.,1.55,,
31593,2.3,1,1.406495845,7/19/2012,Sock J.,1.3,,
45865,2.08,0,1.406425765,2/15/2018,Karlovic I.,-1,,
53281,2.41,1,1.406367481,6/19/2021,Humbert U.,1.41,,
56860,1.91,1,1.406049472,10/20/2022,Goffin D.,0.91,,
52671,1.76,0,1.405875578,4/11/2021,Goffin D.,-1,,
34972,1.99,0,1.405576881,10/28/2013,Giraldo S.,-1,,
35619,1.87,0,1.405513937,3/1/2014,Delbonis F.,-1,,
37970,1.76,0,1.405425141,2/10/2015,Schwartzman D.,-1,,
54212,2.1,1,1.404922038,10/19/2021,Gerasimov E.,1.1,,
35308,2.01,0,1.404708713,2/5/2014,Brown D.,-1,,
38227,2.12,1,1.404688734,3/13/2015,Sijsling I.,1.12,,
48369,1.59,0,1.404557202,2/6/2019,Tsonga J.W.,-1,,
47501,2.19,1,1.40448931,8/21/2018,Jarry N.,1.19,,
50439,1.58,0,1.404446869,10/8/2019,Berrettini M.,-1,,
41016,1.61,0,1.404385529,3/30/2016,Monfils G.,-1,,
38631,2.34,1,1.404377796,4/30/2015,Thiem D.,1.34,,
30749,1.65,0,1.404311581,4/23/2012,Darcis S.,-1,,
33100,1.93,0,1.403952487,3/8/2013,Matosevic M.,-1,,
35726,2.3,1,1.403855205,3/19/2014,Gabashvili T.,1.3,,
30359,2.13,1,1.403681535,2/27/2012,Andujar P.,1.13,,
35072,1.63,0,1.403197456,1/1/2014,Monfils G.,-1,,
56213,2.24,1,1.402956109,8/2/2022,Berankis R.,1.24,,
48920,1.67,0,1.402887719,4/12/2019,Ruud C.,-1,,
47744,1.53,0,1.402805232,9/27/2018,Querrey S.,-1,,
46211,1.62,0,1.402781875,3/24/2018,Sock J.,-1,,
57226,2.06,1,1.402756439,1/20/2023,Khachanov K.,1.06,106,
53874,1.59,0,1.402225986,8/28/2021,Ivashka I.,-1,,
48832,1.93,0,1.402046096,3/23/2019,Tiafoe F.,-1,,
42540,2.06,0,1.401734905,10/4/2016,Zverev A.,-1,,
43303,1.88,0,1.401509118,2/21/2017,Darcis S.,-1,,
57394,2.13,1,1.401337016,2/16/2023,Sinner J.,1.13,113,
42402,1.73,0,1.401215255,9/4/2016,Tsonga J.W.,-1,,
56958,1.62,0,1.401119783,10/31/2022,Norrie C.,-1,,
32568,2.41,1,1.401068135,1/8/2013,Malisse X.,1.41,,
37963,2.2,1,1.400868976,2/10/2015,Stakhovsky S.,1.2,,
40668,1.64,0,1.400817064,2/16/2016,Zverev A.,-1,,
32297,2.39,1,1.400751179,10/17/2012,Hewitt L.,1.39,,
38709,2.06,1,1.400490063,5/7/2015,Isner J.,1.06,,
38780,1.54,0,1.400348187,5/18/2015,Thiem D.,-1,,
38707,1.95,0,1.400068568,5/7/2015,Dimitrov G.,-1,,
43459,1.81,1,1.399958793,3/10/2017,Fritz T.,0.81,,
