match,PSW,win0,confidence0,date,,,pred,correct?,,,,,,
44231,1.24,1,0.959985221,6/16/2017,0.24,,,,,,,,,
56121,1.1,1,0.959968475,7/23/2022,0.1,,,,,,,,,
51239,1.55,1,0.959919711,8/23/2020,0.55,,,,,,,,,
45762,1.45,1,0.959907964,2/7/2018,0.45,,,,,,,,,
49269,1.47,1,0.959899007,5/23/2019,0.47,,,,,,,,,
43181,1.08,1,0.95989255,2/11/2017,0.08,,,,,,,,,
55962,1.22,1,0.959884855,6/29/2022,0.22,,,,,,,,,
51728,2.42,0,0.959872461,10/19/2020,-1,,,,,,,,,
52099,1.22,1,0.959845671,2/7/2021,0.22,,,,,,,,,
50364,1.54,1,0.959819777,9/30/2019,0.54,,,,,,,,,
55166,1.34,1,0.959819502,3/28/2022,0.34,,,,,,,,,
56496,1.38,1,0.959818057,8/31/2022,0.38,,,,,,,,,
47503,1.43,1,0.959810994,8/21/2018,0.43,,,,,,,,,
47843,1.15,1,0.959800582,10/9/2018,0.15,,,,,,,,,
44316,1.28,1,0.959784938,6/26/2017,0.28,,,,,,,,,
45830,1.43,1,0.959771219,2/13/2018,0.43,,,,,,,,,
50724,1.57,1,0.959755699,1/15/2020,0.57,,,,,,,,,
53120,1.01,1,0.959754886,6/1/2021,0.01,,,,,,,,,
51673,3.56,0,0.959753975,10/13/2020,-1,,,,,,,,,
54900,1.48,1,0.959745714,2/19/2022,0.48,,,,,,,,,
53460,1.04,1,0.959712864,7/7/2021,0.04,,,,,,,,,
52861,2.82,0,0.959710614,5/3/2021,-1,,,,,,,,,
55365,1.33,1,0.959676444,4/23/2022,0.33,,,,,,,,,
43318,1.15,1,0.959669641,2/22/2017,0.15,,,,,,,,,
47767,1.52,1,0.959627962,10/1/2018,0.52,,,,,,,,,
48547,1.52,1,0.959575868,2/20/2019,0.52,,,,,,,,,
47096,1.1,1,0.959563386,7/9/2018,0.1,,,,,,,,,
48014,1.15,1,0.959554769,10/27/2018,0.15,,,,,,,,,
51092,1.27,1,0.959549475,2/19/2020,0.27,,,,,,,,,
53877,1.05,1,0.959544244,8/30/2021,0.05,,,,,,,,,
53883,1.25,1,0.959525449,8/30/2021,0.25,,,,,,,,,
54593,1.27,1,0.959503191,1/20/2022,0.27,,,,,,,,,
57808,1.38,1,0.959499629,2/18/2023,0.38,,,,,,,,,
57809,1.38,1,0.959499629,2/18/2023,0.38,,,,,,,,,
51355,1.35,1,0.959494925,9/3/2020,0.35,,,,,,,,,
50522,3.6,0,0.959494419,10/17/2019,-1,,,,,,,,,
45924,1.8,1,0.959475801,2/20/2018,0.8,,,,,,,,,
50215,2.5,0,0.959440994,8/30/2019,-1,,,,,,,,,
54826,1.06,1,0.959428705,2/15/2022,0.06,,,,,,,,,
43338,1.38,1,0.959381629,2/24/2017,0.38,,,,,,,,,
56589,1.52,1,0.959349745,9/22/2022,0.52,,,,,,,,,
53462,1.42,1,0.959336641,7/9/2021,0.42,,,,,,,,,
48944,1.4,1,0.959322143,4/15/2019,0.4,,,,,,,,,
51380,1.07,1,0.959317055,9/5/2020,0.07,,,,,,,,,
45493,2.95,0,0.959314793,1/2/2018,-1,,,,,,,,,
57467,1.47,1,0.959304512,1/22/2023,0.47,,,,,,,,,
57470,1.47,1,0.959304512,1/22/2023,0.47,,,,,,,,,
45086,2.56,0,0.959302434,9/24/2017,-1,,,,,,,,,
44277,1.23,1,0.95928105,6/21/2017,0.23,,,,,,,,,
44323,1.21,1,0.959277347,6/27/2017,0.21,,,,,,,,,
58064,1.58,1,0.959251942,2/27/2023,0.58,,,,,,,,,
58020,1.58,1,0.959251942,2/27/2023,0.58,,,,,,,,,
45009,1.07,1,0.95924373,9/2/2017,0.07,,,,,,,,,
52946,1.23,1,0.959214931,5/12/2021,0.23,,,,,,,,,
47387,1.69,1,0.959198626,8/7/2018,0.69,,,,,,,,,
46496,1.55,1,0.959191362,5/3/2018,0.55,,,,,,,,,
48006,2.61,0,0.959183909,10/26/2018,-1,,,,,,,,,
49869,2.75,0,0.95914922,7/29/2019,-1,,,,,,,,,
51776,1.65,1,0.95914823,10/24/2020,0.65,,,,,,,,,
56010,1.05,1,0.959135932,7/8/2022,0.05,,,,,,,,,
48506,1.47,1,0.959133881,2/17/2019,0.47,,,,,,,,,
53930,1.02,1,0.959114056,8/31/2021,0.02,,,,,,,,,
43676,1.64,1,0.95911242,4/14/2017,0.64,,,,,,,,,
43192,1.11,1,0.959104683,2/13/2017,0.11,,,,,,,,,
52958,1.08,1,0.959101967,5/15/2021,0.08,,,,,,,,,
42906,1.35,1,0.959045532,1/5/2017,0.35,,,,,,,,,
48239,2.16,0,0.959030932,1/14/2019,-1,,,,,,,,,
43840,1.55,1,0.958997502,5/2/2017,0.55,,,,,,,,,
43249,1.22,1,0.958977235,2/16/2017,0.22,,,,,,,,,
50612,1.32,1,0.958864591,10/27/2019,0.32,,,,,,,,,
45988,1.6,1,0.958857784,2/26/2018,0.6,,,,,,,,,
46090,3.78,0,0.958851463,3/9/2018,-1,,,,,,,,,
44344,1.1,1,0.958816271,6/29/2017,0.1,,,,,,,,,
44544,1.24,1,0.958809211,7/20/2017,0.24,,,,,,,,,
52474,1.8,1,0.958772178,3/16/2021,0.8,,,,,,,,,
43823,1.1,1,0.958736141,5/1/2017,0.1,,,,,,,,,
55958,1.15,1,0.958726526,6/29/2022,0.15,,,,,,,,,
46127,1.09,1,0.95870016,3/12/2018,0.09,,,,,,,,,
45930,1.2,1,0.958679857,2/21/2018,0.2,,,,,,,,,
55364,1.24,1,0.958670821,4/23/2022,0.24,,,,,,,,,
55899,1.12,1,0.958662081,6/27/2022,0.12,,,,,,,,,
50676,1.74,0,0.958660303,1/6/2020,-1,,,,,,,,,
45986,1.41,1,0.958623245,2/26/2018,0.41,,,,,,,,,
56194,1.1,1,0.958613478,7/30/2022,0.1,,,,,,,,,
57296,1.04,1,0.958601147,1/16/2023,0.04,,,,,,,,,
57263,1.04,1,0.958601147,1/16/2023,0.04,,,,,,,,,
46779,1.06,1,0.958589437,5/31/2018,0.06,,,,,,,,,
44404,2.85,0,0.958566298,7/4/2017,-1,,,,,,,,,
52090,1.2,1,0.958555484,2/5/2021,0.2,,,,,,,,,
46275,1.28,1,0.958552137,4/10/2018,0.28,,,,,,,,,
53996,1.03,1,0.958549008,9/7/2021,0.03,,,,,,,,,
46143,1.09,1,0.958516195,3/13/2018,0.09,,,,,,,,,
54761,1.83,1,0.958515679,2/9/2022,0.83,,,,,,,,,
54158,1.12,1,0.9584867,10/10/2021,0.12,,,,,,,,,
57661,1.62,1,0.958480871,2/13/2023,0.62,,,,,,,,,
57669,1.62,1,0.958480871,2/13/2023,0.62,,,,,,,,,
53543,1.61,1,0.958458605,7/18/2021,0.61,,,,,,,,,
52091,1.33,1,0.958449302,2/5/2021,0.33,,,,,,,,,
53458,1.31,1,0.958438638,7/7/2021,0.31,,,,,,,,,
53962,1.16,1,0.958420664,9/2/2021,0.16,,,,,,,,,
43039,1.03,1,0.95840741,1/17/2017,0.03,,,,,,,,,
56209,1.14,1,0.958401471,8/1/2022,0.14,,,,,,,,,
45647,1.26,1,0.958390725,1/16/2018,0.26,,,,,,,,,
51026,1.55,1,0.958382285,2/14/2020,0.55,,,,,,,,,
45071,1.23,1,0.958379155,9/21/2017,0.23,,,,,,,,,
48281,1.05,1,0.958371726,1/16/2019,0.05,,,,,,,,,
47457,1.16,1,0.958366783,8/15/2018,0.16,,,,,,,,,
53782,1.13,1,0.958326836,8/16/2021,0.13,,,,,,,,,
53901,1.04,1,0.958289157,8/30/2021,0.04,,,,,,,,,
45246,1.57,1,0.958273543,10/12/2017,0.57,,,,,,,,,
45539,1.3,1,0.958268827,1/5/2018,0.3,,,,,,,,,
44051,1.36,1,0.958262059,5/25/2017,0.36,,,,,,,,,
54790,1.14,1,0.958241567,2/12/2022,0.14,,,,,,,,,
50247,1.08,1,0.958231542,9/7/2019,0.08,,,,,,,,,
43305,1.81,1,0.95822609,2/21/2017,0.81,,,,,,,,,
56927,1.53,1,0.958222192,10/27/2022,0.53,,,,,,,,,
55762,1.44,1,0.958213818,6/10/2022,0.44,,,,,,,,,
51374,1.67,1,0.958211555,9/4/2020,0.67,,,,,,,,,
55602,1.15,1,0.958204984,5/22/2022,0.15,,,,,,,,,
43822,1.46,1,0.958198398,5/1/2017,0.46,,,,,,,,,
45333,3.67,0,0.958192466,10/21/2017,-1,,,,,,,,,
51349,5.83,0,0.958155856,9/3/2020,-1,,,,,,,,,
47831,1.59,1,0.958150029,10/8/2018,0.59,,,,,,,,,
47788,3.48,0,0.95814621,10/3/2018,-1,,,,,,,,,
43006,1.11,1,0.958115423,1/16/2017,0.11,,,,,,,,,
44494,1.61,1,0.958094855,7/17/2017,0.61,,,,,,,,,
48027,1.43,1,0.958015532,10/29/2018,0.43,,,,,,,,,
54013,1.2,1,0.958010091,9/21/2021,0.2,,,,,,,,,
49399,1.13,1,0.957971682,6/6/2019,0.13,,,,,,,,,
43299,1.15,1,0.957965281,2/21/2017,0.15,,,,,,,,,
55916,2.36,0,0.957960793,6/28/2022,-1,,,,,,,,,
49921,1.41,1,0.957958016,7/31/2019,0.41,,,,,,,,,
49608,1.03,1,0.957942596,7/2/2019,0.03,,,,,,,,,
55692,1.24,1,0.957923054,5/28/2022,0.24,,,,,,,,,
53604,1.09,1,0.957904864,7/22/2021,0.09,,,,,,,,,
49433,2.44,0,0.957888097,6/12/2019,-1,,,,,,,,,
45417,1.48,1,0.95788159,10/31/2017,0.48,,,,,,,,,
46550,4.89,0,0.957878658,5/8/2018,-1,,,,,,,,,
46006,1.43,1,0.957843979,2/27/2018,0.43,,,,,,,,,
45359,1.38,1,0.957835951,10/24/2017,0.38,,,,,,,,,
54334,1.32,1,0.95779205,11/2/2021,0.32,,,,,,,,,
51611,1.01,1,0.957760549,10/2/2020,0.01,,,,,,,,,
48137,1.04,1,0.957757869,1/2/2019,0.04,,,,,,,,,
49922,1.23,1,0.957750438,7/31/2019,0.23,,,,,,,,,
46602,3.11,0,0.957712987,5/15/2018,-1,,,,,,,,,
51491,1.39,1,0.957655677,9/22/2020,0.39,,,,,,,,,
44132,1.07,1,0.957604989,5/31/2017,0.07,,,,,,,,,
53976,1.01,1,0.957531494,9/3/2021,0.01,,,,,,,,,
44723,1.17,1,0.957523128,8/3/2017,0.17,,,,,,,,,
54371,1.76,1,0.957523119,11/10/2021,0.76,,,,,,,,,
43858,1.36,1,0.957510542,5/3/2017,0.36,,,,,,,,,
56920,4.93,0,0.957504413,10/26/2022,-1,,,,,,,,,
45516,1.51,1,0.957470683,1/3/2018,0.51,,,,,,,,,
55374,1.55,1,0.957422511,4/25/2022,0.55,,,,,,,,,
49872,1.23,1,0.957421311,7/29/2019,0.23,,,,,,,,,
44405,1.2,1,0.957363684,7/4/2017,0.2,,,,,,,,,
49529,5.11,0,0.957334869,6/24/2019,-1,,,,,,,,,
48644,1.17,1,0.957334777,2/27/2019,0.17,,,,,,,,,
54184,1.11,1,0.957332264,10/12/2021,0.11,,,,,,,,,
49450,1.61,1,0.957317085,6/14/2019,0.61,,,,,,,,,
45235,1.45,1,0.957310557,10/11/2017,0.45,,,,,,,,,
53174,1.02,1,0.957287149,6/5/2021,0.02,,,,,,,,,
57969,3.54,0,0.957266975,2/24/2023,-1,,,,,,,,,
57973,3.54,0,0.957266975,2/24/2023,-1,,,,,,,,,
45153,1.12,1,0.957256842,10/2/2017,0.12,,,,,,,,,
45203,1.31,1,0.957233686,10/8/2017,0.31,,,,,,,,,
57181,1.44,1,0.957218636,1/10/2023,0.44,,,,,,,,,
57168,1.44,1,0.957218636,1/10/2023,0.44,,,,,,,,,
56140,4.92,0,0.957204531,7/26/2022,-1,,,,,,,,,
51708,1.13,1,0.957186478,10/16/2020,0.13,,,,,,,,,
55355,1.28,1,0.957183053,4/22/2022,0.28,,,,,,,,,
53111,1.48,1,0.957141115,5/31/2021,0.48,,,,,,,,,
53585,2.92,0,0.957105561,7/21/2021,-1,,,,,,,,,
51063,1.23,1,0.957092196,2/18/2020,0.23,,,,,,,,,
54556,3.64,0,0.957084654,1/18/2022,-1,,,,,,,,,
49119,2.98,0,0.957065661,5/6/2019,-1,,,,,,,,,
43424,1.32,1,0.957059714,3/2/2017,0.32,,,,,,,,,
46164,1.99,0,0.957049885,3/21/2018,-1,,,,,,,,,
56089,3.5,0,0.957043955,7/19/2022,-1,,,,,,,,,
55940,1.11,1,0.957036296,6/28/2022,0.11,,,,,,,,,
55919,1.04,1,0.956991917,6/28/2022,0.04,,,,,,,,,
53157,1.43,1,0.956980808,6/3/2021,0.43,,,,,,,,,
57713,1.17,1,0.95695413,2/14/2023,0.17,,,,,,,,,
57679,1.17,1,0.95695413,2/14/2023,0.17,,,,,,,,,
52633,1.47,1,0.956915973,4/6/2021,0.47,,,,,,,,,
55691,1.19,1,0.956903616,5/27/2022,0.19,,,,,,,,,
45498,1.33,1,0.956900126,1/2/2018,0.33,,,,,,,,,
44278,1.92,0,0.956874133,6/21/2017,-1,,,,,,,,,
46255,2.31,0,0.956869808,4/1/2018,-1,,,,,,,,,
46959,1.22,1,0.956866095,6/27/2018,0.22,,,,,,,,,
43319,1.22,1,0.956865254,2/22/2017,0.22,,,,,,,,,
43498,1.11,1,0.956843928,3/12/2017,0.11,,,,,,,,,
47779,1.83,0,0.956816803,10/2/2018,-1,,,,,,,,,
57054,1.18,1,0.956808665,1/3/2023,0.18,,,,,,,,,
57052,1.18,1,0.956808665,1/3/2023,0.18,,,,,,,,,
47644,16.59,0,0.956798627,9/4/2018,-1,,,,,,,,,
54248,1.34,1,0.95676118,10/22/2021,0.34,,,,,,,,,
53584,4.54,0,0.956738344,7/21/2021,-1,,,,,,,,,
47813,1.46,1,0.956722727,10/5/2018,0.46,,,,,,,,,
56397,1.39,1,0.956698156,8/22/2022,0.39,,,,,,,,,
53146,1.03,1,0.956682141,6/2/2021,0.03,,,,,,,,,
49405,1.42,1,0.956654763,6/10/2019,0.42,,,,,,,,,
53530,1.57,1,0.956653057,7/16/2021,0.57,,,,,,,,,
49018,1.4,1,0.95664289,4/24/2019,0.4,,,,,,,,,
56213,3.39,0,0.956640176,8/2/2022,-1,,,,,,,,,
51541,1.47,1,0.956616579,9/28/2020,0.47,,,,,,,,,
43734,1.21,1,0.956599956,4/20/2017,0.21,,,,,,,,,
52621,1.53,1,0.956582657,4/5/2021,0.53,,,,,,,,,
48727,1.23,1,0.956579691,3/10/2019,0.23,,,,,,,,,
57420,5.26,0,0.956574849,1/19/2023,-1,,,,,,,,,
57425,5.26,0,0.956574849,1/19/2023,-1,,,,,,,,,
44327,9.35,0,0.956530657,6/27/2017,-1,,,,,,,,,
42996,1.05,1,0.956518972,1/16/2017,0.05,,,,,,,,,
50767,2.17,0,0.956497706,1/20/2020,-1,,,,,,,,,
53424,1.05,1,0.95649392,7/1/2021,0.05,,,,,,,,,
52577,1.13,1,0.956474824,3/27/2021,0.13,,,,,,,,,
44911,1.27,1,0.95646578,8/28/2017,0.27,,,,,,,,,
43819,1.18,1,0.956464835,5/1/2017,0.18,,,,,,,,,
46129,1.31,1,0.956441605,3/12/2018,0.31,,,,,,,,,
54045,1.28,1,0.956437116,9/24/2021,0.28,,,,,,,,,
56396,3.5,0,0.956425689,8/22/2022,-1,,,,,,,,,
42856,1.04,1,0.956377643,1/2/2017,0.04,,,,,,,,,
55403,2.48,0,0.956331277,4/28/2022,-1,,,,,,,,,
56144,2.46,0,0.956293285,7/26/2022,-1,,,,,,,,,
44966,1.24,1,0.956282976,8/30/2017,0.24,,,,,,,,,
49401,1.15,1,0.956280896,6/7/2019,0.15,,,,,,,,,
45021,1.51,1,0.956268043,9/4/2017,0.51,,,,,,,,,
54314,4.18,0,0.956266976,10/30/2021,-1,,,,,,,,,
43714,1.34,1,0.956247603,4/18/2017,0.34,,,,,,,,,
53497,3.05,0,0.956237148,7/13/2021,-1,,,,,,,,,
47683,3.31,0,0.956237112,9/20/2018,-1,,,,,,,,,
51282,1.62,1,0.956228696,8/31/2020,0.62,,,,,,,,,
54132,1.73,1,0.956204806,10/8/2021,0.73,,,,,,,,,
50561,1.68,1,0.956194749,10/22/2019,0.68,,,,,,,,,
49666,1.33,1,0.956168969,7/4/2019,0.33,,,,,,,,,
51543,1.06,1,0.956167532,9/28/2020,0.06,,,,,,,,,
53752,4.74,0,0.956141799,8/11/2021,-1,,,,,,,,,
44035,1.24,1,0.956127248,5/23/2017,0.24,,,,,,,,,
47278,1.37,1,0.956108543,7/31/2018,0.37,,,,,,,,,
48889,2.16,0,0.95609678,4/9/2019,-1,,,,,,,,,
45878,1.72,1,0.956081744,2/16/2018,0.72,,,,,,,,,
45646,3.75,0,0.956080621,1/16/2018,-1,,,,,,,,,
49294,1.22,1,0.956078511,5/27/2019,0.22,,,,,,,,,
51878,5.11,0,0.956064092,11/5/2020,-1,,,,,,,,,
56923,1.31,1,0.956050129,10/27/2022,0.31,,,,,,,,,
51893,1.13,1,0.956046678,11/8/2020,0.13,,,,,,,,,
46385,1.65,1,0.95603905,4/24/2018,0.65,,,,,,,,,
50137,1.03,1,0.956038403,8/26/2019,0.03,,,,,,,,,
53621,1.59,1,0.956035784,7/24/2021,0.59,,,,,,,,,
53403,6.51,0,0.956031626,6/30/2021,-1,,,,,,,,,
51799,1.82,1,0.956023765,10/27/2020,0.82,,,,,,,,,
48316,1.07,1,0.956022072,1/18/2019,0.07,,,,,,,,,
50558,1.08,1,0.956003997,10/21/2019,0.08,,,,,,,,,
55313,2.31,0,0.955980775,4/19/2022,-1,,,,,,,,,
55960,1.25,1,0.955977866,6/29/2022,0.25,,,,,,,,,
49470,1.05,1,0.955974492,6/18/2019,0.05,,,,,,,,,
49659,1.11,1,0.955921472,7/4/2019,0.11,,,,,,,,,
45563,2.24,0,0.955919897,1/9/2018,-1,,,,,,,,,
52134,1.02,1,0.955914029,2/9/2021,0.02,,,,,,,,,
52330,1.62,1,0.955867437,3/2/2021,0.62,,,,,,,,,
50758,1.03,1,0.955864916,1/20/2020,0.03,,,,,,,,,
51210,1.04,1,0.95585668,2/28/2020,0.04,,,,,,,,,
57695,1.42,1,0.955821314,2/14/2023,0.42,,,,,,,,,
57718,1.42,1,0.955821314,2/14/2023,0.42,,,,,,,,,
53393,3.05,0,0.955810439,6/30/2021,-1,,,,,,,,,
43744,1.11,1,0.955795699,4/23/2017,0.11,,,,,,,,,
47011,6.7,0,0.955757331,7/3/2018,-1,,,,,,,,,
52032,1.25,1,0.955741097,2/2/2021,0.25,,,,,,,,,
42905,1.03,1,0.955725501,1/5/2017,0.03,,,,,,,,,
48738,1.3,1,0.955720953,3/10/2019,0.3,,,,,,,,,
54836,2.57,0,0.955679365,2/15/2022,-1,,,,,,,,,
48839,2.13,0,0.955670193,3/23/2019,-1,,,,,,,,,
50192,1.11,1,0.955658122,8/29/2019,0.11,,,,,,,,,
53151,1.01,1,0.955655727,6/3/2021,0.01,,,,,,,,,
52997,1.18,1,0.955645118,5/20/2021,0.18,,,,,,,,,
57144,1.06,1,0.9556397,1/9/2023,0.06,,,,,,,,,
57155,1.06,1,0.9556397,1/9/2023,0.06,,,,,,,,,
52720,1.21,1,0.955626943,4/16/2021,0.21,,,,,,,,,
53726,3.08,0,0.955612755,8/7/2021,-1,,,,,,,,,
43432,1.05,1,0.955603015,3/2/2017,0.05,,,,,,,,,
47002,1.14,1,0.955586681,7/2/2018,0.14,,,,,,,,,
50923,1.83,1,0.955550566,2/5/2020,0.83,,,,,,,,,
43877,1.2,1,0.955549989,5/4/2017,0.2,,,,,,,,,
55771,1.38,1,0.955534796,6/13/2022,0.38,,,,,,,,,
48946,1.6,1,0.955517673,4/15/2019,0.6,,,,,,,,,
53548,1.91,1,0.955482497,7/19/2021,0.91,,,,,,,,,
54551,1.52,1,0.955471575,1/18/2022,0.52,,,,,,,,,
44403,1.07,1,0.955466447,7/4/2017,0.07,,,,,,,,,
50704,3.79,0,0.955438902,1/12/2020,-1,,,,,,,,,
45826,1.15,1,0.955410988,2/13/2018,0.15,,,,,,,,,
55411,2.81,0,0.955395833,4/29/2022,-1,,,,,,,,,
51297,1.47,1,0.955389985,9/1/2020,0.47,,,,,,,,,
46990,1.13,1,0.95537941,7/2/2018,0.13,,,,,,,,,
57790,1.1,1,0.955363968,2/17/2023,0.1,,,,,,,,,
57794,1.1,1,0.955363968,2/17/2023,0.1,,,,,,,,,
51726,1.41,1,0.955358564,10/19/2020,0.41,,,,,,,,,
48833,1.34,1,0.955345629,3/23/2019,0.34,,,,,,,,,
47905,1.49,1,0.955293584,10/16/2018,0.49,,,,,,,,,
52217,1.16,1,0.955290594,2/15/2021,0.16,,,,,,,,,
43576,2.32,0,0.955287114,3/24/2017,-1,,,,,,,,,
51595,1.08,1,0.955274421,10/1/2020,0.08,,,,,,,,,
43713,1.56,1,0.955270217,4/18/2017,0.56,,,,,,,,,
51500,1.73,1,0.955261443,9/23/2020,0.73,,,,,,,,,
47417,1.1,1,0.955247693,8/10/2018,0.1,,,,,,,,,
51120,1.32,1,0.95519384,2/22/2020,0.32,,,,,,,,,
44983,1.28,1,0.955170615,8/31/2017,0.28,,,,,,,,,
55336,2.96,0,0.955168718,4/20/2022,-1,,,,,,,,,
52565,5.82,0,0.955165345,3/26/2021,-1,,,,,,,,,
52039,2.07,0,0.95516509,2/2/2021,-1,,,,,,,,,
54957,1.51,1,0.955138898,2/23/2022,0.51,,,,,,,,,
47509,1.34,1,0.955100507,8/22/2018,0.34,,,,,,,,,
50328,1.4,1,0.955086982,9/26/2019,0.4,,,,,,,,,
47540,1.19,1,0.955081385,8/27/2018,0.19,,,,,,,,,
53042,3.53,0,0.955079591,5/25/2021,-1,,,,,,,,,
46459,1.81,1,0.955036181,5/1/2018,0.81,,,,,,,,,
44411,1.03,1,0.955035289,7/4/2017,0.03,,,,,,,,,
52148,1.23,1,0.95503251,2/9/2021,0.23,,,,,,,,,
52173,1.02,1,0.955028177,2/10/2021,0.02,,,,,,,,,
46155,1.14,1,0.955024119,3/16/2018,0.14,,,,,,,,,
51487,1.3,1,0.955020502,9/21/2020,0.3,,,,,,,,,
47818,6.39,0,0.955012418,10/7/2018,-1,,,,,,,,,
43809,2.94,0,0.955003967,4/28/2017,-1,,,,,,,,,
46074,2.09,0,0.954962185,3/8/2018,-1,,,,,,,,,
57399,1.03,1,0.95495739,1/18/2023,0.03,,,,,,,,,
57371,1.03,1,0.95495739,1/18/2023,0.03,,,,,,,,,
56852,2.14,0,0.954914127,10/20/2022,-1,,,,,,,,,
50505,1.54,1,0.954872542,10/16/2019,0.54,,,,,,,,,
50071,3.67,0,0.954848288,8/17/2019,-1,,,,,,,,,
56863,1.26,1,0.954831787,10/21/2022,0.26,,,,,,,,,
43991,1.25,1,0.954830295,5/17/2017,0.25,,,,,,,,,
52402,1.1,1,0.954800774,3/10/2021,0.1,,,,,,,,,
50003,1.08,1,0.954779024,8/8/2019,0.08,,,,,,,,,
43726,1.21,1,0.954764883,4/19/2017,0.21,,,,,,,,,
45856,1.17,1,0.954761765,2/15/2018,0.17,,,,,,,,,
43966,1.19,1,0.954738725,5/15/2017,0.19,,,,,,,,,
46303,2.59,0,0.954722805,4/14/2018,-1,,,,,,,,,
53757,1.28,1,0.954721364,8/11/2021,0.28,,,,,,,,,
45528,1.2,1,0.954717473,1/4/2018,0.2,,,,,,,,,
52576,7.09,0,0.954714364,3/27/2021,-1,,,,,,,,,
43926,3.59,0,0.954680606,5/9/2017,-1,,,,,,,,,
44257,15.42,0,0.954667274,6/20/2017,-1,,,,,,,,,
55309,1.28,1,0.954619653,4/19/2022,0.28,,,,,,,,,
51771,1.28,1,0.954601353,10/23/2020,0.28,,,,,,,,,
56434,1.04,1,0.954600246,8/29/2022,0.04,,,,,,,,,
46668,1.31,1,0.954594188,5/23/2018,0.31,,,,,,,,,
51190,1.02,1,0.954591126,2/26/2020,0.02,,,,,,,,,
46151,1.46,1,0.954587748,3/15/2018,0.46,,,,,,,,,
51587,1.05,1,0.954547969,9/30/2020,0.05,,,,,,,,,
46829,1.42,1,0.954505498,6/12/2018,0.42,,,,,,,,,
55427,5.69,0,0.954487138,5/2/2022,-1,,,,,,,,,
55755,1.79,1,0.954477991,6/10/2022,0.79,,,,,,,,,
47769,1.12,1,0.954447527,10/1/2018,0.12,,,,,,,,,
54865,1.13,1,0.954445961,2/17/2022,0.13,,,,,,,,,
45096,3.02,0,0.954420043,9/26/2017,-1,,,,,,,,,
55938,1.15,1,0.954399513,6/28/2022,0.15,,,,,,,,,
56175,2.56,0,0.95439945,7/28/2022,-1,,,,,,,,,
43505,2.01,0,0.954392228,3/12/2017,-1,,,,,,,,,
46918,1.46,1,0.95438169,6/22/2018,0.46,,,,,,,,,
46231,1.65,1,0.954366215,3/25/2018,0.65,,,,,,,,,
49994,1.42,1,0.954360694,8/7/2019,0.42,,,,,,,,,
44105,1.25,1,0.9543262,5/29/2017,0.25,,,,,,,,,
55210,1.52,1,0.954325367,4/6/2022,0.52,,,,,,,,,
55461,6.04,0,0.954319849,5/4/2022,-1,,,,,,,,,
44593,1.55,1,0.954310712,7/25/2017,0.55,,,,,,,,,
51099,1.43,1,0.954295519,2/20/2020,0.43,,,,,,,,,
44801,1.06,1,0.954273972,8/12/2017,0.06,,,,,,,,,
44468,1.11,1,0.954258076,7/8/2017,0.11,,,,,,,,,
49377,3.1,0,0.954255101,5/31/2019,-1,,,,,,,,,
50818,1.4,1,0.954242663,1/21/2020,0.4,,,,,,,,,
44038,1.16,1,0.954223584,5/24/2017,0.16,,,,,,,,,
44992,1.2,1,0.954219113,8/31/2017,0.2,,,,,,,,,
45873,1.23,1,0.954203992,2/16/2018,0.23,,,,,,,,,
53972,1.01,1,0.954202688,9/3/2021,0.01,,,,,,,,,
45657,3.53,0,0.954143286,1/16/2018,-1,,,,,,,,,
52542,1.32,1,0.954138744,3/25/2021,0.32,,,,,,,,,
56212,2.5,0,0.954130423,8/2/2022,-1,,,,,,,,,
52905,4.62,0,0.954123185,5/7/2021,-1,,,,,,,,,
56283,1.43,1,0.95411819,8/9/2022,0.43,,,,,,,,,
53067,1.02,1,0.954101643,5/28/2021,0.02,,,,,,,,,
54022,2.31,0,0.954093386,9/22/2021,-1,,,,,,,,,
48124,1.43,1,0.954084425,1/2/2019,0.43,,,,,,,,,
55226,4.02,0,0.954079917,4/8/2022,-1,,,,,,,,,
51699,1.38,1,0.954063165,10/15/2020,0.38,,,,,,,,,
43670,1.35,1,0.954039565,4/13/2017,0.35,,,,,,,,,
43557,1.39,1,0.95400628,3/22/2017,0.39,,,,,,,,,
46850,1.22,1,0.953994579,6/14/2018,0.22,,,,,,,,,
57490,1.08,1,0.953987724,1/27/2023,0.08,,,,,,,,,
57489,1.08,1,0.953987724,1/27/2023,0.08,,,,,,,,,
43175,1.34,1,0.953961809,2/10/2017,0.34,,,,,,,,,
55143,1.31,1,0.953920908,3/26/2022,0.31,,,,,,,,,
44284,1.09,1,0.953917295,6/22/2017,0.09,,,,,,,,,
43703,1.19,1,0.953911474,4/17/2017,0.19,,,,,,,,,
53952,1.01,1,0.953904695,9/1/2021,0.01,,,,,,,,,
54554,1.01,1,0.953895622,1/18/2022,0.01,,,,,,,,,
55185,1.05,1,0.953895208,4/5/2022,0.05,,,,,,,,,
48936,2.2,0,0.953879279,4/15/2019,-1,,,,,,,,,
49878,1.74,1,0.953877769,7/30/2019,0.74,,,,,,,,,
50898,1.35,1,0.953873597,2/4/2020,0.35,,,,,,,,,
45305,1.28,1,0.953863667,10/19/2017,0.28,,,,,,,,,
48730,1.49,1,0.953863614,3/10/2019,0.49,,,,,,,,,
43097,20.76,0,0.953850381,1/22/2017,-1,,,,,,,,,
