match,PSW,win0,confidence0,date,winner,,,correct pred?
31308,2.6,0,0.903098386,3/24/2021,Boulter K.,-1,-100,
29240,1.54,1,0.90300718,9/16/2019,Ahn K.,0.54,54,
32224,1.59,1,0.902951218,7/12/2021,Muhammad A.,0.59,59,
28979,2.32,0,0.902910719,8/15/2019,Kuznetsova S.,-1,-100,
33423,1.29,1,0.902868953,2/9/2022,Bencic B.,0.29,29,
25136,1.57,1,0.902799134,2/26/2018,Tsurenko L.,0.57,57,
22837,2.35,0,0.902772257,3/24/2017,Cirstea S.,-1,-100,
32876,4.24,0,0.902733053,10/7/2021,Golubic V.,-1,-100,
25297,1.65,1,0.902731584,3/22/2018,Radwanska A.,0.65,65,
26963,3.04,0,0.902730789,10/4/2018,Siniakova K.,-1,-100,
31905,1.18,1,0.90268875,6/8/2021,Konta J.,0.18,18,
35101,1.3,1,0.902680731,9/2/2022,Kudermetova V.,0.3,30,
26759,2.4,0,0.902677715,9/18/2018,Begu I.,-1,-100,
26719,1.28,1,0.902587217,9/13/2018,Diyas Z.,0.28,28,
24297,1.34,1,0.902530371,9/19/2017,Garcia C.,0.34,34,
30494,1.53,1,0.902498699,9/20/2020,Pavlyuchenkova A.,0.53,53,
22634,1.22,1,0.902475867,2/27/2017,Barty A.,0.22,22,
31507,1.63,1,0.90244724,4/20/2021,Siegemund L.,0.63,63,
35022,1.48,1,0.902413499,8/29/2022,Mandlik E.,0.48,48,
27874,1.37,1,0.90237517,4/3/2019,Ostapenko J.,0.37,37,
31294,1.47,1,0.902351235,3/23/2021,Siegemund L.,0.47,47,
36027,1.17,1,0.902350985,3/3/2023,Garcia C.,0.17,17,
29395,2.67,0,0.902345206,9/25/2019,Zavatska K.,-1,-100,
29777,1.47,1,0.902332335,1/20/2020,Mcnally C.,0.47,47,
29415,6.75,0,0.902288375,9/28/2019,Ostapenko J.,-1,-100,
24612,3.57,0,0.902282499,10/17/2017,Rybarikova M.,-1,-100,
34064,1.48,1,0.902229139,5/14/2022,Jabeur O.,0.48,48,
27434,1.22,1,0.902210988,1/28/2019,Peng S.,0.22,22,
26697,1.48,1,0.902182885,9/11/2018,Zidansek T.,0.48,48,
34514,1.12,1,0.902163515,6/28/2022,Gauff C.,0.12,12,
28086,2.64,0,0.902117002,5/3/2019,Teichmann J.,-1,-100,
25976,1.15,1,0.902051387,6/15/2018,Konta J.,0.15,15,
26075,1.13,1,0.90200527,6/26/2018,Kvitova P.,0.13,13,
28872,1.53,1,0.901986878,8/2/2019,Sabalenka A.,0.53,53,
23787,3.36,0,0.901983478,7/18/2017,Bogdan A.,-1,-100,
29037,1.26,1,0.901951951,8/26/2019,Yastremska D.,0.26,26,
34873,1.54,1,0.901847481,8/11/2022,Gauff C.,0.54,54,
27486,1.5,1,0.901836985,2/3/2019,Yastremska D.,0.5,50,
30890,1.33,1,0.901817546,2/8/2021,Kasatkina D.,0.33,33,
26206,1.65,1,0.901807256,7/7/2018,Bencic B.,0.65,65,
32761,1.44,1,0.901763759,9/21/2021,Rybakina E.,0.44,44,
32125,2.91,0,0.901744332,6/30/2021,Linette M.,-1,-100,
25090,1.23,1,0.901736886,2/20/2018,Buzarnescu M.,0.23,23,
27018,1.16,1,0.901639662,10/10/2018,Martic P.,0.16,16,
24346,1.25,1,0.901571917,9/22/2017,Muguruza G.,0.25,25,
27396,1.34,1,0.901566987,1/17/2019,Giorgi C.,0.34,34,
27155,3.19,0,0.901552439,12/30/2018,Rodina E.,-1,-100,
24533,1.45,1,0.901539113,10/11/2017,Bencic B.,0.45,45,
25466,2.62,0,0.901533563,4/12/2018,Flipkens K.,-1,-100,
35783,1.59,1,0.901496623,2/2/2023,Potapova A.,0.59,59,
24390,1.18,1,0.901443837,9/26/2017,Muguruza G.,0.18,18,
32069,1.1,1,0.901400053,6/28/2021,Muguruza G.,0.1,10,
28444,1.17,1,0.901332848,6/14/2019,Garcia C.,0.17,17,
28811,1.44,1,0.901248579,7/25/2019,Badosa P.,0.44,44,
28773,2.84,0,0.901241441,7/22/2019,Bara I.,-1,-100,
29456,3.12,0,0.901229198,10/1/2019,Zheng S.,-1,-100,
26951,1.23,1,0.901210462,10/2/2018,Kontaveit A.,0.23,23,
31678,1.19,1,0.901174681,5/16/2021,Badosa P.,0.19,19,
35198,1.44,1,0.901169171,9/19/2022,Mertens E.,0.44,44,
33771,4.49,0,0.901128192,3/25/2022,Fruhvirtova L.,-1,-100,
35482,1.19,1,0.901113013,11/1/2022,Swiatek I.,0.19,19,
23864,5.2,0,0.901105162,7/27/2017,Krejcikova B.,-1,-100,
29910,1.34,1,0.90104293,2/10/2020,Kung L.,0.34,34,
29834,1.55,1,0.901022666,1/22/2020,Gauff C.,0.55,55,
28427,1.33,1,0.901015138,6/12/2019,Mladenovic K.,0.33,33,
26224,1.27,1,0.901013847,7/12/2018,Williams S.,0.27,27,
24655,1.53,1,0.900920178,10/23/2017,Halep S.,0.53,53,
28692,6.11,0,0.900901904,7/8/2019,Muchova K.,-1,-100,
28760,1.34,1,0.900893282,7/20/2019,Cornet A.,0.34,34,
23929,1.32,1,0.900888008,8/4/2017,Muguruza G.,0.32,32,
26272,2.47,0,0.900880143,7/19/2018,Minella M.,-1,-100,
25495,2.02,0,0.900873072,4/14/2018,Jakupovic D.,-1,-100,
35990,3.76,0,0.900868226,2/28/2023,Sherif M.,-1,-100,
32478,1.65,1,0.900861572,8/18/2021,Azarenka V.,0.65,65,
30199,1.52,1,0.900814062,8/12/2020,Jabeur O.,0.52,52,
29953,1.23,1,0.900767197,2/14/2020,Bertens K.,0.23,23,
29694,2.86,0,0.900754784,1/9/2020,Rybakina E.,-1,-100,
31257,1.3,1,0.900747565,3/17/2021,Kuznetsova S.,0.3,30,
32701,1.12,1,0.900719795,9/13/2021,Mladenovic K.,0.12,12,
30284,2.8,0,0.900706129,8/29/2020,Azarenka V.,-1,-100,
30896,3.75,0,0.900682599,2/8/2021,Stojanovic N.,-1,-100,
28005,1.85,1,0.90066674,4/25/2019,Vekic D.,0.85,85,
34267,1.49,1,0.900645459,6/7/2022,Tomljanovic A.,0.49,49,
22369,1.07,1,0.900643454,1/17/2017,Wozniacki C.,0.07,7,
28039,1.6,1,0.900633832,4/30/2019,Konta J.,0.6,60,
23581,1.38,1,0.900618421,6/25/2017,Kvitova P.,0.38,38,
34494,1.22,1,0.900567423,6/28/2022,Boulter K.,0.22,22,
35278,1.65,1,0.900566776,9/28/2022,Kanepi K.,0.65,65,
35904,1.31,1,0.900552261,2/20/2023,Rybakina E.,0.31,31,
28106,1.63,1,0.900520754,5/5/2019,Suarez Navarro C.,0.63,63,
31594,1.13,1,0.900516542,5/1/2021,Barty A.,0.13,13,
22559,1.72,1,0.900460395,2/20/2017,Mertens E.,0.72,72,
25879,1.08,1,0.900331729,5/30/2018,Halep S.,0.08,8,
22549,1.29,1,0.900324103,2/19/2017,Stosur S.,0.29,29,
27507,1.33,1,0.900263155,2/13/2019,Mertens E.,0.33,33,
27866,2.46,0,0.900150979,4/3/2019,Rybarikova M.,-1,-100,
22304,2.95,0,0.90014122,1/10/2017,Pavlyuchenkova A.,-1,-100,
29938,1.36,1,0.900116395,2/13/2020,Bertens K.,0.36,36,
23157,1.29,1,0.900032185,5/6/2017,Pliskova Ka.,0.29,29,
35818,1.68,1,0.899921014,2/7/2023,Lys E.,0.68,68,
31821,1.01,1,0.899893856,6/1/2021,Svitolina E.,0.01,1,
25219,5.08,0,0.899890736,3/10/2018,Vickery S.,-1,-100,
27269,1.2,1,0.899864898,1/8/2019,Cornet A.,0.2,20,
35266,2.26,0,0.899827925,9/27/2022,Galfi D.,-1,-100,
29974,2.1,0,0.899827018,2/19/2020,Sabalenka A.,-1,-100,
34086,1.13,1,0.89981136,5/16/2022,Galfi D.,0.13,13,
35565,1.15,1,0.899810424,1/9/2023,Paolini J.,0.15,15,
25135,3.54,0,0.899781083,2/26/2018,Rodionova Ar.,-1,-100,
35226,1.1,1,0.899771771,9/22/2022,Kudermetova V.,0.1,10,
22195,1.54,1,0.89974573,1/1/2017,Safarova L.,0.54,54,
29552,1.21,1,0.899734083,10/15/2019,Alexandrova E.,0.21,21,
27502,1.21,1,0.899733398,2/13/2019,Halep S.,0.21,21,
31349,1.13,1,0.899656605,3/26/2021,Osaka N.,0.13,13,
26159,1.09,1,0.899635578,7/3/2018,Kerber A.,0.09,9,
26901,1.63,1,0.899612969,9/27/2018,Potapova A.,0.63,63,
30765,1.25,1,0.899604559,1/31/2021,Bouzkova M.,0.25,25,
24016,1.41,1,0.899598962,8/15/2017,Kasatkina D.,0.41,41,
29473,1.7,1,0.899537293,10/6/2019,Osaka N.,0.7,70,
33043,1.11,1,0.899526742,10/26/2021,Paolini J.,0.11,11,
32337,1.28,1,0.899453863,7/20/2021,Begu I.,0.28,28,
28507,1.3,1,0.899452198,6/21/2019,Sevastova A.,0.3,30,
24305,4.06,0,0.899445643,9/19/2017,Han X.,-1,-100,
33151,1.17,1,0.899428627,1/4/2022,Bouzkova M.,0.17,17,
29754,1.16,1,0.899422703,1/15/2020,Mertens E.,0.16,16,
35224,1.55,1,0.899420502,9/21/2022,Maria T.,0.55,55,
30808,1.25,1,0.899287643,2/2/2021,Kvitova P.,0.25,25,
30457,1.52,1,0.89921988,9/15/2020,Kasatkina D.,0.52,52,
30180,1.65,1,0.899214367,8/11/2020,Frech M.,0.65,65,
28113,5.21,0,0.899203813,5/5/2019,Parmentier P.,-1,-100,
35823,2.48,0,0.899153957,2/7/2023,Rogers S.,-1,-100,
30546,1.19,1,0.899149623,9/28/2020,Zarazua R.,0.19,19,
23063,1.38,1,0.899125586,4/26/2017,Halep S.,0.38,38,
25724,1.31,1,0.899118317,5/17/2018,Sharapova M.,0.31,31,
24592,1.13,1,0.899112977,10/15/2017,Sharapova M.,0.13,13,
25750,1.19,1,0.899103265,5/21/2018,Cibulkova D.,0.19,19,
25259,2.63,0,0.899057771,3/20/2018,Flipkens K.,-1,-100,
33424,4.74,0,0.8989544,2/9/2022,Martincova T.,-1,-100,
25356,1.34,1,0.898886531,4/2/2018,Tomljanovic A.,0.34,34,
30287,1.93,0,0.89879912,8/31/2020,Gracheva V.,-1,-100,
26213,1.4,1,0.898788011,7/9/2018,Ostapenko J.,0.4,40,
24934,1.21,1,0.898767576,1/19/2018,Wozniacki C.,0.21,21,
33390,2.91,0,0.898738042,1/23/2022,Krejcikova B.,-1,-100,
30321,1.11,1,0.898721183,9/1/2020,Rogers S.,0.11,11,
31999,1.07,1,0.898667389,6/20/2021,Doi M.,0.07,7,
34344,1.32,1,0.898647879,6/14/2022,Samsonova L.,0.32,32,
33472,1.07,1,0.898638634,2/20/2022,Brengle M.,0.07,7,
22185,1.32,1,0.898597502,1/1/2017,Pliskova Ka.,0.32,32,
26149,1.81,1,0.898596831,7/3/2018,Arruabarrena L.,0.81,81,
22506,1.5,1,0.898557463,2/3/2017,Peng S.,0.5,50,
34599,1.63,1,0.898526986,7/12/2022,Garcia C.,0.63,63,
31871,1.61,1,0.898449271,6/5/2021,Gauff C.,0.61,61,
30359,1.07,1,0.898430184,9/2/2020,Kvitova P.,0.07,7,
29791,1.33,1,0.89841858,1/20/2020,Goerges J.,0.33,33,
30264,3.59,0,0.898399414,8/24/2020,Cornet A.,-1,-100,
25138,1.71,1,0.89836259,2/27/2018,Sakkari M.,0.71,71,
29235,1.5,1,0.898352368,9/14/2019,Peterson R.,0.5,50,
29916,2.33,0,0.898340357,2/11/2020,Kawa K.,-1,-100,
23261,3.52,0,0.898317391,5/18/2017,Gavrilova D.,-1,-100,
33912,1.61,1,0.898283506,4/20/2022,Sorribes Tormo S.,0.61,61,
25577,2.03,1,0.898275459,5/1/2018,Hercog P.,1.03,103,
25889,1.26,1,0.898190099,5/31/2018,Pliskova Ka.,0.26,26,
33335,1.1,1,0.898172095,1/18/2022,Kontaveit A.,0.1,10,
28639,1.36,1,0.898166291,7/2/2019,Stephens S.,0.36,36,
27205,3.81,0,0.898134639,1/2/2019,Sasnovich A.,-1,-100,
32177,1.32,1,0.898123635,7/5/2021,Barty A.,0.32,32,
24646,1.74,1,0.898064839,10/19/2017,Mertens E.,0.74,74,
23797,2.73,0,0.89803989,7/20/2017,Parmentier P.,-1,-100,
30310,1.1,1,0.898010402,9/1/2020,Anisimova A.,0.1,10,
23023,1.5,1,0.898010105,4/14/2017,Kontaveit A.,0.5,50,
35881,1.51,1,0.897964824,2/15/2023,Garcia C.,0.51,51,
36046,1.31,1,0.897924219,3/8/2023,Fruhvirtova L.,0.31,31,
27194,2.72,0,0.897917047,1/1/2019,Sorribes Tormo S.,-1,-100,
32429,1.39,1,0.897915657,8/11/2021,Azarenka V.,0.39,39,
35876,1.48,1,0.897907586,2/15/2023,Kudermetova V.,0.48,48,
24355,1.33,1,0.897874012,9/24/2017,Vesnina E.,0.33,33,
32229,2.6,0,0.897841787,7/12/2021,Schmiedlova A.,-1,-100,
33940,1.34,1,0.897806412,4/22/2022,Cirstea S.,0.34,34,
26082,2.72,0,0.897722447,6/26/2018,Sabalenka A.,-1,-100,
29765,1.65,1,0.897690873,1/16/2020,Yastremska D.,0.65,65,
22860,3.01,0,0.897617677,3/26/2017,Stosur S.,-1,-100,
27556,1.3,1,0.897598156,2/19/2019,Kvitova P.,0.3,30,
31744,1.22,1,0.897559042,5/24/2021,Teichmann J.,0.22,22,
23231,1.39,1,0.897460305,5/16/2017,Kuznetsova S.,0.39,39,
26416,1.42,1,0.897439618,8/7/2018,Cornet A.,0.42,42,
35179,3.01,0,0.897400211,9/16/2022,Bogdan A.,-1,-100,
36083,1.37,1,0.897380314,3/10/2023,Ostapenko J.,0.37,37,
29517,1.35,1,0.897316425,10/10/2019,Alexandrova E.,0.35,35,
25873,1.96,0,0.897204058,5/30/2018,Strycova B.,-1,-100,
29249,1.16,1,0.897155043,9/16/2019,Giorgi C.,0.16,16,
31359,1.56,1,0.897153696,3/28/2021,Pegula J.,0.56,56,
25599,1.35,1,0.897093706,5/2/2018,Krunic A.,0.35,35,
24574,1.61,1,0.89707665,10/13/2017,Sabalenka A.,0.61,61,
34962,1.75,1,0.896975052,8/22/2022,Trevisan M.,0.75,75,
24270,1.15,1,0.89690229,9/18/2017,Begu I.,0.15,15,
32189,1.35,1,0.896895891,7/7/2021,Frech M.,0.35,35,
30667,1.73,1,0.896888715,10/22/2020,Jabeur O.,0.73,73,
30449,1.13,1,0.896873616,9/14/2020,Mertens E.,0.13,13,
28110,1.5,1,0.89684208,5/5/2019,Pliskova Ka.,0.5,50,
29274,1.45,1,0.896794434,9/17/2019,Blinkova A.,0.45,45,
24840,1.43,1,0.896793546,1/15/2018,Suarez Navarro C.,0.43,43,
22879,1.69,1,0.896767743,3/29/2017,Konta J.,0.69,69,
35924,1.38,1,0.89676459,2/21/2023,Stephens S.,0.38,38,
23745,1.62,1,0.896760307,7/10/2017,Muguruza G.,0.62,62,
32240,1.07,1,0.896757068,7/13/2021,Martincova T.,0.07,7,
26013,1.6,1,0.896632719,6/19/2018,Kvitova P.,0.6,60,
26351,1.47,1,0.896618992,7/30/2018,Petkovic A.,0.47,47,
24312,1.22,1,0.896603438,9/20/2017,Zhang S.,0.22,22,
25425,1.23,1,0.896594966,4/6/2018,Muguruza G.,0.23,23,
30406,1.63,1,0.896581363,9/8/2020,Paolini J.,0.63,63,
29885,2.78,0,0.896552235,1/25/2020,Muguruza G.,-1,-100,
25960,1.17,1,0.89650635,6/13/2018,Vandeweghe C.,0.17,17,
32859,1.46,1,0.896448161,10/1/2021,Putintseva Y.,0.46,46,
31560,1.08,1,0.896444813,4/29/2021,Swiatek I.,0.08,8,
25213,1.48,1,0.896442533,3/10/2018,Suarez Navarro C.,0.48,48,
27548,1.33,1,0.896397814,2/19/2019,Tsurenko L.,0.33,33,
22346,1.63,1,0.896336847,1/16/2017,Witthoeft C.,0.63,63,
27591,1.34,1,0.896294423,2/22/2019,Alexandrova E.,0.34,34,
23319,1.7,1,0.896248159,5/25/2017,Garcia C.,0.7,70,
24033,1.37,1,0.896137521,8/17/2017,Konta J.,0.37,37,
30254,1.45,1,0.896076493,8/24/2020,Yastremska D.,0.45,45,
26612,1.33,1,0.896066753,8/29/2018,Strycova B.,0.33,33,
26156,1.05,1,0.896052548,7/3/2018,Muguruza G.,0.05,5,
30459,1.6,1,0.896045264,9/15/2020,Begu I.,0.6,60,
27088,1.35,1,0.89603267,10/16/2018,Bencic B.,0.35,35,
29830,1.23,1,0.896028146,1/21/2020,Pliskova Ka.,0.23,23,
36065,5.75,0,0.896009195,3/9/2023,Galfi D.,-1,-100,
34950,1.13,1,0.895957853,8/22/2022,Bondar A.,0.13,13,
24613,1.56,1,0.895938503,10/17/2017,Bertens K.,0.56,56,
33432,1.34,1,0.895854401,2/11/2022,Sakkari M.,0.34,34,
23890,1.35,1,0.89584307,8/1/2017,Puig M.,0.35,35,
27459,4.22,0,0.895774655,1/30/2019,Kasatkina D.,-1,-100,
24642,2.24,0,0.895761481,10/19/2017,Vikhlyantseva N.,-1,-100,
31598,1.06,1,0.895735818,5/2/2021,Halep S.,0.06,6,
27309,1.34,1,0.895699455,1/14/2019,Wang Yaf.,0.34,34,
33124,1.53,1,0.895684332,11/17/2021,Kontaveit A.,0.53,53,
25089,1.59,1,0.895680713,2/20/2018,Garcia C.,0.59,59,
27736,1.51,1,0.895635077,3/20/2019,Siniakova K.,0.51,51,
31797,1.03,1,0.895629473,5/31/2021,Pegula J.,0.03,3,
31113,2.24,0,0.89548418,3/3/2021,Burel C.,-1,-100,
30085,1.63,1,0.895482521,3/2/2020,Cristian J.,0.63,63,
22743,1.78,1,0.895395695,3/11/2017,Siniakova K.,0.78,78,
27500,1.39,1,0.895380545,2/13/2019,Goerges J.,0.39,39,
30866,1.38,1,0.895368745,2/6/2021,Brady J.,0.38,38,
35801,1.22,1,0.895326796,2/4/2023,Garcia C.,0.22,22,
23772,1.11,1,0.89526016,7/18/2017,Kontaveit A.,0.11,11,
23234,3.02,0,0.895235624,5/16/2017,Davis L.,-1,-100,
29391,2.69,0,0.895138127,9/25/2019,Riske A.,-1,-100,
29358,1.45,1,0.895093792,9/23/2019,Kovinic D.,0.45,45,
28518,2.47,0,0.895089087,6/22/2019,Kenin S.,-1,-100,
25155,1.15,1,0.895078112,3/1/2018,Zhang S.,0.15,15,
27139,2.49,0,0.895040593,10/30/2018,Kasatkina D.,-1,-100,
27238,3.23,0,0.89503733,1/5/2019,Tsurenko L.,-1,-100,
35399,1.13,1,0.895002418,10/13/2022,Collins D.,0.13,13,
31378,1.39,1,0.894970998,4/1/2021,Andreescu B.,0.39,39,
27160,1.57,1,0.894927567,12/31/2018,Vekic D.,0.57,57,
30340,1.34,1,0.894737575,9/2/2020,Govortsova O.,0.34,34,
23143,2.74,0,0.894709946,5/4/2017,Errani S.,-1,-100,
29017,1.71,1,0.894663346,8/22/2019,Giorgi C.,0.71,71,
23048,1.2,1,0.894637534,4/26/2017,Suarez Navarro C.,0.2,20,
33036,1.18,1,0.894630075,10/25/2021,Bogdan A.,0.18,18,
23656,1.36,1,0.894622269,7/3/2017,Schiavone F.,0.36,36,
29203,1.42,1,0.894547838,9/11/2019,Kenin S.,0.42,42,
28141,1.41,1,0.89448687,5/8/2019,Bencic B.,0.41,41,
29653,1.26,1,0.894459125,1/7/2020,Anisimova A.,0.26,26,
27653,2.98,0,0.894436473,3/7/2019,Doi M.,-1,-100,
31873,1.16,1,0.894400223,6/5/2021,Swiatek I.,0.16,16,
30082,1.14,1,0.894377218,3/2/2020,Van Uytvanck A.,0.14,14,
26828,1.44,1,0.894373388,9/23/2018,Zhang S.,0.44,44,
22442,3.71,0,0.894286476,1/21/2017,Brady J.,-1,-100,
34520,1.52,1,0.894037854,6/29/2022,Juvan K.,0.52,52,
32092,2.51,0,0.89402635,6/29/2021,Zhu L.,-1,-100,
31509,1.12,1,0.89397603,4/20/2021,Sabalenka A.,0.12,12,
25891,1.14,1,0.893841283,5/31/2018,Mertens E.,0.14,14,
26466,2.08,0,0.893828954,8/13/2018,Kuzmova V.,-1,-100,
32921,1.51,1,0.893800648,10/9/2021,Fernandez L.A.,0.51,51,
32569,1.29,1,0.893789618,8/30/2021,Mertens E.,0.29,29,
32151,1.85,1,0.893740306,7/1/2021,Sevastova A.,0.85,85,
35719,1.2,1,0.893738069,1/21/2023,Sabalenka A.,0.2,20,
31534,1.36,1,0.893728604,4/22/2021,Svitolina E.,0.36,36,
28479,1.27,1,0.893707475,6/18/2019,Kerber A.,0.27,27,
27529,3.26,0,0.893673693,2/18/2019,Riske A.,-1,-100,
28207,1.27,1,0.893632631,5/19/2019,Ferro F.,0.27,27,
24386,2.45,0,0.893623224,9/25/2017,Davis L.,-1,-100,
30809,5.41,0,0.89357762,2/2/2021,Kanepi K.,-1,-100,
23040,1.21,1,0.893564094,4/25/2017,Errani S.,0.21,21,
24342,1.3,1,0.89353646,9/22/2017,Zhang S.,0.3,30,
26701,2.93,0,0.893454442,9/11/2018,Marino R.,-1,-100,
29150,3.59,0,0.893435057,9/7/2019,Andreescu B.,-1,-100,
22963,1.57,1,0.893425052,4/8/2017,Pavlyuchenkova A.,0.57,57,
27966,1.67,1,0.893371714,4/13/2019,Anisimova A.,0.67,67,
30437,1.56,1,0.893370343,9/12/2020,Osaka N.,0.56,56,
27373,1.06,1,0.89331607,1/16/2019,Wozniacki C.,0.06,6,
35263,1.25,1,0.893295663,9/27/2022,Kontaveit A.,0.25,25,
35286,2.88,0,0.893222535,9/28/2022,Kovinic D.,-1,-100,
26923,1.16,1,0.89319176,9/30/2018,Cibulkova D.,0.16,16,
24734,1.03,1,0.893127489,1/2/2018,Kuzmova V.,0.03,3,
29016,2.59,0,0.893089357,8/21/2019,Linette M.,-1,-100,
32999,3.47,0,0.893057188,10/21/2021,Zheng S.,-1,-100,
31456,1.23,1,0.89304608,4/9/2021,Barty A.,0.23,23,
22348,1.71,1,0.893029209,1/16/2017,Boserup J.,0.71,71,
29142,1.3,1,0.892973833,9/2/2019,Mertens E.,0.3,30,
27480,2.15,0,0.892819744,2/1/2019,Yastremska D.,-1,-100,
28972,1.5,1,0.892812371,8/14/2019,Sabalenka A.,0.5,50,
31564,1.05,1,0.892769051,4/29/2021,Jabeur O.,0.05,5,
31481,3.05,0,0.892749077,4/13/2021,Parks A.,-1,-100,
28869,2.92,0,0.892719847,8/2/2019,Sakkari M.,-1,-100,
26689,1.63,1,0.892687794,9/11/2018,Bouzkova M.,0.63,63,
26764,1.44,1,0.892668428,9/18/2018,Hon P.,0.44,44,
24288,1.5,1,0.892612562,9/19/2017,Gibbs N.,0.5,50,
30782,1.28,1,0.892610059,2/1/2021,Muchova K.,0.28,28,
25492,1.72,1,0.892551757,4/14/2018,Lapko V.,0.72,72,
28706,1.35,1,0.892521073,7/15/2019,Gavrilova D.,0.35,35,
33337,2.72,0,0.892429671,1/18/2022,Baptiste H.,-1,-100,
26155,1.42,1,0.892415024,7/3/2018,Gavrilova D.,0.42,42,
22534,1.35,1,0.89238701,2/16/2017,Cibulkova D.,0.35,35,
31886,1.26,1,0.892374641,6/6/2021,Wang Xiy.,0.26,26,
31264,1.37,1,0.892348584,3/18/2021,Kasatkina D.,0.37,37,
23116,1.55,1,0.892331928,5/2/2017,Vikhlyantseva N.,0.55,55,
31620,1.34,1,0.892286826,5/10/2021,Sorribes Tormo S.,0.34,34,
24974,1.39,1,0.892276606,1/30/2018,Lisicki S.,0.39,39,
28126,1.21,1,0.892258177,5/6/2019,Kvitova P.,0.21,21,
26812,1.33,1,0.892115343,9/21/2018,Hsieh S.W.,0.33,33,
32568,1.28,1,0.892104503,8/28/2021,Svitolina E.,0.28,28,
23593,3.24,0,0.892049623,6/26/2017,Arruabarrena L.,-1,-100,
23609,1.48,1,0.892039461,6/28/2017,Vesnina E.,0.48,48,
30189,1.58,1,0.892008763,8/11/2020,Blinkova A.,0.58,58,
31586,1.23,1,0.892007046,4/30/2021,Sabalenka A.,0.23,23,
29159,1.41,1,0.891947836,9/9/2019,Putintseva Y.,0.41,41,
34341,1.11,1,0.891926867,6/14/2022,Alexandrova E.,0.11,11,
28316,1.04,1,0.891880063,5/28/2019,Swiatek I.,0.04,4,
35329,1.44,1,0.891800864,10/4/2022,Parry D.,0.44,44,
31136,1.42,1,0.891783438,3/5/2021,Ferro F.,0.42,42,
22463,1.13,1,0.891780508,1/30/2017,Rogers S.,0.13,13,
25706,1.57,1,0.891747279,5/15/2018,Collins D.,0.57,57,
24119,3.73,0,0.891725297,8/30/2017,Mchale C.,-1,-100,
23536,1.21,1,0.891718193,6/20/2017,Flipkens K.,0.21,21,
29638,1.47,1,0.891705335,1/6/2020,Tomljanovic A.,0.47,47,
33672,4.39,0,0.891700473,3/12/2022,Dart H.,-1,-100,
33876,1.34,1,0.891697549,4/8/2022,Osorio M.,0.34,34,
30137,1.5,1,0.891694595,8/3/2020,Vekic D.,0.5,50,
23213,1.29,1,0.891670189,5/12/2017,Halep S.,0.29,29,
25946,1.48,1,0.891656668,6/12/2018,Buzarnescu M.,0.48,48,
34581,1.11,1,0.891575608,7/7/2022,Jabeur O.,0.11,11,
22353,5.22,0,0.891549018,1/16/2017,Crawford S.,-1,-100,
30948,2.44,0,0.8914998,2/10/2021,Diyas Z.,-1,-100,
24005,2.09,0,0.891490701,8/15/2017,Abanda F.,-1,-100,
31327,1.27,1,0.891429406,3/25/2021,Azarenka V.,0.27,27,
22685,1.27,1,0.89142872,3/3/2017,Barty A.,0.27,27,
31766,1.62,1,0.891413266,5/29/2021,Krejcikova B.,0.62,62,
28055,4.44,0,0.891376016,4/30/2019,Potapova A.,-1,-100,
31661,1.31,1,0.891323974,5/13/2021,Swiatek I.,0.31,31,
33265,1.6,1,0.891313124,1/13/2022,Riske A.,0.6,60,
28250,2.48,0,0.891307001,5/22/2019,Zidansek T.,-1,-100,
23762,1.22,1,0.891248571,7/17/2017,Witthoeft C.,0.22,22,
35401,1.33,1,0.891208866,10/13/2022,Swiatek I.,0.33,33,
29859,2.69,0,0.891163508,1/23/2020,Putintseva Y.,-1,-100,
31423,4.4,0,0.891132131,4/7/2021,Cornet A.,-1,-100,
28510,1.41,1,0.891086316,6/21/2019,Kerber A.,0.41,41,
27370,1.1,1,0.891079055,1/16/2019,Kvitova P.,0.1,10,
33704,1.49,1,0.890976417,3/17/2022,Badosa P.,0.49,49,
34756,1.27,1,0.890974045,7/29/2022,Bogdan A.,0.27,27,
28183,1.2,1,0.890963582,5/16/2019,Pliskova Ka.,0.2,20,
25944,1.56,1,0.890938304,6/12/2018,Barthel M.,0.56,56,
31850,1.16,1,0.890906963,6/3/2021,Sakkari M.,0.16,16,
28090,5.14,0,0.890893476,5/4/2019,Sasnovich A.,-1,-100,
30612,1.51,1,0.890852837,10/1/2020,Jabeur O.,0.51,51,
33571,2.79,0,0.890845723,3/1/2022,Wang Xin.,-1,-100,
25736,1.5,1,0.890803169,5/19/2018,Svitolina E.,0.5,50,
26537,1.52,1,0.890788745,8/22/2018,Sabalenka A.,0.52,52,
23999,2.54,0,0.890785794,8/14/2017,Tsurenko L.,-1,-100,
35539,1.3,1,0.890759129,1/5/2023,Jabeur O.,0.3,30,
33372,1.31,1,0.890724749,1/20/2022,Cirstea S.,0.31,31,
26545,1.51,1,0.890697364,8/25/2018,Sabalenka A.,0.51,51,
32114,5.97,0,0.890642003,6/30/2021,Juvan K.,-1,-100,
32165,1.19,1,0.89063509,7/3/2021,Kerber A.,0.19,19,
26374,4.28,0,0.890634949,8/1/2018,Petkovic A.,-1,-100,
29748,2.31,0,0.890625056,1/15/2020,Davis L.,-1,-100,
31658,1.02,1,0.890574133,5/12/2021,Barty A.,0.02,2,
34631,2.22,0,0.890499981,7/14/2022,Cocciaretto E.,-1,-100,
