match,PSW,win0,confidence0,date,winner,,,,
27573,1.33,1,1.109448593,2/20/2019,Kvitova P.,0.33,16.5,,
34422,1.86,0,1.109395297,6/21/2022,Lisicki S.,-1,-50,,
25079,1.45,1,1.109348012,2/19/2018,Martic P.,0.45,22.5,,
31342,2.22,0,1.10932477,3/26/2021,Rybakina E.,-1,-50,,
23766,1.68,1,1.109304695,7/17/2017,Alexandrova E.,0.68,34,,
23461,2.6,0,1.109285481,6/12/2017,Linette M.,-1,-50,,
31851,2.55,0,1.109281525,6/3/2021,Gracheva V.,-1,-50,,
29759,2.51,0,1.109231122,1/15/2020,Collins D.,-1,-50,,
33297,3.58,0,1.109207452,1/17/2022,Tan H.,-1,-50,,
29294,4.29,0,1.109191296,9/18/2019,Paolini J.,-1,-50,,
34986,1.59,1,1.109172463,8/25/2022,Samsonova L.,0.59,29.5,,
27700,1.4,1,1.10912205,3/10/2019,Collins D.,0.4,20,,
29232,1.52,1,1.109107333,9/14/2019,Martic P.,0.52,26,,
30229,1.36,1,1.109081152,8/16/2020,Brady J.,0.36,18,,
31112,1.61,0,1.109073961,3/3/2021,Ferro F.,-1,-50,,
22364,1.81,0,1.109059374,1/16/2017,Pliskova Kr.,-1,-50,,
34222,1.21,1,1.109056355,5/26/2022,Rybakina E.,0.21,10.5,,
25265,1.54,1,1.109040476,3/20/2018,Sasnovich A.,0.54,27,,
30960,1.23,1,1.10901903,2/11/2021,Kontaveit A.,0.23,11.5,,
30348,1.57,1,1.109011188,9/2/2020,Pera B.,0.57,28.5,,
22910,1.29,1,1.108998521,4/4/2017,Kasatkina D.,0.29,14.5,,
31805,2.67,0,1.108948884,5/31/2021,Peterson R.,-1,-50,,
33389,2.39,0,1.108920601,1/23/2022,Keys M.,-1,-50,,
25695,1.5,1,1.108892575,5/14/2018,Konta J.,0.5,25,,
34048,1.21,1,1.108794409,5/11/2022,Rybakina E.,0.21,10.5,,
24625,3.25,0,1.108786017,10/18/2017,Begu I.,-1,-50,,
31765,1.29,1,1.108763128,5/28/2021,Krejcikova B.,0.29,14.5,,
23004,1.32,1,1.108699583,4/12/2017,Kontaveit A.,0.32,16,,
27081,1.76,0,1.108686393,10/16/2018,Gasparyan M.,-1,-50,,
35038,1.18,1,1.108676314,8/30/2022,Kvitova P.,0.18,9,,
23753,2.93,0,1.108672646,7/11/2017,Rybarikova M.,-1,-50,,
32333,1.36,1,1.108669413,7/20/2021,Lepchenko V.,0.36,18,,
23576,1.62,1,1.108662403,6/23/2017,Garcia C.,0.62,31,,
33156,2.44,0,1.108639281,1/5/2022,Liu C.,-1,-50,,
24820,1.66,1,1.108616831,1/10/2018,Niculescu M.,0.66,33,,
23310,2.16,0,1.108609061,5/24/2017,Doi M.,-1,-50,,
25443,1.74,1,1.108586097,4/9/2018,Seguel D.,0.74,37,,
26173,1.38,1,1.10858382,7/4/2018,Vekic D.,0.38,19,,
35693,4.89,0,1.108581352,1/18/2023,Parrizas Diaz N.,-1,-50,,
23571,1.79,1,1.108533827,6/23/2017,Safarova L.,0.79,39.5,,
23414,1.59,1,1.108492221,6/1/2017,Suarez Navarro C.,0.59,29.5,,
34192,2.78,0,1.108478997,5/25/2022,Parry D.,-1,-50,,
26245,1.69,1,1.108459528,7/17/2018,Liu C.,0.69,34.5,,
22321,1.24,1,1.108458409,1/11/2017,Bertens K.,0.24,12,,
26391,1.63,1,1.108457314,8/3/2018,Kuznetsova S.,0.63,31.5,,
31977,1.5,1,1.10838991,6/17/2021,Azarenka V.,0.5,25,,
26371,2.04,0,1.108371983,7/31/2018,Watson H.,-1,-50,,
31897,1.68,1,1.108357136,6/7/2021,Boulter K.,0.68,34,,
33943,1.7,1,1.108357122,4/23/2022,Kudermetova V.,0.7,35,,
33872,1.93,0,1.10834732,4/7/2022,Anisimova A.,-1,-50,,
27730,3.05,0,1.10834357,3/20/2019,Parmentier P.,-1,-50,,
32770,1.83,1,1.10833966,9/22/2021,Kontaveit A.,0.83,41.5,,
34359,1.71,1,1.108332214,6/16/2022,Zhang S.,0.71,35.5,,
24800,1.26,1,1.108298464,1/8/2018,Kvitova P.,0.26,13,,
33788,1.25,1,1.108268137,3/28/2022,Swiatek I.,0.25,12.5,,
24268,1.65,1,1.108257324,9/18/2017,Wang Q.,0.65,32.5,,
25405,1.43,1,1.108208597,4/4/2018,Bertens K.,0.43,21.5,,
35303,1.38,1,1.10819035,10/1/2022,Sakkari M.,0.38,19,,
30279,1.39,1,1.108064395,8/26/2020,Mertens E.,0.39,19.5,,
29776,1.64,1,1.108031159,1/20/2020,Zhang S.,0.64,32,,
31886,2.09,1,1.108012334,6/6/2021,Ahn K.,1.09,54.5,,
30367,1.96,1,1.107958672,9/3/2020,Kostyuk M.,0.96,48,,
32247,2.43,0,1.107958532,7/13/2021,Jani R.L.,-1,-50,,
24141,5.98,0,1.107946953,8/30/2017,Hibino N.,-1,-50,,
28099,1.25,1,1.107926177,5/4/2019,Sevastova A.,0.25,12.5,,
25287,4.18,0,1.107916881,3/22/2018,Witthoeft C.,-1,-50,,
34218,2.74,0,1.107901508,5/26/2022,Begu I.,-1,-50,,
33783,2.18,0,1.107869202,3/27/2022,Kalinina A.,-1,-50,,
27198,2.36,0,1.107862707,1/1/2019,Williams V.,-1,-50,,
34731,1.33,1,1.107840425,7/26/2022,Cornet A.,0.33,16.5,,
35459,1.3,1,1.107785975,10/19/2022,Garcia C.,0.3,15,,
26920,4.36,0,1.107765564,9/30/2018,Jabeur O.,-1,-50,,
31227,1.76,1,1.107763635,3/14/2021,Sorribes Tormo S.,0.76,38,,
27303,2.46,0,1.10775031,1/14/2019,Babos T.,-1,-50,,
30655,1.67,1,1.107683764,10/19/2020,Krejcikova B.,0.67,33.5,,
24925,1.95,1,1.107641995,1/18/2018,Bogdan A.,0.95,47.5,,
24704,1.69,1,1.107584277,1/1/2018,Diyas Z.,0.69,34.5,,
25965,2.5,0,1.107544343,6/13/2018,Kuzmova V.,-1,-50,,
33046,1.2,1,1.107534558,10/26/2021,Raducanu E.,0.2,10,,
27811,1.42,1,1.107499034,3/25/2019,Halep S.,0.42,21,,
32443,1.42,1,1.107415181,8/13/2021,Pliskova Ka.,0.42,21,,
35221,3.47,0,1.107399804,9/21/2022,Jimenez V.,-1,-50,,
32392,1.76,1,1.107389205,8/7/2021,Konjuh A.,0.76,38,,
23359,1.32,1,1.107345825,5/29/2017,Parmentier P.,0.32,16,,
33442,1.39,1,1.107322493,2/15/2022,Muguruza G.,0.39,19.5,,
23763,1.66,1,1.107309685,7/17/2017,Zaja A.,0.66,33,,
33718,1.74,1,1.107307167,3/22/2022,Kostyuk M.,0.74,37,,
34720,6.07,0,1.107226275,7/25/2022,Jakupovic D.,-1,-50,,
31285,1.38,1,1.107220089,3/21/2021,Kasatkina D.,0.38,19,,
25110,2.07,1,1.107202946,2/21/2018,Martic P.,1.07,53.5,,
34268,1.23,1,1.107150526,6/7/2022,Linette M.,0.23,11.5,,
30203,1.41,1,1.107145278,8/12/2020,Bouzkova M.,0.41,20.5,,
25727,1.31,1,1.107095281,5/17/2018,Halep S.,0.31,15.5,,
23483,1.24,1,1.107094858,6/13/2017,Vikhlyantseva N.,0.24,12,,
23276,3.19,0,1.107084389,5/21/2017,Svitolina E.,-1,-50,,
34358,2.35,0,1.107070217,6/16/2022,Yastremska D.,-1,-50,,
35937,1.58,1,1.106921029,2/21/2023,Krejcikova B.,0.58,29,,
24261,2.54,0,1.106856842,9/16/2017,Diyas Z.,-1,-50,,
29435,2.11,1,1.106828439,9/29/2019,Mladenovic K.,1.11,55.5,,
34974,1.27,1,1.106771215,8/24/2022,Kasatkina D.,0.27,13.5,,
33011,2.13,0,1.106751194,10/22/2021,Osorio M.,-1,-50,,
34444,1.21,1,1.106739407,6/23/2022,Giorgi C.,0.21,10.5,,
29876,3.22,0,1.106691894,1/24/2020,Jabeur O.,-1,-50,,
22889,1.6,1,1.106684647,4/3/2017,Jankovic J.,0.6,30,,
28338,1.95,1,1.106598549,5/29/2019,Martic P.,0.95,47.5,,
31020,1.35,1,1.10653078,2/15/2021,Teichmann J.,0.35,17.5,,
26533,3.32,0,1.106515145,8/21/2018,Suarez Navarro C.,-1,-50,,
32634,4.03,0,1.10647692,9/1/2021,Rakhimova K.,-1,-50,,
32812,1.61,1,1.106459972,9/28/2021,Cristian J.,0.61,30.5,,
33635,4.8,0,1.106433828,3/10/2022,Kovinic D.,-1,-50,,
24165,2.59,0,1.106407945,8/31/2017,Vekic D.,-1,-50,,
30485,1.85,1,1.106381098,9/18/2020,Muguruza G.,0.85,42.5,,
35202,1.41,1,1.106351208,9/20/2022,Osaka N.,0.41,20.5,,
31614,2.65,0,1.106349304,5/5/2021,Pavlyuchenkova A.,-1,-50,,
32701,1.22,1,1.106328575,9/13/2021,Alexandrova E.,0.22,11,,
32030,2.73,0,1.106283443,6/22/2021,Siniakova K.,-1,-50,,
33583,1.24,1,1.106277068,3/2/2022,Cirstea S.,0.24,12,,
25631,1.4,1,1.106254923,5/5/2018,Bertens K.,0.4,20,,
33413,3.22,0,1.106254042,2/8/2022,Cirstea S.,-1,-50,,
35346,3.85,0,1.106248763,10/6/2022,Martincova T.,-1,-50,,
22620,1.43,1,1.106236468,2/23/2017,Wickmayer Y.,0.43,21.5,,
33221,1.18,1,1.106170081,1/10/2022,Jabeur O.,0.18,9,,
23596,1.81,1,1.106151109,6/26/2017,Zhang S.,0.81,40.5,,
31287,2.98,0,1.106143133,3/23/2021,Tomljanovic A.,-1,-50,,
31919,1.43,1,1.106043497,6/9/2021,Mcnally C.,0.43,21.5,,
35425,3.99,0,1.106039711,10/17/2022,Osorio M.,-1,-50,,
31621,1.41,1,1.10603058,5/10/2021,Zvonareva V.,0.41,20.5,,
30920,1.42,1,1.10602307,2/9/2021,Gauff C.,0.42,21,,
34877,1.44,1,1.106005644,8/12/2022,Pegula J.,0.44,22,,
30675,1.38,1,1.105987306,10/23/2020,Sabalenka A.,0.38,19,,
29243,2.9,0,1.105943593,9/16/2019,Pavlyuchenkova A.,-1,-50,,
25009,2.76,0,1.105939982,2/2/2018,Lisicki S.,-1,-50,,
25840,1.2,1,1.105903326,5/28/2018,Keys M.,0.2,10,,
25192,1.75,1,1.105891591,3/9/2018,Zhang S.,0.75,37.5,,
35283,3.3,0,1.105822081,9/28/2022,Davis L.,-1,-50,,
28128,2.55,0,1.105805065,5/6/2019,Kuzmova V.,-1,-50,,
32891,1.6,1,1.105780554,10/7/2021,Kostyuk M.,0.6,30,,
23706,1.31,1,1.105779442,7/5/2017,Cibulkova D.,0.31,15.5,,
31440,2.1,1,1.105709532,4/8/2021,Stephens S.,1.1,55,,
34528,2.89,0,1.105664605,6/29/2022,Niemeier J.,-1,-50,,
28738,3.11,0,1.10566124,7/17/2019,Han X.,-1,-50,,
35277,1.24,1,1.105655381,9/28/2022,Zhang S.,0.24,12,,
23685,1.3,1,1.10564736,7/4/2017,Rybarikova M.,0.3,15,,
34527,2.76,0,1.105542853,6/29/2022,Maria T.,-1,-50,,
34981,1.24,1,1.105538868,8/24/2022,Samsonova L.,0.24,12,,
34204,1.89,0,1.105478853,5/25/2022,Sasnovich A.,-1,-50,,
29055,1.7,1,1.105443839,8/27/2019,Collins D.,0.7,35,,
31467,1.42,1,1.10541895,4/12/2021,Tomljanovic A.,0.42,21,,
22247,1.3,1,1.105391535,1/4/2017,Goerges J.,0.3,15,,
31003,1.74,1,1.10537387,2/14/2021,Diyas Z.,0.74,37,,
31495,1.6,1,1.105335274,4/17/2021,Jabeur O.,0.6,30,,
22272,2.35,0,1.105320806,1/7/2017,Davis L.,-1,-50,,
33032,1.96,1,1.105260733,10/25/2021,Friedsam A.L.,0.96,48,,
26382,1.27,1,1.105055284,8/2/2018,Azarenka V.,0.27,13.5,,
22185,1.94,1,1.105000861,1/1/2017,Cirstea S.,0.94,47,,
34360,1.72,1,1.104981522,6/16/2022,Kudermetova V.,0.72,36,,
33016,2.52,0,1.104958897,10/23/2021,Alexandrova E.,-1,-50,,
32362,1.98,1,1.104937337,7/23/2021,Zhang S.,0.98,49,,
35732,1.39,1,1.104873777,1/23/2023,Vekic D.,0.39,19.5,,
25061,1.42,1,1.104846509,2/15/2018,Goerges J.,0.42,21,,
31927,2.09,0,1.104846303,6/10/2021,Van Uytvanck A.,-1,-50,,
32705,1.2,1,1.104808331,9/13/2021,Tauson C.,0.2,10,,
28560,1.91,0,1.10477196,6/25/2019,Mertens E.,-1,-50,,
28044,2.55,0,1.104722507,4/30/2019,Korpatsch T.,-1,-50,,
25501,1.67,1,1.104717877,4/23/2018,Kuznetsova S.,0.67,33.5,,
24982,1.43,1,1.104703961,1/30/2018,Vinci R.,0.43,21.5,,
25469,1.92,0,1.104671121,4/12/2018,Sabalenka A.,-1,-50,,
28991,1.43,1,1.104606855,8/17/2019,Keys M.,0.43,21.5,,
27769,2.07,0,1.104594306,3/22/2019,Wang Q.,-1,-50,,
24618,2.71,0,1.104547791,10/17/2017,Lisicki S.,-1,-50,,
32884,1.39,1,1.104535948,10/7/2021,Rogers S.,0.39,19.5,,
36067,1.44,1,1.104529145,3/9/2023,Pera B.,0.44,22,,
27046,3.32,0,1.104524763,10/12/2018,Hsieh S.W.,-1,-50,,
29421,1.47,1,1.104518137,9/28/2019,Sabalenka A.,0.47,23.5,,
33366,2.07,0,1.104463435,1/20/2022,Inglis M.,-1,-50,,
32001,1.27,1,1.104460201,6/20/2021,Anisimova A.,0.27,13.5,,
22968,1.68,1,1.104445981,4/9/2017,Kasatkina D.,0.68,34,,
25859,3.08,0,1.104441981,5/29/2018,Ferro F.,-1,-50,,
31272,1.45,1,1.104411156,3/19/2021,Li A.,0.45,22.5,,
34235,3.44,0,1.10438325,5/28/2022,Giorgi C.,-1,-50,,
29107,1.94,1,1.104306499,8/29/2019,Sevastova A.,0.94,47,,
28361,2.02,0,1.10428316,5/30/2019,Alexandrova E.,-1,-50,,
24992,2.37,0,1.104256711,1/31/2018,Lisicki S.,-1,-50,,
24361,1.43,1,1.1042524,9/24/2017,Wozniacki C.,0.43,21.5,,
31939,1.81,1,1.104227734,6/12/2021,Zhang S.,0.81,40.5,,
26566,1.31,1,1.104154453,8/27/2018,Lapko V.,0.31,15.5,,
33050,5.54,0,1.104142226,10/26/2021,Bara I.,-1,-50,,
34914,1.17,1,1.104108615,8/17/2022,Jabeur O.,0.17,8.5,,
33290,1.38,1,1.103999793,1/17/2022,Pegula J.,0.38,19,,
29428,1.36,1,1.103997236,9/29/2019,Svitolina E.,0.36,18,,
22676,4.64,0,1.103985369,3/2/2017,Linette M.,-1,-50,,
33164,1.23,1,1.103980524,1/5/2022,Potapova A.,0.23,11.5,,
34931,1.39,1,1.103974169,8/19/2022,Sabalenka A.,0.39,19.5,,
32150,3.22,0,1.103937176,7/1/2021,Linette M.,-1,-50,,
30513,1.39,1,1.103880009,9/22/2020,Svitolina E.,0.39,19.5,,
29463,2.49,0,1.103837893,10/3/2019,Kasatkina D.,-1,-50,,
26252,1.45,1,1.103836715,7/17/2018,Cirstea S.,0.45,22.5,,
31689,1.44,1,1.103813052,5/17/2021,Osorio M.,0.44,22,,
30428,2.23,0,1.103805432,9/10/2020,Kovinic D.,-1,-50,,
34899,3.57,0,1.10378392,8/16/2022,Zhang S.,-1,-50,,
24610,2.87,0,1.103764477,10/17/2017,Rodina E.,-1,-50,,
28237,1.37,1,1.103699677,5/22/2019,Yastremska D.,0.37,18.5,,
30271,2.82,0,1.103691682,8/25/2020,Jabeur O.,-1,-50,,
29120,2.21,1,1.10368501,8/30/2019,Martic P.,1.21,60.5,,
24338,1.41,1,1.103674297,9/21/2017,Cibulkova D.,0.41,20.5,,
35847,4,0,1.103662905,2/9/2023,Friedsam A.L.,-1,-50,,
27459,1.65,1,1.103632381,1/30/2019,Kvitova P.,0.65,32.5,,
35291,3.26,0,1.103610048,9/29/2022,Vekic D.,-1,-50,,
34433,2.18,0,1.103596535,6/22/2022,Tsurenko L.,-1,-50,,
29241,4.19,0,1.103589059,9/16/2019,Tomova V.,-1,-50,,
32363,1.34,1,1.103576218,7/24/2021,Ruse E.G.,0.34,17,,
27693,3.22,0,1.103556032,3/10/2019,Muguruza G.,-1,-50,,
27862,2.59,0,1.103550998,4/3/2019,Townsend T.,-1,-50,,
31574,1.76,0,1.103532961,4/30/2021,Rybakina E.,-1,-50,,
25165,2.13,0,1.103461027,3/7/2018,Sakkari M.,-1,-50,,
34454,2.6,0,1.103355421,6/24/2022,Andreescu B.,-1,-50,,
35090,3.39,0,1.103305462,9/1/2022,Krunic A.,-1,-50,,
34278,1.41,1,1.103220383,6/7/2022,Kalinina A.,0.41,20.5,,
35798,3.51,0,1.103208868,2/4/2023,Tsurenko L.,-1,-50,,
27189,3.67,0,1.103176738,1/1/2019,Pliskova Kr.,-1,-50,,
23907,1.36,1,1.103117733,8/2/2017,Lisicki S.,0.36,18,,
29787,1.21,1,1.103115295,1/20/2020,Alexandrova E.,0.21,10.5,,
23019,1.58,1,1.103094941,4/13/2017,Strycova B.,0.58,29,,
35275,2.26,1,1.103087646,9/27/2022,Galfi D.,1.26,63,,
32028,1.41,1,1.10305512,6/22/2021,Anisimova A.,0.41,20.5,,
34985,1.5,1,1.103001975,8/25/2022,Pera B.,0.5,25,,
34419,5.09,0,1.103000419,6/21/2022,Burrage J.,-1,-50,,
28236,1.53,1,1.102998938,5/22/2019,Garcia C.,0.53,26.5,,
27228,1.59,1,1.102993788,1/4/2019,Zvonareva V.,0.59,29.5,,
32549,1.27,1,1.102978891,8/25/2021,Svitolina E.,0.27,13.5,,
29330,2.37,0,1.102965608,9/22/2019,Stephens S.,-1,-50,,
26689,2.43,0,1.102894751,9/11/2018,Fernandez L.,-1,-50,,
26204,2.14,0,1.102840878,7/7/2018,Cibulkova D.,-1,-50,,
24050,1.75,1,1.102804884,8/20/2017,Cornet A.,0.75,37.5,,
29244,1.88,0,1.102759372,9/16/2019,Gasparyan M.,-1,-50,,
25577,2.03,1,1.10273578,5/1/2018,Hercog P.,1.03,51.5,,
26929,2.62,0,1.102702672,9/30/2018,Babos T.,-1,-50,,
32719,1.45,1,1.10269245,9/14/2021,Vondrousova M.,0.45,22.5,,
26925,1.76,1,1.102665685,9/30/2018,Tsurenko L.,0.76,38,,
25941,1.48,1,1.102647114,6/12/2018,Buzarnescu M.,0.48,24,,
35440,1.44,1,1.102581367,10/18/2022,Bouzkova M.,0.44,22,,
32981,3.07,0,1.102572415,10/19/2021,Gracheva V.,-1,-50,,
28503,1.6,1,1.102537537,6/20/2019,Williams V.,0.6,30,,
34864,1.93,0,1.102516764,8/10/2022,Andreescu B.,-1,-50,,
35012,1.24,1,1.102515325,8/29/2022,Giorgi C.,0.24,12,,
34880,2.86,0,1.102502605,8/13/2022,Haddad Maia B.,-1,-50,,
33281,1.28,1,1.102464327,1/17/2022,Ostapenko J.,0.28,14,,
27883,2.09,0,1.102421487,4/4/2019,Collins D.,-1,-50,,
33897,1.8,0,1.102418056,4/19/2022,Bogdan A.,-1,-50,,
34960,1.34,1,1.102362556,8/22/2022,Alexandrova E.,0.34,17,,
22758,1.8,0,1.102330501,3/12/2017,Davis L.,-1,-50,,
36013,1.83,1,1.102303493,3/2/2023,Dolehide C.,0.83,41.5,,
23597,1.36,1,1.10227796,6/26/2017,Strycova B.,0.36,18,,
34039,1.18,1,1.102271918,5/11/2022,Jabeur O.,0.18,9,,
32297,1.47,1,1.102261727,7/16/2021,Krejcikova B.,0.47,23.5,,
24751,1.38,1,1.102219279,1/3/2018,Radwanska A.,0.38,19,,
32654,1.19,1,1.102077947,9/2/2021,Swiatek I.,0.19,9.5,,
22592,2.11,0,1.102031478,2/21/2017,Goerges J.,-1,-50,,
24885,1.61,1,1.101993996,1/16/2018,Arruabarrena L.,0.61,30.5,,
31902,1.56,1,1.101990768,6/7/2021,Krejcikova B.,0.56,28,,
29439,3.06,0,1.101930755,9/30/2019,Alexandrova E.,-1,-50,,
31366,1.88,0,1.101921846,3/29/2021,Sakkari M.,-1,-50,,
36035,1.71,1,1.10190574,3/5/2023,Gracheva V.,0.71,35.5,,
23242,1.8,0,1.101892091,5/17/2017,Muguruza G.,-1,-50,,
31469,1.25,1,1.101825429,4/12/2021,Davis L.,0.25,12.5,,
25844,1.23,1,1.101806553,5/29/2018,Townsend T.,0.23,11.5,,
31357,1.29,1,1.101794709,3/28/2021,Kvitova P.,0.29,14.5,,
25219,1.79,1,1.101767438,3/10/2018,Anisimova A.,0.79,39.5,,
35563,1.6,1,1.101766761,1/9/2023,Teichmann J.,0.6,30,,
31099,1.45,1,1.101754831,3/2/2021,Mladenovic K.,0.45,22.5,,
22692,1.26,1,1.101668419,3/5/2017,Barty A.,0.26,13,,
35652,1.19,1,1.10166841,1/17/2023,Samsonova L.,0.19,9.5,,
25721,1.57,1,1.101617595,5/16/2018,Stephens S.,0.57,28.5,,
24816,1.66,1,1.101597064,1/10/2018,Gavrilova D.,0.66,33,,
24384,3.34,0,1.101551292,9/25/2017,Cornet A.,-1,-50,,
26649,1.22,1,1.101532439,9/1/2018,Barty A.,0.22,11,,
25838,1.58,1,1.101519684,5/28/2018,Peterson R.,0.58,29,,
30030,1.23,1,1.101480213,2/25/2020,Sakkari M.,0.23,11.5,,
32164,1.6,1,1.101414599,7/2/2021,Samsonova L.,0.6,30,,
32543,1.68,1,1.101414511,8/24/2021,Kostyuk M.,0.68,34,,
31129,1.97,1,1.101404621,3/4/2021,Pegula J.,0.97,48.5,,
28533,2.09,0,1.101381862,6/24/2019,Gavrilova D.,-1,-50,,
23089,2.19,0,1.101365462,4/30/2017,Siegemund L.,-1,-50,,
24720,3.12,0,1.101360049,1/2/2018,Diyas Z.,-1,-50,,
34710,1.21,1,1.101344576,7/25/2022,Siniakova K.,0.21,10.5,,
30627,1.38,1,1.101314833,10/2/2020,Svitolina E.,0.38,19,,
31570,3.11,0,1.101299159,4/29/2021,Kerber A.,-1,-50,,
35533,2.92,0,1.101276829,1/5/2023,Kuzmova V.,-1,-50,,
28854,1.36,1,1.101251713,7/31/2019,Svitolina E.,0.36,18,,
22962,1.26,1,1.101185117,4/8/2017,Kerber A.,0.26,13,,
32211,1.42,1,1.101182625,7/10/2021,Barty A.,0.42,21,,
29872,1.59,1,1.101124684,1/24/2020,Kenin S.,0.59,29.5,,
28041,1.21,1,1.101110407,4/30/2019,Mertens E.,0.21,10.5,,
24595,2.61,0,1.101105327,10/16/2017,Cornet A.,-1,-50,,
24328,1.72,0,1.101073924,9/21/2017,Cepede Royg V.,-1,-50,,
25346,2.27,0,1.101071782,3/27/2018,Stephens S.,-1,-50,,
23690,2.6,0,1.10099368,7/4/2017,Lepchenko V.,-1,-50,,
25992,3.14,0,1.100945604,6/18/2018,Arruabarrena L.,-1,-50,,
32668,1.25,1,1.100903143,9/3/2021,Andreescu B.,0.25,12.5,,
32932,1.34,1,1.10087859,10/10/2021,Kasatkina D.,0.34,17,,
29623,1.87,0,1.100858103,11/3/2019,Barty A.,-1,-50,,
26121,3.99,0,1.100837424,7/2/2018,Cirstea S.,-1,-50,,
24468,2.87,0,1.1008343,10/2/2017,Strycova B.,-1,-50,,
31026,1.89,1,1.100820277,2/15/2021,Birrell K.,0.89,44.5,,
28246,1.51,1,1.100721128,5/22/2019,Cirstea S.,0.51,25.5,,
23499,3,0,1.100665465,6/15/2017,Sakkari M.,-1,-50,,
34976,1.59,1,1.100664328,8/24/2022,Marino R.,0.59,29.5,,
35617,1.2,1,1.100663199,1/16/2023,Krejcikova B.,0.2,10,,
31521,2,1,1.100658119,4/21/2021,Cirstea S.,1,50,,
35339,1.39,1,1.100597225,10/5/2022,Krejcikova B.,0.39,19.5,,
28799,1.98,0,1.100595417,7/24/2019,Friedsam A.L.,-1,-50,,
34886,1.93,0,1.100567392,8/15/2022,Anisimova A.,-1,-50,,
22268,2.92,0,1.100508483,1/6/2017,Cornet A.,-1,-50,,
26636,4.84,0,1.100465962,8/30/2018,Muchova K.,-1,-50,,
33891,1.39,1,1.100460992,4/18/2022,Alexandrova E.,0.39,19.5,,
32072,1.57,1,1.100453695,6/28/2021,Collins D.,0.57,28.5,,
28091,1.6,1,1.10039618,5/4/2019,Putintseva Y.,0.6,30,,
35521,1.48,1,1.100380697,1/4/2023,Muchova K.,0.48,24,,
35428,1.21,1,1.100357406,10/17/2022,Andreescu B.,0.21,10.5,,
26565,3.22,0,1.100351432,8/27/2018,King V.,-1,-50,,
30587,1.99,0,1.10033319,9/29/2020,Collins D.,-1,-50,,
35350,3.57,0,1.100315392,10/6/2022,Zidansek T.,-1,-50,,
27804,2.09,1,1.100258351,3/24/2019,Andreescu B.,1.09,54.5,,
31724,1.23,1,1.100244259,5/21/2021,Badosa P.,0.23,11.5,,
29848,4.48,0,1.100187548,1/22/2020,Suarez Navarro C.,-1,-50,,
25845,1.24,1,1.100173843,5/29/2018,Kerber A.,0.24,12,,
31489,2.06,0,1.100170325,4/15/2021,Sharma A.,-1,-50,,
24153,1.19,1,1.100160154,8/31/2017,Radwanska A.,0.19,9.5,,
35469,1.41,1,1.100159878,10/20/2022,Bouzkova M.,0.41,20.5,,
24014,1.5,1,1.100144288,8/15/2017,Suarez Navarro C.,0.5,25,,
25871,1.29,1,1.100143529,5/30/2018,Keys M.,0.29,14.5,,
33114,2.06,0,1.10010737,11/12/2021,Badosa P.,-1,-50,,
33286,1.44,1,1.100073113,1/17/2022,Teichmann J.,0.44,22,,
27102,2.14,0,1.100058102,10/17/2018,Petkovic A.,-1,-50,,
26936,2.79,0,1.100048451,10/1/2018,Zhang S.,-1,-50,,
27328,1.58,1,1.100007071,1/14/2019,Vondrousova M.,0.58,29,,
31317,2.23,0,1.100003886,3/24/2021,Cornet A.,-1,-50,,
29279,1.37,1,1.100000261,9/17/2019,Muchova K.,0.37,18.5,,
35969,1.93,1,1.099888865,2/25/2023,Siniakova K.,0.93,46.5,,
23057,1.67,1,1.09986295,4/26/2017,Cirstea S.,0.67,33.5,,
29139,1.3,1,1.099856486,9/2/2019,Mertens E.,0.3,15,,
29764,2.08,0,1.09985139,1/16/2020,Sabalenka A.,-1,-50,,
31039,1.72,1,1.09983475,2/16/2021,Kasatkina D.,0.72,36,,
31519,1.39,1,1.099812833,4/20/2021,Kudermetova V.,0.39,19.5,,
32137,2.76,0,1.0997346,6/30/2021,Vondrousova M.,-1,-50,,
31555,1.67,1,1.099700849,4/25/2021,Barty A.,0.67,33.5,,
35494,2.02,1,1.099687471,11/8/2022,Garcia C.,1.02,51,,
32890,1.7,0,1.099642072,10/7/2021,Cornet A.,-1,-50,,
25828,1.26,1,1.099631453,5/28/2018,Wozniacki C.,0.26,13,,
33602,3.03,0,1.099628399,3/4/2022,Parrizas Diaz N.,-1,-50,,
26021,3.02,0,1.099577448,6/20/2018,Riske A.,-1,-50,,
34818,2.56,0,1.099545321,8/6/2022,Rogers S.,-1,-50,,
23913,3.6,0,1.099544141,8/3/2017,Andreescu B.,-1,-50,,
32954,1.58,1,1.099500127,10/13/2021,Kerber A.,0.58,29,,
23444,3.43,0,1.099476819,6/4/2017,Martic P.,-1,-50,,
33775,1.31,1,1.099391625,3/26/2022,Collins D.,0.31,15.5,,
33850,1.17,1,1.099372248,4/6/2022,Pliskova Ka.,0.17,8.5,,
35556,1.22,1,1.09935761,1/9/2023,Maria T.,0.22,11,,
32956,2.34,0,1.099354974,10/13/2021,Badosa P.,-1,-50,,
29665,2.4,0,1.099335923,1/7/2020,Samsonova L.,-1,-50,,
29594,3.52,0,1.099308672,10/22/2019,Zheng S.,-1,-50,,
22237,4.58,0,1.099302732,1/4/2017,Siniakova K.,-1,-50,,
29289,1.64,1,1.099285625,9/18/2019,Zhang S.,0.64,32,,
