match,PSW,win0,confidence0,date,winner,-1
19576,2.33,0,1.137916331,10/19/2015,Barthel M.,
24695,1.96,1,1.137915983,12/31/2017,Hsieh S.W.,
17390,1.31,1,1.137910778,1/23/2015,Bouchard E.,
27603,1.6,1,1.137907873,2/25/2019,Boulter K.,
22490,3.08,0,1.137897509,2/1/2017,Jabeur O.,
30460,2.53,0,1.137894088,9/15/2020,Rus A.,
31584,1.53,1,1.137796267,4/30/2021,Sakkari M.,
31860,1.72,1,1.137776607,6/3/2021,Krejcikova B.,
19386,1.74,1,1.137742177,9/29/2015,Muguruza G.,
30453,1.42,1,1.137635319,9/15/2020,Putintseva Y.,
24950,1.45,1,1.137612098,1/21/2018,Mertens E.,
16628,1.52,1,1.137584927,8/28/2014,Dellacqua C.,
10710,2.11,1,1.137565977,4/26/2012,Barthel M.,
35760,2.54,0,1.137559061,1/31/2023,Burel C.,-1
23413,3.28,0,1.137545866,6/1/2017,Martic P.,
34967,1.58,1,1.13750215,8/22/2022,Cornet A.,0.58
22863,1.27,1,1.13744409,3/26/2017,Konta J.,
24094,2.55,0,1.137423816,8/28/2017,Kenin S.,
28408,1.61,1,1.137408762,6/11/2019,Van Uytvanck A.,
15602,1.58,1,1.137401093,4/28/2014,Jabeur O.,
35540,1.72,1,1.137392464,1/5/2023,Noskova L.,0.72
20067,1.81,1,1.137360128,2/22/2016,Gavrilova D.,
16387,2.18,0,1.137310486,8/1/2014,Williams V.,
35417,1.67,1,1.1372608,10/15/2022,Paolini J.,0.67
31705,2.84,0,1.137255533,5/18/2021,Stephens S.,
25987,1.65,1,1.137222345,6/16/2018,Barty A.,
31397,1.87,0,1.137192057,4/5/2021,Tomova V.,
31452,2.84,0,1.137183063,4/9/2021,Tan H.,
17861,1.78,1,1.137179141,3/30/2015,Stephens S.,
22806,1.59,1,1.137128275,3/22/2017,Townsend T.,
16688,3.31,0,1.137125548,9/9/2014,Ostapenko J.,
14523,2.42,0,1.137117672,10/8/2013,Date Krumm K.,
28953,2.06,0,1.137015977,8/13/2019,Hsieh S.W.,
30046,1.82,1,1.13700488,2/26/2020,Muguruza G.,
21824,2.49,0,1.136947199,9/21/2016,Arruabarrena L.,
18505,1.65,1,1.136887572,6/21/2015,Dellacqua C.,
18635,1.43,1,1.136882523,7/2/2015,Muguruza G.,
24400,1.58,1,1.136876483,9/26/2017,Garcia C.,
22955,1.7,1,1.136828789,4/7/2017,Lucic-Baroni M.,
11445,1.56,1,1.136825531,7/17/2012,Bondarenko K.,
29267,2.02,0,1.136714887,9/17/2019,Babos T.,
34934,2.55,0,1.136671947,8/20/2022,Garcia C.,-1
19116,1.61,1,1.13664989,9/1/2015,Lepchenko V.,
30510,1.81,1,1.136588822,9/22/2020,Teichmann J.,
22766,1.77,0,1.136568677,3/13/2017,Davis L.,
23123,1.3,1,1.136558666,5/3/2017,Schiavone F.,
20166,2.24,0,1.136542995,3/1/2016,Buyukakcay C.,
21446,1.56,1,1.136346434,8/1/2016,Ozaki R.,
27903,1.85,0,1.136332916,4/6/2019,Puig M.,
12215,2.18,0,1.136294327,11/1/2012,Petrova N.,
16047,2.04,0,1.136293186,6/19/2014,Kerber A.,
36257,1.77,1,1.136290036,3/28/2023,Zidansek T.,0.77
26572,2.84,0,1.136212143,8/27/2018,Peterson R.,
11497,2.94,0,1.13619239,7/24/2012,Puchkova O.,
30204,1.74,0,1.136157978,8/12/2020,Fernandez L.,
21413,1.85,1,1.13607403,7/27/2016,Kasatkina D.,
13141,1.81,1,1.136064534,4/25/2013,Mladenovic K.,
26525,2.63,0,1.136029562,8/20/2018,Makarova E.,
27713,1.75,0,1.13601456,3/12/2019,Andreescu B.,
24334,1.56,1,1.136007427,9/21/2017,Zhang S.,
33314,1.66,1,1.135988753,1/18/2022,Haddad Maia B.,0.66
27506,2.59,0,1.135964094,2/13/2019,Muchova K.,
34355,1.74,0,1.135903184,6/15/2022,Sasnovich A.,-1
17124,1.5,1,1.135877954,10/26/2014,Williams S.,
17505,2.79,0,1.135867164,2/17/2015,Glushko J.,
17800,1.44,1,1.135824991,3/25/2015,Bencic B.,
17299,2.56,0,1.135813109,1/19/2015,Soler Espinosa S.,
22263,3.54,0,1.135809552,1/5/2017,Goerges J.,
13726,2.04,0,1.135789227,6/27/2013,Erakovic M.,
13207,1.92,1,1.135771208,5/5/2013,Cirstea S.,
35869,1.48,1,1.135752442,2/14/2023,Kasatkina D.,0.48
24814,1.68,1,1.135718679,1/10/2018,Radwanska A.,
29329,2.26,0,1.135668049,9/22/2019,Pera B.,
23985,1.88,0,1.135636054,8/11/2017,Svitolina E.,
11310,1.33,1,1.135536082,6/27/2012,Errani S.,
14762,1.49,1,1.135496734,1/6/2014,Kerber A.,
28961,1.94,1,1.135489282,8/13/2019,Sharapova M.,
11541,2,1,1.135440099,8/2/2012,King V.,
20319,2.16,1,1.135390905,3/23/2016,Witthoeft C.,
35043,1.38,1,1.135389627,8/30/2022,Bouzkova M.,0.38
23831,3.35,0,1.135326416,7/25/2017,Lu J.J,
35782,1.59,1,1.135319242,2/2/2023,Potapova A.,0.59
11087,2.11,0,1.135299006,6/5/2012,Errani S.,
33599,1.7,1,1.135284233,3/4/2022,Bouzkova M.,0.7
30499,2.44,0,1.135270854,9/21/2020,Siniakova K.,
21042,1.77,1,1.135206714,6/17/2016,Suarez Navarro C.,
11388,1.68,1,1.135143354,7/10/2012,Robson L.,
14344,2.35,0,1.135100125,9/16/2013,Lee Y.R.,
15131,1.73,1,1.135095544,2/25/2014,Dulgheru A.,
28191,2.26,0,1.135001549,5/16/2019,Buzarnescu M.,
14445,2.46,0,1.13494863,9/25/2013,Kerber A.,
28814,1.99,1,1.13494195,7/26/2019,Badosa P.,
35909,2.07,0,1.134854768,2/20/2023,Pliskova Ka.,-1
17486,1.65,1,1.134854403,2/15/2015,Lisicki S.,
11795,1.91,1,1.13482238,8/30/2012,Hlavackova A.,
18438,1.79,1,1.134811309,6/13/2015,Giorgi C.,
33371,1.55,1,1.134795243,1/20/2022,Vondrousova M.,0.55
11901,3.58,0,1.134784257,9/18/2012,Soler Espinosa S.,
12667,1.73,1,1.134758999,2/20/2013,Torro Flor M.T.,
23731,2.29,0,1.134733027,7/7/2017,Konjuh A.,
23406,1.78,1,1.13472296,5/31/2017,Putintseva Y.,
21546,1.54,1,1.134640211,8/20/2016,Halep S.,
10381,2.42,0,1.134635208,3/8/2012,Larsson J.,
25115,1.38,1,1.134597388,2/22/2018,Svitolina E.,
25774,2.09,0,1.134568423,5/22/2018,Wang Q.,
12500,3.05,0,1.13456425,1/28/2013,Erakovic M.,
31613,2.65,0,1.134558283,5/5/2021,Pavlyuchenkova A.,
10822,2.59,0,1.134553073,5/7/2012,Hradecka L.,
13265,1.88,1,1.134551666,5/14/2013,Suarez Navarro C.,
24051,2.37,0,1.134535815,8/21/2017,Flipkens K.,
26276,2.24,0,1.134487322,7/20/2018,Minella M.,
27929,1.7,1,1.134486956,4/9/2019,Peterson R.,
11202,2.52,0,1.134476743,6/19/2012,Radwanska U.,
30924,2.09,0,1.134449031,2/9/2021,Hibino N.,
34661,1.88,1,1.134428319,7/18/2022,Peterson R.,0.88
36242,2.26,0,1.134375737,3/26/2023,Trevisan M.,-1
24061,2.09,0,1.134319247,8/22/2017,Linette M.,
29207,1.66,1,1.134299741,9/12/2019,Peng S.,
30059,1.58,1,1.134266144,2/27/2020,Barty A.,
24359,1.61,1,1.134262177,9/24/2017,Siniakova K.,
35127,1.63,1,1.134245378,9/12/2022,Peterson R.,0.63
15589,2.06,0,1.134219331,4/25/2014,Errani S.,
11465,1.35,1,1.134218982,7/20/2012,Zakopalova K.,
25436,2.55,0,1.134214649,4/8/2018,Bertens K.,
31724,1.38,1,1.134188419,5/21/2021,Gauff C.,
31910,2.34,0,1.13409731,6/8/2021,Garcia Perez G.,
25936,2.2,0,1.134077778,6/11/2018,Rus A.,
31045,1.45,1,1.134072404,2/17/2021,Bouzkova M.,
18287,2.02,1,1.134040013,5/25/2015,Cornet A.,
35971,1.93,1,1.134011445,2/25/2023,Siniakova K.,0.93
17128,1.89,1,1.134011063,10/29/2014,Petkovic A.,
16344,1.36,1,1.133983635,7/28/2014,Pliskova Ka.,
18462,2.09,1,1.133945652,6/16/2015,Mladenovic K.,
24492,1.44,1,1.133909213,10/5/2017,Garcia C.,
22010,2.53,0,1.133906004,10/10/2016,Golubic V.,
30836,2.31,0,1.13390284,2/3/2021,Collins D.,
23209,2.26,0,1.133897421,5/11/2017,Sevastova A.,
20356,1.81,1,1.133891211,3/25/2016,Gibbs N.,
18265,1.79,0,1.133831231,5/24/2015,Jovanovski B.,
29364,1.98,1,1.133825324,9/24/2019,Rybakina E.,
31480,2.46,0,1.133813484,4/13/2021,Di Lorenzo F.,
29336,1.78,0,1.133780204,9/22/2019,Yastremska D.,
12660,2.76,0,1.13368192,2/20/2013,Erakovic M.,
21197,1.63,1,1.133649204,7/1/2016,Williams V.,
35917,2.15,1,1.133561161,2/21/2023,Wang Xiy.,1.15
13083,1.4,1,1.13355875,4/9/2013,Begu I.,
23473,2.27,0,1.133469204,6/13/2017,Mchale C.,
23365,1.79,1,1.133453993,5/29/2017,Jabeur O.,
20138,1.39,1,1.133449538,2/27/2016,Suarez Navarro C.,
12555,1.54,1,1.133423336,2/2/2013,Kirilenko M.,
25360,1.61,1,1.133390682,4/2/2018,Hercog P.,
15730,1.6,1,1.133355808,5/14/2014,Suarez Navarro C.,
28483,1.59,1,1.133338224,6/18/2019,Putintseva Y.,
22792,1.96,1,1.133296453,3/21/2017,Witthoeft C.,
17208,1.68,1,1.133294864,1/7/2015,Kanepi K.,
24488,2.28,0,1.133292684,10/4/2017,Kasatkina D.,
17053,1.69,0,1.133279519,10/13/2014,Begu I.,
26182,3,0,1.133233799,7/5/2018,Cibulkova D.,
16722,2.25,0,1.133214335,9/10/2014,Zheng S.,
18444,1.54,1,1.133179132,6/15/2015,Larcherde Brito M.,
29313,1.61,1,1.13314521,9/20/2019,Wang Yaf.,
23851,1.88,1,1.133138995,7/26/2017,Rodionova Ar.,
26875,1.9,0,1.133135886,9/25/2018,Rus A.,
31313,2.23,0,1.133096355,3/24/2021,Cornet A.,
21774,2.53,0,1.133093876,9/19/2016,Barthel M.,
12143,1.96,0,1.133028446,10/16/2012,Cibulkova D.,
35872,1.45,1,1.132956635,2/14/2023,Kvitova P.,0.45
23289,1.61,1,1.132938937,5/22/2017,Wickmayer Y.,
30980,2.06,0,1.132938093,2/13/2021,Blinkova A.,
28443,1.64,1,1.132927784,6/14/2019,Vekic D.,
30565,2,0,1.132889281,9/28/2020,Paolini J.,
34410,1.63,1,1.132886163,6/21/2022,Haddad Maia B.,0.63
26586,1.56,1,1.132858879,8/28/2018,Zvonareva V.,
17422,1.47,1,1.132854179,2/10/2015,Zahlavova Strycova B.,
21727,2.21,0,1.132826038,9/13/2016,Martincova T.,
12679,2.69,0,1.132812334,2/21/2013,Rybarikova M.,
16389,2.53,0,1.132792963,8/2/2014,Petkovic A.,
12526,2.02,0,1.132763296,1/30/2013,Bertens K.,
11632,1.83,1,1.132726334,8/16/2012,Stosur S.,
35837,1.36,1,1.132719039,2/8/2023,Bencic B.,0.36
14317,1.64,1,1.132673951,9/12/2013,Erakovic M.,
11608,1.75,1,1.132649623,8/14/2012,Hantuchova D.,
10457,2.24,0,1.132624231,3/20/2012,Tatishvili A.,
32912,1.65,1,1.132596713,10/9/2021,Anisimova A.,
25651,2.17,0,1.132573975,5/6/2018,Cirstea S.,
17985,1.63,1,1.132562075,4/18/2015,Duque Marino M.,
19952,2.18,1,1.132557036,2/9/2016,Nara K.,
35281,1.57,1,1.132530043,9/28/2022,Haddad Maia B.,0.57
35850,1.66,1,1.132494801,2/10/2023,Zheng Q.,0.66
13879,2.37,0,1.132452895,7/18/2013,Svitolina E.,
27052,2.96,0,1.132387108,10/12/2018,Alexandrova E.,
21599,1.55,1,1.132359077,8/29/2016,Petkovic A.,
17977,2.08,0,1.132307875,4/16/2015,Glushko J.,
35369,1.61,1,1.132288295,10/10/2022,Bondar A.,0.61
23695,1.79,0,1.132256148,7/5/2017,Peng S.,
11426,1.38,1,1.132248836,7/16/2012,Lepchenko V.,
16209,3.78,0,1.1322373,7/8/2014,Falconi I.,
21773,1.62,1,1.132236528,9/19/2016,Puig M.,
27076,1.85,0,1.132232875,10/16/2018,Jabeur O.,
28461,1.88,1,1.132098318,6/17/2019,Wang Yaf.,
29141,1.88,1,1.132084535,9/2/2019,Vekic D.,
17419,1.51,1,1.132076941,2/9/2015,Rodina E.,
18367,1.74,1,1.132058133,5/30/2015,Bacsinszky T.,
19352,1.63,1,1.132033535,9/28/2015,Pliskova Ka.,
34808,2.31,0,1.13202398,8/4/2022,Samsonova L.,-1
13392,1.56,1,1.132016424,5/27/2013,Stephens S.,
30837,3.96,0,1.132006982,2/3/2021,Podoroska N.,
36188,1.39,1,1.132002409,3/22/2023,Kalinskaya A.,0.39
19343,1.76,0,1.131981441,9/27/2015,Konta J.,
23626,1.56,1,1.13194848,6/29/2017,Konta J.,
15879,2.18,0,1.131947603,5/28/2014,Barthel M.,
35928,1.55,1,1.131914743,2/21/2023,Ostapenko J.,0.55
20309,2.25,0,1.13190712,3/22/2016,Brengle M.,
35280,1.68,1,1.131885853,9/28/2022,Muchova K.,0.68
30323,1.94,0,1.131873279,9/1/2020,Fernandez L.A.,
10858,1.65,1,1.131834336,5/14/2012,Scheepers C.,
31063,3.78,0,1.131776002,2/23/2021,Sanders S.,
25087,1.51,1,1.131775951,2/20/2018,Suarez Navarro C.,
35607,2.19,0,1.131767362,1/12/2023,Kasatkina D.,-1
34666,2.36,0,1.131739125,7/19/2022,Grabher J.,-1
13506,2.23,0,1.131716775,6/10/2013,Lucic M.,
22818,2.06,0,1.131697044,3/23/2017,Putintseva Y.,
18660,1.52,1,1.131686242,7/6/2015,Keys M.,
20947,1.56,1,1.131599909,6/7/2016,Paszek T.,
34630,2.35,0,1.13157114,7/14/2022,Krunic A.,-1
16491,1.69,1,1.131550986,8/14/2014,Jankovic J.,
29156,1.87,1,1.131529975,9/9/2019,Jakupovic D.,
31230,2.54,0,1.1314813,3/15/2021,Kuzmova V.,
28624,2.37,0,1.13143887,7/2/2019,Linette M.,
25386,1.59,1,1.13142744,4/3/2018,Vesnina E.,
26876,1.82,1,1.131417465,9/25/2018,Danilovic O.,
24071,1.65,1,1.131385196,8/24/2017,Gavrilova D.,
21363,1.4,1,1.131373084,7/22/2016,Vandeweghe C.,
16607,1.63,1,1.131366631,8/27/2014,Vinci R.,
21329,1.81,0,1.131361366,7/19/2016,Siniakova K.,
12427,3.85,0,1.131350711,1/15/2013,Date Krumm K.,
18731,2.1,0,1.131344546,7/18/2015,Barthel M.,
16327,2.61,0,1.13133224,7/23/2014,Parmentier P.,
19475,1.93,1,1.131326751,10/9/2015,Bacsinszky T.,
17344,2.2,0,1.131305662,1/20/2015,Pironkova T.,
22108,2.61,0,1.131298665,10/18/2016,Konjuh A.,
20266,1.9,1,1.131284416,3/13/2016,Bondarenko K.,
30796,1.93,1,1.131233176,2/1/2021,Cornet A.,
9978,1.33,1,1.131221914,1/17/2012,Zahlavova Strycova B.,
16923,2.41,0,1.131156761,9/29/2014,Pironkova T.,
22059,1.65,1,1.131143085,10/13/2016,Gavrilova D.,
27241,1.62,1,1.131111678,1/6/2019,Pliskova Ka.,
30633,1.5,1,1.131091475,10/3/2020,Kenin S.,
21851,2.26,0,1.131060631,9/24/2016,Wozniacki C.,
29649,1.78,0,1.131019387,1/6/2020,Gauff C.,
22235,1.74,1,1.131018212,1/3/2017,Ostapenko J.,
15644,1.8,0,1.130975587,5/4/2014,Peng S.,
24728,2.25,0,1.130941544,1/2/2018,Cepede Royg V.,
15078,1.57,1,1.130939356,2/18/2014,Wozniacki C.,
25500,2.64,0,1.130889945,4/15/2018,Schmiedlova A.,
14156,1.68,1,1.130808778,8/26/2013,Zheng J.,
21817,2.9,0,1.130806385,9/21/2016,Osaka N.,
17473,1.96,1,1.130804294,2/14/2015,Hantuchova D.,
13061,1.53,1,1.130666569,4/6/2013,Jankovic J.,
16948,1.33,1,1.130627833,10/2/2014,Ivanovic A.,
15016,2.13,0,1.130526591,2/11/2014,Lucic M.,
16710,1.9,0,1.130392853,9/10/2014,Amanmuradova A.,
19780,1.95,1,1.130379178,1/11/2016,Niculescu M.,
15187,1.65,1,1.130332412,3/6/2014,Kleybanova A.,
24228,2.75,0,1.130314388,9/13/2017,Fett J.,
24193,2.89,0,1.130289623,9/4/2017,Kanepi K.,
18431,1.93,1,1.130248145,6/12/2015,Niculescu M.,
18730,1.77,1,1.1301971,7/18/2015,Larsson J.,
10380,3.34,0,1.130176211,3/8/2012,Falconi I.,
20548,1.84,0,1.130117515,4/21/2016,Voegele S.,
22267,2.09,1,1.13011075,1/6/2017,Konjuh A.,
19554,2.05,0,1.130094793,10/16/2015,Flipkens K.,
36203,2.13,0,1.130058657,3/24/2023,Trevisan M.,-1
17364,1.86,1,1.130049887,1/21/2015,Shvedova Y.,
20389,1.86,1,1.130027042,3/31/2016,Kerber A.,
22149,1.94,0,1.130017042,10/21/2016,Kuznetsova S.,
23034,2.39,0,1.130004944,4/25/2017,Sevastova A.,
31464,1.82,1,1.129816102,4/10/2021,Kudermetova V.,
31986,2.08,1,1.129652772,6/18/2021,Bencic B.,
29181,1.59,1,1.129633383,9/10/2019,Mchale C.,
26576,2.11,1,1.129606128,8/28/2018,Sasnovich A.,
36125,1.56,1,1.129602592,3/15/2023,Sabalenka A.,0.56
26967,1.43,1,1.129572106,10/5/2018,Wozniacki C.,
34452,2.6,0,1.129520054,6/24/2022,Andreescu B.,-1
21243,1.94,1,1.129498943,7/11/2016,Buyukakcay C.,
10615,1.4,1,1.129494655,4/10/2012,Niculescu M.,
30963,1.99,0,1.129461364,2/11/2021,Bencic B.,
19244,1.8,1,1.129455057,9/20/2015,Beck A.,
23068,3.12,0,1.129442122,4/27/2017,Sevastova A.,
25284,1.87,1,1.129390195,3/21/2018,Diyas Z.,
24036,2.25,0,1.129348225,8/17/2017,Muguruza G.,
30877,2.17,0,1.129342152,2/8/2021,Ferro F.,
34026,2.6,0,1.129333043,5/10/2022,Ruse E.G.,-1
31799,1.82,1,1.129326933,5/31/2021,Cirstea S.,
21253,1.51,1,1.129248577,7/12/2016,Errani S.,
10274,1.48,1,1.129248574,2/23/2012,Radwanska A.,
24643,2.05,0,1.129236669,10/19/2017,Witthoeft C.,
26547,1.65,1,1.12918643,8/27/2018,Sevastova A.,
27532,2.56,0,1.129164628,2/18/2019,Zhang S.,
30624,3.37,0,1.129157288,10/2/2020,Garcia C.,
22140,2.29,0,1.129129081,10/20/2016,Gavrilova D.,
29636,2.19,0,1.129128058,1/6/2020,Rogers S.,
20088,2.23,0,1.129124029,2/23/2016,Babos T.,
16761,2.05,0,1.12909036,9/15/2014,Scheepers C.,
35303,2.32,0,1.129083683,10/1/2022,Krejcikova B.,-1
16400,1.86,1,1.129081453,8/4/2014,Rogers S.,
22623,2.26,0,1.129032183,2/24/2017,Witthoeft C.,
29620,2.28,0,1.128985161,11/1/2019,Pliskova Ka.,
12715,1.63,1,1.128983877,2/26/2013,Muguruza G.,
15098,1.6,1,1.128974374,2/20/2014,Williams V.,
35579,1.62,1,1.128972071,1/10/2023,Zheng Q.,0.62
36127,1.63,1,1.128910663,3/16/2023,Sakkari M.,0.63
26379,1.81,1,1.12884469,8/1/2018,Anisimova A.,
11716,3.05,0,1.128830601,8/27/2012,Oprandi R.,
21867,1.67,1,1.128810135,9/26/2016,Kasatkina D.,
33903,1.96,0,1.128788252,4/19/2022,Parrizas Diaz N.,-1
13867,2.14,1,1.128777213,7/17/2013,Razzano V.,
9962,1.85,1,1.128764818,1/16/2012,Cetkovska P.,
33242,2.48,0,1.12867792,1/11/2022,Brengle M.,-1
35921,1.58,1,1.128629405,2/21/2023,Cocciaretto E.,0.58
29993,1.76,1,1.128609467,2/23/2020,Pera B.,
14143,1.66,1,1.128568088,8/22/2013,Halep S.,
24072,1.68,0,1.128512214,8/24/2017,Mertens E.,
20703,1.85,1,1.128508876,5/9/2016,Pereira T.,
34205,1.88,1,1.128499762,5/25/2022,Mertens E.,0.88
35296,2.26,0,1.128456108,9/29/2022,Bonaventure Y.,-1
31495,1.6,1,1.128424794,4/17/2021,Jabeur O.,
10050,1.53,1,1.1284227,1/22/2012,Wozniacki C.,
25219,1.79,0,1.12840184,3/10/2018,Anisimova A.,
33978,1.58,1,1.128325846,4/29/2022,Kasatkina D.,0.58
31539,3.54,0,1.128310321,4/22/2021,Bogdan A.,
12485,3.67,0,1.12830194,1/20/2013,Makarova E.,
15521,1.33,1,1.128231171,4/15/2014,Vekic D.,
27124,2.91,0,1.128230101,10/22/2018,Stephens S.,
10085,1.85,0,1.128222336,2/7/2012,Kerber A.,
27248,1.94,1,1.128127897,1/7/2019,Giorgi C.,
14025,1.96,1,1.128127549,8/6/2013,Schiavone F.,
10955,1.96,0,1.128116577,5/24/2012,Parmentier P.,
12837,2.02,1,1.128114659,3/9/2013,Rybarikova M.,
29128,1.91,0,1.12806364,8/31/2019,Bencic B.,
21587,2.53,0,1.12803584,8/29/2016,Tsurenko L.,
15814,2.27,0,1.127989469,5/25/2014,Larsson J.,
13209,2.2,0,1.127968558,5/5/2013,Torro Flor M.T.,
35977,2.52,0,1.127935557,2/27/2023,Dolehide C.,-1
36162,2.62,0,1.127903962,3/21/2023,Sanders S.,-1
31229,1.75,0,1.127868739,3/15/2021,Davis L.,
32908,2.49,0,1.12786838,10/8/2021,Davis L.,
28390,1.75,0,1.127860517,6/4/2019,Vondrousova M.,
23559,1.76,1,1.127854539,6/21/2017,Gavrilova D.,
35343,1.7,1,1.127826674,10/5/2022,Kvitova P.,0.7
10076,2.88,0,1.127796031,2/7/2012,Mirza S.,
35230,2.72,0,1.127790438,9/22/2022,Martic P.,-1
24408,1.96,1,1.127732437,9/26/2017,Sabalenka A.,
27066,1.75,1,1.127725887,10/15/2018,Putintseva Y.,
19842,2.12,0,1.127636412,1/18/2016,Kasatkina D.,
19758,1.52,1,1.127556607,1/10/2016,Giorgi C.,
21054,2.15,1,1.127512885,6/17/2016,Garcia C.,
25168,1.74,0,1.127491817,3/7/2018,Bencic B.,
12739,2.18,0,1.127357456,2/27/2013,Puchkova O.,
36020,1.36,1,1.127345661,3/3/2023,Kalinskaya A.,0.36
10582,2.53,0,1.127344713,4/4/2012,Voegele S.,
22635,2.16,0,1.127337566,2/27/2017,Parmentier P.,
14441,2.69,0,1.127286717,9/25/2013,Bouchard E.,
26766,2,0,1.127274449,9/18/2018,Riske A.,
29445,2.12,1,1.12727053,9/30/2019,Brady J.,
14543,1.97,0,1.127200033,10/9/2013,Zahlavova Strycova B.,
30887,1.94,0,1.127195546,2/8/2021,Gracheva V.,
30253,1.81,1,1.127190202,8/24/2020,Zvonareva V.,
15845,1.61,1,1.127169754,5/26/2014,Paszek T.,
28226,2.12,0,1.127104351,5/21/2019,Friedsam A.L.,
33545,1.53,1,1.127031454,2/25/2022,Wang Q.,0.53
19013,2.16,0,1.127007836,8/20/2015,Jankovic J.,
18300,3.19,0,1.126968731,5/26/2015,Karatantcheva S.,
35270,1.55,1,1.126929311,9/27/2022,Cocciaretto E.,0.55
33575,3.01,0,1.12691645,3/1/2022,Korpatsch T.,-1
22385,1.76,1,1.126907228,1/17/2017,Garcia C.,
24798,2.62,0,1.126899004,1/8/2018,Friedsam A.L.,
34972,2.15,0,1.126883048,8/23/2022,Cornet A.,-1
28362,2.21,0,1.126878781,5/30/2019,Kenin S.,
17825,2.38,0,1.126821654,3/27/2015,Stephens S.,
30672,1.51,1,1.126814921,10/23/2020,Brady J.,
23171,1.66,1,1.126780241,5/7/2017,Larsson J.,
22638,1.58,1,1.126742248,2/27/2017,Duan Y.Y.,
23018,2.24,0,1.126740994,4/13/2017,Vondrousova M.,
12741,1.3,1,1.126735595,2/27/2013,Czink M.,
16774,1.85,1,1.126704948,9/16/2014,Xu Y.F.,
16931,1.79,1,1.126663241,9/30/2014,Suarez Navarro C.,
34317,2.13,0,1.126657367,6/13/2022,Saville D.,-1
35236,1.74,1,1.126637725,9/23/2022,Raducanu E.,0.74
19962,1.68,1,1.126615534,2/10/2016,Ivanovic A.,
21685,1.85,0,1.126612222,9/3/2016,Shvedova Y.,
16182,2.6,0,1.126611104,7/3/2014,Bouchard E.,
17179,1.74,1,1.126534393,1/5/2015,Konjuh A.,
25036,1.49,1,1.126519345,2/13/2018,Strycova B.,
14463,1.64,1,1.126487265,9/29/2013,Kirilenko M.,
20336,2.01,0,1.12645586,3/24/2016,Garcia C.,
34584,1.93,1,1.12644858,7/11/2022,Burel C.,0.93
36290,1.68,1,1.126358149,4/1/2023,Lisicki S.,
16326,1.77,1,1.126338998,7/23/2014,Peer S.,
27626,1.95,1,1.126290628,3/1/2019,Vekic D.,
20251,1.71,1,1.126248805,3/12/2016,Konta J.,
27588,2.22,0,1.126207352,2/21/2019,Kozlova K.,
24627,1.43,1,1.126186659,10/18/2017,Kasatkina D.,
26580,1.26,1,1.126165591,8/28/2018,Sabalenka A.,
14015,1.93,1,1.126140145,8/5/2013,Bertens K.,
34705,2.31,0,1.126104046,7/23/2022,Bronzetti L.,-1
9916,1.77,0,1.126034623,1/10/2012,Chakvetadze A.,
33038,1.45,1,1.126020381,10/26/2021,Kalinskaya A.,
21516,1.99,0,1.125966825,8/17/2016,Gavrilova D.,
13810,1.86,1,1.125890958,7/11/2013,Zakopalova K.,
16850,1.76,1,1.125805333,9/21/2014,Svitolina E.,
23198,2.07,0,1.125798865,5/9/2017,Bertens K.,
25118,2.12,0,1.125779937,2/22/2018,Bonaventure Y.,
26017,2.44,0,1.12575846,6/19/2018,Larsson J.,
15398,2.06,1,1.125739233,4/1/2014,Erakovic M.,
21598,1.83,1,1.125734898,8/29/2016,Buyukakcay C.,
13880,1.88,1,1.12568753,7/19/2013,Svitolina E.,
17872,1.49,1,1.125630894,4/6/2015,Hercog P.,
16427,1.28,1,1.125621174,8/6/2014,Kerber A.,
21047,1.61,1,1.125592498,6/17/2016,Strycova B.,
20232,2.03,1,1.125581535,3/11/2016,Niculescu M.,
27314,1.3,1,1.125563143,1/14/2019,Sasnovich A.,
20912,1.47,1,1.125547219,5/27/2016,Begu I.,
35674,1.28,1,1.125486843,1/18/2023,Gauff C.,0.28
12386,2.35,0,1.125485439,1/14/2013,Hradecka L.,
22695,1.7,1,1.125458492,3/8/2017,Day K.,
26394,2.09,0,1.12542493,8/3/2018,Putintseva Y.,
21377,2.9,0,1.125388505,7/23/2016,Riske A.,
12403,1.64,1,1.125375075,1/14/2013,Doi M.,
17499,2.35,0,1.125345887,2/16/2015,Wang Q.,
24720,1.68,1,1.12532753,1/2/2018,Cornet A.,
15361,1.46,1,1.125273137,3/26/2014,Li N.,
32797,2.11,0,1.12527144,9/27/2021,Li A.,
25089,2.09,0,1.125270152,2/20/2018,Bellis C.,
26298,2.02,1,1.125259184,7/23/2018,Sasnovich A.,
23225,2.13,1,1.12516028,5/15/2017,Lucic-Baroni M.,
30475,2.21,0,1.125111991,9/17/2020,Putintseva Y.,
17757,1.5,1,1.125097326,3/17/2015,Sharapova M.,
30374,1.65,1,1.125077015,9/4/2020,Stephens S.,
26828,2.36,0,1.125020353,9/23/2018,Pavlyuchenkova A.,
30647,1.61,1,1.124973205,10/7/2020,Kenin S.,
34118,2.26,0,1.124916324,5/19/2022,Juvan K.,-1
17660,1.55,1,1.124912004,3/5/2015,Witthoeft C.,
12186,1.83,1,1.12490397,10/20/2012,Stosur S.,
23012,1.49,1,1.124896503,4/12/2017,Larsson J.,
11869,1.54,1,1.124886522,9/12/2012,Hradecka L.,
