match,PSW,win0,confidence0,date,winner,,,,,,,,,
38358,1.46,1,1.056942464,3/28/2015,Tsonga J.W.,,,,,,,,,
39769,1.24,1,1.056935588,9/4/2015,Cilic M.,,,,,,,,,
30754,1.45,1,1.056905189,4/24/2012,Tomic B.,,,,,,,,,
55422,1.38,1,1.056895501,4/29/2022,Kecmanovic M.,,,,,,,,,
33093,1.64,1,1.056891612,3/8/2013,Karlovic I.,,,,,,,,,
57307,2.64,0,1.05688761,2/8/2023,Pella G.,,,,,,,,,
41248,1.54,1,1.056876739,4/27/2016,Paire B.,,,,,,,,,
44665,2.04,1,1.056851623,8/1/2017,Kokkinakis T.,,,,,,,,,
46746,2.52,0,1.056849181,5/29/2018,Hurkacz H.,,,,,,,,,
48524,2.16,0,1.056835279,2/19/2019,Carballes Baena R.,,,,,,,,,
41093,1.23,1,1.05683036,4/11/2016,Dimitrov G.,,,,,,,,,
32431,1.18,1,1.05682175,10/31/2012,Del Potro J.M.,,,,,,,,,
42588,1.22,1,1.056807127,10/9/2016,Murray A.,,,,,,,,,
56523,1.52,1,1.05680021,9/1/2022,Musetti L.,,,,,,,,,
40095,1.27,1,1.056798522,10/23/2015,Cilic M.,,,,,,,,,
32074,1.26,1,1.056786629,9/27/2012,Simon G.,,,,,,,,,
44696,1.81,0,1.056786189,8/2/2017,Melzer G.,,,,,,,,,
37336,1.33,1,1.056770777,10/4/2014,Raonic M.,,,,,,,,,
38803,1.99,0,1.056743031,5/20/2015,Lajovic D.,,,,,,,,,
39631,1.46,1,1.056741255,8/24/2015,Bolelli S.,,,,,,,,,
30926,1.33,1,1.056727335,5/9/2012,Simon G.,,,,,,,,,
41121,1.36,1,1.056717964,4/14/2016,Tsonga J.W.,,,,,,,,,
37366,1.33,1,1.05668327,10/7/2014,Benneteau J.,,,,,,,,,
42665,3.9,0,1.056670059,10/18/2016,Schwartzman D.,,,,,,,,,
52292,1.88,1,1.056666623,2/26/2021,Bautista Agut R.,,,,,,,,,
54982,1.6,0,1.056660695,2/25/2022,Tabilo A.,,,,,,,,,
39589,1.21,1,1.056654341,8/18/2015,Sock J.,,,,,,,,,
55038,2.54,0,1.056630608,3/12/2022,Bagnis F.,,,,,,,,,
51577,2.61,0,1.056622987,9/29/2020,Berankis R.,,,,,,,,,
36325,1.44,1,1.056570883,6/1/2014,Murray A.,,,,,,,,,
43790,3,0,1.056569909,4/26/2017,Zeballos H.,,,,,,,,,
47094,1.57,1,1.056536372,7/9/2018,Anderson K.,,,,,,,,,
32304,2.66,0,1.056534951,10/17/2012,Berankis R.,,,,,,,,,
56556,1.31,1,1.056534287,9/4/2022,Berrettini M.,,,,,,,,,
47392,1.57,1,1.056522362,8/7/2018,Carreno Busta P.,,,,,,,,,
50225,1.25,1,1.056486943,8/31/2019,Schwartzman D.,,,,,,,,,
30185,1.93,0,1.056482779,2/14/2012,Kudla D.,,,,,,,,,
43298,4.22,0,1.056479881,2/21/2017,Bellucci T.,,,,,,,,,
46007,1.24,1,1.056448417,2/27/2018,Chung H.,,,,,,,,,
45493,2.95,0,1.056419615,1/2/2018,Djere L.,,,,,,,,,
50622,1.62,1,1.056418927,10/28/2019,Raonic M.,,,,,,,,,
39870,2,1,1.056418436,9/29/2015,Bedene A.,,,,,,,,,
39491,3.89,0,1.056412167,8/6/2015,Zverev A.,,,,,,,,,
36706,1.53,1,1.05638323,7/15/2014,Thiem D.,,,,,,,,,
49523,2.07,0,1.056357952,6/24/2019,Verdasco F.,,,,,,,,,
40399,1.43,1,1.056334033,1/19/2016,Bellucci T.,,,,,,,,,
43903,1.49,1,1.056332975,5/8/2017,Tsonga J.W.,,,,,,,,,
35751,1.59,1,1.056330673,3/21/2014,Lopez F.,,,,,,,,,
51810,1.68,1,1.056320732,10/28/2020,Gerasimov E.,,,,,,,,,
32487,1.7,1,1.056311264,1/1/2013,Millman J.,,,,,,,,,
32877,1.6,1,1.056298542,2/14/2013,Nalbandian D.,,,,,,,,,
45227,1.4,1,1.056295621,10/10/2017,Anderson K.,,,,,,,,,
36218,1.22,1,1.056287725,5/25/2014,Janowicz J.,,,,,,,,,
55718,1.45,1,1.056282281,6/3/2022,Ruud C.,,,,,,,,,
31952,1.27,1,1.056275915,9/1/2012,Almagro N.,,,,,,,,,
49245,2.81,0,1.056271797,5/21/2019,Delbonis F.,,,,,,,,,
43019,2.66,0,1.056244521,1/17/2017,Thompson J.,,,,,,,,,
52023,1.68,1,1.056239462,2/2/2021,Popyrin A.,,,,,,,,,
32394,2.07,1,1.056229688,10/25/2012,Almagro N.,,,,,,,,,
53694,1.53,1,1.056207341,8/3/2021,Kudla D.,,,,,,,,,
35115,1.7,1,1.056195277,1/6/2014,Benneteau J.,,,,,,,,,
50720,2.33,0,1.056167356,1/14/2020,Ramos-Vinolas A.,,,,,,,,,
34758,8.2,0,1.056146313,9/27/2013,Sousa J.,,,,,,,,,
34745,1.19,1,1.056139922,9/26/2013,Benneteau J.,,,,,,,,,
36227,1.4,1,1.056138635,5/26/2014,Bautista R.,,,,,,,,,
54108,1.69,1,1.056117924,10/3/2021,Sinner J.,,,,,,,,,
38424,1.56,1,1.056113749,4/8/2015,Anderson K.,,,,,,,,,
56587,1.6,1,1.056112194,9/21/2022,Wawrinka S.,,,,,,,,,
48263,1.13,1,1.056094906,1/15/2019,Zverev A.,,,,,,,,,
43697,1.81,1,1.056086761,4/17/2017,Carreno Busta P.,,,,,,,,,
43336,1.2,1,1.056060301,2/23/2017,Monfils G.,,,,,,,,,
52409,2.71,0,1.056050068,3/10/2021,Bagnis F.,,,,,,,,,
44352,1.75,1,1.056014135,6/29/2017,Gasquet R.,,,,,,,,,
34003,1.26,1,1.055995721,6/26/2013,Paire B.,,,,,,,,,
55967,1.25,1,1.055992544,6/29/2022,Kecmanovic M.,,,,,,,,,
52981,1.6,1,1.055992304,5/18/2021,Djere L.,,,,,,,,,
57123,1.48,1,1.055988267,1/11/2023,Gasquet R.,,,,,,,,,
42445,1.52,1,1.055973977,9/22/2016,Sousa J.,,,,,,,,,
33362,1.93,0,1.055973512,4/17/2013,Fognini F.,,,,,,,,,
44822,1.77,1,1.055951701,8/15/2017,Ferrer D.,,,,,,,,,
33548,4.39,0,1.05594963,5/9/2013,Nishikori K.,,,,,,,,,
46506,2.09,0,1.055935895,5/4/2018,Djere L.,,,,,,,,,
35878,1.32,1,1.055872512,4/14/2014,Robredo T.,,,,,,,,,
55966,2.41,0,1.055850718,6/29/2022,Humbert U.,,,,,,,,,
30721,1.3,1,1.055834597,4/18/2012,Simon G.,,,,,,,,,
40131,1.41,1,1.055824696,10/28/2015,Sock J.,,,,,,,,,
34178,2.84,0,1.055812852,7/17/2013,Duckworth J.,,,,,,,,,
54488,1.79,1,1.055804394,1/12/2022,Kokkinakis T.,,,,,,,,,
35184,1.45,1,1.055801205,1/13/2014,Querrey S.,,,,,,,,,
45596,1.29,1,1.055775258,1/12/2018,Del Potro J.M.,,,,,,,,,
37842,1.27,1,1.055761212,1/23/2015,Dimitrov G.,,,,,,,,,
45114,2.06,0,1.055754268,9/27/2017,Dzumhur D.,,,,,,,,,
47211,2.1,0,1.055748446,7/24/2018,Millman J.,,,,,,,,,
57820,1.27,1,1.05573859,3/25/2023,Rublev A.,,,,,,,,,
56291,1.37,1,1.055658848,8/9/2022,Bautista Agut R.,,,,,,,,,
30847,2.55,0,1.0556467,5/1/2012,Souza J.,,,,,,,,,
34807,1.19,1,1.05564383,10/9/2013,Haas T.,,,,,,,,,
52089,2.59,0,1.055639088,2/5/2021,Monteiro T.,,,,,,,,,
50053,3.47,0,1.05563606,8/14/2019,Nishioka Y.,,,,,,,,,
50388,4.7,0,1.055600014,10/2/2019,Harris L.,,,,,,,,,
36603,1.61,1,1.055591021,7/6/2014,Djokovic N.,,,,,,,,,
34442,1.17,1,1.055586683,8/13/2013,Goffin D.,,,,,,,,,
38264,1.24,1,1.055583599,3/15/2015,Ferrer D.,,,,,,,,,
50153,6.12,0,1.055558654,8/27/2019,Fabbiano T.,,,,,,,,,
45327,1.35,1,1.055558134,10/20/2017,Tsonga J.W.,,,,,,,,,
35417,1.19,1,1.055550183,2/13/2014,Almagro N.,,,,,,,,,
34221,1.87,0,1.055534714,7/22/2013,De Bakker T.,,,,,,,,,
57044,6.2,0,1.055533405,1/2/2023,Popyrin A.,,,,,,,,,
56808,3.48,0,1.055514906,10/14/2022,Rinderknech A.,,,,,,,,,
44608,1.52,1,1.055507097,7/26/2017,Sela D.,,,,,,,,,
33245,1.61,1,1.05550659,3/24/2013,Melzer J.,,,,,,,,,
45071,1.32,1,1.055490417,9/21/2017,Istomin D.,,,,,,,,,
46844,1.42,1,1.055488665,6/14/2018,Kyrgios N.,,,,,,,,,
39652,1.31,1,1.055485321,8/26/2015,Coric B.,,,,,,,,,
41827,1.53,1,1.055482926,6/30/2016,Barton M.,,,,,,,,,
46581,2.02,1,1.055470706,5/13/2018,Zverev A.,,,,,,,,,
30820,1.37,1,1.055464175,4/30/2012,Haase R.,,,,,,,,,
45441,3.28,0,1.055464029,11/3/2017,Isner J.,,,,,,,,,
50964,1.72,1,1.055425182,2/10/2020,Carreno Busta P.,,,,,,,,,
47988,1.45,1,1.055404481,10/24/2018,Tsitsipas S.,,,,,,,,,
33800,2.83,0,1.055403172,6/10/2013,Zverev M.,,,,,,,,,
50919,1.63,1,1.055398719,2/5/2020,Ivashka I.,,,,,,,,,
35523,1.2,1,1.055379428,2/21/2014,Tsonga J.W.,,,,,,,,,
49026,1.4,1,1.055370116,4/24/2019,Carballes Baena R.,,,,,,,,,
48540,1.61,1,1.055366027,2/19/2019,Thompson J.,,,,,,,,,
40099,1.18,1,1.05534755,10/24/2015,Cilic M.,,,,,,,,,
48193,1.99,1,1.055340039,1/9/2019,Simon G.,,,,,,,,,
47341,4.62,0,1.055324302,8/2/2018,Gerasimov E.,,,,,,,,,
48465,1.63,1,1.055298258,2/13/2019,Cecchinato M.,,,,,,,,,
48822,1.85,0,1.055281671,3/22/2019,Mcdonald M.,,,,,,,,,
34675,2.52,0,1.055263522,9/18/2013,Olivetti A.,,,,,,,,,
56089,1.43,1,1.05525635,7/19/2022,Fognini F.,,,,,,,,,
39708,1.37,1,1.055253228,9/1/2015,Chung H.,,,,,,,,,
38638,1.12,1,1.055229254,4/30/2015,Dimitrov G.,,,,,,,,,
46185,2.4,0,1.055212338,3/22/2018,Donskoy E.,,,,,,,,,
38574,1.65,1,1.055132714,4/24/2015,Vesely J.,,,,,,,,,
41318,2.93,0,1.05512058,5/4/2016,Cuevas P.,,,,,,,,,
41267,1.2,1,1.05512023,4/28/2016,Carreno Busta P.,,,,,,,,,
49457,1.81,1,1.05511934,6/16/2019,Mannarino A.,,,,,,,,,
36030,1.49,1,1.055099125,5/1/2014,Haas T.,,,,,,,,,
54291,2.08,0,1.055091215,10/27/2021,Struff J.L.,,,,,,,,,
47261,1.33,1,1.055069542,7/28/2018,Bautista Agut R.,,,,,,,,,
48584,3.62,0,1.055065212,2/23/2019,Mcdonald M.,,,,,,,,,
55585,1.6,1,1.055046259,5/19/2022,Guinard M.,,,,,,,,,
38438,2.6,0,1.055007995,4/10/2015,Dzumhur D.,,,,,,,,,
42323,1.47,1,1.054982257,8/30/2016,Karlovic I.,,,,,,,,,
35857,1.46,1,1.054963939,4/11/2014,Giraldo S.,,,,,,,,,
46055,1.48,1,1.054955884,3/2/2018,Fognini F.,,,,,,,,,
57678,1.36,1,1.054928062,3/12/2023,Rune H.,,,,,,,,,
35763,1.16,1,1.054927877,3/22/2014,Isner J.,,,,,,,,,
51529,2.16,0,1.054922571,9/27/2020,Sinner J.,,,,,,,,,
42350,6.87,0,1.05491332,8/30/2016,Donaldson J.,,,,,,,,,
37390,1.21,1,1.054891432,10/10/2014,Federer R.,,,,,,,,,
33644,2.26,0,1.054890622,5/22/2013,Monfils G.,,,,,,,,,
54553,1.52,1,1.054889483,1/18/2022,Kyrgios N.,,,,,,,,,
54864,1.76,0,1.054888353,2/16/2022,Bautista Agut R.,,,,,,,,,
50876,1.11,1,1.054885177,1/28/2020,Federer R.,,,,,,,,,
42700,1.33,1,1.054870915,10/21/2016,Gasquet R.,,,,,,,,,
36199,1.99,1,1.054839284,5/22/2014,Delbonis F.,,,,,,,,,
30613,2.84,0,1.054837895,3/27/2012,Monaco J.,,,,,,,,,
45433,1.65,1,1.054837573,11/2/2017,Cilic M.,,,,,,,,,
48445,1.92,1,1.054830429,2/12/2019,Garin C.,,,,,,,,,
37401,1.54,1,1.05478811,10/13/2014,Seppi A.,,,,,,,,,
53398,1.45,1,1.05478395,6/30/2021,Nishikori K.,,,,,,,,,
55151,2.07,0,1.054765679,3/26/2022,Tiafoe F.,,,,,,,,,
49906,1.57,1,1.054752711,7/31/2019,Kecmanovic M.,,,,,,,,,
35356,1.35,1,1.054718204,2/8/2014,Haas T.,,,,,,,,,
35627,1.78,1,1.054708535,3/6/2014,Monaco J.,,,,,,,,,
44250,2.33,0,1.054696626,6/19/2017,Rublev A.,,,,,,,,,
55107,1.53,1,1.054691226,3/24/2022,Thompson J.,,,,,,,,,
30994,3.19,0,1.054676328,5/17/2012,Gasquet R.,,,,,,,,,
42620,1.75,1,1.054673317,10/12/2016,Sock J.,,,,,,,,,
48855,1.33,1,1.054669819,3/25/2019,Kyrgios N.,,,,,,,,,
35164,1.75,1,1.054665927,1/13/2014,Fognini F.,,,,,,,,,
53804,2.22,1,1.054651248,8/18/2021,Isner J.,,,,,,,,,
40924,2.11,1,1.05463333,3/18/2016,Nadal R.,,,,,,,,,
45665,1.52,1,1.0546097,1/17/2018,Dolgopolov O.,,,,,,,,,
37239,1.6,1,1.054589537,9/23/2014,Groth S.,,,,,,,,,
38972,2.14,0,1.054586442,6/9/2015,Marchenko I.,,,,,,,,,
48298,1.23,1,1.054567668,1/17/2019,Medvedev D.,,,,,,,,,
54720,1.71,1,1.05453782,2/7/2022,Norrie C.,,,,,,,,,
54272,1.37,1,1.054535789,10/26/2021,Auger-Aliassime F.,,,,,,,,,
49019,2.07,0,1.054534967,4/24/2019,Sinner J.,,,,,,,,,
56257,3.81,0,1.054529909,8/4/2022,Evans D.,,,,,,,,,
56259,1.41,1,1.054512407,8/4/2022,Kyrgios N.,,,,,,,,,
40759,1.27,1,1.054507277,2/23/2016,Rosol L.,,,,,,,,,
55294,1.61,1,1.054497232,4/14/2022,Schwartzman D.,,,,,,,,,
47557,1.55,1,1.054496909,8/28/2018,Haase R.,,,,,,,,,
43779,1.61,1,1.054496598,4/25/2017,Dutra Silva R.,,,,,,,,,
31020,1.63,1,1.054459107,5/23/2012,Davydenko N.,,,,,,,,,
31587,4.8,0,1.054382028,7/19/2012,Russell M.,,,,,,,,,
38021,1.39,1,1.054354302,2/14/2015,Berdych T.,,,,,,,,,
34433,1.54,1,1.054350489,8/12/2013,Monaco J.,,,,,,,,,
41252,1.34,1,1.054321712,4/27/2016,Garcia-Lopez G.,,,,,,,,,
45674,1.44,1,1.054313891,1/17/2018,Edmund K.,,,,,,,,,
41714,2.19,0,1.054308068,6/21/2016,Evans D.,,,,,,,,,
39858,4.8,0,1.054300829,9/29/2015,Moriya H.,,,,,,,,,
52865,2.47,0,1.054290318,5/3/2021,Isner J.,,,,,,,,,
45888,2.31,0,1.054289857,2/18/2018,Anderson K.,,,,,,,,,
30153,1.5,1,1.054287953,2/2/2012,Nieminen J.,,,,,,,,,
35063,2.94,0,1.054286379,12/31/2013,Groth S.,,,,,,,,,
57738,1.33,1,1.054280962,3/21/2023,Gojo B.,,,,,,,,,
44043,4.46,0,1.054275919,5/24/2017,Stebe C.M.,,,,,,,,,
33632,1.65,1,1.054270519,5/21/2013,Mathieu P.H.,,,,,,,,,
54253,2.1,0,1.054264689,10/23/2021,Karatsev A.,,,,,,,,,
42486,1.5,1,1.054264592,9/27/2016,Mannarino A.,,,,,,,,,
45384,2.29,0,1.054233468,10/26/2017,Gasquet R.,,,,,,,,,
52854,2.37,0,1.054229294,5/2/2021,Paul T.,,,,,,,,,
42629,1.65,1,1.054215669,10/13/2016,Bautista Agut R.,,,,,,,,,
42565,1.38,1,1.054180941,10/6/2016,Monfils G.,,,,,,,,,
42961,2.39,0,1.054177784,1/11/2017,Cuevas P.,,,,,,,,,
34886,1.11,1,1.054142584,10/18/2013,Gasquet R.,,,,,,,,,
53504,1.85,1,1.054139662,7/14/2021,Sock J.,,,,,,,,,
48134,1.39,1,1.054127789,1/2/2019,De Minaur A.,,,,,,,,,
31664,1.73,1,1.054124631,7/27/2012,Russell M.,,,,,,,,,
32060,1.37,1,1.054111508,9/26/2012,Benneteau J.,,,,,,,,,
51191,1.32,1,1.054111291,2/27/2020,Garin C.,,,,,,,,,
46120,1.43,1,1.054106839,3/11/2018,Carreno Busta P.,,,,,,,,,
43368,1.23,1,1.054100032,2/27/2017,Elias G.,,,,,,,,,
42730,1.24,1,1.054095426,10/25/2016,Simon G.,,,,,,,,,
36786,1.43,1,1.054072745,7/22/2014,De Bakker T.,,,,,,,,,
56595,1.5,1,1.0540695,9/22/2022,Galan D.E.,,,,,,,,,
33388,1.71,1,1.05406589,4/22/2013,Olaso G.,,,,,,,,,
34592,1.36,1,1.054064887,8/29/2013,Tursunov D.,,,,,,,,,
36244,1.69,1,1.054059573,5/26/2014,Vesely J.,,,,,,,,,
48222,1.89,1,1.054039567,1/14/2019,Seppi A.,,,,,,,,,
53928,1.46,1,1.0540387,8/31/2021,Musetti L.,,,,,,,,,
40066,2.27,1,1.054021884,10/21/2015,Gabashvili T.,,,,,,,,,
51972,1.29,1,1.054019112,1/10/2021,Tiafoe F.,,,,,,,,,
55588,1.63,1,1.05401564,5/20/2022,Norrie C.,,,,,,,,,
40133,2.34,0,1.053987089,10/28/2015,Gabashvili T.,,,,,,,,,
48388,1.62,1,1.053986679,2/7/2019,Verdasco F.,,,,,,,,,
34651,3.88,0,1.053970674,9/5/2013,Wawrinka S.,,,,,,,,,
30739,2.24,0,1.053964301,4/23/2012,Starace P.,,,,,,,,,
57071,2.43,0,1.053921483,1/4/2023,Khachanov K.,,,,,,,,,
49323,1.45,1,1.053908867,5/28/2019,Pouille L.,,,,,,,,,
49493,2.55,0,1.05386506,6/20/2019,Auger-Aliassime F.,,,,,,,,,
33549,1.4,1,1.053862429,5/9/2013,Ferrer D.,,,,,,,,,
53313,3.15,0,1.053851029,6/23/2021,Purcell M.,,,,,,,,,
50838,1.21,1,1.053838188,1/23/2020,Kyrgios N.,,,,,,,,,
56227,2.44,0,1.053837185,8/2/2022,Sock J.,,,,,,,,,
33161,1.78,1,1.053802786,3/13/2013,Tsonga J.W.,,,,,,,,,
45197,1.56,1,1.053802111,10/7/2017,Goffin D.,,,,,,,,,
54525,1.52,1,1.053768902,1/17/2022,Garin C.,,,,,,,,,
57612,1.48,1,1.053766786,3/8/2023,Humbert U.,,,,,,,,,
38890,6.1,0,1.053762252,5/27/2015,Rosol L.,,,,,,,,,
44267,1.47,1,1.053755443,6/20/2017,Nishikori K.,,,,,,,,,
54815,1.59,1,1.053724823,2/14/2022,Seppi A.,,,,,,,,,
56861,1.37,1,1.053718832,10/20/2022,Thiem D.,,,,,,,,,
30045,3.41,0,1.053709862,1/19/2012,Kukushkin M.,,,,,,,,,
44533,2.95,0,1.053686979,7/19/2017,Lorenzi P.,,,,,,,,,
52936,1.23,1,1.053684322,5/12/2021,Nadal R.,,,,,,,,,
30251,1.41,1,1.053649543,2/18/2012,Benneteau J.,,,,,,,,,
31428,2.04,0,1.053636716,7/9/2012,Bachinger M.,,,,,,,,,
34831,1.62,1,1.053626295,10/14/2013,Paire B.,,,,,,,,,
41178,1.24,1,1.053613841,4/21/2016,Verdasco F.,,,,,,,,,
53850,1.43,1,1.053597867,8/24/2021,Herbert P.H.,,,,,,,,,
35182,1.29,1,1.053571722,1/13/2014,Youzhny M.,,,,,,,,,
45726,1.25,1,1.053555363,1/28/2018,Federer R.,,,,,,,,,
57721,1.45,1,1.053535824,3/17/2023,Bublik A.,,,,,,,,,
45623,1.27,1,1.053515158,1/15/2018,Muller G.,,,,,,,,,
30491,1.47,1,1.053506305,3/11/2012,Verdasco F.,,,,,,,,,
54296,1.81,1,1.053500998,10/28/2021,Schwartzman D.,,,,,,,,,
37405,1.31,1,1.053491975,10/14/2014,Karlovic I.,,,,,,,,,
45144,1.31,1,1.053472332,10/2/2017,Harrison R.,,,,,,,,,
41667,1.48,1,1.053441311,6/15/2016,Zverev A.,,,,,,,,,
56853,1.78,1,1.053432972,10/19/2022,Hurkacz H.,,,,,,,,,
39009,1.41,1,1.053405183,6/15/2015,Gasquet R.,,,,,,,,,
39384,1.58,1,1.053403956,7/28/2015,Donaldson J.,,,,,,,,,
35457,1.37,1,1.05339417,2/18/2014,Monaco J.,,,,,,,,,
53314,1.46,1,1.053388267,6/23/2021,Bublik A.,,,,,,,,,
47822,3.42,0,1.053386951,10/7/2018,Medvedev D.,,,,,,,,,
33532,1.58,1,1.053376215,5/7/2013,Haas T.,,,,,,,,,
45300,1.47,1,1.053375766,10/18/2017,Sela D.,,,,,,,,,
46901,1.6,1,1.05336144,6/20/2018,Basilashvili N.,,,,,,,,,
46733,1.13,1,1.053356679,5/29/2018,Del Potro J.M.,,,,,,,,,
38177,1.38,1,1.053355436,2/25/2015,Almagro N.,,,,,,,,,
44506,1.35,1,1.053352829,7/18/2017,Vesely J.,,,,,,,,,
51989,1.22,1,1.053338203,1/13/2021,De Minaur A.,,,,,,,,,
45388,1.45,1,1.053333771,10/27/2017,Del Potro J.M.,,,,,,,,,
42559,1.38,1,1.05330895,10/5/2016,Ferrer D.,,,,,,,,,
37489,1.76,1,1.053307112,10/21/2014,Robredo T.,,,,,,,,,
29934,1.7,1,1.05329013,1/10/2012,Garcia-Lopez G.,,,,,,,,,
48823,1.57,1,1.053284267,3/22/2019,Kecmanovic M.,,,,,,,,,
41427,1.29,1,1.053251618,5/17/2016,Carreno Busta P.,,,,,,,,,
39896,1.72,1,1.053246858,10/2/2015,Kyrgios N.,,,,,,,,,
47866,1.49,1,1.053241239,10/11/2018,Edmund K.,,,,,,,,,
51417,3.26,0,1.053219654,9/10/2020,Huesler M.A.,,,,,,,,,
34799,1.72,1,1.053218285,10/9/2013,Mayer F.,,,,,,,,,
45705,2.36,0,1.053205748,1/20/2018,Sandgren T.,,,,,,,,,
50841,1.13,1,1.053197735,1/23/2020,Isner J.,,,,,,,,,
39881,1.6,1,1.053172954,10/1/2015,Lopez F.,,,,,,,,,
44630,1.84,1,1.053169432,7/28/2017,Fognini F.,,,,,,,,,
45742,2.34,0,1.053163066,2/6/2018,Chardy J.,,,,,,,,,
37604,1.42,1,1.053153257,1/5/2015,Verdasco F.,,,,,,,,,
36790,2.8,0,1.053135135,7/22/2014,Gabashvili T.,,,,,,,,,
32792,2.47,0,1.053133958,2/7/2013,Lorenzi P.,,,,,,,,,
32438,2.71,0,1.05311688,10/31/2012,Anderson K.,,,,,,,,,
38315,2.2,0,1.053087806,3/25/2015,Chung H.,,,,,,,,,
36697,2.8,0,1.05308601,7/14/2014,Krajinovic F.,,,,,,,,,
56868,3.24,0,1.053084714,10/20/2022,Mcdonald M.,,,,,,,,,
34708,1.26,1,1.05306868,9/21/2013,Tsonga J.W.,,,,,,,,,
38061,2.06,1,1.053054295,2/17/2015,Young D.,,,,,,,,,
34655,1.76,1,1.053049237,9/9/2013,Nadal R.,,,,,,,,,
57309,1.63,1,1.053021655,2/8/2023,Dellien H.,,,,,,,,,
50586,1.33,1,1.053015707,10/23/2019,Struff J.L.,,,,,,,,,
47049,2.37,0,1.053015182,7/4/2018,Struff J.L.,,,,,,,,,
50672,3.75,0,1.053008866,11/16/2019,Tsitsipas S. ,,,,,,,,,
48916,1.44,1,1.052994195,4/12/2019,Simon G.,,,,,,,,,
34378,1.38,1,1.052990085,8/5/2013,Dodig I.,,,,,,,,,
35538,2.61,0,1.052948618,2/24/2014,Seppi A.,,,,,,,,,
37950,1.13,1,1.052924858,2/9/2015,Dimitrov G.,,,,,,,,,
42840,1.31,1,1.052916711,11/18/2016,Murray A.,,,,,,,,,
32577,1.7,1,1.052913874,1/8/2013,Falla A.,,,,,,,,,
31635,2.76,0,1.052906245,7/24/2012,Dutra Silva R.,,,,,,,,,
46297,2.41,0,1.052902059,4/12/2018,Johnson S.,,,,,,,,,
43733,2.29,0,1.052879545,4/20/2017,Goffin D.,,,,,,,,,
45228,2.23,0,1.052837685,10/10/2017,Bedene A.,,,,,,,,,
32536,2.41,0,1.052825934,1/3/2013,Melzer J.,,,,,,,,,
32955,1.52,1,1.052799431,2/21/2013,Ramos A.,,,,,,,,,
38651,1.4,1,1.052790666,5/2/2015,Murray A.,,,,,,,,,
30797,1.64,1,1.052780395,4/26/2012,Nishikori K.,,,,,,,,,
38620,2.25,0,1.0527799,4/29/2015,Haase R.,,,,,,,,,
34218,1.54,1,1.052770364,7/22/2013,Granollers M.,,,,,,,,,
42080,1.21,1,1.052754859,7/25/2016,Sock J.,,,,,,,,,
48027,1.68,1,1.052742741,10/29/2018,Basilashvili N.,,,,,,,,,
34842,1.19,1,1.052681712,10/15/2013,Garcia-Lopez G.,,,,,,,,,
34261,5.27,0,1.052676681,7/24/2013,Montanes A.,,,,,,,,,
41247,1.9,0,1.052667615,4/27/2016,Carreno Busta P.,,,,,,,,,
44053,1.36,1,1.052647385,5/25/2017,Nishikori K.,,,,,,,,,
40695,1.36,1,1.052641653,2/16/2016,Querrey S.,,,,,,,,,
41431,2.2,0,1.052635717,5/18/2016,Seppi A.,,,,,,,,,
39320,1.25,1,1.052617228,7/23/2015,Berrer M.,,,,,,,,,
42415,3.62,0,1.052614333,9/11/2016,Wawrinka S.,,,,,,,,,
34037,3.46,0,1.05261095,6/29/2013,Kubot L.,,,,,,,,,
48091,2.73,0,1.052608504,12/31/2018,Uchiyama Y.,,,,,,,,,
33936,2,1,1.052603567,6/24/2013,Verdasco F.,,,,,,,,,
40005,1.53,1,1.052594402,10/15/2015,Wawrinka S.,,,,,,,,,
49305,1.26,1,1.052584305,5/27/2019,Pella G.,,,,,,,,,
53686,1.62,1,1.052576129,8/2/2021,Seppi A.,,,,,,,,,
54222,2.15,1,1.052559896,10/19/2021,Nakashima B.,,,,,,,,,
44928,1.52,1,1.052559888,8/28/2017,Norrie C.,,,,,,,,,
35066,1.63,1,1.052547768,1/1/2014,Monfils G.,,,,,,,,,
34696,3.6,0,1.052539294,9/19/2013,Przysiezny M.,,,,,,,,,
34933,1.93,1,1.052538482,10/23/2013,Pospisil V.,,,,,,,,,
35196,1.24,1,1.052536637,1/14/2014,Lopez F.,,,,,,,,,
47941,1.32,1,1.052521959,10/19/2018,Isner J.,,,,,,,,,
52989,1.96,1,1.05249998,5/19/2021,Rinderknech A.,,,,,,,,,
30359,1.74,1,1.052496587,2/27/2012,Granollers M.,,,,,,,,,
40607,1.28,1,1.052478082,2/10/2016,Monfils G.,,,,,,,,,
45785,1.33,1,1.052474434,2/9/2018,Goffin D.,,,,,,,,,
40430,1.38,1,1.052474421,1/20/2016,Seppi A.,,,,,,,,,
34471,1.14,1,1.052465398,8/15/2013,Berdych T.,,,,,,,,,
43374,2.28,0,1.052455827,2/28/2017,Mannarino A.,,,,,,,,,
33756,1.35,1,1.052451158,5/31/2013,Janowicz J.,,,,,,,,,
33312,1.27,1,1.052424081,4/12/2013,Anderson K.,,,,,,,,,
32547,1.26,1,1.052409532,1/4/2013,Gasquet R.,,,,,,,,,
34735,1.13,1,1.052388736,9/25/2013,Istomin D.,,,,,,,,,
51487,1.3,1,1.052380757,9/21/2020,Rublev A.,,,,,,,,,
44294,1.63,1,1.052375462,6/23/2017,Muller G.,,,,,,,,,
39252,1.38,1,1.052374822,7/14/2015,Querrey S.,,,,,,,,,
