match,PSW,win0,confidence0,date,winner,panel agree?,vote_percent,mean conf,correct result?,,ROI
56095,1.56,0,1.51438595,7/19/2022,Ymer E.,,,,,,
54090,1.56,0,1.514250542,9/30/2021,Norrie C.,,,,,,
29972,1.7,0,1.51417071,1/16/2012,Lacko L.,,,,,,
43085,1.54,0,1.514006278,1/20/2017,Tsonga J.W.,,,,,,
46376,1.49,0,1.513829041,4/23/2018,Garcia-Lopez G.,,,,,,
53269,2.23,1,1.51216818,6/17/2021,Basilashvili N.,,,,,,
39562,1.86,0,1.512005661,8/15/2015,Nishikori K.,,,,,,
57097,2.28,1,1.511711069,1/9/2023,Goffin D.,,,,,,
33111,1.87,0,1.511558307,3/9/2013,Paire B.,,,,,,
42077,1.73,0,1.510987389,7/24/2016,Lopez F.,,,,,,
46917,2.17,1,1.51090435,6/22/2018,Kudla D.,,,,,,
52963,2.45,1,1.510584442,5/17/2021,Sandgren T.,,,,,,
47364,1.63,0,1.510151325,8/4/2018,Zverev A.,,,,,,
52722,1.77,0,1.509139515,4/16/2021,Ruud C.,,,,,,
37928,1.67,0,1.508653369,2/6/2015,Baghdatis M.,,,,,,
36832,1.53,0,1.508539238,7/26/2014,Monaco J.,,,,,,
54373,2.21,1,1.507763747,11/10/2021,Van De Zandschulp B.,,,,,,
37371,1.54,0,1.507436411,10/8/2014,Isner J.,,,,,,
44315,2.14,1,1.50716345,6/26/2017,Baghdatis M.,,,,,,
47687,2.37,1,1.507108205,9/20/2018,Cecchinato M.,,,,,,
43488,1.67,0,1.506925782,3/11/2017,Struff J.L.,,,,,,
43580,2.84,1,1.506217909,3/24/2017,Vesely J.,,,,,,
53531,1.57,0,1.506045903,7/16/2021,Djere L.,,,,,,
46537,2.44,1,1.505460436,5/8/2018,Harrison R.,,,,,,
42847,2.28,1,1.505065911,1/2/2017,Stepanek R.,,,,,,
50341,2.64,1,1.504820815,9/26/2019,Garin C.,,,,,,
52964,1.76,0,1.504314881,5/17/2021,Norrie C.,,,,,,
46315,2.38,1,1.504124148,4/15/2018,Zverev M.,,,,,,
47461,2.55,1,1.503093033,8/16/2018,Kyrgios N.,,,,,,
52836,1.78,0,1.503068264,4/29/2021,Norrie C.,,,,,,
48016,2.74,1,1.502595728,10/28/2018,Anderson K.,,,,,,
43699,1.51,0,1.501947925,4/17/2017,Cuevas P.,,,,,,
40587,1.94,0,1.501378416,2/9/2016,Berankis R.,,,,,,
42759,2.16,1,1.501344419,10/27/2016,Ramos-Vinolas A.,,,,,,
57098,1.75,0,1.500887144,1/9/2023,Kokkinakis T.,,,,,,
47753,1.69,0,1.500739267,9/29/2018,Fognini F.,,,,,,
54629,1.61,0,1.500113566,1/25/2022,Berrettini M.,,,,,,
55869,1.51,0,1.499648882,6/22/2022,Bublik A.,,,,,,
40334,2.06,1,1.499107813,1/12/2016,Rosol L.,,,,,,
54554,1.58,0,1.498602814,1/18/2022,Baez S.,,,,,,
39032,2.61,1,1.498416914,6/16/2015,Kukushkin M.,,,,,,
45992,2.24,1,1.497585335,2/27/2018,Harrison R.,,,,,,
50507,1.66,0,1.497229777,10/16/2019,Mannarino A.,,,,,,
43538,1.73,0,1.496969972,3/16/2017,Carreno Busta P.,,,,,,
49737,2.6,1,1.496633545,7/17/2019,Ramos-Vinolas A.,,,,,,
37800,1.51,0,1.49649231,1/20/2015,Haider-Maurer A.,,,,,,
48556,1.74,0,1.495997668,2/20/2019,Evans D.,,,,,,
40853,2.21,1,1.495807953,3/11/2016,Granollers M.,,,,,,
42620,1.75,0,1.495769522,10/12/2016,Sock J.,,,,,,
35988,1.72,0,1.494834612,4/26/2014,Rosol L.,,,,,,
53488,2.37,1,1.494611461,7/13/2021,Jung J.,,,,,,
47282,1.83,0,1.494571169,7/31/2018,Kudla D.,,,,,,
31061,2.35,1,1.494406054,5/28/2012,Clement A.,,,,,,
57371,2.3,1,1.494300166,2/14/2023,Vukic A.,,,,,,
47325,2.44,1,1.494249771,8/1/2018,Murray A.,,,,,,
48657,2.26,1,1.492774969,2/28/2019,Mcdonald M.,,,,,,
40053,2.27,1,1.492089066,10/21/2015,Gabashvili T.,,,,,,
49564,1.53,0,1.491961277,6/27/2019,Querrey S.,,,,,,
33588,1.62,0,1.491800085,5/14/2013,Chardy J.,,,,,,
56688,2.26,1,1.490421108,9/30/2022,Musetti L.,,,,,,
36816,1.67,0,1.490365309,7/24/2014,Troicki V.,,,,,,
44561,2.38,1,1.490300617,7/22/2017,Dolgopolov O.,,,,,,
54852,2.37,1,1.49028044,2/16/2022,Andujar P.,,,,,,
47744,1.53,0,1.490150976,9/27/2018,Querrey S.,,,,,,
45623,1.71,0,1.489995077,1/15/2018,Istomin D.,,,,,,
49345,2.55,1,1.489920404,5/29/2019,Dimitrov G.,,,,,,
45206,1.64,0,1.489834896,10/8/2017,Donaldson J.,,,,,,
54037,1.66,0,1.489624609,9/23/2021,Basilashvili N.,,,,,,
43779,1.61,0,1.489158189,4/25/2017,Dutra Silva R.,,,,,,
39635,2.38,1,1.48879285,8/25/2015,Herbert P.H,,,,,,
36037,1.54,0,1.48862896,5/2/2014,Klizan M.,,,,,,
56931,1.6,0,1.48861615,10/26/2022,Rinderknech A.,,,,,,
31407,2.27,1,1.488366839,6/30/2012,Fish M.,,,,,,
43778,2.09,1,1.488249375,4/25/2017,Zeballos H.,,,,,,
47136,1.51,0,1.487532557,7/17/2018,Bolelli S.,,,,,,
56313,1.51,0,1.487197433,8/10/2022,Fritz T.,,,,,,
52925,2.47,1,1.486869549,5/11/2021,Auger-Aliassime F.,,,,,,
31611,1.61,0,1.48667749,7/21/2012,Bellucci T.,,,,,,
43958,1.52,0,1.486542341,5/14/2017,Vesely J.,,,,,,
50527,1.76,0,1.485835307,10/17/2019,Chardy J.,,,,,,
44094,1.74,0,1.485741377,5/29/2017,Dutra Silva R.,,,,,,
43213,1.68,0,1.485741286,2/14/2017,Andreozzi G.,,,,,,
39305,2.24,1,1.48538538,7/22/2015,Kavcic B.,,,,,,
55997,1.82,0,1.484693241,7/2/2022,Kyrgios N.,,,,,,
38974,1.63,0,1.484567731,6/9/2015,Mannarino A.,,,,,,
37009,1.78,1,1.48416097,8/14/2014,Fognini F.,,,,,,
34282,2.74,1,1.484111234,7/26/2013,Youzhny M.,,,,,,
55861,2.2,1,1.484014452,6/22/2022,Giron M.,,,,,,
55017,1.6,0,1.482765928,3/11/2022,Korda S.,,,,,,
39585,2.4,1,1.482491132,8/18/2015,Coric B.,,,,,,
37047,1.46,0,1.482470954,8/19/2014,Goffin D.,,,,,,
44232,2.7,1,1.482072368,6/16/2017,Pouille L.,,,,,,
39411,1.67,0,1.481849672,7/30/2015,Sousa J.,,,,,,
31416,2.36,1,1.481655329,7/3/2012,Ferrer D.,,,,,,
40392,1.56,0,1.481526073,1/18/2016,Herbert P.H.,,,,,,
46402,1.74,0,1.481211477,4/25/2018,Cecchinato M.,,,,,,
42649,2.86,1,1.481003323,10/18/2016,Brown D.,,,,,,
41512,1.87,0,1.480966681,5/24/2016,Halys Q.,,,,,,
41053,1.65,0,1.48094454,4/6/2016,Monaco J.,,,,,,
38843,1.56,0,1.479693685,5/25/2015,Edmund K.,,,,,,
31009,1.75,0,1.478933712,5/22/2012,Baker B.,,,,,,
51571,2.03,0,1.478705616,9/29/2020,Harris L.,,,,,,
38746,2.6,1,1.478548017,5/13/2015,Fognini F.,,,,,,
30717,2.44,1,1.478274779,4/18/2012,Benneteau J.,,,,,,
35479,1.59,0,1.477729187,2/18/2014,Johnson S.,,,,,,
45192,1.84,0,1.47743994,10/6/2017,Mannarino A.,,,,,,
48922,1.67,0,1.477409935,4/12/2019,Ruud C.,,,,,,
52373,1.91,0,1.476581985,3/8/2021,Sousa P.,,,,,,
34429,2.29,1,1.476220424,8/12/2013,Harrison R.,,,,,,
47935,2.37,1,1.475707369,10/19/2018,Fognini F.,,,,,,
45314,2.16,1,1.475090896,10/19/2017,Zverev M.,,,,,,
45227,2.23,1,1.474972122,10/10/2017,Bedene A.,,,,,,
49062,1.77,0,1.474957912,4/29/2019,Nishioka Y.,,,,,,
30997,1.55,0,1.474828532,5/17/2012,Berdych T.,,,,,,
48199,2.76,1,1.474083203,1/9/2019,Carreno Busta P.,,,,,,
33437,2.24,1,1.474037342,4/26/2013,Mayer F.,,,,,,
40750,1.71,0,1.473903928,2/22/2016,Pospisil V.,,,,,,
37972,2.62,1,1.473805704,2/10/2015,Souza J.,,,,,,
48035,1.74,0,1.473767994,10/30/2018,Verdasco F.,,,,,,
57529,1.56,0,1.473738139,2/27/2023,Cerundolo J.M.,,,,,,
37480,1.64,0,1.473677914,10/20/2014,Young D.,,,,,,
37831,2.09,1,1.473336167,1/22/2015,Lopez F.,,,,,,
43394,2.2,1,1.473266057,2/28/2017,Giannessi A.,,,,,,
38444,2.23,1,1.473235444,4/11/2015,Sock J.,,,,,,
54300,2.51,1,1.473123388,10/28/2021,Cilic M.,,,,,,
53361,2.5,1,1.47231628,6/29/2021,Lajovic D.,,,,,,
32236,1.57,0,1.472002955,10/9/2012,Isner J.,,,,,,
50597,1.79,0,1.471817615,10/24/2019,Krajinovic F.,,,,,,
36665,2.22,1,1.471688199,7/10/2014,Lopez F.,,,,,,
55243,2.68,1,1.471522889,4/9/2022,Opelka R.,,,,,,
45530,1.54,0,1.470500364,1/4/2018,Pella G.,,,,,,
37706,2.06,1,1.470237113,1/13/2015,Lu Y.H.,,,,,,
44356,1.58,0,1.470210899,6/30/2017,Sugita Y.,,,,,,
45767,1.79,0,1.469760811,2/8/2018,Marterer M.,,,,,,
30336,2.66,1,1.469700246,2/25/2012,Llodra M.,,,,,,
49950,1.64,0,1.469684845,8/2/2019,Ramos-Vinolas A.,,,,,,
54171,2.27,1,1.4692392,10/11/2021,Karatsev A.,,,,,,
54854,1.62,0,1.469202201,2/16/2022,Khachanov K.,,,,,,
45038,1.65,0,1.469030514,9/19/2017,Maden Y.,,,,,,
49964,2.18,1,1.468703089,8/4/2019,Schwartzman D.,,,,,,
54493,1.61,0,1.468624605,1/12/2022,Opelka R.,,,,,,
38707,1.95,0,1.468271838,5/7/2015,Dimitrov G.,,,,,,
40408,1.55,0,1.467856303,1/19/2016,Hewitt L.,,,,,,
34506,1.81,0,1.467627725,8/20/2013,Tursunov D.,,,,,,
33321,1.62,0,1.466504809,4/14/2013,Dolgopolov O.,,,,,,
42315,1.54,0,1.466080325,8/29/2016,Seppi A.,,,,,,
52756,2.17,1,1.4653297,4/20/2021,Moutet C.,,,,,,
46109,1.85,0,1.465269191,3/11/2018,Lopez F.,,,,,,
48997,1.76,0,1.465117643,4/22/2019,Fritz T.,,,,,,
32492,1.54,0,1.464619836,1/1/2013,Devvarman S.,,,,,,
43566,1.69,0,1.464599702,3/23/2017,Zeballos H.,,,,,,
47657,1.74,0,1.464148617,9/18/2018,Gojowczyk P.,,,,,,
49551,1.75,0,1.46356472,6/26/2019,Simon G.,,,,,,
56462,1.72,0,1.463033436,8/29/2022,Davidovich Fokina A.,,,,,,
48304,2.28,1,1.46279579,1/17/2019,Herbert P.H.,,,,,,
53663,2.69,1,1.462547715,7/29/2021,Rinderknech A.,,,,,,
53027,2.23,1,1.462479985,5/24/2021,Cuevas P.,,,,,,
39805,2.07,1,1.462085903,9/22/2015,Klizan M.,,,,,,
56767,1.63,0,1.461784856,10/10/2022,Lestienne C.,,,,,,
36061,2.66,1,1.461319697,5/5/2014,Nieminen J.,,,,,,
37090,2.37,1,1.461295611,8/25/2014,Kyrgios N.,,,,,,
53311,1.89,0,1.460730008,6/22/2021,Fucsovics M.,,,,,,
55003,2.36,1,1.460662426,3/10/2022,Musetti L.,,,,,,
48146,1.68,0,1.460373977,1/3/2019,Nishikori K.,,,,,,
38633,1.83,0,1.460271873,4/30/2015,Garcia-Lopez G.,,,,,,
46000,1.63,0,1.45979496,2/27/2018,Sugita Y.,,,,,,
37408,1.68,0,1.459363428,10/14/2014,Struff J.L.,,,,,,
50751,2.15,1,1.458969213,1/17/2020,Harris L.,,,,,,
57797,1.65,0,1.45896143,3/24/2023,Watanuki Y.,-1,,,,,
56279,2.03,1,1.458844981,8/6/2022,Norrie C.,,,,,,
37584,1.76,0,1.458420605,11/1/2014,Raonic M.,,,,,,
49884,2.27,1,1.458326907,7/30/2019,Andujar P.,,,,,,
39353,1.74,0,1.458244219,7/26/2015,Tomic B.,,,,,,
55079,1.71,0,1.458027092,3/16/2022,Fritz T.,,,,,,
38962,1.74,0,1.457886178,6/9/2015,Baghdatis M.,,,,,,
34782,1.75,0,1.457302054,10/8/2013,Nishikori K.,,,,,,
48986,1.68,0,1.457197646,4/21/2019,Fognini F.,,,,,,
32412,1.7,0,1.456382348,10/29/2012,Anderson K.,,,,,,
54459,2.41,1,1.45628353,1/10/2022,Rinderknech A.,,,,,,
45710,2.36,1,1.455526031,1/20/2018,Sandgren T.,,,,,,
40322,1.81,0,1.455403328,1/12/2016,Chardy J.,,,,,,
43868,1.5,0,1.455157688,5/4/2017,Klizan M.,,,,,,
55388,1.69,0,1.454816591,4/26/2022,Gaston H.,,,,,,
44300,1.51,0,1.454792234,6/24/2017,Cilic M.,,,,,,
50055,1.71,0,1.454026128,8/14/2019,De Minaur A.,,,,,,
31026,1.78,0,1.453705384,5/24/2012,Baker B.,,,,,,
35500,1.65,0,1.453470222,2/19/2014,Anderson K.,,,,,,
39461,2.12,1,1.453008215,8/4/2015,Melzer J.,,,,,,
43414,1.56,0,1.452915407,3/1/2017,Thiem D.,,,,,,
33171,2.17,1,1.452912665,3/15/2013,Nadal R.,,,,,,
39226,1.72,0,1.452533836,7/4/2015,Simon G.,,,,,,
38954,1.54,0,1.452349684,6/8/2015,Kohlschreiber P.,,,,,,
37847,1.68,0,1.451756894,1/24/2015,Garcia-Lopez G.,,,,,,
52941,1.85,0,1.451422847,5/12/2021,Karatsev A.,,,,,,
46314,1.58,0,1.451203446,4/15/2018,Khachanov K.,,,,,,
31459,2.18,1,1.449637915,7/10/2012,Ram R.,,,,,,
41045,2.31,1,1.449515769,4/5/2016,Barton M.,,,,,,
47798,1.78,0,1.448957099,10/4/2018,Struff J.L.,,,,,,
50472,1.74,0,1.4482588,10/14/2019,Mannarino A.,,,,,,
42552,1.61,0,1.448200803,10/5/2016,Monaco J.,,,,,,
48402,2.24,1,1.447432194,2/8/2019,Monfils G.,,,,,,
55390,1.6,0,1.447086536,4/26/2022,Taberner C.,,,,,,
48072,2.57,1,1.446998039,11/15/2018,Thiem D.,,,,,,
40784,2.28,1,1.446995282,2/24/2016,Bedene A.,,,,,,
40170,1.85,0,1.446993729,11/2/2015,Bellucci T.,,,,,,
51664,2.16,1,1.44654441,10/13/2020,Ivashka I.,,,,,,
52945,1.79,0,1.446068004,5/12/2021,Bautista Agut R.,,,,,,
40597,1.88,0,1.446038374,2/9/2016,Elias G.,,,,,,
31951,2.15,1,1.445602959,9/1/2012,Cilic M.,,,,,,
30654,1.94,1,1.445460128,4/11/2012,Garcia-Lopez G.,,,,,,
30416,2.29,1,1.445252439,3/1/2012,Verdasco F.,,,,,,
43900,1.72,0,1.445072595,5/7/2017,Fognini F.,,,,,,
39050,1.96,1,1.445047186,6/18/2015,Isner J.,,,,,,
53272,2.31,1,1.444936584,6/18/2021,Basilashvili N.,,,,,,
42293,1.86,0,1.444762705,8/29/2016,Zverev M.,,,,,,
52769,1.74,0,1.444666547,4/21/2021,De Minaur A.,,,,,,
52704,2.44,1,1.444509062,4/14/2021,Pouille L.,,,,,,
48191,1.58,0,1.444360534,1/9/2019,Schwartzman D.,,,,,,
45089,2.07,1,1.443712967,9/25/2017,Monteiro T.,,,,,,
55145,1.69,0,1.443094956,3/26/2022,Karatsev A.,,,,,,
47240,2.44,1,1.442932568,7/26/2018,Norrie C.,,,,,,
39854,2.31,1,1.4427221,9/29/2015,Rosol L.,,,,,,
57332,2.08,1,1.442464311,2/10/2023,Fils A.,,,,,,
36858,2.86,1,1.442207412,7/29/2014,Estrella Burgos V.,,,,,,
42664,1.96,0,1.441870398,10/18/2016,Struff J.L.,,,,,,
30436,2.29,1,1.441794197,3/3/2012,Matosevic M.,,,,,,
29993,1.65,0,1.441754555,1/16/2012,Tomic B.,,,,,,
32429,1.67,0,1.441562443,10/30/2012,Chardy J.,,,,,,
56867,1.91,1,1.440867923,10/20/2022,Goffin D.,,,,,,
32892,1.77,0,1.440837055,2/16/2013,Haas T.,,,,,,
55050,2.43,1,1.440673803,3/13/2022,Kecmanovic M.,,,,,,
48112,2.23,1,1.440217859,1/1/2019,Chardy J.,,,,,,
51203,2.21,1,1.440028854,2/27/2020,Fritz T.,,,,,,
34897,1.95,1,1.4399942,10/19/2013,Ferrer D.,,,,,,
47153,1.57,0,1.43968707,7/18/2018,Lajovic D.,,,,,,
57935,2.22,1,1.439484635,3/28/2023,Cerundolo F.,1.22,,,,,1.22
46513,1.8,0,1.439338901,5/4/2018,Kohlschreiber P.,,,,,,
39034,2.23,1,1.439056179,6/16/2015,Seppi A.,,,,,,
39396,1.88,0,1.438877468,7/29/2015,Berankis R.,,,,,,
38599,1.96,0,1.438524655,4/28/2015,Nieminen J.,,,,,,
32065,1.64,0,1.438026704,9/27/2012,Davydenko N.,,,,,,
35409,2.35,1,1.437885257,2/12/2014,Andujar P.,,,,,,
52654,1.88,1,1.437639391,4/8/2021,Hanfmann Y.,,,,,,
53846,1.71,0,1.437587199,8/24/2021,Ymer M.,,,,,,
34265,1.81,0,1.437204834,7/25/2013,Istomin D.,,,,,,
47294,1.56,0,1.437036606,7/31/2018,Jarry N.,,,,,,
52617,2.36,1,1.43658758,4/4/2021,Hurkacz H.,,,,,,
43022,2.16,1,1.436234608,1/17/2017,Istomin D.,,,,,,
56065,1.61,0,1.436021487,7/15/2022,Kubler J.,,,,,,
46809,1.54,0,1.435742243,6/7/2018,Del Potro J.M.,,,,,,
54335,1.67,0,1.435411441,11/2/2021,Paul T.,,,,,,
45967,2.43,1,1.435399567,2/23/2018,Ivashka I.,,,,,,
38420,1.76,0,1.43492878,4/7/2015,Haider-Maurer A.,,,,,,
56134,2.34,1,1.434515832,7/25/2022,Coria F.,,,,,,
33885,2.19,1,1.434311375,6/17/2013,Verdasco F.,,,,,,
57022,1.6,0,1.434242831,11/15/2022,Auger-Aliassime F.,,,,,,
38421,2.29,1,1.433872471,4/7/2015,Dzumhur D.,,,,,,
37712,2.05,0,1.433829302,1/13/2015,Ramos-Vinolas A.,,,,,,
30530,1.49,0,1.433796756,3/16/2012,Federer R.,,,,,,
44299,2.28,1,1.433433498,6/24/2017,Lopez F.,,,,,,
47082,2.04,1,1.433381673,7/6/2018,Mannarino A.,,,,,,
46386,1.65,0,1.433329491,4/24/2018,Marterer M.,,,,,,
55046,1.64,0,1.433151612,3/13/2022,Harris L.,,,,,,
50803,2.19,1,1.432603249,1/21/2020,Fognini F.,,,,,,
46959,2.56,1,1.432540188,6/27/2018,Edmund K.,,,,,,
46090,1.58,0,1.431615695,3/9/2018,Verdasco F.,,,,,,
40894,1.69,0,1.431602099,3/14/2016,Gasquet R.,,,,,,
48386,1.62,0,1.431514874,2/7/2019,Verdasco F.,,,,,,
55833,2.49,1,1.430792881,6/18/2022,Hurkacz H.,,,,,,
45886,1.63,0,1.430723301,2/17/2018,Dimitrov G.,,,,,,
38284,1.78,0,1.430697602,3/17/2015,Lopez F.,,,,,,
53249,1.89,0,1.430647108,6/15/2021,Lacko L.,,,,,,
42047,2.3,1,1.430469167,7/21/2016,Basilashvili N.,,,,,,
48099,1.78,0,1.43033181,1/1/2019,Lajovic D.,,,,,,
35026,1.58,0,1.430143128,11/11/2013,Djokovic N.,,,,,,
57018,2.46,1,1.430085201,11/13/2022,Fritz T.,,,,,,
54636,1.53,0,1.43003491,1/31/2022,Bhambri Y.,,,,,,
34925,2.22,1,1.429543694,10/23/2013,Dodig I.,,,,,,
50674,2,0,1.429510721,11/17/2019,Tsitsipas S. ,,,,,,
44573,1.87,0,1.429366473,7/24/2017,Hanfmann Y.,,,,,,
57123,1.68,0,1.429357185,1/11/2023,Ymer M.,,,,,,
38361,1.66,0,1.429188366,3/28/2015,Monaco J.,,,,,,
52069,1.67,0,1.428982453,2/3/2021,Kecmanovic M.,,,,,,
50538,1.76,0,1.428977455,10/18/2019,Mannarino A.,,,,,,
57406,2.46,1,1.428956325,2/16/2023,Mannarino A.,,,,,,
47856,2.47,1,1.428498405,10/10/2018,Tsitsipas S.,,,,,,
56233,1.61,0,1.428445109,8/3/2022,Dimitrov G.,,,,,,
48614,1.65,0,1.427924239,2/26/2019,Schwartzman D.,,,,,,
55072,2.31,1,1.427570524,3/15/2022,Kecmanovic M.,,,,,,
42256,1.86,0,1.427462206,8/22/2016,Young D.,,,,,,
43008,1.72,0,1.427399674,1/16/2017,Harrison R.,,,,,,
38168,1.79,1,1.427393504,2/25/2015,Gasquet R.,,,,,,
57090,1.65,0,1.427323946,1/8/2023,Lestienne C.,,,,,,
42420,1.65,0,1.427269918,9/19/2016,Benneteau J.,,,,,,
42810,2.31,1,1.427170212,11/2/2016,Sock J.,,,,,,
36988,1.85,0,1.427118365,8/12/2014,Seppi A.,,,,,,
49218,1.72,0,1.426516266,5/17/2019,Tsitsipas S.,,,,,,
41234,1.46,0,1.426390567,4/26/2016,Daniel T.,,,,,,
47602,1.56,0,1.426169646,8/29/2018,Fritz T.,,,,,,
39120,1.68,0,1.42614347,6/29/2015,Kudla D.,,,,,,
54916,1.76,0,1.426064508,2/21/2022,Bagnis F.,,,,,,
52846,2.45,1,1.42587675,5/1/2021,Ramos-Vinolas A.,,,,,,
48728,1.7,0,1.425726616,3/10/2019,Shapovalov D.,,,,,,
33018,1.7,0,1.425549404,2/26/2013,Sock J.,,,,,,
42160,2.06,1,1.425231694,8/7/2016,Kyrgios N.,,,,,,
42543,2.33,1,1.424915917,10/4/2016,Fognini F.,,,,,,
44800,2.65,1,1.42487281,8/11/2017,Shapovalov D.,,,,,,
46538,2.16,1,1.424844124,5/8/2018,Shapovalov D.,,,,,,
50486,1.57,0,1.424801778,10/15/2019,Krajinovic F.,,,,,,
40906,1.75,0,1.424762948,3/15/2016,Thiem D.,,,,,,
47442,2.05,0,1.424552268,8/14/2018,Copil M.,,,,,,
38376,1.73,0,1.424158414,3/30/2015,Monaco J.,,,,,,
41825,2.29,1,1.423975501,6/30/2016,Pouille L.,,,,,,
49664,2.15,1,1.423735092,7/4/2019,Struff J.L.,,,,,,
49797,2.04,0,1.423257253,7/23/2019,Moroni G.,,,,,,
52877,1.64,0,1.423207304,5/4/2021,Davidovich Fokina A.,,,,,,
51979,1.68,0,1.423104459,1/11/2021,Harrison C.,,,,,,
40841,2.26,1,1.422931267,3/10/2016,Delbonis F.,,,,,,
30115,1.59,0,1.422894113,1/31/2012,Gonzalez F.,,,,,,
47250,2.44,1,1.422760536,7/27/2018,Mayer L.,,,,,,
32112,1.63,0,1.422462053,10/2/2012,Lopez F.,,,,,,
51947,2.12,1,1.422258439,1/8/2021,Quiroz R.,,,,,,
38047,2.19,1,1.42219565,2/17/2015,Monaco J.,,,,,,
47221,1.64,0,1.422115743,7/24/2018,Norrie C.,,,,,,
40675,2.02,1,1.421762373,2/16/2016,Cervantes I.,,,,,,
30396,1.83,0,1.42157742,2/29/2012,Berlocq C.,,,,,,
43688,1.56,0,1.421224388,4/15/2017,Bellucci T.,,,,,,
50441,1.57,0,1.421014863,10/8/2019,Opelka R.,,,,,,
31741,1.67,0,1.420711575,8/10/2012,Fish M.,,,,,,
49563,1.8,0,1.420232424,6/27/2019,Edmund K.,,,,,,
55684,1.66,0,1.420151448,5/26/2022,Goffin D.,,,,,,
33789,2.47,1,1.420121248,6/4/2013,Tsonga J.W.,,,,,,
45497,1.84,0,1.419601187,1/2/2018,Mmoh M.,,,,,,
48419,1.84,0,1.419533604,2/10/2019,Pella G.,,,,,,
53095,1.75,0,1.419111878,5/31/2021,Musetti L.,,,,,,
39947,1.81,0,1.418748746,10/8/2015,Paire B.,,,,,,
36746,1.75,0,1.418701211,7/17/2014,Gonzalez A.,,,,,,
31047,2.52,1,1.418070278,5/28/2012,Troicki V.,,,,,,
45131,2.33,1,1.417992264,9/29/2017,Istomin D.,,,,,,
38351,1.63,0,1.417728462,3/28/2015,Dolgopolov O.,,,,,,
44417,2.16,1,1.417291946,7/4/2017,Ramos-Vinolas A.,,,,,,
44188,1.75,0,1.417280776,6/9/2017,Wawrinka S.,,,,,,
53848,1.89,1,1.416981685,8/24/2021,Ruusuvuori E.,,,,,,
30309,1.93,0,1.416928388,2/23/2012,Becker B.,,,,,,
37899,1.56,0,1.416852242,2/4/2015,Estrella Burgos V.,,,,,,
53993,1.61,0,1.416847526,9/6/2021,Auger-Aliassime F.,,,,,,
47743,2.34,1,1.416578918,9/27/2018,Ebden M.,,,,,,
43655,2.45,1,1.416567469,4/12/2017,Zeballos H.,,,,,,
43301,1.81,0,1.41653941,2/21/2017,Donaldson J.,,,,,,
45280,1.63,0,1.41630072,10/17/2017,Tsitsipas S.,,,,,,
54029,2.31,1,1.41618273,9/22/2021,Djere L.,,,,,,
41254,1.53,0,1.416002177,4/28/2016,Almagro N.,,,,,,
39737,1.73,0,1.415985804,9/2/2015,Fognini F.,,,,,,
31101,1.74,1,1.415809707,5/30/2012,Anderson K.,,,,,,
42705,2.3,1,1.415556413,10/21/2016,Schwartzman D.,,,,,,
52341,1.97,0,1.41546999,3/3/2021,Ramos-Vinolas A.,,,,,,
46011,2.27,1,1.415422118,2/27/2018,Zeballos H.,,,,,,
52085,2.36,1,1.414959789,2/5/2021,Chardy J.,,,,,,
49851,1.8,0,1.414795872,7/26/2019,Ramos-Vinolas A.,,,,,,
41926,2.09,1,1.414621989,7/14/2016,Robert S.,,,,,,
47933,2.08,1,1.414174603,10/18/2018,Seppi A.,,,,,,
42599,2.25,1,1.413943581,10/11/2016,Zverev A.,,,,,,
35422,1.77,0,1.413708511,2/13/2014,Chardy J.,,,,,,
40120,1.8,0,1.413611478,10/27/2015,Garcia-Lopez G.,,,,,,
48206,1.56,0,1.413470785,1/10/2019,Kohlschreiber P.,,,,,,
44694,1.81,0,1.413404184,8/2/2017,Melzer G.,,,,,,
49674,1.91,0,1.413275063,7/5/2019,Paire B.,,,,,,
39095,2.12,1,1.413035509,6/23/2015,Smyczek T.,,,,,,
38436,2.16,0,1.41299411,4/9/2015,Gimeno-Traver D.,,,,,,
38052,1.93,1,1.412595895,2/17/2015,Fognini F.,,,,,,
47284,1.66,0,1.412486539,7/31/2018,De Minaur A.,,,,,,
31005,1.63,0,1.411513448,5/21/2012,Nadal R.,,,,,,
52986,1.69,0,1.411436981,5/19/2021,Sinner J.,,,,,,
37966,3.15,1,1.410932751,2/10/2015,Lajovic D.,,,,,,
53793,2.28,1,1.410711962,8/17/2021,Murray A.,,,,,,
38705,2.06,1,1.410657021,5/7/2015,Isner J.,,,,,,
32442,1.81,0,1.410119987,11/1/2012,Simon G.,,,,,,
37092,2.5,1,1.409846824,8/25/2014,Paire B.,,,,,,
50238,2.11,1,1.409622236,9/2/2019,Schwartzman D.,,,,,,
53205,1.57,0,1.408821318,6/10/2021,Auger-Aliassime F.,,,,,,
31621,2.4,1,1.408740878,7/22/2012,Bellucci T.,,,,,,
45360,2.37,1,1.408101872,10/24/2017,Mayer L.,,,,,,
47672,2.23,1,1.407981569,9/19/2018,Klizan M.,,,,,,
44090,1.75,0,1.407967066,5/29/2017,Bolelli S.,,,,,,
46796,2.12,1,1.407550015,6/2/2018,Fognini F.,,,,,,
48373,2.12,1,1.407362498,2/6/2019,Fucsovics M.,,,,,,
48159,1.6,0,1.407300738,1/5/2019,Bautista Agut R.,,,,,,
50148,1.75,0,1.406942246,8/26/2019,Opelka R.,,,,,,
