match,PSW,win0,confidence0,date,winner,return,,,
32102,1.57,1,1.194229488,10/1/2012,Almagro N.,,,,
44739,2.82,0,1.19419057,8/4/2017,Dzumhur D.,,,,
30141,2.29,0,1.194173763,2/2/2012,Mahut N.,,,,
53399,1.39,1,1.19408181,6/30/2021,Ivashka I.,,,,
52991,2.06,0,1.19405728,5/19/2021,Dimitrov G.,,,,
33441,2.24,1,1.194046555,4/26/2013,Mayer F.,,,,
55889,1.74,0,1.194037768,6/25/2022,Tsitsipas S.,,,,
30025,2.17,0,1.194012702,1/17/2012,Ito T.,,,,
31840,2.15,1,1.193977766,8/22/2012,Granollers M.,,,,
53338,1.42,1,1.193971192,6/28/2021,Broady L.,,,,
55203,1.75,1,1.19392857,4/5/2022,Brouwer G.,,,,
32386,2.72,0,1.193928452,10/24/2012,Gasquet R.,,,,
48437,1.61,1,1.193900456,2/12/2019,Berdych T.,,,,
37606,1.57,1,1.193869171,1/5/2015,Brown D.,,,,
50106,1.47,1,1.193852592,8/21/2019,Johnson S.,,,,
43984,1.95,0,1.193834663,5/16/2017,Haas T.,,,,
51655,3.17,0,1.193771704,10/12/2020,Otte O.,,,,
33319,1.77,1,1.193720009,4/13/2013,Anderson K.,,,,
54427,2.31,0,1.193706986,1/5/2022,Djere L.,,,,
56622,1.49,1,1.193684634,9/26/2022,Thiem D.,,,,
57165,2.43,0,1.193675837,1/16/2023,Etcheverry T.,,,,
32575,1.91,1,1.193627375,1/8/2013,Lopez F.,,,,
54233,1.5,1,1.193590343,10/20/2021,Brooksby J.,,,,
41209,1.63,1,1.193581672,4/25/2016,Carballes Baena R.,,,,
48888,1.8,0,1.193558934,4/9/2019,Tomic B.,,,,
34426,2,0,1.193533979,8/11/2013,Benneteau J.,,,,
37216,2.69,0,1.193510094,9/18/2014,Struff J.L.,,,,
57214,1.41,1,1.193468274,1/18/2023,Ruusuvuori E.,,,,
43516,1.78,1,1.193465908,3/13/2017,Johnson S.,,,,
37679,1.44,1,1.193453665,1/9/2015,Ferrer D.,,,,
55083,2.09,1,1.19344776,3/16/2022,Dimitrov G.,,,,
56909,3.56,0,1.193438264,10/24/2022,Rinderknech A.,,,,
39327,1.52,1,1.193409342,7/23/2015,Jaziri M.,,,,
39678,2.44,0,1.193366331,8/31/2015,Schwartzman D.,,,,
48062,1.98,1,1.193358795,11/3/2018,Khachanov K.,,,,
36381,3.14,0,1.19333749,6/11/2014,Nieminen J.,,,,
56243,1.44,1,1.193233607,8/3/2022,Rune H.,,,,
43752,1.46,1,1.193173371,4/24/2017,Ruud C.,,,,
45157,1.29,1,1.193172631,10/3/2017,Raonic M.,,,,
36203,1.83,1,1.193153736,5/22/2014,Vesely J.,,,,
35962,1.35,1,1.193147375,4/23/2014,Cilic M.,,,,
46514,1.91,1,1.193089173,5/4/2018,Marterer M.,,,,
39664,3.15,0,1.193082003,8/28/2015,Jaziri M.,,,,
43829,1.6,1,1.193023423,5/1/2017,Robredo T.,,,,
57291,1.77,1,1.193013628,2/7/2023,Garin C.,,,,
36868,1.9,1,1.193008625,7/29/2014,Nieminen J.,,,,
50311,1.74,1,1.193008064,9/24/2019,Kecmanovic M.,,,,
37627,1.86,1,1.192979882,1/6/2015,Kavcic B.,,,,
56755,2.32,0,1.192919784,10/7/2022,Shapovalov D.,,,,
51529,1.45,1,1.192911911,9/27/2020,Korda S.,,,,
36492,1.43,1,1.192908592,6/23/2014,Bautista R.,,,,
53015,1.89,1,1.192876172,5/22/2021,Norrie C.,,,,
35638,1.91,1,1.192847031,3/7/2014,Hanescu V.,,,,
53328,2.15,1,1.192836011,6/24/2021,Sonego L.,,,,
35106,2.45,0,1.192835687,1/4/2014,Hewitt L.,,,,
32115,3.09,0,1.192831702,10/2/2012,Zeballos H.,,,,
48547,1.84,1,1.192802798,2/20/2019,Cuevas P.,,,,
42003,2.18,0,1.192790898,7/19/2016,Melzer G.,,,,
56925,2.29,0,1.192782368,10/26/2022,Shapovalov D.,,,,
36888,1.41,1,1.192781418,7/31/2014,Gasquet R.,,,,
44304,1.85,1,1.192700207,6/25/2017,Darcis S.,,,,
53564,1.74,1,1.192650072,7/20/2021,Cecchinato M.,,,,
41303,1.88,1,1.192584811,5/3/2016,Gasquet R.,,,,
48442,1.86,1,1.192571146,2/12/2019,Monfils G.,,,,
44662,1.81,0,1.192550363,8/1/2017,Kohlschreiber P.,,,,
37121,2.66,0,1.192506278,8/27/2014,Kavcic B.,,,,
50804,2.71,0,1.192476228,1/21/2020,Lajovic D.,,,,
33805,1.56,1,1.192471474,6/10/2013,Kudla D.,,,,
34899,2.31,0,1.192466113,10/19/2013,Kukushkin M.,,,,
48312,1.31,1,1.192459223,1/18/2019,Cilic M.,,,,
35221,3.19,0,1.192421272,1/14/2014,Hanescu V.,,,,
34255,1.47,1,1.192346192,7/24/2013,Lopez F.,,,,
30480,1.88,0,1.192338278,3/10/2012,Darcis S.,,,,
30654,1.65,1,1.192330323,4/11/2012,Paire B.,,,,
37301,2.06,0,1.192329281,9/30/2014,Gojowczyk P.,,,,
35630,2.63,0,1.192270703,3/6/2014,Vesely J.,,,,
42073,3.49,0,1.192269027,7/23/2016,Martin A.,,,,
35645,1.33,1,1.192263812,3/7/2014,Querrey S.,,,,
51667,1.41,1,1.192261099,10/13/2020,Coric B.,,,,
39734,1.62,1,1.192255804,9/2/2015,Stakhovsky S.,,,,
52232,1.46,1,1.19222946,2/22/2021,Daniel T.,,,,
40563,2.06,0,1.192227878,2/6/2016,Mathieu P.H.,,,,
51094,2.46,0,1.192189856,2/19/2020,Martinez P.,,,,
37498,1.52,1,1.192018465,10/21/2014,Karlovic I.,,,,
55630,2.26,0,1.192012637,5/23/2022,Moutet C.,,,,
56052,1.42,1,1.191969803,7/13/2022,Bonzi B.,,,,
31771,1.53,1,1.191910722,8/14/2012,Wawrinka S.,,,,
56565,1.56,1,1.191902476,9/8/2022,Alcaraz C.,,,,
45827,1.9,1,1.191876286,2/13/2018,Medvedev D.,,,,
40495,2,1,1.191870828,2/1/2016,Montanes A.,,,,
32727,2.58,0,1.191829643,1/21/2013,Chardy J.,,,,
48349,2.16,0,1.191817195,2/4/2019,Sonego L.,,,,
34950,2.16,0,1.191793159,10/24/2013,Pospisil V.,,,,
48186,1.79,1,1.191783636,1/8/2019,Gojowczyk P.,,,,
57347,2.09,0,1.191763007,2/11/2023,Wu Y.,,,,
48023,1.81,1,1.191745858,10/29/2018,Mannarino A.,,,,
45430,2.14,0,1.19166903,11/1/2017,Cuevas P.,,,,
45466,1.68,1,1.191605043,1/1/2018,Basilashvili N.,,,,
40751,2.33,0,1.191596145,2/22/2016,Chung H.,,,,
52293,1.88,0,1.191583192,2/26/2021,Cilic M.,,,,
55114,1.53,1,1.191495438,3/24/2022,Thompson J.,,,,
50887,2.02,0,1.191421682,2/3/2020,Caruso S.,,,,
32909,1.78,1,1.191415907,2/18/2013,Williams R.,,,,
55849,1.88,1,1.191402192,6/20/2022,Bublik A.,,,,
36078,1.3,1,1.191331964,5/7/2014,Cilic M.,,,,
54647,1.87,1,1.191300587,2/1/2022,Simon G.,,,,
37035,1.72,1,1.191268729,8/18/2014,Mathieu P.H.,,,,
53498,1.66,1,1.191203925,7/13/2021,Coria F.,,,,
51864,1.53,1,1.191169259,11/3/2020,Wawrinka S.,,,,
36385,1.65,1,1.191127247,6/11/2014,Wawrinka S.,,,,
44209,1.53,1,1.191118333,6/13/2017,Benneteau J.,,,,
53367,1.44,1,1.191086761,6/29/2021,Evans D.,,,,
39301,2.4,0,1.191052657,7/22/2015,Galan D.E.,,,,
53685,1.85,1,1.191046385,8/2/2021,Berankis R.,,,,
30792,2.24,0,1.191040308,4/26/2012,Fognini F.,,,,
37946,1.38,1,1.191034077,2/8/2015,Gasquet R.,,,,
45081,2.15,0,1.19102177,9/23/2017,Dzumhur D.,,,,
54164,1.85,1,1.191014462,10/10/2021,Krajinovic F.,,,,
33972,2.42,0,1.190985032,6/25/2013,Mayer L.,,,,
35846,1.46,1,1.190959263,4/10/2014,Verdasco F.,,,,
37758,1.61,1,1.190894112,1/19/2015,Berankis R.,,,,
43872,2.36,0,1.190877368,5/4/2017,Daniel T.,,,,
50911,2.16,0,1.19084977,2/5/2020,Martin A.,,,,
31308,1.96,0,1.190849618,6/25/2012,Janowicz J.,,,,
36189,1.36,1,1.190849336,5/21/2014,Istomin D.,,,,
41460,1.66,1,1.190781139,5/23/2016,Edmund K.,,,,
47649,2.36,0,1.190731475,9/7/2018,Del Potro J.M.,,,,
46076,1.73,1,1.190721902,3/9/2018,Fucsovics M.,,,,
52961,3.9,0,1.190696125,5/15/2021,Sonego L.,,,,
42180,1.35,1,1.190672336,8/11/2016,Lopez F.,,,,
55157,1.59,0,1.190600515,3/27/2022,Sinner J.,,,,
36766,1.45,1,1.190547497,7/21/2014,Delbonis F.,,,,
33983,1.68,1,1.190546416,6/25/2013,Lopez F.,,,,
35494,1.41,1,1.19044201,2/19/2014,Lopez F.,,,,
45613,1.9,1,1.190400914,1/15/2018,Ruud C.,,,,
47136,1.85,0,1.190377677,7/17/2018,Sousa P.,,,,
43814,2.35,0,1.190376728,4/29/2017,Thiem D.,,,,
35623,2.74,0,1.19036299,3/1/2014,Anderson K.,,,,
46310,2.72,0,1.190352535,4/14/2018,Johnson S.,,,,
34627,1.42,1,1.190336909,8/31/2013,Tipsarevic J.,,,,
49966,1.94,1,1.190327185,8/5/2019,Mannarino A.,,,,
33715,2.48,0,1.190284714,5/28/2013,Delbonis F.,,,,
50446,1.42,1,1.190255461,10/9/2019,Thiem D.,,,,
50398,1.4,1,1.190249944,10/3/2019,Zverev A.,,,,
43680,2.26,1,1.190241234,4/14/2017,Coric B.,,,,
36053,1.57,1,1.190234972,5/5/2014,Simon G.,,,,
40964,1.85,0,1.190183812,3/25/2016,Verdasco F.,,,,
35627,1.45,1,1.190179171,3/6/2014,Giraldo S.,,,,
49369,1.6,1,1.19017628,5/30/2019,Cuevas P.,,,,
57624,2.61,0,1.19017184,3/9/2023,Martinez P.,-1,-20,,
51271,1.47,1,1.190141621,8/27/2020,Tsitsipas S.,,,,
34101,3.85,0,1.190093113,7/10/2013,Berrer M.,,,,
46626,1.54,1,1.190065138,5/17/2018,Nishikori K.,,,,
32992,1.79,1,1.190035659,2/25/2013,Malisse X.,,,,
41567,3.22,0,1.190024787,5/29/2016,Gasquet R.,,,,
31285,1.9,0,1.189954871,6/21/2012,Petzschner P.,,,,
56635,1.52,1,1.189944065,9/27/2022,Ruusuvuori E.,,,,
56111,1.41,1,1.18994048,7/21/2022,Ramos-Vinolas A.,,,,
56297,1.75,1,1.189936737,8/9/2022,Mannarino A.,,,,
43177,1.47,1,1.189914225,2/10/2017,Zverev A.,,,,
50800,1.44,1,1.189898973,1/21/2020,Paire B.,,,,
47731,1.93,1,1.189782142,9/26/2018,Tomic B.,,,,
52298,1.53,1,1.189672949,2/26/2021,Popyrin A.,,,,
41878,2.34,0,1.189583349,7/11/2016,Donskoy E.,,,,
36665,2.42,0,1.189555612,7/10/2014,Groth S.,,,,
52340,2.75,0,1.189542624,3/3/2021,Kecmanovic M.,,,,
37776,1.93,1,1.189527783,1/20/2015,Soeda G.,,,,
30700,3.25,0,1.189496231,4/17/2012,Haase R.,,,,
52567,1.29,1,1.189459383,3/26/2021,Bedene A.,,,,
31876,2.97,0,1.18939517,8/28/2012,Dutra Silva R.,,,,
33487,1.66,0,1.189362414,5/2/2013,Elias G.,,,,
39697,2.06,1,1.189283486,8/31/2015,Berankis R.,,,,
32501,1.63,1,1.189213176,1/1/2013,Lacko L.,,,,
56907,1.49,1,1.189122658,10/24/2022,Nakashima B.,,,,
45250,2.67,0,1.189112436,10/12/2017,Troicki V.,,,,
45067,1.32,1,1.189083007,9/21/2017,Istomin D.,,,,
51856,1.43,1,1.189076747,11/3/2020,Cilic M.,,,,
46974,2.04,0,1.189027224,6/29/2018,Mannarino A.,,,,
38858,1.4,1,1.189010501,5/25/2015,Simon G.,,,,
39034,1.59,1,1.188997325,6/16/2015,Robredo T.,,,,
57614,1.46,1,1.188976697,3/8/2023,Garin C.,0.46,9.2,,
48643,2.11,0,1.188975246,2/27/2019,Lopez F.,,,,
52485,1.35,1,1.188972566,3/17/2021,Raonic M.,,,,
37949,2.3,0,1.188956516,2/9/2015,Thiem D.,,,,
36357,1.79,1,1.188886824,6/10/2014,Nieminen J.,,,,
54428,1.37,1,1.188859889,1/5/2022,Laaksonen H.,,,,
39303,1.58,1,1.188802531,7/22/2015,Berrer M.,,,,
48093,1.67,1,1.18880234,12/31/2018,Kecmanovic M.,,,,
51432,1.58,1,1.188801129,9/14/2020,Nishikori K.,,,,
51361,2.42,0,1.188684969,9/3/2020,Fucsovics M.,,,,
39400,1.6,1,1.188662175,7/29/2015,Fognini F.,,,,
53650,2.17,0,1.188654035,7/28/2021,Kovalik J.,,,,
37254,2.02,0,1.188642467,9/24/2014,Becker B.,,,,
50131,1.43,1,1.1886383,8/26/2019,Koepfer D.,,,,
32053,1.48,1,1.188600923,9/26/2012,Pospisil V.,,,,
30751,1.81,1,1.188593718,4/23/2012,Paire B.,,,,
42803,3.74,0,1.188578118,11/2/2016,Struff J.L.,,,,
48293,1.31,1,1.188565872,1/16/2019,Basilashvili N.,,,,
49893,2.03,1,1.188515743,7/30/2019,Ofner S.,,,,
32428,1.59,1,1.188469823,10/30/2012,Querrey S.,,,,
34388,2.29,0,1.188459723,8/6/2013,Dancevic F.,,,,
46668,1.31,1,1.188453244,5/23/2018,Isner J.,,,,
55097,1.76,1,1.188425437,3/23/2022,Coric B.,,,,
35943,1.4,1,1.188395107,4/22/2014,Ungur A.,,,,
46361,2.36,0,1.188323576,4/19/2018,Thiem D.,,,,
44226,1.81,0,1.188310129,6/15/2017,Pospisil V.,,,,
38822,3.48,0,1.188290987,5/22/2015,Sousa J.,,,,
37947,2.5,0,1.188210789,2/8/2015,Garcia-Lopez G.,,,,
46569,3.55,0,1.188168547,5/10/2018,Shapovalov D.,,,,
48783,2.08,0,1.188111846,3/20/2019,Zverev M.,,,,
42047,1.9,0,1.188111075,7/21/2016,Sousa J.,,,,
30013,2.1,0,1.188104674,1/17/2012,Sweeting R.,,,,
35803,1.43,1,1.188090643,3/25/2014,Murray A.,,,,
56892,2.42,0,1.188089646,10/22/2022,Rune H.,,,,
38246,2.04,0,1.188056002,3/14/2015,Golubev A.,,,,
37091,2.37,0,1.188043548,8/25/2014,Kyrgios N.,,,,
35600,1.31,1,1.188043391,2/27/2014,Ferrer D.,,,,
33732,1.4,1,1.188041937,5/29/2013,Kubot L.,,,,
50477,1.6,1,1.188028733,10/14/2019,Pella G.,,,,
50212,2.62,0,1.188026848,8/29/2019,Bedene A.,,,,
33109,1.87,0,1.188012674,3/9/2013,Paire B.,,,,
52668,1.45,1,1.187966523,4/10/2021,Djere L.,,,,
37723,3.11,0,1.187965624,1/14/2015,Ramos-Vinolas A.,,,,
50603,1.44,1,1.187927713,10/25/2019,Tsitsipas S.,,,,
33121,2.92,0,1.187880225,3/9/2013,Hewitt L.,,,,
37056,1.88,1,1.187792421,8/19/2014,Garcia-Lopez G.,,,,
37648,1.32,1,1.187772566,1/7/2015,Ferrer D.,,,,
49310,1.8,0,1.187620409,5/27/2019,Carreno Busta P.,,,,
54241,2.38,0,1.187588987,10/21/2021,Fucsovics M.,,,,
47114,2.14,0,1.187579077,7/16/2018,Ruud C.,,,,
49168,2.31,0,1.187514227,5/12/2019,Sinner J.,,,,
39141,1.64,1,1.18745261,6/29/2015,Mayer L.,,,,
52274,1.73,1,1.187393264,2/25/2021,Albot R.,,,,
42312,1.59,1,1.187329131,8/29/2016,Darcis S.,,,,
36354,3.87,0,1.187306265,6/9/2014,Sousa J.,,,,
46354,1.49,1,1.187290197,4/19/2018,Cilic M.,,,,
35061,2.94,0,1.187282715,12/31/2013,Groth S.,,,,
33920,1.72,1,1.187279687,6/20/2013,Lopez F.,,,,
49448,1.8,1,1.187277317,6/14/2019,Struff J.L.,,,,
54358,1.9,1,1.187191793,11/6/2021,Medvedev D.,,,,
34159,1.67,1,1.187138001,7/16/2013,Garcia-Lopez G.,,,,
39561,1.86,0,1.187131717,8/15/2015,Nishikori K.,,,,
50935,1.83,0,1.187059994,2/6/2020,Krajinovic F.,,,,
55635,2.07,0,1.18704765,5/24/2022,Cecchinato M.,,,,
49513,1.28,1,1.187030258,6/21/2019,Medvedev D.,,,,
49789,3.2,0,1.187029185,7/22/2019,Stebe C.M.,,,,
49439,1.77,0,1.186997788,6/13/2019,Garin C.,,,,
41298,1.8,1,1.186959574,5/2/2016,Kuznetsov An.,,,,
45859,1.65,1,1.186953586,2/15/2018,Tiafoe F.,,,,
43583,3.64,0,1.186903031,3/24/2017,Chardy J.,,,,
33491,2.36,0,1.186887512,5/3/2013,Brands D.,,,,
49537,1.58,0,1.186878942,6/25/2019,Herbert P.H.,,,,
54636,1.53,1,1.186849248,1/31/2022,Bhambri Y.,,,,
46036,1.75,1,1.186812695,2/28/2018,Kokkinakis T.,,,,
37522,2.2,0,1.186772928,10/23/2014,Coric B.,,,,
40862,2.13,0,1.186714633,3/12/2016,Mayer L.,,,,
34146,2.85,0,1.186699916,7/15/2013,Viola M.,,,,
52805,2.2,0,1.186689967,4/26/2021,Berankis R.,,,,
48924,2.92,0,1.186649247,4/12/2019,Galan D.E.,,,,
30859,2.12,0,1.186649198,5/2/2012,Muller G.,,,,
50863,1.47,1,1.18662877,1/25/2020,Rublev A.,,,,
42114,3.28,0,1.186616013,7/27/2016,Ram R.,,,,
56873,1.79,0,1.186550404,10/20/2022,Daniel T.,,,,
44682,1.61,1,1.186504795,8/2/2017,Sandgren T.,,,,
29844,2.37,0,1.186473488,1/3/2012,Sugita Y.,,,,
45963,2.74,0,1.186438864,2/23/2018,Jarry N.,,,,
54285,1.42,1,1.186432263,10/27/2021,Berrettini M.,,,,
41649,2.16,0,1.186364187,6/14/2016,Tomic B.,,,,
57074,3.07,0,1.186363668,1/5/2023,Griekspoor T.,,,,
40420,1.58,1,1.186265324,1/19/2016,Robert S.,,,,
34793,1.41,1,1.186260725,10/9/2013,Almagro N.,,,,
53261,1.5,1,1.186210543,6/16/2021,Kohlschreiber P.,,,,
36458,2.44,0,1.186197491,6/18/2014,Benneteau J.,,,,
43756,1.55,1,1.186179686,4/24/2017,Seppi A.,,,,
43002,2.5,0,1.186137152,1/16/2017,De Minaur A.,,,,
37499,1.63,1,1.186050416,10/21/2014,Pospisil V.,,,,
54313,1.95,0,1.186014967,10/30/2021,Cilic M.,,,,
41138,1.37,1,1.185977652,4/18/2016,Zverev A.,,,,
40961,2.09,1,1.185965012,3/25/2016,Johnson S.,,,,
40225,1.6,1,1.185952445,1/4/2016,Millman J.,,,,
37712,2.76,0,1.185878433,1/13/2015,Carreno-Busta P.,,,,
41278,1.91,0,1.18583164,4/29/2016,Paire B.,,,,
55131,1.94,0,1.185830353,3/25/2022,Kokkinakis T.,,,,
49892,2.1,1,1.185817742,7/30/2019,Ramos-Vinolas A.,,,,
50164,1.47,1,1.185809721,8/27/2019,Zverev A.,,,,
39304,3.18,0,1.18576647,7/22/2015,Ram R.,,,,
53044,1.73,1,1.185766186,5/25/2021,Gasquet R.,,,,
57293,2,1,1.185765696,2/7/2023,Sonego L.,,,,
54986,1.63,1,1.18566638,2/25/2022,Baez S.,,,,
56575,1.73,1,1.185661121,9/20/2022,Daniel T.,,,,
36557,1.79,1,1.185650306,6/26/2014,Robredo T.,,,,
47315,1.47,1,1.185640579,8/1/2018,Berrettini M.,,,,
46205,3.92,0,1.185633663,3/23/2018,Sousa J.,,,,
51157,2.4,0,1.185625318,2/25/2020,Olivo R.,,,,
50661,3.69,0,1.185622233,11/10/2019,Thiem D. ,,,,
39259,1.48,1,1.185537912,7/15/2015,Ram R.,,,,
45055,1.6,1,1.185496635,9/20/2017,Mahut N.,,,,
32862,2.07,0,1.185478738,2/14/2013,Berlocq C.,,,,
45300,1.91,1,1.185451743,10/18/2017,Sousa J.,,,,
48385,1.43,1,1.185434878,2/7/2019,Monfils G.,,,,
42856,2.46,0,1.18543461,1/2/2017,De Greef A.,,,,
30838,2.94,0,1.18543043,5/1/2012,Brown D.,,,,
44964,1.88,1,1.18540126,8/30/2017,Fritz T.,,,,
41698,1.6,0,1.18537245,6/20/2016,Dodig I.,,,,
48046,3.74,0,1.185367499,10/31/2018,Sock J.,,,,
55212,2.05,1,1.185363318,4/6/2022,Kopriva V.,,,,
41712,1.93,1,1.185319226,6/21/2016,Cuevas P.,,,,
55319,1.53,1,1.18531624,4/19/2022,Monteiro T.,,,,
51827,1.98,0,1.185315401,10/30/2020,Millman J.,,,,
48140,2.07,1,1.185279646,1/2/2019,Cecchinato M.,,,,
47119,1.97,0,1.185256428,7/17/2018,Muller G.,,,,
31235,1.48,1,1.185234786,6/16/2012,Cilic M.,,,,
34117,1.38,1,1.185226199,7/11/2013,Fognini F.,,,,
38895,3.37,0,1.185164323,5/27/2015,Gabashvili T.,,,,
42863,1.41,1,1.185157415,1/2/2017,Dimitrov G.,,,,
50475,3,0,1.185137382,10/14/2019,Tipsarevic J.,,,,
57693,1.51,1,1.185124209,3/14/2023,Davidovich Fokina A.,0.51,10.2,,
49236,1.81,1,1.185096942,5/20/2019,Dellien H.,,,,
42387,1.3,1,1.185093294,9/2/2016,Del Potro J.M.,,,,
30432,1.79,1,1.185092072,3/2/2012,Verdasco F.,,,,
41099,2.29,0,1.185084741,4/12/2016,Verdasco F.,,,,
39861,2.07,1,1.185068626,9/29/2015,Estrella Burgos V.,,,,
43163,1.31,1,1.184978803,2/9/2017,Carballes Baena R.,,,,
34970,2.66,0,1.184907008,10/28/2013,Verdasco F.,,,,
54160,1.83,1,1.184869441,10/10/2021,Fognini F.,,,,
36676,1.81,1,1.184829157,7/11/2014,Hewitt L.,,,,
57726,2.32,0,1.184822187,3/17/2023,Popyrin A.,-1,-20,,
37933,1.67,1,1.184793941,2/6/2015,Baghdatis M.,,,,
53611,1.98,0,1.184771233,7/23/2021,Alcaraz C.,,,,
48858,1.48,1,1.184746303,3/26/2019,Anderson K.,,,,
41779,1.45,1,1.184735509,6/28/2016,Sousa J.,,,,
31446,1.46,1,1.184729016,7/10/2012,Levine J.,,,,
39578,2.34,0,1.184719563,8/18/2015,Dolgopolov O.,,,,
31691,2.16,0,1.184705707,8/1/2012,Kamke T.,,,,
43215,1.56,1,1.184662143,2/14/2017,Ramos-Vinolas A.,,,,
37816,1.8,1,1.184654528,1/21/2015,Troicki V.,,,,
35735,1.85,0,1.184646692,3/20/2014,Young D.,,,,
49140,1.39,1,1.184633852,5/7/2019,Hurkacz H.,,,,
49062,1.74,0,1.18462287,4/29/2019,Daniel T.,,,,
40050,2.14,0,1.184539543,10/20/2015,Haase R.,,,,
49424,1.47,1,1.184508957,6/11/2019,Seppi A.,,,,
45437,3.1,0,1.184491562,11/2/2017,Isner J.,,,,
37782,1.32,1,1.184473547,1/20/2015,Hewitt L.,,,,
50207,2.14,0,1.184465765,8/29/2019,Majchrzak K.,,,,
53902,2.81,0,1.184440779,8/30/2021,Martinez P.,,,,
43217,1.88,0,1.184425939,2/15/2017,Young D.,,,,
54858,1.67,1,1.184420765,2/16/2022,Basilashvili N.,,,,
35960,1.26,1,1.184414363,4/23/2014,Almagro N.,,,,
57316,2.08,1,1.184402805,2/9/2023,Halys Q.,,,,
32032,3.02,0,1.184360726,9/22/2012,Klizan M.,,,,
34222,1.54,1,1.184359997,7/22/2013,Granollers M.,,,,
40360,3.05,0,1.184357948,1/15/2016,Bautista R.,,,,
49412,1.67,1,1.184334743,6/11/2019,Simon G.,,,,
44065,1.56,1,1.184269767,5/28/2017,Bellucci T.,,,,
45508,2.2,1,1.184232119,1/3/2018,Paire B.,,,,
34404,1.6,1,1.184220672,8/7/2013,Gulbis E.,,,,
45068,3.97,0,1.184143516,9/21/2017,Basilashvili N.,,,,
30873,2.54,0,1.184114738,5/3/2012,Sousa J.,,,,
35444,1.42,1,1.184091691,2/15/2014,Almagro N.,,,,
56088,2.66,0,1.184075191,7/19/2022,Krajinovic F.,,,,
36863,2.86,0,1.184003822,7/29/2014,Estrella Burgos V.,,,,
38672,1.81,1,1.183893653,5/4/2015,Querrey S.,,,,
34433,1.67,1,1.183879697,8/12/2013,Chardy J.,,,,
55333,1.53,1,1.183875292,4/19/2022,Sonego L.,,,,
46646,2.62,0,1.183855834,5/21/2018,Zapata Miralles B.,,,,
52029,1.68,1,1.183823966,2/2/2021,Haase R.,,,,
47142,2.69,0,1.183798193,7/18/2018,Pospisil V.,,,,
44322,2.07,0,1.183783781,6/27/2017,Altmaier D.,,,,
43710,1.32,1,1.183735603,4/18/2017,Berlocq C.,,,,
32784,1.6,1,1.183673443,2/7/2013,Zeballos H.,,,,
40038,2.16,0,1.183558231,10/20/2015,Baghdatis M.,,,,
47152,2.16,1,1.183524958,7/18/2018,Djere L.,,,,
53534,1.86,1,1.18351539,7/16/2021,Hanfmann Y.,,,,
40160,1.53,1,1.183477837,10/31/2015,Bautista R.,,,,
55293,2.14,0,1.183465111,4/14/2022,Fritz T.,,,,
41700,1.58,1,1.183453762,6/20/2016,Dancevic F.,,,,
36543,1.69,1,1.183376878,6/25/2014,Simon G.,,,,
33029,2.07,0,1.183363819,2/26/2013,Odesnik W.,,,,
33301,1.43,1,1.183302745,4/11/2013,Haase R.,,,,
38794,1.63,1,1.183245915,5/19/2015,Giraldo S.,,,,
50920,2.83,0,1.183234325,2/5/2020,Lopez F.,,,,
47435,3.45,0,1.183175503,8/13/2018,Pouille L.,,,,
34186,1.5,1,1.183156639,7/17/2013,Berlocq C.,,,,
38020,2.17,0,1.183142012,2/14/2015,Giraldo S.,,,,
50943,1.61,1,1.183118052,2/7/2020,Goffin D.,,,,
50597,1.5,1,1.183113775,10/24/2019,Carreno Busta P.,,,,
32950,1.52,1,1.183100199,2/21/2013,Ramos A.,,,,
38223,1.91,1,1.183081158,3/13/2015,Jaziri M.,,,,
55248,1.52,1,1.183008163,4/10/2022,Fucsovics M.,,,,
39027,1.39,1,1.183002502,6/16/2015,Troicki V.,,,,
50358,1.74,1,1.183001278,9/30/2019,Norrie C.,,,,
57175,2.59,0,1.182985079,1/16/2023,Mcdonald M.,,,,
39023,2.45,0,1.182982935,6/16/2015,Kokkinakis T.,,,,
51166,2.18,0,1.182936283,2/25/2020,Martinez P.,,,,
57288,1.58,1,1.182874705,2/7/2023,Mannarino A.,,,,
45895,3.66,0,1.182872369,2/19/2018,Elias G.,,,,
56061,2.33,0,1.182858164,7/15/2022,Bublik A.,,,,
30467,1.6,1,1.182834966,3/9/2012,Malisse X.,,,,
44267,1.47,1,1.182759923,6/20/2017,Nishikori K.,,,,
42232,2.37,1,1.182757068,8/18/2016,Anderson K.,,,,
33707,1.75,1,1.182752514,5/27/2013,Sijsling I.,,,,
39162,4.3,0,1.182728187,6/30/2015,Kavcic B.,,,,
33115,2.5,0,1.182720727,3/9/2013,Janowicz J.,,,,
34215,3.85,0,1.182608314,7/20/2013,Karlovic I.,,,,
47235,1.55,1,1.182593516,7/25/2018,Bautista Agut R.,,,,
43059,2.95,0,1.182587074,1/18/2017,Lacko L.,,,,
51099,2.02,0,1.182575428,2/20/2020,Auger-Aliassime F.,,,,
43679,3.62,0,1.182570688,4/14/2017,Johnson S.,,,,
50412,2.04,1,1.182552916,10/5/2019,Millman J.,,,,
36487,1.69,1,1.182457582,6/23/2014,Kuznetsov An.,,,,
30072,1.84,1,1.182450352,1/21/2012,Nishikori K.,,,,
57425,2.01,1,1.182407372,2/17/2023,Dimitrov G.,,,,
32010,2.99,0,1.182361429,9/20/2012,Cipolla F.,,,,
35521,2.94,0,1.182356113,2/21/2014,Sousa J.,,,,
