match,PSW,win0,confidence0,date,winner,,,correct pred?,
43570,1.46,1,0.877087007,3/23/2017,Mannarino A.,0.46,23,,
51718,1.23,1,0.877077895,10/17/2020,Cecchinato M.,0.23,11.5,,
50121,1.54,1,0.877061736,8/24/2019,Hurkacz H.,0.54,27,,
54480,1.53,1,0.877024315,1/12/2022,Sonego L.,0.53,26.5,,
52858,1.26,1,0.87694599,5/3/2021,Alcaraz C.,0.26,13,,
52425,1.12,1,0.876865988,3/11/2021,Tsitsipas S.,0.12,6,,
55221,3.92,0,0.876785685,4/7/2022,Molcan A.,-1,-50,,
49987,1.35,1,0.876779628,8/6/2019,Cilic M.,0.35,17.5,,
47509,1.6,1,0.876717226,8/22/2018,Chung H.,0.6,30,,
48222,1.56,1,0.876686741,1/14/2019,Monfils G.,0.56,28,,
52370,2.19,0,0.876674858,3/8/2021,Bagnis F.,-1,-50,,
49439,5.12,0,0.87667336,6/13/2019,Jarry N.,-1,-50,,
53230,3.11,0,0.876582949,6/14/2021,Moutet C.,-1,-50,,
49960,1.25,1,0.876564032,8/3/2019,Thiem D.,0.25,12.5,,
47399,1.65,1,0.876516867,8/8/2018,Khachanov K.,0.65,32.5,,
43938,1.18,1,0.87650263,5/10/2017,Kyrgios N.,0.18,9,,
50513,1.37,1,0.876477732,10/16/2019,Wawrinka S.,0.37,18.5,,
55554,1.63,1,0.876449441,5/16/2022,Gasquet R.,0.63,31.5,,
47262,4.78,0,0.876432847,7/28/2018,Norrie C.,-1,-50,,
56604,1.43,1,0.87642835,9/22/2022,Hurkacz H.,0.43,21.5,,
56249,1.29,1,0.876417269,8/3/2022,Albot R.,0.29,14.5,,
45399,1.28,1,0.876383307,10/29/2017,Federer R.,0.28,14,,
56408,1.36,1,0.876367646,8/23/2022,Bonzi B.,0.36,18,,
46694,1.16,1,0.876330506,5/27/2018,Goffin D.,0.16,8,,
45301,5.39,0,0.876324354,10/18/2017,Bemelmans R.,-1,-50,,
47362,1.34,1,0.87615809,8/4/2018,Zverev A.,0.34,17,,
44328,1.17,1,0.876144633,6/28/2017,Gasquet R.,0.17,8.5,,
51663,1.1,1,0.876139699,10/13/2020,Khachanov K.,0.1,5,,
44327,3,0,0.876051098,6/27/2017,Ilhan M.,-1,-50,,
43977,1.48,1,0.876021038,5/16/2017,Goffin D.,0.48,24,,
45274,3.34,0,0.875995721,10/17/2017,Laaksonen H.,-1,-50,,
47834,2.76,0,0.87586762,10/8/2018,Ebden M.,-1,-50,,
45242,4.85,0,0.875855239,10/11/2017,Struff J.L.,-1,-50,,
49615,1.26,1,0.875828691,7/2/2019,Sousa J.,0.26,13,,
54516,1.17,1,0.875682114,1/17/2022,Sonego L.,0.17,8.5,,
52873,4.06,0,0.87567906,5/4/2021,Paire B.,-1,-50,,
51888,1.19,1,0.875609144,11/6/2020,Nadal R.,0.19,9.5,,
54775,3.01,0,0.875561557,2/10/2022,Lehecka J.,-1,-50,,
54855,2.87,0,0.875544022,2/16/2022,Fognini F.,-1,-50,,
44060,1.31,1,0.875449016,5/26/2017,Wawrinka S.,0.31,15.5,,
56410,3.11,0,0.875444568,8/23/2022,Mannarino A.,-1,-50,,
49836,1.95,1,0.875400589,7/25/2019,Tomic B.,0.95,47.5,,
56971,1.17,1,0.875253419,10/31/2022,Khachanov K.,0.17,8.5,,
54178,1.38,1,0.875060934,10/11/2021,Isner J.,0.38,19,,
51395,1.11,1,0.875027608,9/8/2020,Medvedev D.,0.11,5.5,,
44015,1.34,1,0.874998797,5/22/2017,Simon G.,0.34,17,,
46366,1.07,1,0.874872174,4/21/2018,Nadal R.,0.07,3.5,,
54304,4.34,0,0.874714494,10/29/2021,Van De Zandschulp B.,-1,-50,,
43929,3.64,0,0.874708091,5/10/2017,Paire B.,-1,-50,,
49637,2.64,0,0.874596411,7/3/2019,Verdasco F.,-1,-50,,
52681,1.4,1,0.874541295,4/13/2021,Krajinovic F.,0.4,20,,
48813,1.61,1,0.874528947,3/22/2019,Haase R.,0.61,30.5,,
45397,1.14,1,0.874528491,10/28/2017,Federer R.,0.14,7,,
50520,3.6,0,0.874262176,10/17/2019,Sinner J.,-1,-50,,
49776,2.22,0,0.874257895,7/20/2019,Londero J.I.,-1,-50,,
50827,1.17,1,0.874257709,1/22/2020,Schwartzman D.,0.17,8.5,,
46065,1.38,1,0.874220554,3/4/2018,Fognini F.,0.38,19,,
57566,1.08,1,0.874122578,3/1/2023,Djokovic N.,0.08,4,,
49588,1.01,1,0.874121037,7/1/2019,Medvedev D.,0.01,0.5,,
44999,4.34,0,0.874081943,8/31/2017,Dolgopolov O.,-1,-50,,
47414,1.11,1,0.87403534,8/9/2018,Zverev A.,0.11,5.5,,
47582,1.17,1,0.874029018,8/28/2018,Sandgren T.,0.17,8.5,,
44612,1.33,1,0.874006913,7/26/2017,Schwartzman D.,0.33,16.5,,
56183,5.78,0,0.873955057,7/28/2022,Agamenone F.,-1,-50,,
57449,1.38,1,0.873839593,2/20/2023,Broady L.,0.38,19,,
50616,1.65,1,0.87371906,10/28/2019,Garin C.,0.65,32.5,,
45664,1.03,1,0.873681,1/17/2018,Nadal R.,0.03,1.5,,
55181,2.74,0,0.873602605,3/30/2022,Kecmanovic M.,-1,-50,,
48492,1.58,1,0.873599326,2/15/2019,Opelka R.,0.58,29,,
48521,2.01,0,0.873481701,2/19/2019,Sousa J.,-1,-50,,
54451,1.25,1,0.873460799,1/8/2022,Nadal R.,0.25,12.5,,
55661,1.29,1,0.873438007,5/25/2022,Dimitrov G.,0.29,14.5,,
44627,3.65,0,0.873391912,7/28/2017,Mayer F.,-1,-50,,
43958,1.52,1,0.873309182,5/14/2017,Vesely J.,0.52,26,,
57114,1.51,1,0.87326177,1/10/2023,Paul T.,0.51,25.5,,
54735,1.2,1,0.873162716,2/8/2022,Rublev A.,0.2,10,,
45365,1.2,1,0.87314839,10/25/2017,Zverev A.,0.2,10,,
51304,1.13,1,0.873103462,9/1/2020,Rublev A.,0.13,6.5,,
48098,2.33,0,0.873064515,1/1/2019,Cecchinato M.,-1,-50,,
47934,4.55,0,0.873047958,10/18/2018,Basic M.,-1,-50,,
45916,3.7,0,0.873035097,2/20/2018,Andujar P.,-1,-50,,
48956,2.49,0,0.872856514,4/16/2019,Herbert P.H.,-1,-50,,
56496,3.1,0,0.872821912,8/30/2022,Sousa J.,-1,-50,,
45211,4.58,0,0.8726408,10/9/2017,Chung H.,-1,-50,,
49726,1.45,1,0.872630692,7/16/2019,Dellien H.,0.45,22.5,,
53740,1.6,1,0.872555237,8/10/2021,Isner J.,0.6,30,,
56691,3.7,0,0.872552628,9/30/2022,Nishioka Y.,-1,-50,,
51360,1.12,1,0.87251708,9/3/2020,Bautista Agut R.,0.12,6,,
43725,1.25,1,0.872488613,4/19/2017,Zverev A.,0.25,12.5,,
45214,1.38,1,0.87234892,10/9/2017,Edmund K.,0.38,19,,
50492,1.57,1,0.872262581,10/15/2019,Krajinovic F.,0.57,28.5,,
54957,1.1,1,0.872104391,2/23/2022,Tsitsipas S.,0.1,5,,
54001,1.42,1,0.872063158,9/11/2021,Djokovic N.,0.42,21,,
48856,1.52,1,0.872061977,3/25/2019,Coric B.,0.52,26,,
45899,1.29,1,0.872040883,2/19/2018,Ramos-Vinolas A.,0.29,14.5,,
54937,1.25,1,0.87189725,2/22/2022,Zverev A.,0.25,12.5,,
53356,5.57,0,0.871884655,6/29/2021,Andujar P.,-1,-50,,
53719,4.52,0,0.871825495,8/6/2021,Harris L.,-1,-50,,
47701,2.89,0,0.871525571,9/22/2018,Klizan M.,-1,-50,,
53027,1.35,1,0.871466985,5/24/2021,Molcan A.,0.35,17.5,,
57058,1.02,1,0.871422301,1/3/2023,Djokovic N.,0.02,1,,
47601,1.27,1,0.871382693,8/29/2018,Raonic M.,0.27,13.5,,
45333,1.17,1,0.871344177,10/21/2017,Tsonga J.W.,0.17,8.5,,
47918,1.49,1,0.871336301,10/17/2018,Simon G.,0.49,24.5,,
45231,1.34,1,0.871332856,10/10/2017,Isner J.,0.34,17,,
52165,1.2,1,0.871255047,2/10/2021,Dimitrov G.,0.2,10,,
52954,1.18,1,0.871158469,5/13/2021,Djokovic N.,0.18,9,,
48673,2.64,0,0.871130973,3/1/2019,Kyrgios N.,-1,-50,,
43944,6,0,0.871097671,5/11/2017,Coric B.,-1,-50,,
55865,1.45,1,0.871079258,6/22/2022,De Minaur A.,0.45,22.5,,
51604,3.21,0,0.870990539,10/1/2020,Altmaier D.,-1,-50,,
49592,1.25,1,0.870947497,7/1/2019,Lopez F.,0.25,12.5,,
46973,1.57,1,0.870946532,6/28/2018,Vesely J.,0.57,28.5,,
50931,1.7,1,0.870849215,2/6/2020,Duckworth J.,0.7,35,,
45503,2.7,0,0.870762789,1/3/2018,Mmoh M.,-1,-50,,
55366,1.57,1,0.870714648,4/22/2022,De Minaur A.,0.57,28.5,,
48096,3.3,0,0.870632182,1/1/2019,Berankis R.,-1,-50,,
55437,1.36,1,0.870631738,5/2/2022,Norrie C.,0.36,18,,
46982,1.43,1,0.870624982,7/2/2018,Millman J.,0.43,21.5,,
43857,1.5,1,0.870564044,5/3/2017,Almagro N.,0.5,25,,
52546,3.47,0,0.870544461,3/25/2021,Kudla D.,-1,-50,,
47630,1.28,1,0.870541556,9/1/2018,Federer R.,0.28,14,,
45909,1.06,1,0.870455081,2/20/2018,Travaglia S.,0.06,3,,
48478,1.23,1,0.870431721,2/14/2019,Thiem D.,0.23,11.5,,
53339,1.42,1,0.870408463,6/28/2021,Broady L.,0.42,21,,
45944,1.07,1,0.870056922,2/22/2018,Thiem D.,0.07,3.5,,
52423,1.2,1,0.869970718,3/11/2021,Rublev A.,0.2,10,,
47385,1.51,1,0.869889859,8/7/2018,Tsitsipas S.,0.51,25.5,,
45504,4.83,0,0.869887092,1/3/2018,De Minaur A.,-1,-50,,
47544,1.11,1,0.869868615,8/27/2018,Khachanov K.,0.11,5.5,,
42994,1.07,1,0.869829675,1/16/2017,Wawrinka S.,0.07,3.5,,
49495,3.26,0,0.869717486,6/20/2019,Mahut N.,-1,-50,,
51099,1.88,1,0.869577835,2/20/2020,Coria F.,0.88,44,,
56660,1.49,1,0.869557902,9/28/2022,Struff J.L.,0.49,24.5,,
53677,2.04,0,0.869525007,7/31/2021,Nakashima B.,-1,-50,,
56451,1.29,1,0.869517787,8/29/2022,De Minaur A.,0.29,14.5,,
47904,1.39,1,0.869260814,10/16/2018,Monfils G.,0.39,19.5,,
43831,4.21,0,0.869255319,5/1/2017,Silva F.F.,-1,-50,,
54448,1.23,1,0.869165641,1/7/2022,Nadal R.,0.23,11.5,,
44353,1.19,1,0.868863671,6/30/2017,Djokovic N.,0.19,9.5,,
48812,2.66,0,0.868837482,3/22/2019,Delbonis F.,-1,-50,,
44334,1.2,1,0.868819481,6/28/2017,Djokovic N.,0.2,10,,
47390,1.37,1,0.868779901,8/7/2018,Coric B.,0.37,18.5,,
56056,1.49,1,0.868776028,7/14/2022,Djere L.,0.49,24.5,,
49408,1.6,1,0.868775809,6/10/2019,Garin C.,0.6,30,,
55584,1.65,1,0.868689947,5/19/2022,Molcan A.,0.65,32.5,,
56985,1.74,1,0.868631217,11/1/2022,Fognini F.,0.74,37,,
52760,1.61,1,0.868488458,4/21/2021,Berrettini M.,0.61,30.5,,
53369,1.07,1,0.868253755,6/29/2021,Zverev A.,0.07,3.5,,
50261,2.8,0,0.868231813,9/17/2019,Herbert P.H.,-1,-50,,
46059,1.84,1,0.86818765,3/2/2018,Dutra Silva R.,0.84,42,,
47355,1.62,1,0.86811186,8/3/2018,Dzumhur D.,0.62,31,,
45614,1.1,1,0.868040422,1/15/2018,Tsonga J.W.,0.1,5,,
48106,2.33,0,0.867974237,1/1/2019,Ramanathan R.,-1,-50,,
45463,3.14,0,0.867794729,12/31/2017,De Minaur A.,-1,-50,,
53420,1.41,1,0.867768244,7/1/2021,Hurkacz H.,0.41,20.5,,
47002,1.14,1,0.867699558,7/2/2018,Querrey S.,0.14,7,,
54383,2.44,0,0.867651179,11/12/2021,Paul T.,-1,-50,,
42903,1.21,1,0.867644078,1/5/2017,Dimitrov G.,0.21,10.5,,
49741,1.25,1,0.867585279,7/17/2019,Djere L.,0.25,12.5,,
50742,1.35,1,0.867477446,1/16/2020,Hurkacz H.,0.35,17.5,,
44691,2.44,0,0.867404222,8/2/2017,Tursunov D.,-1,-50,,
49294,1.22,1,0.867261413,5/27/2019,Tsonga J.W.,0.22,11,,
55992,1.5,1,0.867238024,7/1/2022,Kubler J.,0.5,25,,
48870,1.54,1,0.867197698,3/29/2019,Isner J.,0.54,27,,
53485,1.51,1,0.867174994,7/13/2021,Lajovic D.,0.51,25.5,,
45604,1.54,1,0.867085732,1/15/2018,Basilashvili N.,0.54,27,,
55518,1.31,1,0.867068365,5/11/2022,Sinner J.,0.31,15.5,,
43564,1.53,1,0.866939413,3/23/2017,Rublev A.,0.53,26.5,,
46264,1.69,1,0.866832692,4/10/2018,Andujar P.,0.69,34.5,,
56009,1.18,1,0.866821875,7/4/2022,Fritz T.,0.18,9,,
57552,1.09,1,0.866687948,2/28/2023,Ruud C.,0.09,4.5,,
56210,2.02,0,0.866630863,7/31/2022,Brooksby J.,-1,-50,,
56142,2.59,0,0.866555693,7/25/2022,Daniel T.,-1,-50,,
56905,1.4,1,0.866409713,10/24/2022,Coric B.,0.4,20,,
45258,2.67,0,0.866378902,10/16/2017,Sela D.,-1,-50,,
52556,6.01,0,0.866219522,3/26/2021,Ruusuvuori E.,-1,-50,,
49027,1.4,1,0.866130543,4/24/2019,Carballes Baena R.,0.4,20,,
55526,1.26,1,0.866102731,5/12/2022,Ruud C.,0.26,13,,
54392,1.22,1,0.866083226,11/17/2021,Djokovic N.,0.22,11,,
55643,1.07,1,0.866007629,5/24/2022,Rublev A.,0.07,3.5,,
48188,2.53,0,0.865967396,1/8/2019,Fritz T.,-1,-50,,
46810,1.14,1,0.86596126,6/8/2018,Thiem D.,0.14,7,,
54539,2.67,0,0.865900728,1/17/2022,Mannarino A.,-1,-50,,
45787,1.67,1,0.865842152,2/9/2018,Tsonga J.W.,0.67,33.5,,
54602,5.39,0,0.865829115,1/20/2022,O Connell C.,-1,-50,,
45321,1.15,1,0.865809655,10/20/2017,Del Potro J.M.,0.15,7.5,,
57032,1.22,1,0.865681776,11/20/2022,Djokovic N.,0.22,11,,
50337,2.37,0,0.865662269,9/26/2019,Harris L.,-1,-50,,
54046,1.49,1,0.865640894,9/24/2021,Monfils G.,0.49,24.5,,
49833,2.55,0,0.865602055,7/25/2019,Carreno Busta P.,-1,-50,,
43675,1.69,1,0.865496987,4/14/2017,Lopez F.,0.69,34.5,,
45905,1.31,1,0.865469345,2/20/2018,Sock J.,0.31,15.5,,
48880,1.47,1,0.865402726,4/8/2019,Daniel T.,0.47,23.5,,
52616,4.45,0,0.865388885,4/3/2021,Hurkacz H.,-1,-50,,
43984,1.42,1,0.865218646,5/16/2017,Bautista Agut R.,0.42,21,,
47153,2.7,0,0.865211103,7/18/2018,Granollers M.,-1,-50,,
47568,1.12,1,0.865087423,8/28/2018,Goffin D.,0.12,6,,
55801,1.18,1,0.864832025,6/14/2022,Kyrgios N.,0.18,9,,
53271,1.46,1,0.864747395,6/18/2021,Berrettini M.,0.46,23,,
51309,2.16,0,0.86471722,9/1/2020,Ruusuvuori E.,-1,-50,,
43406,1.4,1,0.864712799,3/1/2017,Sousa J.,0.4,20,,
53728,1.31,1,0.86469873,8/9/2021,Harris L.,0.31,15.5,,
51956,1.03,1,0.864639167,1/8/2021,Berrettini M.,0.03,1.5,,
52567,1.6,1,0.86447587,3/26/2021,Lajovic D.,0.6,30,,
53750,1.29,1,0.86447231,8/11/2021,Rublev A.,0.29,14.5,,
55285,4.6,0,0.864442017,4/13/2022,Korda S.,-1,-50,,
53522,1.66,1,0.864346202,7/15/2021,Delbonis F.,0.66,33,,
50533,1.57,1,0.864214906,10/18/2019,Wawrinka S.,0.57,28.5,,
54832,1.59,1,0.864100534,2/15/2022,Kozlov S.,0.59,29.5,,
48860,5.4,0,0.864068985,3/26/2019,Bautista Agut R.,-1,-50,,
46184,1.38,1,0.864064068,3/22/2018,Shapovalov D.,0.38,19,,
49717,5.03,0,0.864061916,7/16/2019,Eubanks C.,-1,-50,,
47540,1.19,1,0.863976886,8/27/2018,Isner J.,0.19,9.5,,
54960,1.03,1,0.863883229,2/23/2022,Nadal R.,0.03,1.5,,
47853,1.4,1,0.863836169,10/10/2018,Anderson K.,0.4,20,,
46996,4.34,0,0.863681468,7/2/2018,Medvedev D.,-1,-50,,
43237,1.24,1,0.863639431,2/16/2017,Cilic M.,0.24,12,,
54747,1.99,0,0.863593371,2/8/2022,Andujar P.,-1,-50,,
56148,3.08,0,0.863567615,7/26/2022,Andujar P.,-1,-50,,
54654,1.51,1,0.863560859,2/1/2022,Vukic A.,0.51,25.5,,
56811,1.63,1,0.863476413,10/14/2022,Auger-Aliassime F.,0.63,31.5,,
43026,1.06,1,0.863308687,1/17/2017,Djokovic N.,0.06,3,,
45048,5.14,0,0.863094107,9/19/2017,Istomin D.,-1,-50,,
47870,1.36,1,0.862804016,10/12/2018,Zverev A.,0.36,18,,
54609,1.09,1,0.862750683,1/21/2022,Monfils G.,0.09,4.5,,
54205,1.41,1,0.862633903,10/18/2021,Duckworth J.,0.41,20.5,,
50470,1.58,1,0.862580565,10/13/2019,Medvedev D.,0.58,29,,
45718,7.4,0,0.862574696,1/22/2018,Sandgren T.,-1,-50,,
56942,4.38,0,0.862480606,10/27/2022,Dimitrov G.,-1,-50,,
48580,1.49,1,0.862443928,2/22/2019,Humbert U.,0.49,24.5,,
54260,1.13,1,0.862415882,10/25/2021,Korda S.,0.13,6.5,,
46895,3.78,0,0.862397305,6/19/2018,Coric B.,-1,-50,,
49039,1.15,1,0.862282045,4/25/2019,Nadal R.,0.15,7.5,,
55041,1.26,1,0.86223219,3/12/2022,Alcaraz C.,0.26,13,,
52142,1.68,1,0.862191957,2/9/2021,Kokkinakis T.,0.68,34,,
50467,8.31,0,0.862135262,10/11/2019,Tsitsipas S.,-1,-50,,
49291,1.08,1,0.862104683,5/26/2019,Cilic M.,0.08,4,,
49469,2.24,0,0.862074961,6/17/2019,Albot R.,-1,-50,,
54136,1.33,1,0.861634722,10/9/2021,Dimitrov G.,0.33,16.5,,
44611,3.22,0,0.861430211,7/26/2017,Mayer F.,-1,-50,,
47647,1.29,1,0.861189091,9/5/2018,Nadal R.,0.29,14.5,,
48710,1.49,1,0.861169946,3/8/2019,Albot R.,0.49,24.5,,
45656,1.51,1,0.861154369,1/16/2018,Benneteau J.,0.51,25.5,,
51139,2.59,0,0.86113646,2/24/2020,Carballes Baena R.,-1,-50,,
53348,5.65,0,0.861132635,6/28/2021,Tiafoe F.,-1,-50,,
46826,1.33,1,0.861116243,6/12/2018,Ebden M.,0.33,16.5,,
46221,1.34,1,0.860991603,3/24/2018,Dimitrov G.,0.34,17,,
47950,2.26,0,0.860936029,10/20/2018,Mannarino A.,-1,-50,,
47187,3.5,0,0.860810784,7/23/2018,Molleker R.,-1,-50,,
43993,1.39,1,0.86073951,5/17/2017,Wawrinka S.,0.39,19.5,,
47900,1.49,1,0.860652467,10/16/2018,Struff J.L.,0.49,24.5,,
48847,4.32,0,0.860643121,3/24/2019,Ferrer D.,-1,-50,,
46891,4.25,0,0.860635133,6/19/2018,Mayer F.,-1,-50,,
49399,1.13,1,0.860608616,6/6/2019,Djokovic N.,0.13,6.5,,
52247,1.24,1,0.860331636,2/23/2021,Carballes Baena R.,0.24,12,,
45089,1.17,1,0.860253833,9/25/2017,Fritz T.,0.17,8.5,,
55065,3.98,0,0.860239391,3/14/2022,Paul T.,-1,-50,,
49988,1.17,1,0.860189181,8/6/2019,Monfils G.,0.17,8.5,,
51281,3.53,0,0.860066445,8/31/2020,Norrie C.,-1,-50,,
53300,1.3,1,0.860018649,6/22/2021,Pospisil V.,0.3,15,,
56253,3.17,0,0.859969142,8/4/2022,Ymer M.,-1,-50,,
54328,1.27,1,0.859832492,11/2/2021,Dimitrov G.,0.27,13.5,,
54020,1.39,1,0.859765815,9/21/2021,Davidovich Fokina A.,0.39,19.5,,
51380,8.12,0,0.859757432,9/5/2020,Coric B.,-1,-50,,
53874,2.84,0,0.859748665,8/28/2021,Ymer M.,-1,-50,,
50150,1.32,1,0.859734169,8/26/2019,De Minaur A.,0.32,16,,
51505,1.22,1,0.859713641,9/24/2020,Tsitsipas S.,0.22,11,,
52758,1.63,1,0.859672921,4/20/2021,Rinderknech A.,0.63,31.5,,
52378,1.38,1,0.859516574,3/8/2021,Bublik A.,0.38,19,,
48605,2.94,0,0.85942097,2/26/2019,Kudla D.,-1,-50,,
57464,2.38,0,0.859312237,2/21/2023,Galan D.E.,-1,-50,,
47191,2.27,0,0.859284518,7/23/2018,Kovalik J.,-1,-50,,
42993,1.08,1,0.858891292,1/16/2017,Kyrgios N.,0.08,4,,
50650,2.38,0,0.858749768,10/31/2019,Dimitrov G.,-1,-50,,
52614,1.21,1,0.858664751,4/2/2021,Rublev A.,0.21,10.5,,
53434,1.26,1,0.858616723,7/2/2021,Shapovalov D.,0.26,13,,
50749,2.73,0,0.858553914,1/17/2020,Paire B.,-1,-50,,
56863,1.2,1,0.85846936,10/20/2022,Tiafoe F.,0.2,10,,
55011,1.49,1,0.858410265,3/11/2022,Kecmanovic M.,0.49,24.5,,
52860,1.18,1,0.858369775,5/3/2021,Garin C.,0.18,9,,
46437,1.09,1,0.858208742,4/28/2018,Nadal R.,0.09,4.5,,
46265,2.68,0,0.858090017,4/10/2018,Basilashvili N.,-1,-50,,
55626,1.33,1,0.858076059,5/23/2022,Baez S.,0.33,16.5,,
43249,3.18,0,0.858068342,2/16/2017,Berlocq C.,-1,-50,,
46413,1.01,1,0.8580659,4/25/2018,Nadal R.,0.01,0.5,,
42915,1.11,1,0.858001808,1/6/2017,Djokovic N.,0.11,5.5,,
45704,2.36,0,0.857977506,1/20/2018,Sandgren T.,-1,-50,,
45922,1.14,1,0.857961546,2/20/2018,Raonic M.,0.14,7,,
52999,1.19,1,0.857888154,5/20/2021,Ruud C.,0.19,9.5,,
47605,1.56,1,0.857854472,8/30/2018,Pouille L.,0.56,28,,
56079,1.13,1,0.857853098,7/18/2022,Molcan A.,0.13,6.5,,
55369,1.31,1,0.857802371,4/22/2022,Rublev A.,0.31,15.5,,
49659,1.17,1,0.857794851,7/4/2019,Pouille L.,0.17,8.5,,
45566,2.57,0,0.857792875,1/9/2018,Lacko L.,-1,-50,,
48617,1.36,1,0.85767392,2/26/2019,Wawrinka S.,0.36,18,,
55303,1.37,1,0.857631687,4/18/2022,Fognini F.,0.37,18.5,,
48936,2.2,0,0.857584216,4/15/2019,Schwartzman D.,-1,-50,,
54524,1.04,1,0.857567022,1/17/2022,Nadal R.,0.04,2,,
50130,1.9,1,0.857370464,8/26/2019,Carreno Busta P.,0.9,45,,
57078,1.04,1,0.857254421,1/5/2023,Djokovic N.,0.04,2,,
55144,1.27,1,0.857243921,3/26/2022,Fritz T.,0.27,13.5,,
53272,1.52,1,0.857164375,6/18/2021,Norrie C.,0.52,26,,
46312,1.54,1,0.857093539,4/15/2018,Johnson S.,0.54,27,,
45178,1.35,1,0.8570786,10/4/2017,Kyrgios N.,0.35,17.5,,
48875,1.5,1,0.857069703,4/8/2019,Ruud C.,0.5,25,,
43763,1.76,1,0.85689159,4/25/2017,Fucsovics M.,0.76,38,,
44793,5.32,0,0.856876562,8/10/2017,Mannarino A.,-1,-50,,
51988,1.6,1,0.856870282,1/12/2021,De Minaur A.,0.6,30,,
43408,1.43,1,0.856624539,3/1/2017,Delbonis F.,0.43,21.5,,
46182,1.32,1,0.856352252,3/22/2018,Kokkinakis T.,0.32,16,,
55483,2.36,0,0.856195787,5/7/2022,Zverev A.,-1,-50,,
47150,3.68,0,0.856135218,7/18/2018,Bolelli S.,-1,-50,,
52870,1.34,1,0.856054686,5/4/2021,Berrettini M.,0.34,17,,
45112,2.17,0,0.855990226,9/27/2017,Laaksonen H.,-1,-50,,
50260,1.37,1,0.855937208,9/17/2019,Rublev A.,0.37,18.5,,
55251,1.4,1,0.855928309,4/11/2022,Sinner J.,0.4,20,,
46776,1.15,1,0.855892141,5/31/2018,Gasquet R.,0.15,7.5,,
52639,1.25,1,0.855768802,4/6/2021,Struff J.L.,0.25,12.5,,
48474,2.18,0,0.8555333,2/14/2019,Dzumhur D.,-1,-50,,
42878,2.74,0,0.855511135,1/3/2017,Donaldson J.,-1,-50,,
48416,2.37,0,0.85537983,2/9/2019,Fucsovics M.,-1,-50,,
56831,1.4,1,0.855295882,10/18/2022,De Minaur A.,0.4,20,,
54102,1.71,1,0.85491999,10/1/2021,Ruud C.,0.71,35.5,,
45961,4.3,0,0.854887105,2/23/2018,Verdasco F.,-1,-50,,
42848,1.26,1,0.854814366,1/2/2017,Darcis S.,0.26,13,,
46318,1.18,1,0.854799205,4/16/2018,Bautista Agut R.,0.18,9,,
53649,1.66,1,0.854711411,7/28/2021,Sock J.,0.66,33,,
56051,5.28,0,0.854522961,7/13/2022,Cerundolo F.,-1,-50,,
54653,1.87,0,0.854516138,2/1/2022,Simon G.,-1,-50,,
50504,2.68,0,0.854477975,10/16/2019,Querrey S.,-1,-50,,
50958,3.28,0,0.854471242,2/9/2020,Garin C.,-1,-50,,
43056,1.23,1,0.854468048,1/18/2017,Troicki V.,0.23,11.5,,
45082,1.55,1,0.854363545,9/23/2017,Paire B.,0.55,27.5,,
55756,3.06,0,0.854324162,6/9/2022,Mannarino A.,-1,-50,,
52854,2.37,0,0.854317326,5/2/2021,Paul T.,-1,-50,,
53556,2.12,0,0.854316534,7/20/2021,Bolt A.,-1,-50,,
48284,1.34,1,0.854208988,1/16/2019,Bautista Agut R.,0.34,17,,
45337,1.4,1,0.854202586,10/22/2017,Dzumhur D.,0.4,20,,
55400,1.58,1,0.854157695,4/27/2022,Van De Zandschulp B.,0.58,29,,
46651,1.47,1,0.853952688,5/22/2018,Johnson S.,0.47,23.5,,
56476,1.16,1,0.853949726,8/30/2022,Brooksby J.,0.16,8,,
53456,1.32,1,0.853945263,7/5/2021,Federer R.,0.32,16,,
45986,1.11,1,0.853771738,2/26/2018,Berlocq C.,0.11,5.5,,
46473,1.62,1,0.853736685,5/1/2018,Tsitsipas S.,0.62,31,,
50085,1.57,1,0.853592946,8/20/2019,Kecmanovic M.,0.57,28.5,,
46407,1.08,1,0.85358365,4/25/2018,Thiem D.,0.08,4,,
53621,3.08,0,0.853574323,7/24/2021,Gaston H.,-1,-50,,
55175,1.23,1,0.853334722,3/29/2022,Zverev A.,0.23,11.5,,
49332,2.66,0,0.852971221,5/28/2019,Karlovic I.,-1,-50,,
45229,1.46,1,0.852930237,10/10/2017,Harrison R.,0.46,23,,
55858,1.31,1,0.852830621,6/21/2022,Paul T.,0.31,15.5,,
55079,2.04,0,0.852738726,3/16/2022,Kyrgios N.,-1,-50,,
51581,1.34,1,0.852666865,9/30/2020,Cecchinato M.,0.34,17,,
45742,1.29,1,0.85246644,2/6/2018,Simon G.,0.29,14.5,,
51557,5.21,0,0.852338352,9/28/2020,Giustino L.,-1,-50,,
57036,2.87,0,0.852305576,1/2/2023,Cecchinato M.,-1,-50,,
51578,1.14,1,0.852274942,9/29/2020,Davidovich Fokina A.,0.14,7,,
44998,3.24,0,0.852228868,8/31/2017,Shapovalov D.,-1,-50,,
47558,1.06,1,0.852162534,8/28/2018,Zverev A.,0.06,3,,
42879,1.08,1,0.852124811,1/3/2017,Berdych T.,0.08,4,,
54621,1.04,1,0.852054763,1/23/2022,Nadal R.,0.04,2,,
53158,1.51,1,0.85182256,6/3/2021,Musetti L.,0.51,25.5,,
