match,PSW,win0,confidence0,date,winner,,,,,,,
49950,4.17,0,1.024823568,8/2/2019,Paire B.,,,,,,,
37163,1.21,1,1.024821692,8/29/2014,Lopez F.,,,,,,,
36155,1.16,1,1.024821238,5/17/2014,Djokovic N.,,,,,,,
34476,1.23,1,1.024817948,8/16/2013,Del Potro J.M.,,,,,,,
41837,1.18,1,1.024812621,7/2/2016,Raonic M.,,,,,,,
54991,1.8,1,1.024811545,2/26/2022,Tabilo A.,,,,,,,
41834,2.86,0,1.024805086,7/1/2016,Del Potro J.M.,,,,,,,
56355,2.23,0,1.024798925,8/16/2022,Kecmanovic M.,,,,,,,
32187,1.44,1,1.024779637,10/5/2012,Tsonga J.W.,,,,,,,
51282,1.13,1,1.024743903,8/31/2020,Shapovalov D.,,,,,,,
45871,1.23,1,1.024722693,2/16/2018,Mannarino A.,,,,,,,
44576,1.28,1,1.024710464,7/24/2017,Struff J.L.,,,,,,,
57411,4.01,0,1.02470689,2/16/2023,Mmoh M.,,,,,,,
53688,1.35,1,1.024703848,8/3/2021,Johnson S.,,,,,,,
40095,1.27,1,1.024672972,10/23/2015,Cilic M.,,,,,,,
56381,5.19,0,1.024661473,8/18/2022,Coric B.,,,,,,,
35202,1.15,1,1.0246513,1/14/2014,Monfils G.,,,,,,,
57214,9.06,0,1.024642784,1/18/2023,Mcdonald M.,,,,,,,
33071,1.29,1,1.024633471,3/1/2013,Isner J.,,,,,,,
57967,1.8,1,1.033834679,3/31/2023,Mager G.,0.666666667,1.06814958,1,1.102249739,0,1.068364322,
41561,1.24,1,1.024623265,5/28/2016,Thiem D.,,,,,,,
51943,1.36,1,1.024612156,1/7/2021,Monteiro T.,,,,,,,
31096,1.5,1,1.024592872,5/30/2012,Kubot L.,,,,,,,
49936,2.16,0,1.024589676,8/1/2019,Cilic M.,,,,,,,
50016,1.14,1,1.024583123,8/9/2019,Nadal R.,,,,,,,
53746,1.46,1,1.024581625,8/11/2021,Khachanov K.,,,,,,,
50823,1.24,1,1.024572869,1/22/2020,Lajovic D.,,,,,,,
37758,1.56,1,1.024571205,1/19/2015,Baghdatis M.,,,,,,,
36388,7.38,0,1.024564618,6/11/2014,Gojowczyk P.,,,,,,,
47651,1.48,1,1.024554871,9/9/2018,Djokovic N.,,,,,,,
42539,1.22,1,1.024535504,10/4/2016,Goffin D.,,,,,,,
33822,1.43,1,1.024534863,6/11/2013,Mahut N.,,,,,,,
39868,1.74,1,1.02449631,9/29/2015,Stepanek R.,,,,,,,
46648,1.33,1,1.024483107,5/21/2018,Sandgren T.,,,,,,,
39898,1.16,1,1.024482376,10/3/2015,Ferrer D.,,,,,,,
40350,1.29,1,1.024479246,1/13/2016,Bautista R.,,,,,,,
34102,2.47,0,1.024475843,7/10/2013,Bautista R.,,,,,,,
43755,1.78,1,1.024460406,4/24/2017,Edmund K.,,,,,,,
56071,3.13,0,1.024439323,7/17/2022,Cerundolo F.,,,,,,,
47816,1.9,1,1.02443867,10/6/2018,Medvedev D.,,,,,,,
53993,1.61,1,1.024420237,9/6/2021,Auger-Aliassime F.,,,,,,,
37406,1.31,1,1.024407436,10/14/2014,Karlovic I.,,,,,,,
36212,1.39,1,1.024397897,5/25/2014,Dolgopolov O.,,,,,,,
39105,1.68,1,1.024385004,6/24/2015,Mayer L.,,,,,,,
43170,1.47,1,1.024378206,2/10/2017,Zverev A.,,,,,,,
49069,1.57,1,1.024369105,4/30/2019,Londero J.I.,,,,,,,
51375,3.93,0,1.024332261,9/4/2020,Moutet C.,,,,,,,
38997,1.34,1,1.02431618,6/12/2015,Goffin D.,,,,,,,
36819,2.01,1,1.024310811,7/25/2014,Andujar P.,,,,,,,
38563,1.56,1,1.024292945,4/23/2015,Klizan M.,,,,,,,
40484,1.19,1,1.024281641,1/26/2016,Federer R.,,,,,,,
41183,3.64,0,1.024263098,4/21/2016,Cecchinato M.,,,,,,,
41393,2.33,0,1.024248155,5/13/2016,Pouille L.,,,,,,,
36562,1.09,1,1.024225451,6/26/2014,Nadal R.,,,,,,,
41141,3.05,0,1.024221029,4/18/2016,Khachanov K.,,,,,,,
31413,1.23,1,1.024216734,7/3/2012,Murray A.,,,,,,,
33305,1.36,1,1.024194801,4/11/2013,Zemlja G.,,,,,,,
50609,1.6,1,1.024181064,10/26/2019,Thiem D.,,,,,,,
38114,1.37,1,1.024157443,2/21/2015,Simon G.,,,,,,,
30766,1.22,1,1.024122011,4/24/2012,Anderson K.,,,,,,,
39662,1.6,1,1.024115396,8/27/2015,Johnson S.,,,,,,,
34634,1.6,1,1.024094486,9/1/2013,Istomin D.,,,,,,,
55923,2.36,0,1.024078256,6/28/2022,Gray A.,,,,,,,
44504,1.4,1,1.024073158,7/18/2017,Kravchuk K.,,,,,,,
45152,1.94,0,1.02407227,10/2/2017,Bedene A.,,,,,,,
44750,1.7,1,1.024061871,8/6/2017,Zverev A.,,,,,,,
50157,1.94,0,1.024061324,8/27/2019,Kokkinakis T.,,,,,,,
42594,1.75,1,1.024053468,10/10/2016,Zverev A.,,,,,,,
35232,1.3,1,1.024045541,1/15/2014,Janowicz J.,,,,,,,
49661,1.16,1,1.024042647,7/4/2019,Nishikori K.,,,,,,,
52262,1.69,1,1.024035386,2/24/2021,Kovalik J.,,,,,,,
49267,1.47,1,1.024025392,5/23/2019,Jarry N.,,,,,,,
33771,1.34,1,1.024020672,5/31/2013,Isner J.,,,,,,,
42404,1.07,1,1.024012131,9/5/2016,Djokovic N.,,,,,,,
47546,1.38,1,1.024000517,8/27/2018,Sock J.,,,,,,,
34137,1.41,1,1.023997266,7/13/2013,Berlocq C.,,,,,,,
46877,1.47,1,1.023993986,6/19/2018,Kohlschreiber P.,,,,,,,
30673,1.17,1,1.023992905,4/13/2012,Isner J.,,,,,,,
50633,2.53,0,1.023992172,10/30/2019,Tsonga J.W.,,,,,,,
43746,1.43,1,1.023986487,4/24/2017,Troicki V.,,,,,,,
44196,1.78,1,1.023971853,6/12/2017,Struff J.L.,,,,,,,
40071,1.29,1,1.023959091,10/22/2015,Ferrer D.,,,,,,,
42239,1.16,1,1.023959045,8/20/2016,Murray A.,,,,,,,
38085,1.08,1,1.02393674,2/19/2015,Ferrer D.,,,,,,,
55262,1.56,1,1.023928342,4/12/2022,Dimitrov G.,,,,,,,
43582,1.2,1,1.02392243,3/24/2017,Raonic M.,,,,,,,
48183,1.39,1,1.023918134,1/8/2019,Fucsovics M.,,,,,,,
52013,1.41,1,1.023904159,2/1/2021,Anderson K.,,,,,,,
48150,1.68,1,1.023891532,1/3/2019,Nishikori K.,,,,,,,
34750,1.51,1,1.023882962,9/26/2013,Sousa J.,,,,,,,
31504,1.53,1,1.023872155,7/12/2012,Ramos A.,,,,,,,
43522,1.19,1,1.023869033,3/14/2017,Nadal R.,,,,,,,
52613,4.74,0,1.023864074,4/1/2021,Hurkacz H.,,,,,,,
55340,2.96,0,1.023861015,4/20/2022,Harris L.,,,,,,,
38765,1.23,1,1.023857936,5/15/2015,Ferrer D.,,,,,,,
45069,1.33,1,1.023845935,9/21/2017,Zverev M.,,,,,,,
49309,1.45,1,1.023833573,5/27/2019,Kecmanovic M.,,,,,,,
32139,1.27,1,1.0238191,10/2/2012,Nishikori K.,,,,,,,
49203,1.11,1,1.023816116,5/16/2019,Djokovic N.,,,,,,,
57143,2.49,0,1.023812317,1/14/2023,Kwon S.W.,,,,,,,
37694,1.41,1,1.023809503,1/12/2015,Johnson S.,,,,,,,
50592,1.15,1,1.02380457,10/24/2019,Tsitsipas S.,,,,,,,
48731,1.19,1,1.023783928,3/10/2019,Cilic M.,,,,,,,
47239,3.85,0,1.023779254,7/26/2018,Djere L.,,,,,,,
43389,1.37,1,1.02376413,2/28/2017,Cilic M.,,,,,,,
47860,1.13,1,1.023763047,10/11/2018,Federer R.,,,,,,,
34174,1.31,1,1.023742221,7/16/2013,Bemelmans R.,,,,,,,
56739,2.25,0,1.023741895,10/5/2022,Mannarino A.,,,,,,,
49208,1.13,1,1.023717757,5/16/2019,Tsitsipas S.,,,,,,,
33309,2.14,0,1.023712568,4/12/2013,Ginepri R.,,,,,,,
44451,5.42,0,1.023691041,7/6/2017,Sela D.,,,,,,,
31740,1.81,1,1.023683645,8/10/2012,Granollers M.,,,,,,,
39986,1.87,1,1.023681382,10/13/2015,Pospisil V.,,,,,,,
57487,1.32,1,1.023671363,2/22/2023,Ymer M.,,,,,,,
48420,1.17,1,1.023662958,2/10/2019,Medvedev D.,,,,,,,
51163,1.99,0,1.023632439,2/25/2020,Varillas J.P.,,,,,,,
42613,1.09,1,1.023603307,10/12/2016,Murray A.,,,,,,,
30381,1.27,1,1.023603188,2/28/2012,Del Potro J.M.,,,,,,,
54948,5.45,0,1.023595995,2/23/2022,Vesely J.,,,,,,,
56201,1.32,1,1.023588436,7/29/2022,De Minaur A.,,,,,,,
43517,1.08,1,1.02357878,3/13/2017,Djokovic N.,,,,,,,
54720,1.71,1,1.023574833,2/7/2022,Norrie C.,,,,,,,
44310,1.28,1,1.023574626,6/26/2017,Tomic B.,,,,,,,
44195,1.47,1,1.023572059,6/12/2017,Seppi A.,,,,,,,
34253,1.37,1,1.02357039,7/24/2013,Dodig I.,,,,,,,
48770,1.35,1,1.023550812,3/14/2019,Thiem D.,,,,,,,
33291,1.39,1,1.023540431,4/10/2013,Isner J.,,,,,,,
46812,1.24,1,1.023503469,6/10/2018,Nadal R.,,,,,,,
44182,1.4,1,1.02348212,6/5/2017,Wawrinka S.,,,,,,,
34208,1.51,1,1.023480738,7/19/2013,Almagro N.,,,,,,,
36913,2.08,1,1.02346434,8/2/2014,Gasquet R.,,,,,,,
47170,1.56,1,1.023444577,7/20/2018,Gasquet R.,,,,,,,
47005,1.74,1,1.0234404,7/2/2018,Stakhovsky S.,,,,,,,
41728,1.59,1,1.023437962,6/22/2016,Johnson S.,,,,,,,
46169,2.95,0,1.023426236,3/21/2018,Ebden M.,,,,,,,
36547,8.6,0,1.023385381,6/25/2014,Kuznetsov An.,,,,,,,
35203,1.06,1,1.023374876,1/14/2014,Nadal R.,,,,,,,
56044,1.42,1,1.023362599,7/13/2022,Bonzi B.,,,,,,,
34838,1.42,1,1.023354812,10/15/2013,Dimitrov G.,,,,,,,
35587,1.08,1,1.023336572,2/26/2014,Berdych T.,,,,,,,
52622,1.31,1,1.023327371,4/5/2021,Djere L.,,,,,,,
50932,1.36,1,1.023326126,2/6/2020,Goffin D.,,,,,,,
42362,1.15,1,1.023315783,8/31/2016,Isner J.,,,,,,,
42242,6.54,0,1.023299224,8/21/2016,Cilic M.,,,,,,,
40919,1.25,1,1.023281791,3/16/2016,Monfils G.,,,,,,,
44599,2.47,0,1.023279377,7/26/2017,Paul T.,,,,,,,
34056,1.22,1,1.023276377,7/5/2013,Murray A.,,,,,,,
52543,1.18,1,1.023265375,3/25/2021,Cilic M.,,,,,,,
39561,1.35,1,1.023260766,8/15/2015,Murray A.,,,,,,,
33027,1.48,1,1.023258604,2/26/2013,Anderson K.,,,,,,,
34299,1.48,1,1.023250274,7/29/2013,Fish M.,,,,,,,
56814,1.52,1,1.023244694,10/15/2022,Auger-Aliassime F.,,,,,,,
30080,4.92,0,1.023226763,1/23/2012,Nishikori K.,,,,,,,
50334,1.42,1,1.023222958,9/26/2019,De Minaur A.,,,,,,,
34206,1.42,1,1.023221398,7/19/2013,Pospisil V.,,,,,,,
47627,1.49,1,1.023189666,9/1/2018,Nishikori K.,,,,,,,
56672,2.14,0,1.023135349,9/29/2022,Rinderknech A.,,,,,,,
33058,1.69,1,1.023119597,2/28/2013,Fognini F.,,,,,,,
30108,1.54,1,1.023106105,1/31/2012,Andreev I.,,,,,,,
49216,2.26,0,1.0231031,5/16/2019,Ruud C.,,,,,,,
44556,1.32,1,1.023075129,7/22/2017,Lorenzi P.,,,,,,,
48475,1.35,1,1.023059573,2/14/2019,Isner J.,,,,,,,
30938,1.34,1,1.023047887,5/10/2012,Ferrer D.,,,,,,,
32082,1.62,1,1.023023443,9/28/2012,Nishikori K.,,,,,,,
56819,1.25,1,1.02301323,10/16/2022,Auger-Aliassime F.,,,,,,,
40791,2.28,0,1.023013148,2/24/2016,Bedene A.,,,,,,,
47214,1.66,1,1.023007319,7/24/2018,Gasquet R.,,,,,,,
37678,1.28,1,1.022989829,1/9/2015,Dimitrov G.,,,,,,,
34119,2.1,0,1.022955671,7/11/2013,Paire B.,,,,,,,
32882,3.61,0,1.022945281,2/15/2013,Nalbandian D.,,,,,,,
34871,1.48,1,1.022941976,10/17/2013,Fognini F.,,,,,,,
32321,3.52,0,1.022939464,10/18/2012,Lorenzi P.,,,,,,,
57893,3.8,0,1.022927162,3/27/2023,Mannarino A.,,,,,,,
40038,2.16,0,1.022921684,10/20/2015,Johnson S.,,,,,,,
53647,1.91,1,1.022912607,7/27/2021,Gojowczyk P.,,,,,,,
35303,3.34,0,1.022903696,2/4/2014,Gicquel M.,,,,,,,
48436,2.33,0,1.022890783,2/12/2019,Garcia-Lopez G.,,,,,,,
56691,3.64,0,1.022879356,9/30/2022,Kovacevic A.,,,,,,,
46875,1.59,1,1.022830539,6/18/2018,Kudla D.,,,,,,,
50651,1.23,1,1.022830267,10/31/2019,Nadal R.,,,,,,,
44281,1.55,1,1.02282923,6/21/2017,Gasquet R.,,,,,,,
44318,1.5,1,1.022826523,6/26/2017,Safwat M.,,,,,,,
38441,4.22,0,1.022822266,4/10/2015,Klizan M.,,,,,,,
54558,1.93,0,1.022806851,1/18/2022,Cressy M.,,,,,,,
48627,1.25,1,1.022798334,2/26/2019,Gojowczyk P.,,,,,,,
41442,3.5,0,1.022785556,5/19/2016,Rosol L.,,,,,,,
49054,1.7,1,1.022774132,4/27/2019,Berrettini M.,,,,,,,
30665,1.69,1,1.022754948,4/13/2012,Gutierrez-Ferrol S.,,,,,,,
40462,1.18,1,1.022753257,1/22/2016,Simon G.,,,,,,,
53456,1.32,1,1.02274885,7/5/2021,Federer R.,,,,,,,
52344,1.71,0,1.022745541,3/4/2021,Fucsovics M.,,,,,,,
30036,1.35,1,1.022739977,1/18/2012,Lopez F.,,,,,,,
38097,1.25,1,1.022738037,2/19/2015,Simon G.,,,,,,,
46740,1.71,1,1.022737841,5/29/2018,Marterer M.,,,,,,,
35152,1.17,1,1.022730997,1/9/2014,Ferrer D.,,,,,,,
57481,1.9,1,1.022728858,2/22/2023,Lehecka J.,,,,,,,
49104,1.15,1,1.022726498,5/3/2019,Tsitsipas S.,,,,,,,
34543,1.38,1,1.02272427,8/26/2013,Klahn B.,,,,,,,
43573,2.2,0,1.022721789,3/23/2017,Schwartzman D.,,,,,,,
44636,1.22,1,1.022675698,7/28/2017,Bautista Agut R.,,,,,,,
37448,6.33,0,1.02266942,10/16/2014,Berankis R.,,,,,,,
57194,1.4,1,1.02265116,1/17/2023,Bonzi B.,,,,,,,
56588,1.15,1,1.022641884,9/21/2022,Bublik A.,,,,,,,
35317,1.67,1,1.022639449,2/5/2014,Golubev A.,,,,,,,
41980,3.5,0,1.022627222,7/19/2016,Sugita Y.,,,,,,,
40999,1.13,1,1.022617927,3/27/2016,Tsonga J.W.,,,,,,,
52289,6.57,0,1.022617159,2/26/2021,Ramos-Vinolas A.,,,,,,,
49573,2.26,0,1.022615395,7/1/2019,Tipsarevic J.,,,,,,,
35421,2.73,0,1.022611898,2/13/2014,Haase R.,,,,,,,
50794,1.13,1,1.022602917,1/21/2020,Carreno Busta P.,,,,,,,
30118,1.49,1,1.022596428,1/31/2012,Mahut N.,,,,,,,
34349,1.33,1,1.022576517,8/1/2013,Nishikori K.,,,,,,,
34331,1.21,1,1.022561411,7/31/2013,Isner J.,,,,,,,
41866,2.55,0,1.022550823,7/8/2016,Raonic M.,,,,,,,
52740,1.53,1,1.02252083,4/19/2021,Chardy J.,,,,,,,
30446,1.24,1,1.022502203,3/8/2012,Kohlschreiber P.,,,,,,,
44439,5.91,0,1.022497237,7/6/2017,Ofner S.,,,,,,,
48735,3.73,0,1.022487133,3/10/2019,Nishioka Y.,,,,,,,
56509,1.2,1,1.022471431,8/31/2022,Murray A.,,,,,,,
43600,3.1,0,1.022455905,3/25/2017,Young D.,,,,,,,
46861,1.81,1,1.022424309,6/16/2018,Chardy J.,,,,,,,
44026,1.26,1,1.022420923,5/23/2017,Berlocq C.,,,,,,,
39011,1.18,1,1.022403116,6/15/2015,Federer R.,,,,,,,
35109,6,0,1.022393896,1/5/2014,Hewitt L.,,,,,,,
39984,1.49,1,1.022374934,10/13/2015,Cilic M.,,,,,,,
49778,1.53,1,1.022345165,7/21/2019,Lajovic D.,,,,,,,
40365,1.22,1,1.022342828,1/18/2016,Dolgopolov O.,,,,,,,
42639,1.14,1,1.022318529,10/16/2016,Murray A.,,,,,,,
56750,1.11,1,1.022297897,10/6/2022,Djokovic N.,,,,,,,
48429,2.42,0,1.022291563,2/11/2019,Sonego L.,,,,,,,
32059,1.61,1,1.022272574,9/26/2012,Nieminen J.,,,,,,,
43878,1.71,1,1.022267828,5/5/2017,Muller G.,,,,,,,
49593,1.25,1,1.022261424,7/1/2019,Lopez F.,,,,,,,
50562,2.43,0,1.02224737,10/22/2019,Chung H.,,,,,,,
52250,3.06,0,1.022241186,2/23/2021,Cerundolo J.M.,,,,,,,
33060,1.15,1,1.022226333,2/28/2013,Almagro N.,,,,,,,
34172,1.72,1,1.022221705,7/16/2013,Mayer F.,,,,,,,
29840,1.24,1,1.022208665,1/2/2012,Simon G.,,,,,,,
51997,1.34,1,1.022207948,2/1/2021,Berankis R.,,,,,,,
43602,8.43,0,1.022178936,3/25/2017,Pella G.,,,,,,,
44627,1.26,1,1.022178451,7/28/2017,Harrison R.,,,,,,,
57407,1.28,1,1.022156546,2/16/2023,Alcaraz C.,,,,,,,
48302,1.25,1,1.022154646,1/17/2019,Goffin D.,,,,,,,
45748,1.59,1,1.022147345,2/7/2018,Karlovic I.,,,,,,,
49578,5.33,0,1.022138929,7/1/2019,Moutet C.,,,,,,,
43135,1.09,1,1.022138737,2/8/2017,Goffin D.,,,,,,,
45114,2.66,0,1.022122366,9/27/2017,Istomin D.,,,,,,,
50122,1.4,1,1.022116017,8/26/2019,Dzumhur D.,,,,,,,
54579,1.12,1,1.022116003,1/19/2022,Berrettini M.,,,,,,,
36412,3.14,0,1.022086766,6/13/2014,Lopez F.,,,,,,,
31302,1.43,1,1.022083892,6/25/2012,Mayer F.,,,,,,,
36783,2.67,0,1.022080849,7/22/2014,Andujar P.,,,,,,,
34452,1.17,1,1.022077796,8/13/2013,Goffin D.,,,,,,,
53057,3.56,0,1.02207671,5/27/2021,Martin A.,,,,,,,
35726,2.3,0,1.022074121,3/19/2014,Gabashvili T.,,,,,,,
32546,3.49,0,1.022058705,1/4/2013,Paire B.,,,,,,,
32544,4.26,0,1.022036468,1/4/2013,Davydenko N.,,,,,,,
56243,1.34,1,1.02201788,8/3/2022,Korda S.,,,,,,,
39934,1.13,1,1.022015741,10/7/2015,Wawrinka S.,,,,,,,
33529,5,0,1.022007579,5/7/2013,Gimeno-Traver D.,,,,,,,
32452,2.75,0,1.021997865,11/2/2012,Janowicz J.,,,,,,,
42004,3.34,0,1.021987232,7/19/2016,Lamasine T.,,,,,,,
45561,2.2,0,1.021986443,1/9/2018,Paire B.,,,,,,,
49312,3.56,0,1.021985658,5/27/2019,Herbert P.H.,,,,,,,
46118,1.26,1,1.021926452,3/11/2018,Krajinovic F.,,,,,,,
48290,1.11,1,1.021913737,1/16/2019,Cilic M.,,,,,,,
47127,2.33,0,1.021912847,7/17/2018,Donskoy E.,,,,,,,
41399,2.04,0,1.021897285,5/15/2016,Estrella Burgos V.,,,,,,,
41224,2.49,0,1.021887656,4/26/2016,Khachanov K.,,,,,,,
38743,1.81,1,1.021883846,5/12/2015,Bellucci T.,,,,,,,
31533,2.49,0,1.021880275,7/15/2012,Tipsarevic J.,,,,,,,
37944,2.98,0,1.021873402,2/7/2015,Estrella Burgos V.,,,,,,,
39313,1.78,1,1.021822791,7/23/2015,Coric B.,,,,,,,
30777,5.76,0,1.021812787,4/25/2012,Balazs A.,,,,,,,
54334,1.32,1,1.021812435,11/2/2021,Schwartzman D.,,,,,,,
40761,3.73,0,1.021809065,2/23/2016,Skugor F.,,,,,,,
39759,1.14,1,1.021807375,9/3/2015,Wawrinka S.,,,,,,,
37075,1.11,1,1.021774099,8/25/2014,Wawrinka S.,,,,,,,
37265,1.39,1,1.021773254,9/25/2014,Becker B.,,,,,,,
51465,5.81,0,1.021761666,9/17/2020,Hurkacz H.,,,,,,,
30184,1.69,1,1.021760868,2/14/2012,Muller G.,,,,,,,
54530,3.47,0,1.021755161,1/17/2022,Vukic A.,,,,,,,
57087,2.31,0,1.021752246,1/7/2023,Griekspoor T.,,,,,,,
55316,2.22,1,1.021741035,4/19/2022,Safiullin R.,,,,,,,
57436,1.33,1,1.021734229,2/19/2023,Fritz T.,,,,,,,
52482,1.25,1,1.021716722,3/16/2021,Auger-Aliassime F.,,,,,,,
39071,1.2,1,1.021715079,6/21/2015,Baghdatis M.,,,,,,,
39779,1.07,1,1.021710885,9/6/2015,Murray A.,,,,,,,
52589,1.11,1,1.021709932,3/28/2021,Schwartzman D.,,,,,,,
39299,1.41,1,1.021689038,7/21/2015,Janowicz J.,,,,,,,
39684,1.08,1,1.021677955,8/31/2015,Raonic M.,,,,,,,
36821,1.36,1,1.021668471,7/25/2014,Verdasco F.,,,,,,,
32447,1.27,1,1.021667593,11/1/2012,Berdych T.,,,,,,,
54625,1.42,1,1.021664713,1/24/2022,Sinner J.,,,,,,,
56125,1.2,1,1.021663908,7/23/2022,Ruud C.,,,,,,,
37634,4.06,0,1.021655208,1/6/2015,Kubot L.,,,,,,,
33690,1.29,1,1.021654709,5/27/2013,Roger-Vasselin E.,,,,,,,
50091,1.37,1,1.021644034,8/20/2019,Carreno Busta P.,,,,,,,
55804,1.3,1,1.021624268,6/14/2022,Tsitsipas S.,,,,,,,
50608,1.3,1,1.021619497,10/26/2019,Federer R.,,,,,,,
53332,1.65,1,1.021603151,6/25/2021,Querrey S.,,,,,,,
51437,1.76,0,1.021585183,9/14/2020,Hurkacz H.,,,,,,,
32249,1.4,1,1.021584916,10/10/2012,Haas T.,,,,,,,
32481,1.3,1,1.021578817,12/31/2012,Nishikori K.,,,,,,,
36340,1.45,1,1.021574366,6/9/2014,Mathieu P.H.,,,,,,,
30741,3.13,0,1.021554594,4/23/2012,Malisse X.,,,,,,,
45234,1.19,1,1.021551948,10/11/2017,Federer R.,,,,,,,
32577,1.62,1,1.021546814,1/8/2013,Lu Y.H.,,,,,,,
57508,2.88,0,1.021545648,2/24/2023,Bublik A.,,,,,,,
36113,2.8,0,1.021544899,5/12/2014,Riba P.,,,,,,,
56761,1.89,0,1.021529673,10/8/2022,Tsitsipas S.,,,,,,,
34746,1.46,1,1.02152807,9/26/2013,Lu Y.H.,,,,,,,
38967,2.02,0,1.021520644,6/9/2015,Sousa J.,,,,,,,
54753,3.89,0,1.021515411,2/9/2022,Thompson J.,,,,,,,
32949,1.26,1,1.0215113,2/21/2013,Simon G.,,,,,,,
39500,2.72,0,1.021502842,8/7/2015,Mathieu P.H.,,,,,,,
38914,3.17,0,1.021500302,5/28/2015,Andujar P.,,,,,,,
32114,3.09,0,1.021477347,10/2/2012,Zeballos H.,,,,,,,
48045,1.27,1,1.021469232,10/31/2018,Zverev A.,,,,,,,
44780,2.66,0,1.021467358,8/9/2017,Monfils G.,,,,,,,
53691,2.21,0,1.021450549,8/3/2021,Sandgren T.,,,,,,,
41185,1.24,1,1.021436065,4/21/2016,Verdasco F.,,,,,,,
39888,1.22,1,1.021431945,10/1/2015,Ferrer D.,,,,,,,
40446,1.15,1,1.021429895,1/21/2016,Ferrer D.,,,,,,,
57434,1.31,1,1.021418877,2/19/2023,Fritz T.,,,,,,,
30726,1.15,1,1.021409233,4/19/2012,Djokovic N.,,,,,,,
30049,1.14,1,1.021407319,1/19/2012,Gasquet R.,,,,,,,
49801,1.73,1,1.02138316,7/23/2019,Ramos-Vinolas A.,,,,,,,
51584,1.19,1,1.021366407,9/30/2020,Ruud C.,,,,,,,
46217,1.81,1,1.021322788,3/24/2018,Tiafoe F.,,,,,,,
39111,1.85,1,1.021305336,6/25/2015,Istomin D.,,,,,,,
48266,1.47,1,1.021302393,1/15/2019,Fognini F.,,,,,,,
37086,4.14,0,1.021297749,8/25/2014,Bolelli S.,,,,,,,
57222,1.41,1,1.021296139,1/18/2023,Cressy M.,,,,,,,
45872,1.65,1,1.021295924,2/16/2018,Querrey S.,,,,,,,
52870,1.34,1,1.021267728,5/4/2021,Berrettini M.,,,,,,,
30420,1.32,1,1.021262486,3/1/2012,Isner J.,,,,,,,
34564,1.28,1,1.02125497,8/27/2013,Nieminen J.,,,,,,,
52395,2.6,0,1.021231024,3/9/2021,Ebden M.,,,,,,,
43120,1.13,1,1.021217162,2/7/2017,Haase R.,,,,,,,
38300,1.41,1,1.021186847,3/20/2015,Federer R.,,,,,,,
37574,1.65,1,1.021174882,10/30/2014,Raonic M.,,,,,,,
46580,1.52,1,1.021165167,5/13/2018,Harrison R.,,,,,,,
38654,1.13,1,1.021148279,5/2/2015,Murray A.,,,,,,,
42297,1.24,1,1.021128453,8/29/2016,Cuevas P.,,,,,,,
50450,1.08,1,1.021122729,10/9/2019,Djokovic N.,,,,,,,
40215,3.7,0,1.021116321,11/17/2015,Federer R.,,,,,,,
53276,2.03,1,1.021114166,6/18/2021,De Minaur A.,,,,,,,
38849,2.88,0,1.021093683,5/25/2015,Melzer J.,,,,,,,
45552,1.85,1,1.021084018,1/8/2018,Berankis R.,,,,,,,
45844,1.22,1,1.021077873,2/14/2018,Berdych T.,,,,,,,
54696,1.39,1,1.021074623,2/4/2022,Ruusuvuori E.,,,,,,,
54605,4.12,0,1.021062295,1/21/2022,Mannarino A.,,,,,,,
30451,1.74,1,1.021052696,3/9/2012,Bellucci T.,,,,,,,
34049,1.08,1,1.021039963,7/1/2013,Murray A.,,,,,,,
43496,1.1,1,1.021010678,3/12/2017,Kyrgios N.,,,,,,,
45667,1.42,1,1.020997603,1/17/2018,Rublev A.,,,,,,,
54635,2.49,0,1.020987906,1/30/2022,Nadal R.,,,,,,,
38703,1.3,1,1.0209783,5/7/2015,Nishikori K.,,,,,,,
41711,1.52,1,1.020970638,6/21/2016,Johnson S.,,,,,,,
46033,2.61,0,1.02096089,2/28/2018,Garcia-Lopez G.,,,,,,,
37619,1.94,0,1.020937975,1/6/2015,Garcia-Lopez G.,,,,,,,
54852,1.92,0,1.020925024,2/16/2022,Bonzi B.,,,,,,,
51615,2.85,0,1.020915719,10/2/2020,Korda S.,,,,,,,
48032,1.65,1,1.020903137,10/30/2018,Raonic M.,,,,,,,
34628,1.43,1,1.020901578,8/31/2013,Raonic M.,,,,,,,
49965,2.27,0,1.020898715,8/4/2019,Kyrgios N.,,,,,,,
39425,1.3,1,1.020880513,7/31/2015,Isner J.,,,,,,,
45553,1.17,1,1.02087629,1/8/2018,Millman J.,,,,,,,
53315,1.93,1,1.020873067,6/23/2021,Ivashka I.,,,,,,,
44357,1.2,1,1.020866305,7/1/2017,Djokovic N.,,,,,,,
47092,1.12,1,1.020860415,7/9/2018,Djokovic N.,,,,,,,
30600,1.25,1,1.020828241,3/25/2012,Murray A.,,,,,,,
51175,5.05,0,1.020827916,2/26/2020,Olivo R.,,,,,,,
44149,1.32,1,1.020819033,6/1/2017,Edmund K.,,,,,,,
34747,1.69,1,1.020812334,9/26/2013,Simon G.,,,,,,,
39891,1.22,1,1.020797255,10/2/2015,Berdych T.,,,,,,,
49155,1.1,1,1.020796393,5/9/2019,Djokovic N.,,,,,,,
32802,2.36,0,1.02078588,2/8/2013,Zeballos H.,,,,,,,
