match,PSW,win0,confidence0,date,winner,pred correct?
57929,1.59,0,1.482566918,3/28/2023,Martinez P.,-1
51924,1.83,0,1.482308011,11/17/2020,Tsitsipas S.,
34353,1.66,0,1.481720039,8/1/2013,Anderson K.,
54204,2.53,1,1.481481601,10/16/2021,Basilashvili N.,
57748,2.25,1,1.481413387,3/21/2023,Paire B.,1.25
57332,2.08,1,1.481084344,2/10/2023,Fils A.,
51905,2.15,1,1.481037952,11/10/2020,Pospisil V.,
40455,1.65,0,1.480892686,1/21/2016,Robert S.,
43205,2.52,1,1.480620553,2/14/2017,Coric B.,
49570,1.83,1,1.480011961,6/29/2019,Sonego L.,
41328,2.6,1,1.479985945,5/4/2016,Querrey S.,
57890,2.65,1,1.479758592,3/27/2023,Olivo R.,1.65
40575,1.67,0,1.479556158,2/8/2016,Marchenko I.,
34409,1.69,0,1.479274668,8/7/2013,Raonic M.,
47410,1.66,0,1.479058535,8/9/2018,Medvedev D.,
33208,2.32,1,1.478790336,3/22/2013,Fognini F.,
30434,2.29,1,1.478747472,3/3/2012,Matosevic M.,
36317,1.47,0,1.478140753,5/31/2014,Anderson K.,
52424,1.7,0,1.477778582,3/11/2021,Carballes Baena R.,
32086,2.2,1,1.477778449,9/29/2012,Monaco J.,
35870,1.66,0,1.477615727,4/14/2014,Andujar P.,
39737,1.73,0,1.476993084,9/2/2015,Fognini F.,
47927,1.56,0,1.476055113,10/18/2018,Schwartzman D.,
32267,1.56,0,1.475437317,10/14/2012,Djokovic N.,
55382,1.6,0,1.474725526,4/25/2022,Kwon S.W.,
52368,1.91,0,1.474069888,3/8/2021,Sousa P.,
57085,2.25,1,1.473662783,1/6/2023,Bonzi B.,
57445,1.74,0,1.47318661,2/20/2023,Murray A.,
41963,1.64,0,1.473167956,7/18/2016,Ymer E.,
48092,1.67,0,1.473061778,12/31/2018,Kecmanovic M.,
47464,1.54,0,1.472885017,8/16/2018,Fucsovics M.,
40853,1.72,0,1.472723544,3/11/2016,Harrison R.,
56975,1.62,0,1.472586088,10/31/2022,Norrie C.,
33321,1.62,0,1.472562203,4/14/2013,Dolgopolov O.,
42170,2.09,1,1.471910649,8/10/2016,Benneteau J.,
54554,1.58,0,1.47141522,1/18/2022,Baez S.,
42776,1.78,0,1.471274713,10/28/2016,Ferrer D.,
31047,2.52,1,1.471241872,5/28/2012,Troicki V.,
40100,1.76,0,1.471177018,10/24/2015,Bautista R.,
42077,1.56,0,1.471170899,7/24/2016,Monfils G.,
42931,1.68,0,1.470996586,1/8/2017,Mahut N.,
45817,2.33,1,1.470960114,2/13/2018,Troicki V.,
41427,1.69,0,1.470803954,5/17/2016,Istomin D.,
36017,1.56,0,1.47038095,4/30/2014,Klizan M.,
43573,1.69,0,1.469737697,3/23/2017,Seppi A.,
42274,1.66,0,1.468559765,8/24/2016,Verdasco F.,
54764,1.61,0,1.46854024,2/9/2022,Nishioka Y.,
48422,1.67,0,1.468238887,2/11/2019,Seppi A.,
56290,1.57,0,1.467820414,8/9/2022,Nishioka Y.,
46066,1.52,0,1.46743447,3/4/2018,Del Potro J.M.,
50994,2.51,1,1.467426268,2/12/2020,Auger-Aliassime F.,
47107,1.75,0,1.466546492,7/16/2018,Smyczek T.,
43367,1.71,0,1.466029546,2/27/2017,Granollers M.,
52990,2.46,1,1.465975801,5/19/2021,Bedene A.,
43336,1.47,0,1.465533858,2/23/2017,Dolgopolov O.,
42619,1.75,0,1.465287188,10/12/2016,Sock J.,
46461,1.63,0,1.464716549,5/1/2018,Maden Y.,
45409,1.72,0,1.464188531,10/31/2017,Verdasco F.,
57312,1.85,0,1.464055699,2/9/2023,Ramos-Vinolas A.,
56002,1.82,0,1.463386917,7/2/2022,Kyrgios N.,
34451,1.92,0,1.46321761,8/13/2013,Haas T.,
47484,2.15,1,1.463214236,8/20/2018,Zeballos H.,
41661,1.57,0,1.462802288,6/15/2016,Mathieu P.H.,
40854,2.21,1,1.462785528,3/11/2016,Granollers M.,
56597,2.3,1,1.462584499,9/22/2022,Lestienne C.,
32510,1.54,0,1.462479038,1/1/2013,Devvarman S.,
57904,2.75,1,1.462459574,3/27/2023,Barrios M.,1.75
31566,2.67,1,1.462392706,7/17/2012,Soeda G.,
44230,2.7,1,1.462109672,6/16/2017,Pouille L.,
40776,1.88,1,1.462043212,2/23/2016,Lajovic D.,
49880,1.8,0,1.462007031,7/30/2019,Polmans M.,
43772,2.09,1,1.461976015,4/25/2017,Zeballos H.,
34668,1.88,1,1.461639632,9/17/2013,Lacko L.,
47425,2.29,1,1.461526162,8/13/2018,Chardy J.,
56914,1.65,0,1.461155791,10/25/2022,Ruusuvuori E.,
53141,2.15,1,1.460662697,6/2/2021,Isner J.,
44418,2.16,1,1.460440557,7/4/2017,Ramos-Vinolas A.,
56674,1.68,0,1.460330769,9/29/2022,Vukic A.,
48305,1.62,0,1.460068829,1/17/2019,Fognini F.,
30555,1.78,0,1.45961154,3/22/2012,Muller G.,
57042,1.69,0,1.458962292,1/2/2023,Draper J.,
43845,1.68,0,1.458160032,5/2/2017,Khachanov K.,
56166,2.16,1,1.457910805,7/27/2022,Lajovic D.,
55007,1.54,0,1.457830824,3/10/2022,Fognini F.,
47740,2.34,1,1.457749602,9/27/2018,Ebden M.,
33000,1.63,0,1.457450098,2/25/2013,Andujar P.,
47720,2.08,1,1.457020311,9/25/2018,Bemelmans R.,
36763,1.57,0,1.456661093,7/21/2014,Monaco J.,
55390,1.6,0,1.456635802,4/26/2022,Taberner C.,
32428,1.67,0,1.456565665,10/30/2012,Chardy J.,
39014,2.55,1,1.456159345,6/15/2015,Coric B.,
52784,1.77,0,1.455874595,4/22/2021,Sinner J.,
48506,2.45,1,1.455703616,2/17/2019,Monfils G.,
55019,1.6,0,1.455543399,3/11/2022,Korda S.,
37009,1.78,1,1.455254557,8/14/2014,Fognini F.,
55688,1.66,0,1.455074229,5/26/2022,Goffin D.,
55017,1.58,0,1.454829977,3/11/2022,Wolf J.J.,
40570,2.69,1,1.454469381,2/7/2016,Bautista R.,
50088,1.69,0,1.453924189,8/20/2019,Lopez F.,
54084,2.52,1,1.453677734,9/30/2021,Giron M.,
45454,1.57,0,1.453500693,11/15/2017,Dimitrov G.,
43865,2.5,1,1.453291433,5/3/2017,Tomic B.,
51002,1.7,0,1.453247402,2/12/2020,Ramos-Vinolas A.,
40111,1.8,0,1.45315065,10/27/2015,Garcia-Lopez G.,
44428,1.68,0,1.453150558,7/5/2017,Fognini F.,
30340,2.66,1,1.45302826,2/25/2012,Llodra M.,
46377,1.65,0,1.452995294,4/23/2018,Granollers M.,
50090,1.71,0,1.452879441,8/20/2019,Ruud C.,
56267,1.66,0,1.452839918,8/5/2022,Tiafoe F.,
55516,2.44,1,1.452418352,5/11/2022,Cilic M.,
50518,1.76,0,1.45220345,10/17/2019,Chardy J.,
46313,1.58,0,1.452062532,4/15/2018,Khachanov K.,
48905,1.65,0,1.45183129,4/10/2019,Simon G.,
40757,2.19,1,1.45182756,2/22/2016,Baghdatis M.,
37294,1.74,0,1.451726878,9/30/2014,Young D.,
48576,1.49,0,1.451328655,2/22/2019,Humbert U.,
40682,1.7,0,1.451043831,2/16/2016,Ramos-Vinolas A.,
49852,1.77,0,1.450807672,7/26/2019,Opelka R.,
57709,1.6,0,1.450707208,3/16/2023,Halys Q.,-1
57556,2.24,1,1.450395062,2/28/2023,Cecchinato M.,
49219,2.6,1,1.450296104,5/17/2019,Schwartzman D.,
55179,2.62,1,1.450018278,3/29/2022,Sinner J.,
53583,2.33,1,1.449820292,7/21/2021,Travaglia S.,
35991,1.67,0,1.449813236,4/26/2014,Dimitrov G.,
48517,2.16,1,1.449611127,2/19/2019,Carballes Baena R.,
44796,2.65,1,1.449181078,8/11/2017,Shapovalov D.,
35115,1.83,0,1.44912691,1/6/2014,Rosol L.,
36083,1.88,0,1.449045691,5/7/2014,Gulbis E.,
57226,2.56,1,1.447830505,1/19/2023,Murray A.,
54061,2.26,1,1.447419909,9/28/2021,Djere L.,
49761,1.73,0,1.447313917,7/19/2019,Lajovic D.,
57358,1.97,1,1.447083401,2/13/2023,Gomez E.,
39592,2.4,1,1.446915054,8/18/2015,Coric B.,
52086,2.36,1,1.446908351,2/5/2021,Chardy J.,
46802,1.79,0,1.446908127,6/4/2018,Schwartzman D.,
33014,2.21,1,1.446827879,2/26/2013,Soeda G.,
46004,2.24,1,1.446728535,2/27/2018,Harrison R.,
43518,1.78,0,1.44641977,3/13/2017,Johnson S.,
31102,1.74,1,1.446291058,5/30/2012,Anderson K.,
41227,1.94,1,1.445961314,4/26/2016,Mayer F.,
35197,2.21,1,1.445375268,1/14/2014,Young D.,
56763,2.1,1,1.445171065,10/8/2022,Fritz T.,
41016,1.61,0,1.444772277,3/30/2016,Monfils G.,
52361,2.07,1,1.444311174,3/6/2021,Rublev A.,
57768,2.75,1,1.443705821,3/22/2023,Alves M.F.,1.75
30699,1.54,0,1.443691577,4/17/2012,Andujar P.,
52507,2.17,1,1.442896345,3/18/2021,Norrie C.,
56125,1.53,0,1.442138282,7/23/2022,Berrettini M.,
38453,2.27,1,1.441909249,4/12/2015,Tomic B.,
33129,1.77,0,1.441283277,3/10/2013,Matosevic M.,
51981,1.92,1,1.440646084,1/11/2021,Norrie C.,
57400,2.16,1,1.44058988,2/15/2023,Giron M.,
47937,1.59,0,1.44031847,10/19/2018,Tsitsipas S.,
33805,1.53,0,1.440167126,6/10/2013,Evans D.,
45045,1.65,0,1.439457586,9/19/2017,Maden Y.,
31009,1.75,0,1.43941149,5/22/2012,Baker B.,
45129,2.33,1,1.439369921,9/29/2017,Istomin D.,
57579,1.65,0,1.439122295,3/2/2023,Baez S.,-1
52386,2.4,1,1.439015937,3/9/2021,Martin A.,
43768,1.76,0,1.438960419,4/25/2017,Fucsovics M.,
54607,1.67,0,1.438904355,1/21/2022,Carreno Busta P.,
41978,1.87,0,1.438892824,7/19/2016,Thompson J.,
33845,1.75,0,1.438767856,6/12/2013,Becker B.,
40392,1.56,0,1.438743319,1/18/2016,Herbert P.H.,
52566,2.19,1,1.438695449,3/26/2021,Popyrin A.,
48011,2.3,1,1.438140597,10/26/2018,Medvedev D.,
32022,1.63,0,1.438042856,9/21/2012,Klizan M.,
55220,1.68,0,1.437433031,4/6/2022,Kyrgios N.,
47345,1.81,0,1.437428042,8/3/2018,Goffin D.,
51522,1.71,0,1.43735693,9/27/2020,Cecchinato M.,
45670,2.4,1,1.437293928,1/17/2018,Dzumhur D.,
50311,1.74,0,1.437086697,9/24/2019,Kecmanovic M.,
47196,1.69,0,1.436892268,7/23/2018,Mayer L.,
37267,2.42,1,1.436577138,9/26/2014,Giraldo S.,
47686,1.67,0,1.436210065,9/20/2018,Basilashvili N.,
53347,1.47,0,1.435828716,6/28/2021,Seppi A.,
51756,1.78,0,1.435199637,10/21/2020,Evans D.,
48490,1.8,0,1.434846135,2/15/2019,Schnur B.,
36655,2.22,1,1.434370576,7/10/2014,Lopez F.,
53392,1.6,0,1.433709227,6/30/2021,Fucsovics M.,
47323,1.79,0,1.433670974,8/1/2018,Giron M.,
56882,2.28,1,1.433579441,10/21/2022,Rune H.,
48994,1.76,0,1.433392925,4/22/2019,Fritz T.,
35846,2.6,1,1.43326229,4/10/2014,Garcia-Lopez G.,
47994,1.69,0,1.432899276,10/25/2018,Monfils G.,
37584,1.76,0,1.432862599,11/1/2014,Raonic M.,
52504,1.59,0,1.432566648,3/18/2021,Dimitrov G.,
47364,1.63,0,1.43244706,8/4/2018,Rublev A.,
54999,2.36,1,1.432274239,3/10/2022,Musetti L.,
34836,1.85,0,1.432095118,10/15/2013,Thiem D.,
37742,1.68,0,1.431943984,1/19/2015,Mayer L.,
47798,1.78,0,1.431833668,10/4/2018,Struff J.L.,
52838,1.78,0,1.43152797,4/29/2021,Norrie C.,
56340,1.99,1,1.431477282,8/14/2022,Van De Zandschulp B.,
55241,2.68,1,1.431473658,4/9/2022,Opelka R.,
39352,1.74,0,1.430304547,7/26/2015,Tomic B.,
42310,2.41,1,1.430147979,8/29/2016,Pella G.,
48909,1.77,0,1.430119736,4/11/2019,Paire B.,
56321,1.85,0,1.429991372,8/10/2022,Bautista Agut R.,
50719,1.7,0,1.429947705,1/14/2020,Evans D.,
42762,2.16,1,1.429710099,10/27/2016,Ramos-Vinolas A.,
52164,1.77,0,1.42970192,2/10/2021,Fritz T.,
50653,1.72,0,1.429558429,11/1/2019,Shapovalov D.,
52033,2.48,1,1.428990887,2/2/2021,Gerasimov E.,
50683,1.83,0,1.428779868,1/7/2020,Bedene A.,
32705,1.95,1,1.428678972,1/17/2013,Seppi A.,
38426,1.71,0,1.428541744,4/8/2015,Querrey S.,
34439,2.09,1,1.428428664,8/13/2013,Benneteau J.,
48980,1.74,0,1.427436175,4/19/2019,Lajovic D.,
39890,1.74,0,1.427408405,10/2/2015,Robredo T.,
37712,2.05,0,1.427404786,1/13/2015,Ramos-Vinolas A.,
49747,1.69,0,1.427384327,7/17/2019,Jarry N.,
43568,1.51,0,1.427382858,3/23/2017,Coric B.,
48865,2.28,1,1.427271436,3/27/2019,Shapovalov D.,
52140,1.81,0,1.427152838,2/9/2021,Ruud C.,
44442,1.61,0,1.426651636,7/6/2017,Donaldson J.,
35726,2.26,1,1.426438401,3/19/2014,Gonzalez A.,
47287,1.66,0,1.426337409,7/31/2018,De Minaur A.,
43572,2.44,1,1.426292076,3/23/2017,Pella G.,
49500,1.77,0,1.425532014,6/20/2019,Auger-Aliassime F.,
55874,2.24,1,1.425506258,6/22/2022,Paul T.,
48404,1.8,0,1.424768963,2/8/2019,Londero J.I.,
36381,1.57,0,1.424645794,6/11/2014,Stepanek R.,
47171,1.96,0,1.424595056,7/20/2018,Pella G.,
47286,1.94,1,1.424146607,7/31/2018,Mmoh M.,
52813,2.25,1,1.423852617,4/27/2021,Basilashvili N.,
38239,2.52,1,1.423528182,3/14/2015,Ramos-Vinolas A.,
46090,1.58,0,1.423273579,3/9/2018,Verdasco F.,
34134,2.5,1,1.423241608,7/12/2013,Hanescu V.,
33604,2.31,1,1.423170909,5/16/2013,Granollers M.,
38699,1.71,0,1.422992208,5/6/2015,Isner J.,
42858,1.79,0,1.42227793,1/2/2017,Chung H.,
42729,1.81,0,1.422270787,10/24/2016,Khachanov K.,
45531,1.54,0,1.421985246,1/4/2018,Pella G.,
42287,2.09,1,1.421822373,8/27/2016,Carreno Busta P.,
52075,2.41,1,1.421575941,2/4/2021,Khachanov K.,
45974,2.26,1,1.421147366,2/24/2018,Khachanov K.,
44809,2.19,1,1.420928673,8/14/2017,Fognini F.,
50316,1.6,0,1.420697599,9/24/2019,Carreno Busta P.,
55086,1.76,0,1.420067883,3/17/2022,Norrie C.,
50895,1.8,0,1.419831143,2/4/2020,Duckworth J.,
48288,1.74,0,1.419220282,1/16/2019,Seppi A.,
30192,2.26,1,1.419069366,2/14/2012,Davydenko N.,
56247,2.1,0,1.418448633,8/3/2022,Bagnis F.,
46541,2.44,1,1.418343908,5/8/2018,Harrison R.,
36681,2.3,1,1.418277364,7/12/2014,Rosol L.,
30739,2.24,1,1.418010859,4/23/2012,Starace P.,
51166,1.56,0,1.41750085,2/25/2020,Kwon S.W.,
47593,2.05,1,1.41715218,8/29/2018,Lajovic D.,
46208,1.62,0,1.417049766,3/24/2018,Sock J.,
50709,1.75,0,1.416910175,1/13/2020,Duckworth J.,
38221,1.87,0,1.416818786,3/12/2015,Nieminen J.,
56653,1.6,0,1.416737892,9/28/2022,Cilic M.,
33088,1.88,0,1.415960411,3/7/2013,Zverev M.,
32814,2.6,1,1.415957174,2/9/2013,Paire B.,
45489,1.98,1,1.415940754,1/2/2018,Pella G.,
42402,1.73,0,1.415615458,9/4/2016,Tsonga J.W.,
30674,1.69,0,1.415558608,4/13/2012,Gutierrez-Ferrol S.,
37417,1.68,0,1.415437076,10/14/2014,Struff J.L.,
38056,2.49,1,1.415052329,2/17/2015,Carreno-Busta P.,
33648,1.61,0,1.414843388,5/22/2013,Querrey S.,
48313,2.74,1,1.414821377,1/18/2019,Bautista Agut R.,
50050,1.6,0,1.413797587,8/14/2019,Goffin D.,
47915,1.58,0,1.413773214,10/17/2018,Caruso S.,
30484,2.32,1,1.413591666,3/10/2012,Mayer L.,
38312,1.52,0,1.413469853,3/25/2015,Haase R.,
37934,1.67,0,1.413451526,2/6/2015,Baghdatis M.,
56803,1.53,0,1.413408188,10/13/2022,Musetti L.,
52320,1.84,0,1.413272112,3/2/2021,Khachanov K.,
55255,1.53,0,1.413230052,4/11/2022,Schwartzman D.,
41818,2.29,1,1.413159888,6/30/2016,Pouille L.,
51138,2.28,1,1.41280095,2/24/2020,Seyboth Wild T.,
53767,1.78,1,1.412532091,8/13/2021,Hurkacz H.,
44624,1.75,0,1.412273502,7/27/2017,Gulbis E.,
45318,2.51,1,1.412195254,10/20/2017,Bemelmans R.,
42311,1.78,0,1.412036313,8/29/2016,Escobedo E.,
40333,2.06,1,1.411847167,1/12/2016,Rosol L.,
40923,1.87,0,1.411760135,3/17/2016,Tsonga J.W.,
40074,1.72,0,1.411223996,10/22/2015,Fognini F.,
36374,2.28,1,1.411133914,6/10/2014,Karlovic I.,
48933,1.73,0,1.41107498,4/14/2019,Pella G.,
35041,1.99,1,1.410808924,12/30/2013,Querrey S.,
50986,2.08,0,1.410614589,2/11/2020,Bagnis F.,
40196,1.86,0,1.409914263,11/5/2015,Gasquet R.,
57065,2.3,1,1.409822179,1/4/2023,Bonzi B.,
51982,1.68,0,1.409579529,1/11/2021,Harrison C.,
48695,2.18,1,1.409490902,3/8/2019,Johnson S.,
39806,2.07,1,1.409218967,9/22/2015,Klizan M.,
52144,1.9,0,1.408968508,2/9/2021,Sonego L.,
52859,2.82,1,1.408900366,5/3/2021,Giron M.,
35299,1.81,0,1.408828885,2/4/2014,Lacko L.,
46669,2.11,0,1.40873822,5/23/2018,Fucsovics M.,
52530,2.42,1,1.408708622,3/24/2021,Giron M.,
54197,2.23,1,1.408538324,10/14/2021,Norrie C.,
52803,2.23,1,1.408483495,4/26/2021,Millman J.,
49728,1.65,0,1.4084778,7/16/2019,Novak D.,
50075,1.88,0,1.408119497,8/18/2019,Harris L.,
35640,1.65,0,1.408065987,3/7/2014,Matosevic M.,
54910,1.65,0,1.408034749,2/21/2022,Londero J.I.,
56863,1.94,0,1.407658873,10/20/2022,Ymer M.,
50041,1.98,0,1.407440251,8/13/2019,Rublev A.,
48616,1.83,1,1.40738762,2/26/2019,Dellien H.,
56148,1.95,1,1.406989421,7/26/2022,Bagnis F.,
44356,1.58,0,1.406698097,6/30/2017,Sugita Y.,
56691,2.26,1,1.406239027,9/30/2022,Musetti L.,
53327,2.15,1,1.406090688,6/24/2021,Sonego L.,
50013,2.24,1,1.406077095,8/9/2019,Monfils G.,
47719,1.68,0,1.405808541,9/25/2018,Querrey S.,
46019,2.16,1,1.405604231,2/28/2018,Pouille L.,
54171,2.27,1,1.405583101,10/11/2021,Karatsev A.,
39414,1.67,0,1.40556469,7/30/2015,Sousa J.,
57242,2.06,1,1.405400071,1/20/2023,Khachanov K.,
41991,1.68,0,1.405368261,7/19/2016,Harrison R.,
33913,1.88,0,1.405108551,6/19/2013,Bautista R.,
41263,1.66,0,1.404988431,4/28/2016,Schwartzman D.,
48072,2.57,1,1.404895861,11/15/2018,Thiem D.,
51197,2.21,1,1.404863349,2/27/2020,Fritz T.,
49207,2.43,1,1.40479847,5/16/2019,Del Potro J.M.,
45159,1.71,0,1.404795456,10/3/2017,Schwartzman D.,
42885,1.94,1,1.404396335,1/3/2017,Olivo R.,
41288,1.85,0,1.40420372,5/1/2016,Kohlschreiber P.,
51427,1.98,1,1.404061505,9/12/2020,Hanfmann Y.,
43762,1.83,0,1.403983277,4/25/2017,Stakhovsky S.,
39419,1.58,0,1.403980989,7/31/2015,Fognini F.,
32699,1.83,0,1.403916565,1/17/2013,Berankis R.,
34969,2.66,1,1.403537938,10/28/2013,Verdasco F.,
47757,2.71,1,1.403453327,9/30/2018,Tomic B.,
34265,1.81,0,1.403405694,7/25/2013,Istomin D.,
51668,2.16,1,1.403166125,10/13/2020,Ivashka I.,
52138,1.68,0,1.403049828,2/9/2021,Kokkinakis T.,
44140,2.61,1,1.40287129,5/31/2017,Johnson S.,
53278,2.41,1,1.402623589,6/19/2021,Humbert U.,
40904,1.75,0,1.40249636,3/15/2016,Thiem D.,
30685,1.81,0,1.402438173,4/15/2012,Dodig I.,
47427,1.66,0,1.402253042,8/13/2018,Klahn B.,
48757,2.5,1,1.402213842,3/12/2019,Shapovalov D.,
51646,2.34,1,1.402050783,10/12/2020,Karatsev A.,
58020,1.4,0,1.401841044,4/2/2023,Marozsan F.,1
45316,1.71,0,1.401217442,10/19/2017,Basic M.,
40935,1.73,0,1.401068048,3/23/2016,Groth S.,
42103,2.05,1,1.400888047,7/26/2016,Stepanek R.,
31633,2.25,1,1.400135943,7/24/2012,Cipolla F.,
34457,1.81,1,1.399999351,8/14/2013,Lopez F.,
44559,2.47,1,1.399545271,7/22/2017,Ferrer D.,
46110,1.85,0,1.399441122,3/11/2018,Lopez F.,
33897,2.13,1,1.399424199,6/18/2013,Dodig I.,
49850,1.9,0,1.399396099,7/26/2019,Kecmanovic M.,
47554,2.29,1,1.399223883,8/28/2018,Ebden M.,
42412,2.45,1,1.399032313,9/8/2016,Wawrinka S.,
33495,2.16,0,1.398771447,5/3/2013,Seppi A.,
33932,2.37,1,1.398401524,6/24/2013,Hewitt L.,
46505,1.8,0,1.398196803,5/4/2018,Kohlschreiber P.,
41162,1.68,0,1.398134314,4/19/2016,Dodig I.,
39799,2.27,1,1.397911582,9/22/2015,Janowicz J.,
56670,2.13,1,1.397778584,9/29/2022,Rune H.,
43008,1.72,0,1.397629581,1/16/2017,Harrison R.,
38674,1.99,1,1.397518745,5/5/2015,Sock J.,
38755,1.9,0,1.397491403,5/13/2015,Garcia-Lopez G.,
37870,2.01,1,1.397338494,2/2/2015,Stakhovsky S.,
58012,1.66,0,1.397077253,4/2/2023,Bonadio R.,0
49821,2.2,1,1.396926841,7/24/2019,Basilashvili N.,
46478,2.3,1,1.396614657,5/1/2018,Jarry N.,
48556,1.74,0,1.396399143,2/20/2019,Evans D.,
44271,2.1,1,1.396385953,6/20/2017,Khachanov K.,
40327,1.81,0,1.396310775,1/12/2016,Chardy J.,
43377,1.83,0,1.396189831,2/28/2017,Donskoy E.,
56330,2.51,1,1.395570776,8/12/2022,Ruud C.,
57095,2.28,1,1.395487503,1/9/2023,Goffin D.,
40939,2.37,1,1.395478238,3/23/2016,Cervantes I.,
31263,1.67,0,1.395254588,6/19/2012,Malisse X.,
53801,1.7,0,1.395112363,8/18/2021,Ruud C.,
49128,2.01,1,1.394940035,5/7/2019,Cilic M.,
41956,1.78,0,1.394585391,7/18/2016,Munoz De La Nava D.,
36694,2.02,1,1.394064878,7/14/2014,Kamke T.,
39905,1.98,0,1.393703717,10/5/2015,Fognini F.,
43683,2.26,1,1.392657901,4/14/2017,Coric B.,
49870,1.77,0,1.392585296,7/29/2019,Carballes Baena R.,
47938,2.37,1,1.392553253,10/19/2018,Fognini F.,
33898,1.88,0,1.392496438,6/18/2013,Hernych J.,
57084,1.76,1,1.392396724,1/6/2023,Nishioka Y.,
57148,2.25,0,1.392377706,1/16/2023,Millman J.,
30515,2.66,1,1.391859147,3/13/2012,Bellucci T.,
49412,2.17,1,1.391776167,6/11/2019,Struff J.L.,
55377,1.81,0,1.391688797,4/25/2022,Altmaier D.,
35218,1.74,0,1.391435887,1/14/2014,Rola B.,
37748,1.69,0,1.391085783,1/19/2015,Bolelli S.,
38412,2.55,1,1.391038382,4/7/2015,Tipsarevic J.,
40751,1.71,0,1.390504322,2/22/2016,Pospisil V.,
52053,2.14,1,1.390205766,2/3/2021,Vesely J.,
42131,2.32,1,1.390157161,7/30/2016,Nishikori K.,
32279,1.59,0,1.390156746,10/16/2012,Berankis R.,
34724,1.62,0,1.39012753,9/24/2013,Tomic B.,
45034,1.65,0,1.390042641,9/18/2017,Dzumhur D.,
46414,1.69,0,1.389829357,4/25/2018,Khachanov K.,
43140,1.77,1,1.389707015,2/8/2017,Herbert P.H.,
48191,1.58,0,1.389229464,1/9/2019,Schwartzman D.,
53562,1.59,0,1.38911137,7/20/2021,Dzumhur D.,
35757,1.78,0,1.389062695,3/21/2014,Robredo T.,
53607,1.63,0,1.388922237,7/23/2021,Djere L.,
44505,1.65,0,1.388481886,7/18/2017,Bagnis F.,
49408,1.6,0,1.388387914,6/10/2019,Garin C.,
38691,1.81,0,1.388300783,5/6/2015,Mayer L.,
36522,1.54,0,1.388222238,6/24/2014,Istomin D.,
36375,1.83,0,1.38821627,6/10/2014,Gabashvili T.,
44948,1.81,0,1.388192328,8/30/2017,Pouille L.,
38560,1.79,0,1.387630324,4/23/2015,Andujar P.,
38959,2.07,0,1.387330851,6/9/2015,Zverev M.,
42294,1.86,0,1.386895997,8/29/2016,Zverev M.,
51681,2.31,1,1.38683232,10/14/2020,Albot R.,
39048,1.96,1,1.386471394,6/18/2015,Isner J.,
41911,2.5,1,1.386274204,7/13/2016,Estrella Burgos V.,
48729,1.7,0,1.386242198,3/10/2019,Shapovalov D.,
57793,1.61,0,1.386192881,3/23/2023,Huesler M.A.,-1
41931,2.02,1,1.386017164,7/14/2016,Gimeno-Traver D.,
38707,1.95,0,1.385597183,5/7/2015,Dimitrov G.,
58005,1.66,0,1.385419121,4/2/2023,Hanfmann Y.,0
53538,1.51,0,1.385342644,7/17/2021,Carreno Busta P.,
34369,1.97,1,1.385047367,8/3/2013,Haas T.,
50538,1.76,0,1.384954516,10/18/2019,Mannarino A.,
51700,2.58,1,1.384672832,10/15/2020,Davidovich Fokina A.,
31407,1.56,0,1.384464952,6/30/2012,Baker B.,
37473,2.12,1,1.384074732,10/18/2014,Bautista R.,
33437,2.24,1,1.38404121,4/26/2013,Mayer F.,
41513,2.41,1,1.38385548,5/24/2016,Carreno Busta P.,
41984,2.08,1,1.383756244,7/19/2016,Nishioka Y.,
47168,1.63,0,1.383650036,7/20/2018,Trungelliti M.,
38320,1.85,0,1.383646482,3/25/2015,Krajinovic F.,
54341,1.67,0,1.383526317,11/2/2021,Paul T.,
33101,1.5,0,1.383464491,3/8/2013,Harrison R.,
39802,1.74,0,1.383344117,9/22/2015,Zverev M.,
58023,1.61,0,1.38311083,4/2/2023,Vukic A.,0
56472,1.88,0,1.382880218,8/30/2022,Eubanks C.,
49421,1.59,0,1.382716844,6/11/2019,Kukushkin M.,
54044,1.74,0,1.382474453,9/24/2021,Duckworth J.,
37100,1.74,0,1.382445294,8/26/2014,Smyczek T.,
56133,2.34,1,1.382253642,7/25/2022,Coria F.,
49962,2.18,1,1.382132481,8/4/2019,Schwartzman D.,
38339,2.31,1,1.382084809,3/27/2015,Giraldo S.,
42570,2.16,0,1.381865392,10/7/2016,Ferrer D.,
48764,2.25,1,1.381734811,3/13/2019,Khachanov K.,
33588,1.62,0,1.381457816,5/14/2013,Chardy J.,
43198,1.95,0,1.381321581,2/14/2017,Opelka R.,
55205,1.65,0,1.380907062,4/5/2022,Johnson S.,
35783,1.83,0,1.380846671,3/23/2014,Gasquet R.,
32430,1.59,0,1.380794871,10/30/2012,Querrey S.,
52316,1.71,0,1.380745394,3/2/2021,Klein L.,
52270,1.52,0,1.38056939,2/24/2021,Delbonis F.,
46318,1.68,0,1.380555272,4/16/2018,Tsitsipas S.,
51641,1.71,0,1.3805126,10/11/2020,Nadal R.,
42974,1.65,0,1.380391078,1/12/2017,Muller G.,
40290,2.02,0,1.380274983,1/7/2016,Ramanathan R.,
45082,2.29,1,1.380147364,9/23/2017,Gojowczyk P.,
32960,1.67,0,1.38000649,2/21/2013,Istomin D.,
