match,PSW,win0,confidence0,date,winner,underdog,conf1.2+
36802,2.02,1,1.068090266,7/23/2014,Laaksonen H.,,
51100,2.02,1,1.068071904,2/20/2020,Auger-Aliassime F.,,
45798,2.26,0,1.068067208,2/10/2018,Pouille L.,,
49682,1.31,1,1.068044869,7/6/2019,Querrey S.,,
51359,2.1,0,1.068038638,9/3/2020,Berankis R.,,
50293,1.64,1,1.068007176,9/20/2019,Paire B.,,
31768,1.52,1,1.067993226,8/14/2012,Nishikori K.,,
38801,1.99,1,1.067973462,5/20/2015,Lajovic D.,,
39566,3.44,0,1.067964364,8/16/2015,Klizan M.,,
52733,1.28,1,1.06792899,4/19/2021,Cecchinato M.,,
49677,3.47,0,1.067925466,7/6/2019,Sousa J.,,
39699,1.15,1,1.067924239,9/1/2015,Anderson K.,,
55943,1.49,1,1.067919464,6/28/2022,Gasquet R.,,
32010,1.65,1,1.067899142,9/20/2012,Berankis R.,,
51078,2.56,0,1.067865914,2/18/2020,Sock J.,,
49923,1.56,1,1.067836392,7/31/2019,Cuevas P.,,
30590,1.31,1,1.067818721,3/24/2012,Verdasco F.,,
43489,1.67,1,1.067808411,3/11/2017,Struff J.L.,,
42246,2.5,0,1.067780138,8/22/2016,Schwartzman D.,,
34170,1.19,1,1.06777817,7/16/2013,Almagro N.,,
52641,1.32,1,1.067773737,4/6/2021,Davidovich Fokina A.,,
49826,2.2,0,1.067748649,7/24/2019,Basilashvili N.,,
53036,1.45,1,1.067726785,5/25/2021,Gombos N.,,
30968,1.27,1,1.067711845,5/15/2012,Tsonga J.W.,,
56820,1.53,1,1.067706497,10/17/2022,Karatsev A.,,
40264,2.51,0,1.067686211,1/5/2016,Berankis R.,,
32367,2.06,0,1.067646391,10/23/2012,Ebden M.,,
56840,3.68,0,1.067641805,10/18/2022,Stricker D.,,
38583,2.67,0,1.067638971,4/27/2015,Estrella Burgos V.,,
47044,1.5,1,1.067617152,7/4/2018,Mannarino A.,,
38595,2.33,0,1.067614657,4/28/2015,Melzer J.,,
54282,1.34,1,1.067609538,10/27/2021,Schwartzman D.,,
34357,1.17,1,1.067600909,8/1/2013,Del Potro J.M.,,
39812,2.3,0,1.067597866,9/23/2015,Granollers M.,,
37091,2.37,0,1.0675965,8/25/2014,Kyrgios N.,,
44527,1.29,1,1.067591437,7/19/2017,Isner J.,,
29986,1.59,1,1.067572114,1/16/2012,Kohlschreiber P.,,
37940,2.98,0,1.067552095,2/7/2015,Estrella Burgos V.,,
30431,3.58,0,1.067550194,3/2/2012,Matosevic M.,,
51956,2,1,1.067550113,1/8/2021,Grenier H.,,
54076,2.71,0,1.06754418,9/29/2021,Duckworth J.,,
37853,1.35,1,1.067522456,1/25/2015,Berdych T.,,
30228,1.38,1,1.067508153,2/16/2012,Troicki V.,,
34995,1.34,1,1.067500824,10/30/2013,Isner J.,,
50694,2.4,0,1.067464047,1/8/2020,Verdasco F.,,
45409,1.41,1,1.067442762,10/31/2017,Thiem D.,,
33889,1.65,1,1.067432963,6/18/2013,Lopez F.,,
35540,1.66,1,1.067401737,2/24/2014,Tursunov D.,,
34125,2.5,0,1.06737646,7/12/2013,Hanescu V.,,
53700,1.52,1,1.067368125,8/4/2021,Nishikori K.,,
34462,1.22,1,1.067366345,8/14/2013,Federer R.,,
38885,2.03,0,1.067351957,5/26/2015,Lu Y.H.,,
54504,2.4,0,1.067333814,1/14/2022,Karatsev A.,,
49463,1.52,1,1.067318069,6/17/2019,Simon G.,,
39301,1.4,1,1.06731298,7/22/2015,Groth S.,,
44894,1.88,0,1.067279302,8/23/2017,Fritz T.,,
50586,1.64,1,1.067230067,10/23/2019,De Minaur A.,,
36735,1.58,1,1.067228061,7/17/2014,Wang J.,,
48366,2.32,0,1.067217513,2/5/2019,Londero J.I.,,
44291,1.63,1,1.067192531,6/23/2017,Muller G.,,
49536,1.51,1,1.0671875,6/25/2019,Evans D.,,
48499,4.39,0,1.06717079,2/16/2019,Schnur B.,,
32789,1.71,1,1.067159936,2/7/2013,Dodig I.,,
55020,1.68,1,1.067157043,3/11/2022,Machac T.,,
40088,2.47,0,1.067154193,10/23/2015,Gulbis E.,,
49896,1.89,1,1.067113528,7/30/2019,Kohlschreiber P.,,
57114,2.16,0,1.067111924,1/10/2023,Huesler M.A.,,
57003,2.27,0,1.067111511,11/3/2022,Paul T.,,
36314,2.56,0,1.067077484,5/31/2014,Lajovic D.,,
38329,1.95,1,1.067066867,3/26/2015,Bolelli S.,,
30288,1.44,1,1.067063084,2/21/2012,Andreev I.,,
30038,1.28,1,1.067056056,1/18/2012,Anderson K.,,
51423,1.88,1,1.06705264,9/11/2020,Kecmanovic M.,,
37656,1.36,1,1.067029044,1/7/2015,Dimitrov G.,,
44576,1.28,1,1.067021844,7/24/2017,Struff J.L.,,
33040,1.52,1,1.067001917,2/27/2013,Giraldo S.,,
30138,2.24,0,1.06699922,2/1/2012,Gil F.,,
47090,1.63,1,1.066986397,7/7/2018,Khachanov K.,,
51725,2.64,0,1.066984689,10/18/2020,Djere L.,,
55260,1.53,1,1.066967829,4/11/2022,Ramos-Vinolas A.,,
56546,1.25,1,1.066965408,9/3/2022,Norrie C.,,
51905,1.58,1,1.066941152,11/10/2020,Sinner J.,,
32449,1.46,1,1.066917562,11/1/2012,Ferrer D.,,
52794,1.42,1,1.066910745,4/24/2021,Tsitsipas S.,,
45633,2.11,0,1.066905645,1/16/2018,Sandgren T.,,
42389,1.13,1,1.066878614,9/2/2016,Kyrgios N.,,
45363,1.49,1,1.066877648,10/25/2017,Dzumhur D.,,
37442,1.38,1,1.066861763,10/16/2014,Gulbis E.,,
56763,1.89,0,1.066860471,10/8/2022,Tsitsipas S.,,
39578,3.81,0,1.066856571,8/18/2015,Verdasco F.,,
33216,2.32,0,1.066848825,3/22/2013,Fognini F.,,
53502,1.85,1,1.066839064,7/14/2021,Sock J.,,
39468,1.28,1,1.066830804,8/5/2015,Dolgopolov O.,,
53537,1.91,0,1.066809194,7/17/2021,Anderson K.,,
39359,1.22,1,1.066802419,7/27/2015,Istomin D.,,
30832,1.29,1,1.066793198,5/1/2012,Cipolla F.,,
39585,1.65,1,1.06679021,8/18/2015,Gasquet R.,,
53847,1.44,1,1.066777539,8/24/2021,Evans D.,,
40552,1.81,0,1.066753306,2/5/2016,Muller G.,,
31839,2.08,0,1.066736607,8/22/2012,Dolgopolov O.,,
51403,2.17,0,1.066727165,9/9/2020,Delbonis F.,,
45261,3.01,0,1.06671689,10/16/2017,Bemelmans R.,,
36414,2.25,0,1.066704302,6/14/2014,Dimitrov G.,,
48873,1.3,1,1.066703819,3/31/2019,Federer R.,,
38537,2.84,0,1.066687732,4/21/2015,Baghdatis M.,,
50210,1.52,1,1.066681805,8/29/2019,Zverev A.,,
44986,1.28,1,1.066659459,8/31/2017,Monfils G.,,
47103,2.38,0,1.066618529,7/11/2018,Isner J.,,
44432,1.38,1,1.066599148,7/5/2017,Bedene A.,,
38571,1.31,1,1.066587099,4/24/2015,Nishikori K.,,
43376,1.27,1,1.066580562,2/28/2017,Pouille L.,,
30704,2.57,0,1.066522992,4/17/2012,Gil F.,,
40772,3.94,0,1.066455904,2/23/2016,Harrison R.,,
30830,1.49,1,1.066447087,5/1/2012,Machado R.,,
50405,1.44,1,1.066439757,10/4/2019,Thiem D.,,
52393,2.6,0,1.066398204,3/9/2021,Ebden M.,,
38989,2.84,0,1.066382959,6/11/2015,Marchenko I.,,
36192,1.38,1,1.066365158,5/21/2014,Kohlschreiber P.,,
50645,2.7,0,1.066364474,10/31/2019,Garin C.,,
52824,2.55,0,1.066363904,4/28/2021,Humbert U.,,
37401,1.71,1,1.066341989,10/13/2014,Krajinovic F.,,
47706,1.72,1,1.066326373,9/24/2018,Tomic B.,,
36618,2.7,0,1.066290274,7/8/2014,Krajicek A.,,
35296,1.81,1,1.066288133,2/4/2014,Delbonis F.,,
49586,1.44,1,1.066254387,7/1/2019,Kecmanovic M.,,
42579,2.28,0,1.066172487,10/8/2016,Kyrgios N.,,
34926,3.61,0,1.066166908,10/23/2013,Llodra M.,,
52307,2.37,0,1.066163696,2/28/2021,Popyrin A.,,
48940,3.23,0,1.066145706,4/15/2019,Klizan M.,,
53190,1.4,1,1.06612427,6/8/2021,Tsitsipas S.,,
53156,1.43,1,1.066107365,6/3/2021,Norrie C.,,
34008,1.77,1,1.06609964,6/26/2013,Verdasco F.,,
33641,1.5,1,1.066074422,5/22/2013,Nieminen J.,,
32726,1.23,1,1.066071323,1/20/2013,Ferrer D.,,
42826,1.74,1,1.066064445,11/4/2016,Raonic M.,,
42972,1.65,1,1.066033621,1/12/2017,Muller G.,,
36363,1.49,1,1.066023744,6/10/2014,Pospisil V.,,
51991,1.83,0,1.066018014,1/13/2021,Hurkacz H.,,
51513,1.31,1,1.065981717,9/26/2020,Tsitsipas S.,,
32399,2.52,0,1.06597866,10/26/2012,Mathieu P.H.,,
35533,1.17,1,1.065976126,2/22/2014,Tsonga J.W.,,
33930,3.36,0,1.065964208,6/22/2013,Mahut N.,,
31529,1.8,1,1.065938884,7/14/2012,Tipsarevic J.,,
33902,2.8,0,1.065938383,6/19/2013,Donskoy E.,,
48441,1.61,1,1.065929084,2/12/2019,Berdych T.,,
43317,1.34,1,1.065875065,2/22/2017,Simon G.,,
32635,2.11,0,1.065865657,1/14/2013,Roger-Vasselin E.,,
54721,1.49,1,1.065860078,2/7/2022,Coria F.,,
45163,1.32,1,1.065857115,10/3/2017,Zverev A.,,
48004,1.86,1,1.065853972,10/26/2018,Nishikori K.,,
33726,1.88,1,1.0658503,5/28/2013,Youzhny M.,,
43082,2.56,0,1.065805293,1/20/2017,Evans D.,,
35303,2.36,0,1.065798186,2/4/2014,Olivetti A.,,
51468,1.81,1,1.065767631,9/17/2020,Humbert U.,,
51289,1.59,1,1.06574309,8/31/2020,Cressy M.,,
51273,2.4,0,1.065739702,8/28/2020,Raonic M.,,
52607,1.26,1,1.06573524,3/30/2021,Tsitsipas S.,,
44288,2.56,0,1.065730579,6/22/2017,Mayer F.,,
40516,1.33,1,1.065723289,2/2/2016,Kohlschreiber P.,,
34367,1.27,1,1.065718547,8/3/2013,Isner J.,,
56591,1.5,1,1.065692214,9/21/2022,Korda S.,,
47542,3.78,0,1.065689183,8/27/2018,Kubler J.,,
36379,3.14,0,1.065673639,6/11/2014,Nieminen J.,,
43145,1.43,1,1.065658313,2/8/2017,Jaziri M.,,
56628,1.58,1,1.065635583,9/26/2022,Munar J.,,
50440,1.71,1,1.065628936,10/8/2019,Millman J.,,
54964,1.31,1,1.065614408,2/23/2022,Hurkacz H.,,
38516,2.94,0,1.065610195,4/20/2015,Carballes Baena R.,,
33267,1.28,1,1.065607322,3/29/2013,Murray A.,,
30103,1.67,1,1.065586355,1/31/2012,Zeballos H.,,
47998,1.47,1,1.065581506,10/25/2018,Simon G.,,
50107,1.67,1,1.065579652,8/21/2019,Tiafoe F.,,
35202,2.55,0,1.065549332,1/14/2014,Kokkinakis T.,,
46014,1.27,1,1.06550483,2/28/2018,Bautista Agut R.,,
32668,1.79,1,1.065492558,1/15/2013,Sousa J.,,
53129,3.28,0,1.065491013,6/1/2021,Berankis R.,,
39564,1.73,1,1.065472458,8/16/2015,Murray A.,,
30482,3.39,0,1.065459348,3/10/2012,Muller G.,,
31537,1.53,1,1.065390571,7/16/2012,Simon G.,,
51907,1.82,1,1.065389246,11/11/2020,Mannarino A.,,
46851,1.47,1,1.06538842,6/15/2018,Pouille L.,,
50436,1.66,1,1.065386246,10/8/2019,Basilashvili N.,,
36607,2.09,0,1.065379314,7/7/2014,Ram R.,,
47112,2.57,0,1.065368723,7/16/2018,Djere L.,,
30939,1.34,1,1.06536555,5/10/2012,Ferrer D.,,
43554,2.33,0,1.065357845,3/22/2017,Fognini F.,,
56907,1.4,1,1.065338647,10/24/2022,Coric B.,,
46129,2.72,0,1.065320807,3/12/2018,Chardy J.,,
37114,1.26,1,1.065313876,8/26/2014,Nishikori K.,,
49207,1.34,1,1.06530041,5/16/2019,Nishikori K.,,
46239,1.35,1,1.065281837,3/27/2018,Anderson K.,,
48630,3.35,0,1.065274546,2/27/2019,Basilashvili N.,,
46144,1.41,1,1.065263503,3/14/2018,Baghdatis M.,,
43348,2.15,0,1.065262324,2/24/2017,Young D.,,
52831,1.63,1,1.06525115,4/28/2021,Anderson K.,,
35984,1.33,1,1.065243261,4/25/2014,Monfils G.,,
44058,1.31,1,1.065226764,5/26/2017,Wawrinka S.,,
33195,1.45,1,1.065214743,3/21/2013,Dodig I.,,
38562,1.52,1,1.065202177,4/23/2015,Kohlschreiber P.,,
41224,2.49,0,1.065194729,4/26/2016,Khachanov K.,,
43459,1.46,1,1.065162949,3/10/2017,Vesely J.,,
35849,2.84,0,1.065160756,4/10/2014,Kuznetsov An.,,
57193,1.41,1,1.065146803,1/17/2023,Dimitrov G.,,
44812,1.68,1,1.065135384,8/14/2017,Karlovic I.,,
50772,2.82,0,1.065128365,1/21/2020,Seppi A.,,
39045,3.05,0,1.065126071,6/17/2015,Mayer F.,,
33852,1.49,1,1.065115665,6/13/2013,Haas T.,,
56152,1.62,1,1.065097735,7/26/2022,Shelton B.,,
40544,1.57,1,1.065094223,2/4/2016,Mannarino A.,,
34067,3.4,0,1.065086027,7/8/2013,Berrer M.,,
41964,3.5,0,1.065062739,7/19/2016,Sugita Y.,,
48742,3.77,0,1.06505996,3/10/2019,Gunneswaran P.,,
53087,2.41,0,1.065052161,5/30/2021,Laaksonen H.,,
40689,4.13,0,1.065042445,2/16/2016,Krajicek A.,,
50597,1.44,1,1.065037001,10/24/2019,Bautista Agut R.,,
33005,1.53,1,1.064988804,2/26/2013,Tursunov D.,,
31551,1.27,1,1.064970792,7/17/2012,Monaco J.,,
37661,1.75,1,1.064965077,1/8/2015,Groth S.,,
38781,1.61,1,1.064963143,5/18/2015,Sousa J.,,
55454,1.75,1,1.064945623,5/3/2022,Bautista Agut R.,,
53712,2.01,1,1.064942264,8/5/2021,Nishikori K.,,
36653,3.4,0,1.064936409,7/9/2014,Davydenko P.,,
35535,2.33,0,1.064930193,2/23/2014,Gulbis E.,,
34406,2.88,0,1.064914191,8/7/2013,Pospisil V.,,
39022,1.58,1,1.064909243,6/16/2015,Wawrinka S.,,
53006,1.59,1,1.064902404,5/20/2021,Cuevas P.,,
37118,2.53,0,1.064887771,8/26/2014,Estrella Burgos V.,,
54418,2.35,0,1.064877022,1/5/2022,Berankis R.,,
49119,2.16,0,1.064866891,5/6/2019,Djere L.,,
51122,2.49,0,1.064863927,2/22/2020,Nishioka Y.,,
45155,1.29,1,1.064845948,10/3/2017,Raonic M.,,
54497,3.09,0,1.064820724,1/13/2022,Rinderknech A.,,
31327,1.44,1,1.064792531,6/26/2012,Ward J.,,
35206,2.47,0,1.064781415,1/14/2014,Sock J.,,
46817,1.54,1,1.064773493,6/11/2018,Zverev M.,,
40303,1.48,1,1.064769361,1/9/2016,Raonic M.,,
38986,1.22,1,1.064768787,6/11/2015,Nadal R.,,
38201,1.4,1,1.064767528,2/27/2015,Ferrer D.,,
47067,1.29,1,1.064760161,7/5/2018,Anderson K.,,
53495,2.69,0,1.064735888,7/13/2021,Ruusuvuori E.,,
42681,1.95,1,1.064699586,10/19/2016,Seppi A.,,
32268,1.63,1,1.064685902,10/15/2012,Rosol L.,,
43287,1.6,1,1.064662655,2/21/2017,Bedene A.,,
36416,1.52,1,1.064627575,6/14/2014,Federer R.,,
30065,1.79,1,1.064574822,1/20/2012,Tomic B.,,
43407,3.28,0,1.064558236,3/1/2017,Verdasco F.,,
30659,2.02,1,1.06455499,4/12/2012,Anderson K.,,
54845,1.51,1,1.064502003,2/15/2022,Mannarino A.,,
54415,2.66,0,1.064472067,1/4/2022,Moutet C.,,
46669,1.29,1,1.064457379,5/23/2018,Fognini F.,,
33595,5.5,0,1.064420133,5/15/2013,Granollers M.,,
35607,1.52,1,1.064417436,2/27/2014,Lorenzi P.,,
49797,1.99,0,1.064410931,7/23/2019,Daniel T.,,
51803,1.34,1,1.064409458,10/28/2020,Tsitsipas S.,,
52241,3.28,0,1.064371839,2/23/2021,Gojowczyk P.,,
37653,1.42,1,1.064328441,1/7/2015,Dodig I.,,
46234,1.66,1,1.064326022,3/26/2018,Verdasco F.,,
48127,1.47,1,1.06430266,1/2/2019,Dimitrov G.,,
41995,1.41,1,1.06428371,7/19/2016,Carballes Baena R.,,
32313,1.55,1,1.064259134,10/18/2012,Zemlja G.,,
31248,2.14,0,1.064226294,6/18/2012,Baker J.,,
53468,1.53,1,1.064182626,7/12/2021,Brooksby J.,,
50172,2.31,0,1.064180064,8/27/2019,Berrettini M.,,
55196,2.59,0,1.064168348,4/5/2022,Coria F.,,
54605,2.61,0,1.064161927,1/21/2022,Kecmanovic M.,,
35248,2.64,0,1.064154596,1/16/2014,Robert S.,,
32618,1.53,1,1.064131417,1/14/2013,Lacko L.,,
35037,1.88,0,1.06412883,12/30/2013,Matosevic M.,,
38457,1.6,1,1.064115783,4/13/2015,Isner J.,,
46190,2.58,0,1.064101534,3/22/2018,Nishioka Y.,,
36036,1.44,1,1.064066869,5/2/2014,Fognini F.,,
41393,1.26,1,1.064054707,5/13/2016,Murray A.,,
48008,2,1,1.064034128,10/26/2018,Copil M.,,
36304,1.43,1,1.064026118,5/29/2014,Karlovic I.,,
50305,1.36,1,1.064012032,9/23/2019,Mannarino A.,,
33725,2.48,0,1.06400444,5/28/2013,Delbonis F.,,
39363,1.6,1,1.063996097,7/27/2015,Lajovic D.,,
38029,1.43,1,1.063986204,2/15/2015,Nishikori K.,,
35340,1.74,1,1.063977944,2/6/2014,Istomin D.,,
40636,3.31,0,1.063926844,2/12/2016,Mahut N.,,
46972,1.54,1,1.063926733,6/28/2018,Mannarino A.,,
32310,2.55,0,1.063924614,10/17/2012,Young D.,,
37573,2.64,0,1.063916703,10/30/2014,Anderson K.,,
33916,2.15,0,1.063894227,6/19/2013,Garcia-Lopez G.,,
44540,1.64,1,1.063883101,7/20/2017,Khachanov K.,,
32327,1.26,1,1.063868026,10/18/2012,Haas T.,,
39908,1.98,0,1.063860828,10/5/2015,Fognini F.,,
42355,1.27,1,1.063845791,8/31/2016,Sock J.,,
51462,1.49,1,1.063824583,9/17/2020,Ruud C.,,
30051,4.05,0,1.063815974,1/19/2012,Gil F.,,
52851,1.56,1,1.0638043,5/1/2021,Basilashvili N.,,
30250,1.29,1,1.063747168,2/18/2012,Raonic M.,,
46939,2.43,0,1.063735015,6/25/2018,Berankis R.,,
37317,1.72,1,1.063720883,10/1/2014,Becker B.,,
53305,2.3,0,1.063704869,6/22/2021,Mannarino A.,,
30153,1.4,1,1.063696551,2/2/2012,Chela J.I.,,
45352,2.94,0,1.063689965,10/24/2017,Ramos-Vinolas A.,,
31770,1.53,1,1.063676793,8/14/2012,Wawrinka S.,,
44750,1.7,1,1.063665668,8/6/2017,Zverev A.,,
35967,2.8,0,1.063648875,4/23/2014,Montanes A.,,
34757,1.3,1,1.063645555,9/27/2013,Wawrinka S.,,
46536,2.26,0,1.063621409,5/8/2018,Raonic M.,,
55182,1.53,1,1.063618445,3/30/2022,Alcaraz C.,,
52331,3.14,0,1.063592678,3/3/2021,Nishikori K.,,
41251,1.28,1,1.063584835,4/27/2016,Kyrgios N.,,
37673,1.19,1,1.063580388,1/9/2015,Raonic M.,,
46860,1.3,1,1.063575895,6/16/2018,Raonic M.,,
33436,1.56,1,1.063565705,4/26/2013,Raonic M.,,
30565,1.43,1,1.06352187,3/23/2012,Dimitrov G.,,
51950,1.47,1,1.063521187,1/8/2021,Galan D.E.,,
56085,2.66,0,1.06351302,7/19/2022,Krajinovic F.,,
51943,1.81,1,1.063510001,1/7/2021,Bublik A.,,
42811,1.21,1,1.063484063,11/2/2016,Nishikori K.,,
43552,2.82,0,1.063468527,3/22/2017,Escobedo E.,,
42067,1.25,1,1.063437728,7/22/2016,Zverev A.,,
50652,1.27,1,1.063420229,10/31/2019,Monfils G.,,
54015,2.1,0,1.063382552,9/21/2021,Ymer M.,,
35141,1.75,1,1.063334376,1/8/2014,Dolgopolov O.,,
46492,1.25,1,1.063332047,5/3/2018,Bautista Agut R.,,
34616,1.52,1,1.063318237,8/30/2013,Seppi A.,,
38584,1.61,1,1.063299296,4/27/2015,Zverev A.,,
36905,1.41,1,1.063288467,8/1/2014,Giraldo S.,,
33743,1.3,1,1.063273069,5/29/2013,Benneteau J.,,
53641,1.74,1,1.063270187,7/27/2021,Mager G.,,
43821,1.41,1,1.063269161,5/1/2017,Bellucci T.,,
43098,1.23,1,1.063253092,1/22/2017,Tsonga J.W.,,
43841,2.55,0,1.063248788,5/2/2017,Copil M.,,
45387,2.46,0,1.063217894,10/27/2017,Pouille L.,,
31012,1.26,1,1.06321067,5/22/2012,Tomic B.,,
40051,1.49,1,1.063205862,10/20/2015,Kukushkin M.,,
42784,1.4,1,1.063197672,10/31/2016,Simon G.,,
35636,2.02,0,1.063190493,3/7/2014,Zeballos H.,,
57235,1.49,1,1.063173751,1/19/2023,Wolf J.J.,,
45888,2.31,0,1.063159746,2/18/2018,Anderson K.,,
51019,1.5,1,1.063145527,2/13/2020,Pella G.,,
46109,3.41,0,1.063118095,3/11/2018,Bhambri Y.,,
45398,1.75,1,1.063114816,10/28/2017,Pouille L.,,
47523,2.11,0,1.063114358,8/25/2018,Medvedev D.,,
52601,2.11,0,1.063111998,3/29/2021,Cilic M.,,
54857,2.34,0,1.063102019,2/16/2022,Davidovich Fokina A.,,
47231,1.48,1,1.063094223,7/25/2018,Zverev M.,,
52177,2.95,0,1.063080752,2/10/2021,Fucsovics M.,,
57064,1.86,1,1.063059518,1/4/2023,Krajinovic F.,,
52037,1.68,1,1.063048804,2/2/2021,Haase R.,,
31644,1.53,1,1.063042492,7/25/2012,Ram R.,,
45183,2.95,0,1.063033586,10/5/2017,Rublev A.,,
41618,1.49,1,1.063019207,6/9/2016,Thiem D.,,
45200,1.29,1,1.063001489,10/7/2017,Nadal R.,,
48214,1.44,1,1.062993287,1/12/2019,De Minaur A.,,
30860,3.39,0,1.062982764,5/2/2012,Munoz-De La Nava D.,,
34036,3.1,0,1.062962457,6/29/2013,De Schepper K.,,
51063,1.23,1,1.062910099,2/18/2020,Simon G.,,
38109,1.79,1,1.062895476,2/20/2015,Haider-Maurer A.,,
56576,1.73,1,1.062890628,9/20/2022,Daniel T.,,
50882,2.85,0,1.062882133,2/3/2020,Gombos N.,,
34021,1.24,1,1.062863721,6/27/2013,Lopez F.,,
35015,1.3,1,1.062832052,11/5/2013,Djokovic N.,,
30961,1.4,1,1.062831068,5/14/2012,Berlocq C.,,
35216,6.94,0,1.062827423,1/14/2014,Klizan M.,,
40820,1.62,1,1.062824893,2/26/2016,Lajovic D.,,
45386,1.79,1,1.062807325,10/26/2017,Mannarino A.,,
45450,1.45,1,1.06280503,11/13/2017,Dimitrov G.,,
46093,1.47,1,1.062771521,3/10/2018,Medvedev D.,,
47438,1.72,1,1.062755159,8/14/2018,Fucsovics M.,,
47620,1.3,1,1.062734962,8/31/2018,Thiem D.,,
52036,1.53,1,1.062731595,2/2/2021,Querrey S.,,
30743,1.75,1,1.062709752,4/23/2012,Delbonis F.,,
42436,1.28,1,1.062709329,9/21/2016,Muller G.,,
30005,1.28,1,1.062658168,1/17/2012,Roddick A.,,
39750,1.31,1,1.06264566,9/3/2015,Kohlschreiber P.,,
45694,3.38,0,1.062605654,1/18/2018,Fucsovics M.,,
36477,1.53,1,1.062593282,6/21/2014,Bautista R.,,
35985,2.45,0,1.062584969,4/25/2014,Giraldo S.,,
35318,1.54,1,1.06258114,2/5/2014,Evans D.,,
41973,1.35,1,1.062503706,7/19/2016,Lacko L.,,
46149,1.34,1,1.062503218,3/14/2018,Anderson K.,,
48221,2.43,0,1.062502887,1/14/2019,Ebden M.,,
52180,4.93,0,1.062484174,2/11/2021,Mcdonald M.,,
37285,2.41,0,1.062453338,9/29/2014,Sock J.,,
45706,2.61,0,1.062449875,1/20/2018,Berdych T.,,
38767,1.23,1,1.062441949,5/15/2015,Ferrer D.,,
52237,2.24,0,1.06243656,2/23/2021,Ramos-Vinolas A.,,
46746,1.47,1,1.062430946,5/29/2018,Shapovalov D.,,
36196,1.53,1,1.06239205,5/21/2014,Kubler J.,,
39133,2.95,0,1.062381761,6/29/2015,Broady L.,,
47550,2.3,0,1.062381724,8/27/2018,Sonego L.,,
43856,4.22,0,1.06235663,5/3/2017,Hanfmann Y.,,
31169,1.47,1,1.062334628,6/12/2012,Roger-Vasselin E.,,
44486,4.1,0,1.062331541,7/17/2017,Kamke T.,,
40067,1.59,1,1.062313753,10/21/2015,Fognini F.,,
39114,1.74,1,1.062307786,6/27/2015,Istomin D.,,
55412,2.48,0,1.06228308,4/28/2022,Otte O.,,
33572,1.42,1,1.062253635,5/13/2013,Kuznetsov An.,,
54752,3.79,0,1.062252673,2/9/2022,Musetti L.,,
50961,2.05,0,1.062250624,2/10/2020,Seppi A.,,
40383,2.99,0,1.062249985,1/18/2016,Basic M.,,
45708,1.5,1,1.062192359,1/20/2018,Fognini F.,,
45196,1.98,0,1.062184154,10/6/2017,Goffin D.,,
56076,1.79,1,1.062183433,7/18/2022,Khachanov K.,,
40881,1.44,1,1.062179219,3/13/2016,Simon G.,,
47451,1.46,1,1.062171103,8/15/2018,Dimitrov G.,,
43665,3.77,0,1.062160884,4/13/2017,Robredo T.,,
56451,2.21,0,1.062158367,8/29/2022,Draper J.,,
39117,1.33,1,1.062113925,6/29/2015,Johnson S.,,
51034,2.59,0,1.06211239,2/15/2020,Sousa P.,,
56332,2.59,0,1.062096686,8/12/2022,Carreno Busta P.,,
33204,2.27,0,1.062093662,3/21/2013,Rufin G.,,
41838,1.19,1,1.062087585,7/2/2016,Goffin D.,,
34702,4.6,0,1.062081137,9/20/2013,Sousa J.,,
39471,2.09,0,1.062071472,8/5/2015,Johnson S.,,
35472,1.37,1,1.06206882,2/18/2014,Monaco J.,,
39767,1.24,1,1.062064334,9/4/2015,Cilic M.,,
35769,1.16,1,1.06205833,3/22/2014,Isner J.,,
54708,2.24,0,1.062057291,2/5/2022,Sousa J.,,
48920,1.49,1,1.062051143,4/12/2019,Garin C.,,
41046,3.15,0,1.062046957,4/5/2016,Young D.,,
51479,2.36,0,1.062023139,9/19/2020,Ruud C.,,
55826,2.43,0,1.062019927,6/17/2022,Otte O.,,
37286,1.35,1,1.062012781,9/29/2014,Dimitrov G.,,
56578,1.69,1,1.062005457,9/20/2022,Lestienne C.,,
32890,1.19,1,1.062001629,2/15/2013,Raonic M.,,
40562,1.55,1,1.061962943,2/6/2016,Bautista R.,,
51108,2.44,0,1.06191246,2/20/2020,Simon G.,,
35511,1.46,1,1.061845675,2/20/2014,Dodig I.,,
34055,1.24,1,1.061843946,7/3/2013,Janowicz J.,,
48351,3.97,0,1.061835156,2/5/2019,Brands D.,,
34080,1.26,1,1.061833903,7/9/2013,Troicki V.,,
34813,1.67,1,1.061782548,10/10/2013,Tsonga J.W.,,
51022,1.53,1,1.061781055,2/14/2020,Monfils G.,,
36987,1.85,1,1.061761615,8/12/2014,Seppi A.,,
51807,1.68,1,1.061727126,10/28/2020,Tiafoe F.,,
53815,1.91,1,1.061677847,8/19/2021,Carreno Busta P.,,
33410,1.56,1,1.061674187,4/23/2013,Gulbis E.,,
47285,1.45,1,1.061657441,7/31/2018,Duckworth J.,,
56651,1.25,1,1.061637561,9/27/2022,Johnson S.,,
40156,1.7,1,1.061626027,10/30/2015,Gasquet R.,,
49456,2.62,0,1.06155916,6/16/2019,Thompson J.,,
43089,1.21,1,1.061548432,1/21/2017,Monfils G.,,
32400,1.17,1,1.061530484,10/26/2012,Del Potro J.M.,,
55261,1.36,1,1.061525828,4/11/2022,De Minaur A.,,
