match,PSW,win0,confidence0,date,winner,,,correct pred?,,
46204,3.92,0,1.066831471,3/23/2018,Sousa J.,-1,-100,,,
45324,2.15,1,1.066819962,10/20/2017,Berankis R.,1.15,115,,,
48073,1.37,1,1.066800082,11/15/2018,Federer R.,0.37,37,,,
52613,4.74,0,1.066795254,4/1/2021,Hurkacz H.,-1,-100,,,
47470,1.54,1,1.066755316,8/17/2018,Cilic M.,0.54,54,,,
47088,2.65,0,1.066741548,7/7/2018,Vesely J.,-1,-100,,,
47833,1.64,1,1.06668682,10/8/2018,Bautista Agut R.,0.64,64,,,
44080,1.77,1,1.066653879,5/29/2017,Seppi A.,0.77,77,,,
53372,1.44,1,1.066630546,6/29/2021,Evans D.,0.44,44,,,
45626,3.6,0,1.066540898,1/15/2018,Ebden M.,-1,-100,,,
55408,1.73,1,1.066527794,4/28/2022,Tabilo A.,0.73,73,,,
43453,1.84,0,1.066520929,3/9/2017,Sousa J.,-1,-100,,,
50134,3.56,0,1.066510582,8/26/2019,Chardy J.,-1,-100,,,
48742,3.77,0,1.066464657,3/10/2019,Gunneswaran P.,-1,-100,,,
49633,1.56,1,1.066462757,7/2/2019,Norrie C.,0.56,56,,,
44101,3.44,0,1.066360523,5/29/2017,Vesely J.,-1,-100,,,
47300,1.75,1,1.0663542,8/1/2018,Marterer M.,0.75,75,,,
56893,2.42,0,1.066269201,10/22/2022,Rune H.,-1,-100,,,
48428,1.81,1,1.066209373,2/11/2019,Ramos-Vinolas A.,0.81,81,,,
50860,1.4,1,1.066197193,1/25/2020,Kyrgios N.,0.4,40,,,
44879,1.6,1,1.066196169,8/22/2017,Lorenzi P.,0.6,60,,,
44735,3.59,0,1.066177671,8/4/2017,Medvedev D.,-1,-100,,,
53696,1.6,1,1.066120897,8/3/2021,Pospisil V.,0.6,60,,,
43296,1.86,1,1.06611517,2/21/2017,Monteiro T.,0.86,86,,,
43307,2.56,0,1.066111931,2/21/2017,Young D.,-1,-100,,,
50030,1.65,1,1.066076425,8/12/2019,Mannarino A.,0.65,65,,,
45729,1.93,0,1.06596843,2/5/2018,Lacko L.,-1,-100,,,
43604,1.25,1,1.065955843,3/25/2017,Berdych T.,0.25,25,,,
49450,1.76,1,1.065935486,6/14/2019,Gasquet R.,0.76,76,,,
43607,1.93,1,1.065868276,3/26/2017,Young D.,0.93,93,,,
55860,1.52,1,1.065840877,6/21/2022,Evans D.,0.52,52,,,
44042,1.52,1,1.065808184,5/24/2017,Tsonga J.W.,0.52,52,,,
52796,6,0,1.065784438,4/24/2021,Karatsev A.,-1,-100,,,
44749,1.7,1,1.065756999,8/6/2017,Zverev A.,0.7,70,,,
56966,2.16,0,1.065751973,10/31/2022,Ymer M.,-1,-100,,,
57060,1.62,1,1.065712771,1/3/2023,Korda S.,0.62,62,,,0
51975,1.41,1,1.065698639,1/10/2021,Hurkacz H.,0.41,41,,,
53582,1.46,1,1.065671118,7/21/2021,Gasquet R.,0.46,46,,,
57455,1.31,1,1.065659395,2/21/2023,Gasquet R.,0.31,31,,,0
53964,1.51,1,1.065648989,9/2/2021,Basilashvili N.,0.51,51,,,
54134,1.85,1,1.065645109,10/8/2021,Caruso S.,0.85,85,,,
57156,2.19,0,1.065641627,1/16/2023,Lestienne C.,-1,-100,,,0
48149,1.28,1,1.065592063,1/3/2019,Anderson K.,0.28,28,,,
51984,2.86,0,1.065568449,1/11/2021,Chardy J.,-1,-100,,,
50179,1.36,1,1.06554206,8/27/2019,Verdasco F.,0.36,36,,,
43500,1.24,1,1.065523986,3/12/2017,Nishikori K.,0.24,24,,,
47691,2.56,0,1.065517129,9/21/2018,Klizan M.,-1,-100,,,
57659,2.63,0,1.06548522,3/10/2023,Humbert U.,-1,-100,,,
49929,3.07,0,1.06544214,8/1/2019,Nishioka Y.,-1,-100,,,
44183,1.27,1,1.065415247,6/5/2017,Cilic M.,0.27,27,,,
45417,1.48,1,1.065411912,10/31/2017,Schwartzman D.,0.48,48,,,
50839,1.24,1,1.065355008,1/23/2020,Carreno Busta P.,0.24,24,,,
44928,1.52,1,1.065288278,8/28/2017,Norrie C.,0.52,52,,,
55810,3.74,0,1.065277797,6/15/2022,Van De Zandschulp B.,-1,-100,,,
54954,3.23,0,1.065267146,2/23/2022,Paul T.,-1,-100,,,
56618,1.32,1,1.065262196,9/24/2022,Nakashima B.,0.32,32,,,
55052,2.43,0,1.065246992,3/13/2022,Kecmanovic M.,-1,-100,,,
57454,1.23,1,1.065122361,2/21/2023,Cressy M.,0.23,23,,,0
47217,1.66,1,1.064987898,7/24/2018,Gasquet R.,0.66,66,,,
47555,1.33,1,1.064978135,8/28/2018,Kohlschreiber P.,0.33,33,,,
52816,3.61,0,1.06497664,4/27/2021,Galan D.E.,-1,-100,,,
51673,3.01,0,1.064967754,10/13/2020,Simon G.,-1,-100,,,
51250,2.55,0,1.064940875,8/24/2020,Struff J.L.,-1,-100,,,
50739,1.6,1,1.064870017,1/15/2020,Auger-Aliassime F.,0.6,60,,,
49043,3.98,0,1.064869015,4/25/2019,Struff J.L.,-1,-100,,,
56316,1.63,1,1.064855593,8/10/2022,Hurkacz H.,0.63,63,,,
56630,1.49,1,1.064838182,9/26/2022,Thiem D.,0.49,49,,,
54327,2.41,0,1.064831522,11/1/2021,Bublik A.,-1,-100,,,
55028,1.45,1,1.064813661,3/12/2022,Opelka R.,0.45,45,,,
47501,1.17,1,1.064788039,8/21/2018,Harrison R.,0.17,17,,,
49008,2.67,0,1.064745182,4/23/2019,Struff J.L.,-1,-100,,,
55863,1.74,1,1.064731205,6/22/2022,Griekspoor T.,0.74,74,,,
53005,1.59,1,1.064662253,5/20/2021,Cuevas P.,0.59,59,,,
57509,3.54,0,1.064646086,2/24/2023,Bonzi B.,-1,-100,,,0
47361,1.63,1,1.064640924,8/4/2018,Rublev A.,0.63,63,,,
52633,1.47,1,1.064617574,4/6/2021,Alcaraz C.,0.47,47,,,
50460,1.4,1,1.064565229,10/10/2019,Tsitsipas S.,0.4,40,,,
55568,1.69,1,1.064540936,5/17/2022,Basilashvili N.,0.69,69,,,
48057,2.88,0,1.064513267,11/2/2018,Khachanov K.,-1,-100,,,
42992,1.32,1,1.064486801,1/16/2017,Evans D.,0.32,32,,,
55008,2.02,1,1.064483326,3/10/2022,Bonzi B.,1.02,102,,,
47439,1.72,1,1.064430454,8/14/2018,Fucsovics M.,0.72,72,,,
54230,1.25,1,1.064429986,10/20/2021,Khachanov K.,0.25,25,,,
45603,1.72,1,1.064330189,1/15/2018,Jaziri M.,0.72,72,,,
44571,2.46,0,1.064305297,7/24/2017,Lacko L.,-1,-100,,,
47123,1.41,1,1.064298694,7/17/2018,Trungelliti M.,0.41,41,,,
49729,1.65,1,1.064281776,7/16/2019,Sousa J.,0.65,65,,,
46273,1.85,1,1.064279837,4/10/2018,Karlovic I.,0.85,85,,,
49076,1.54,1,1.064278177,4/30/2019,Garin C.,0.54,54,,,
48775,2.28,0,1.064259405,3/15/2019,Thiem D.,-1,-100,,,
43466,1.46,1,1.064218134,3/10/2017,Vesely J.,0.46,46,,,
50599,1.7,1,1.064209105,10/25/2019,Monfils G.,0.7,70,,,
57523,1.37,1,1.064205528,2/27/2023,Griekspoor T.,0.37,37,,,0
49312,3.56,0,1.064049414,5/27/2019,Herbert P.H.,-1,-100,,,
55986,1.3,1,1.064004714,7/1/2022,Alcaraz C.,0.3,30,,,
48365,1.51,1,1.063984383,2/5/2019,Giannessi A.,0.51,51,,,
50288,2.34,0,1.063982812,9/19/2019,Bedene A.,-1,-100,,,
46064,1.85,0,1.063922092,3/3/2018,Jarry N.,-1,-100,,,
49878,1.45,1,1.063871239,7/30/2019,Kokkinakis T.,0.45,45,,,
48721,4.29,0,1.063868122,3/9/2019,Giron M.,-1,-100,,,
46749,1.46,1,1.063827818,5/30/2018,Khachanov K.,0.46,46,,,
45687,1.23,1,1.063826059,1/18/2018,Djokovic N.,0.23,23,,,
57355,1.35,1,1.063824744,2/13/2023,Nishioka Y.,0.35,35,,,0
49031,1.53,1,1.063799685,4/24/2019,Medvedev D.,0.53,53,,,
54905,1.39,1,1.063769452,2/20/2022,Alcaraz C.,0.39,39,,,
46382,1.65,1,1.063719112,4/23/2018,Granollers M.,0.65,65,,,
51099,1.88,1,1.063697847,2/20/2020,Coria F.,0.88,88,,,
44472,1.88,1,1.063670718,7/10/2017,Raonic M.,0.88,88,,,
48958,1.67,1,1.063625501,4/16/2019,Norrie C.,0.67,67,,,
56320,1.43,1,1.063621676,8/10/2022,Fritz T.,0.43,43,,,
52957,1.42,1,1.063574456,5/14/2021,Nadal R.,0.42,42,,,
57308,1.63,1,1.063558846,2/8/2023,Dellien H.,0.63,63,,,0
47003,1.21,1,1.063532972,7/2/2018,Kohlschreiber P.,0.21,21,,,
50492,1.25,1,1.06349713,10/15/2019,Kecmanovic M.,0.25,25,,,
57125,1.38,1,1.063476089,1/11/2023,Khachanov K.,0.38,38,,,0
43492,1.46,1,1.06347371,3/12/2017,Verdasco F.,0.46,46,,,
44873,1.36,1,1.063473593,8/21/2017,Young D.,0.36,36,,,
46201,1.3,1,1.063415997,3/23/2018,Schwartzman D.,0.3,30,,,
50343,1.45,1,1.063394485,9/27/2019,Carreno Busta P.,0.45,45,,,
47714,1.76,1,1.063389046,9/25/2018,Mcdonald M.,0.76,76,,,
50828,5.03,0,1.063381815,1/22/2020,Sandgren T.,-1,-100,,,
47789,1.75,1,1.063330855,10/3/2018,Edmund K.,0.75,75,,,
44902,1.37,1,1.063309502,8/25/2017,Bautista Agut R.,0.37,37,,,
49920,1.31,1,1.063184471,7/31/2019,Norrie C.,0.31,31,,,
49647,1.31,1,1.063170272,7/3/2019,Goffin D.,0.31,31,,,
57597,1.56,1,1.063158173,3/3/2023,Fritz T.,0.56,56,,,
54245,2.1,0,1.06313965,10/22/2021,Berankis R.,-1,-100,,,
49172,1.51,1,1.063105941,5/12/2019,Djokovic N.,0.51,51,,,
45804,2.36,0,1.063105734,2/11/2018,Pouille L.,-1,-100,,,
51071,1.38,1,1.06308511,2/18/2020,Cilic M.,0.38,38,,,
54325,1.64,1,1.063081405,11/1/2021,Fucsovics M.,0.64,64,,,
43532,4.22,0,1.063024466,3/15/2017,Cuevas P.,-1,-100,,,
56074,1.79,1,1.062990961,7/18/2022,Khachanov K.,0.79,79,,,
56233,1.44,1,1.06297433,8/3/2022,Rune H.,0.44,44,,,
54971,1.31,1,1.062966321,2/24/2022,Paul T.,0.31,31,,,
50156,3.07,0,1.062943528,8/27/2019,Copil M.,-1,-100,,,
46606,1.52,1,1.062935404,5/16/2018,Del Potro J.M.,0.52,52,,,
44645,2.71,0,1.062903681,7/29/2017,Edmund K.,-1,-100,,,
49459,1.52,1,1.062894272,6/17/2019,Simon G.,0.52,52,,,
45121,1.59,1,1.062862459,9/28/2017,Dzumhur D.,0.59,59,,,
46655,1.46,1,1.062859205,5/22/2018,Garcia-Lopez G.,0.46,46,,,
54281,1.25,1,1.062859052,10/27/2021,Sinner J.,0.25,25,,,
54380,1.45,1,1.062815129,11/11/2021,Auger-Aliassime F.,0.45,45,,,
45726,1.25,1,1.062811155,1/28/2018,Federer R.,0.25,25,,,
55536,1.44,1,1.062809584,5/13/2022,Ruud C.,0.44,44,,,
51643,3.35,0,1.062757095,10/12/2020,Donskoy E.,-1,-100,,,
46396,2.47,0,1.062741477,4/24/2018,Munar J.,-1,-100,,,
55652,1.75,1,1.062734682,5/24/2022,Ruusuvuori E.,0.75,75,,,
55900,1.56,1,1.062627364,6/27/2022,Bublik A.,0.56,56,,,
50880,1.53,1,1.062624245,1/31/2020,Thiem D.,0.53,53,,,
48030,3.81,0,1.06261996,10/30/2018,Dzumhur D.,-1,-100,,,
52043,2.06,1,1.06261763,2/3/2021,Chardy J.,1.06,106,,,
45607,1.9,0,1.062608865,1/15/2018,Ruud C.,-1,-100,,,
47121,1.8,1,1.062588635,7/17/2018,Bedene A.,0.8,80,,,
52522,2.52,0,1.062588516,3/21/2021,Zverev A.,-1,-100,,,
52098,2.35,0,1.062581927,2/7/2021,Evans D.,-1,-100,,,
51009,1.43,1,1.062556003,2/13/2020,Edmund K.,0.43,43,,,
53566,1.35,1,1.062543307,7/20/2021,Djere L.,0.35,35,,,
45197,1.29,1,1.062535964,10/7/2017,Nadal R.,0.29,29,,,
49722,2.25,0,1.062479726,7/16/2019,Caruso S.,-1,-100,,,
51918,1.45,1,1.062475324,11/14/2020,Sinner J.,0.45,45,,,
48598,2.47,0,1.062472534,2/25/2019,Trungelliti M.,-1,-100,,,
54797,1.67,1,1.062454035,2/12/2022,Isner J.,0.67,67,,,
52879,2.98,0,1.062437037,5/4/2021,Millman J.,-1,-100,,,
46722,2.6,0,1.062383609,5/28/2018,Norrie C.,-1,-100,,,
45878,1.56,1,1.06236836,2/16/2018,Monfils G.,0.56,56,,,
49434,1.32,1,1.062342541,6/12/2019,Struff J.L.,0.32,32,,,
56096,1.71,1,1.062299794,7/19/2022,Gasquet R.,0.71,71,,,
54313,1.27,1,1.062298688,10/30/2021,Zverev A.,0.27,27,,,
42858,1.67,1,1.062287903,1/2/2017,Almagro N.,0.67,67,,,
57440,1.45,1,1.062258652,2/20/2023,Dellien H.,0.45,45,,,0
55124,1.66,1,1.062256112,3/24/2022,Ruusuvuori E.,0.66,66,,,
48070,1.18,1,1.062217463,11/14/2018,Djokovic N.,0.18,18,,,
47595,2.52,0,1.062212578,8/29/2018,Medvedev D.,-1,-100,,,
49214,1.34,1,1.062207173,5/16/2019,Nishikori K.,0.34,34,,,
45683,3.58,0,1.062169828,1/18/2018,Marterer M.,-1,-100,,,
56719,1.46,1,1.062160723,10/4/2022,Coric B.,0.46,46,,,
43281,1.87,1,1.062123346,2/20/2017,Edmund K.,0.87,87,,,
52786,1.46,1,1.062114949,4/23/2021,Karatsev A.,0.46,46,,,
55407,1.44,1,1.062111352,4/27/2022,Davidovich Fokina A.,0.44,44,,,
53573,1.68,1,1.062104808,7/20/2021,Griekspoor T.,0.68,68,,,
50380,1.47,1,1.062082086,10/1/2019,Schwartzman D.,0.47,47,,,
51757,1.8,1,1.062076342,10/21/2020,Fritz T.,0.8,80,,,
52443,2.35,0,1.06196814,3/13/2021,Bagnis F.,-1,-100,,,
52240,3.28,0,1.061934089,2/23/2021,Gojowczyk P.,-1,-100,,,
43069,1.22,1,1.061916312,1/19/2017,Goffin D.,0.22,22,,,
47285,1.45,1,1.061911291,7/31/2018,Duckworth J.,0.45,45,,,
52303,1.54,1,1.061809564,2/27/2021,Goffin D.,0.54,54,,,
51970,1.29,1,1.061800204,1/10/2021,Tiafoe F.,0.29,29,,,
43985,2.28,0,1.061783906,5/17/2017,Querrey S.,-1,-100,,,
52289,3.06,0,1.061747863,2/26/2021,Albot R.,-1,-100,,,
48324,2.12,0,1.061744023,1/19/2019,Carreno Busta P.,-1,-100,,,
51849,3.67,0,1.061728958,11/2/2020,Albot R.,-1,-100,,,
52363,1.76,1,1.061709688,3/6/2021,Cerundolo F.,0.76,76,,,
44151,1.32,1,1.061679824,6/1/2017,Edmund K.,0.32,32,,,
46697,1.46,1,1.061638524,5/27/2018,Klizan M.,0.46,46,,,
47043,3.14,0,1.061580165,7/3/2018,Albot R.,-1,-100,,,
56208,2.02,1,1.061568765,7/31/2022,Brooksby J.,1.02,102,,,
45974,2.41,0,1.061552017,2/24/2018,Gojowczyk P.,-1,-100,,,
46347,2.4,0,1.061550187,4/18/2018,Gasquet R.,-1,-100,,,
46163,2.5,0,1.061502043,3/21/2018,Youzhny M.,-1,-100,,,
55718,1.38,1,1.061485967,6/3/2022,Nadal R.,0.38,38,,,
54330,1.13,1,1.061479712,11/2/2021,Djokovic N.,0.13,13,,,
50559,1.44,1,1.061469682,10/21/2019,Schwartzman D.,0.44,44,,,
57459,1.36,1,1.061441465,2/21/2023,Norrie C.,0.36,36,,,0
45651,1.46,1,1.061371675,1/16/2018,Fucsovics M.,0.46,46,,,
56393,3.49,0,1.061340519,8/21/2022,Tsitsipas S.,-1,-100,,,
52413,1.34,1,1.061306317,3/10/2021,Basilashvili N.,0.34,34,,,
47832,1.78,1,1.061295066,10/8/2018,Fucsovics M.,0.78,78,,,
53149,1.83,0,1.061277517,6/2/2021,Fognini F.,-1,-100,,,
48858,1.29,1,1.061277209,3/26/2019,Tsitsipas S.,0.29,29,,,
57348,2.09,0,1.061222993,2/11/2023,Wu Y.,-1,-100,,,0
48177,1.55,1,1.061212719,1/8/2019,Rublev A.,0.55,55,,,
57136,1.9,0,1.061202929,1/12/2023,Draper J.,-1,-100,,,0
44195,2.2,0,1.061168873,6/12/2017,Bedene A.,-1,-100,,,
56898,1.56,1,1.061138669,10/23/2022,Auger-Aliassime F.,0.56,56,,,
47318,1.27,1,1.06109879,8/1/2018,Norrie C.,0.27,27,,,
51724,2.64,0,1.061067328,10/18/2020,Djere L.,-1,-100,,,
53673,1.4,1,1.06106416,7/30/2021,Isner J.,0.4,40,,,
50316,2.3,0,1.061040902,9/24/2019,Andujar P.,-1,-100,,,
47342,4.62,0,1.060989116,8/2/2018,Gerasimov E.,-1,-100,,,
57285,1.33,1,1.060988186,2/7/2023,Wolf J.J.,0.33,33,,,0
51852,1.74,1,1.060902279,11/3/2020,Kecmanovic M.,0.74,74,,,
46053,1.48,1,1.060846168,3/2/2018,Fognini F.,0.48,48,,,
54030,2.45,0,1.060835517,9/22/2021,Rune H.,-1,-100,,,
44670,1.37,1,1.060828406,8/1/2017,Young D.,0.37,37,,,
53799,1.31,1,1.060818696,8/18/2021,Zverev A.,0.31,31,,,
50926,1.72,1,1.060816266,2/6/2020,Kwon S.W.,0.72,72,,,
43153,1.43,1,1.060815268,2/9/2017,Chardy J.,0.43,43,,,
45331,1.28,1,1.060800705,10/21/2017,Dzumhur D.,0.28,28,,,
56979,1.52,1,1.060725382,11/1/2022,Ruud C.,0.52,52,,,
45629,1.77,0,1.060721789,1/15/2018,Shapovalov D.,-1,-100,,,
44971,1.81,1,1.060658248,8/30/2017,Dolgopolov O.,0.81,81,,,
54861,1.56,1,1.060644331,2/16/2022,Fucsovics M.,0.56,56,,,
49589,1.71,1,1.060643241,7/1/2019,Darcis S.,0.71,71,,,
53205,1.36,1,1.060542924,6/10/2021,Humbert U.,0.36,36,,,
49474,1.33,1,1.060400198,6/18/2019,Berrettini M.,0.33,33,,,
53896,1.29,1,1.060398785,8/30/2021,Evans D.,0.29,29,,,
49235,2.36,0,1.060384669,5/20/2019,Kudla D.,-1,-100,,,
44027,1.26,1,1.060376047,5/23/2017,Berlocq C.,0.26,26,,,
43438,3.55,0,1.060367097,3/3/2017,Kyrgios N.,-1,-100,,,
47922,1.42,1,1.060338288,10/18/2018,Sandgren T.,0.42,42,,,
57157,3.61,0,1.060312309,1/16/2023,Harris L.,-1,-100,,,0
54144,1.34,1,1.060311191,10/9/2021,Hurkacz H.,0.34,34,,,
51823,1.31,1,1.060288976,10/29/2020,Evans D.,0.31,31,,,
43882,1.38,1,1.060285875,5/5/2017,Zverev A.,0.38,38,,,
45428,1.54,1,1.060272868,11/1/2017,Pouille L.,0.54,54,,,
45760,2.44,0,1.060261224,2/7/2018,Basic M.,-1,-100,,,
45414,1.72,1,1.060234943,10/31/2017,Verdasco F.,0.72,72,,,
46185,2.4,0,1.060184529,3/22/2018,Donskoy E.,-1,-100,,,
52253,2.75,0,1.060155668,2/23/2021,Gerasimov E.,-1,-100,,,
43402,3.28,0,1.06013627,3/1/2017,Verdasco F.,-1,-100,,,
54351,1.15,1,1.060074779,11/4/2021,Djokovic N.,0.15,15,,,
42966,1.45,1,1.06006345,1/11/2017,Sock J.,0.45,45,,,
48391,2.75,0,1.060052164,2/7/2019,Bedene A.,-1,-100,,,
44634,2.36,0,1.060044402,7/28/2017,Mayer L.,-1,-100,,,
55329,2.71,0,1.06000301,4/19/2022,Humbert U.,-1,-100,,,
50740,1.85,1,1.060002583,1/15/2020,Carreno Busta P.,0.85,85,,,
47784,2.26,0,1.059986604,10/2/2018,Cecchinato M.,-1,-100,,,
52132,1.13,1,1.059966217,2/9/2021,De Minaur A.,0.13,13,,,
49252,1.25,1,1.059946546,5/22/2019,Basilashvili N.,0.25,25,,,
55035,1.42,1,1.059915252,3/12/2022,Van De Zandschulp B.,0.42,42,,,
54055,1.87,1,1.059876328,9/26/2021,Hurkacz H.,0.87,87,,,
48964,1.69,1,1.059848343,4/17/2019,Dimitrov G.,0.69,69,,,
48482,1.9,1,1.059843025,2/14/2019,Opelka R.,0.9,90,,,
55299,1.84,1,1.05975929,4/16/2022,Davidovich Fokina A.,0.84,84,,,
44558,2.47,0,1.05975157,7/22/2017,Ferrer D.,-1,-100,,,
46664,1.31,1,1.059716924,5/23/2018,Isner J.,0.31,31,,,
51318,1.4,1,1.05968591,9/1/2020,Murray A.,0.4,40,,,
51577,2.61,0,1.059684584,9/29/2020,Berankis R.,-1,-100,,,
43855,4.22,0,1.059679314,5/3/2017,Hanfmann Y.,-1,-100,,,
45257,2.23,0,1.059677571,10/15/2017,Federer R.,-1,-100,,,
54495,1.44,1,1.059655319,1/13/2022,Cressy M.,0.44,44,,,
48147,1.68,1,1.059649662,1/3/2019,Nishikori K.,0.68,68,,,
53686,1.62,1,1.059630766,8/2/2021,Seppi A.,0.62,62,,,
46777,1.71,1,1.059620642,5/31/2018,Johnson S.,0.71,71,,,
44772,2.23,0,1.059602383,8/8/2017,Mannarino A.,-1,-100,,,
44939,2.34,0,1.059596071,8/30/2017,Rublev A.,-1,-100,,,
51585,2.34,0,1.059558179,9/30/2020,Sonego L.,-1,-100,,,
46545,1.68,1,1.059554591,5/8/2018,Cuevas P.,0.68,68,,,
53723,1.64,1,1.05954543,8/7/2021,Nishikori K.,0.64,64,,,
44392,1.22,1,1.059530725,7/4/2017,Sock J.,0.22,22,,,
43235,2.5,0,1.05952915,2/15/2017,Basilashvili N.,-1,-100,,,
50223,2.5,0,1.059465822,8/30/2019,De Minaur A.,-1,-100,,,
53570,2.57,0,1.059427904,7/20/2021,Donskoy E.,-1,-100,,,
55764,1.98,0,1.059362967,6/10/2022,Van Rijthoven T.,-1,-100,,,
52092,1.54,1,1.059354338,2/5/2021,Auger-Aliassime F.,0.54,54,,,
47723,1.48,1,1.059340573,9/25/2018,Auger-Aliassime F.,0.48,48,,,
53693,1.53,1,1.05934057,8/3/2021,Kudla D.,0.53,53,,,
49180,2.29,0,1.059337021,5/13/2019,Verdasco F.,-1,-100,,,
42981,2.48,0,1.059334669,1/13/2017,Evans D.,-1,-100,,,
55250,1.53,1,1.059256892,4/10/2022,Davidovich Fokina A.,0.53,53,,,
44449,1.45,1,1.059256126,7/6/2017,Ferrer D.,0.45,45,,,
47990,1.45,1,1.059211801,10/24/2018,Tsitsipas S.,0.45,45,,,
44547,3.97,0,1.059191901,7/21/2017,Rublev A.,-1,-100,,,
50456,2.97,0,1.059180062,10/10/2019,Fognini F.,-1,-100,,,
43619,1.34,1,1.059179932,3/27/2017,Federer R.,0.34,34,,,
49242,2.75,0,1.059164425,5/21/2019,Johnson S.,-1,-100,,,
53943,3.34,0,1.059158226,9/1/2021,Andujar P.,-1,-100,,,
57603,1.69,1,1.059141321,3/3/2023,Munar J.,0.69,69,,,
43994,1.52,1,1.059099168,5/17/2017,Sock J.,0.52,52,,,
47237,3.22,0,1.059077275,7/26/2018,Galovic V.,-1,-100,,,
53365,1.24,1,1.05905664,6/29/2021,Gasquet R.,0.24,24,,,
48205,1.83,1,1.059004204,1/10/2019,Simon G.,0.83,83,,,
45245,2.67,0,1.058996885,10/12/2017,Troicki V.,-1,-100,,,
56610,1.37,1,1.05893644,9/23/2022,Evans D.,0.37,37,,,
44522,1.67,1,1.058925025,7/19/2017,Novikov D.,0.67,67,,,
56940,3.04,0,1.058915556,10/27/2022,Giron M.,-1,-100,,,
52317,1.24,1,1.058786299,3/2/2021,De Minaur A.,0.24,24,,,
50478,1.6,1,1.058768559,10/14/2019,Pella G.,0.6,60,,,
55465,1.73,1,1.058741754,5/4/2022,Norrie C.,0.73,73,,,
43680,3.57,0,1.058711963,4/14/2017,Escobedo E.,-1,-100,,,
47114,2.14,0,1.058670393,7/16/2018,Ruud C.,-1,-100,,,
43977,3.27,0,1.058662017,5/16/2017,Fognini F.,-1,-100,,,
44329,1.44,1,1.058595764,6/28/2017,Young D.,0.44,44,,,
50094,2.01,0,1.05859497,8/20/2019,Lee D.H.,-1,-100,,,
51614,1.47,1,1.058556529,10/2/2020,Zverev A.,0.47,47,,,
45490,2.8,0,1.058548377,1/2/2018,Istomin D.,-1,-100,,,
46635,2.14,0,1.058538208,5/20/2018,Hemery C.,-1,-100,,,
49498,2.55,0,1.058489693,6/20/2019,Auger-Aliassime F.,-1,-100,,,
47257,1.4,1,1.058466969,7/27/2018,Djere L.,0.4,40,,,
46591,1.37,1,1.05846568,5/14/2018,Goffin D.,0.37,37,,,
45320,1.25,1,1.058453928,10/20/2017,Dimitrov G.,0.25,25,,,
55691,1.29,1,1.058438441,5/27/2022,Auger-Aliassime F.,0.29,29,,,
52298,1.74,1,1.058434905,2/26/2021,Coria F.,0.74,74,,,
55841,1.3,1,1.05842159,6/20/2022,Griekspoor T.,0.3,30,,,
43193,1.93,1,1.058418298,2/13/2017,Istomin D.,0.93,93,,,
57390,1.53,1,1.058401313,2/15/2023,Kecmanovic M.,0.53,53,,,0
56734,1.25,1,1.058392429,10/5/2022,Bautista Agut R.,0.25,25,,,
54605,4.12,0,1.058379582,1/21/2022,Mannarino A.,-1,-100,,,
53847,2.06,0,1.058359002,8/24/2021,Ivashka I.,-1,-100,,,
49179,1.85,1,1.058320077,5/13/2019,Khachanov K.,0.85,85,,,
46785,2.42,0,1.05831678,6/1/2018,Verdasco F.,-1,-100,,,
54389,2.16,0,1.058308272,11/15/2021,Rublev A.,-1,-100,,,
46031,1.37,1,1.058162167,2/28/2018,Lopez F.,0.37,37,,,
51326,4.87,0,1.058154679,9/2/2020,Davidovich Fokina A.,-1,-100,,,
44004,2.12,0,1.058146545,5/19/2017,Zverev A.,-1,-100,,,
44526,1.29,1,1.058136956,7/19/2017,Isner J.,0.29,29,,,
57485,1.74,1,1.058099336,2/22/2023,Davidovich Fokina A.,0.74,74,,,0
51822,1.55,1,1.058076781,10/29/2020,Mcdonald M.,0.55,55,,,
46258,2.22,0,1.058028037,4/9/2018,Simon G.,-1,-100,,,
44353,2.13,0,1.057970955,6/30/2017,Monfils G.,-1,-100,,,
43140,1.55,1,1.05797012,2/8/2017,Brands D.,0.55,55,,,
50153,2.88,0,1.057967754,8/27/2019,Sandgren T.,-1,-100,,,
48490,1.24,1,1.057967041,2/15/2019,Nishikori K.,0.24,24,,,
47938,2.4,0,1.057941935,10/19/2018,Schwartzman D.,-1,-100,,,
56510,1.29,1,1.057924465,8/31/2022,Carreno Busta P.,0.29,29,,,
47136,1.37,1,1.057921847,7/17/2018,Ferrer D.,0.37,37,,,
43871,2.48,0,1.05789407,5/4/2017,Pella G.,-1,-100,,,
54816,1.26,1,1.057871625,2/14/2022,Nakashima B.,0.26,26,,,
47315,1.47,1,1.057857894,8/1/2018,Berrettini M.,0.47,47,,,
56791,1.53,1,1.057829949,10/12/2022,Thiem D.,0.53,53,,,
44295,1.51,1,1.057810279,6/23/2017,Khachanov K.,0.51,51,,,
48496,1.6,1,1.057799228,2/16/2019,Cecchinato M.,0.6,60,,,
51937,2.3,0,1.057786694,1/7/2021,Mager G.,-1,-100,,,
55636,2.31,0,1.057734025,5/24/2022,Johnson S.,-1,-100,,,
45518,2.29,0,1.05771056,1/3/2018,Rublev A.,-1,-100,,,
55880,2.13,0,1.057703741,6/23/2022,Fritz T.,-1,-100,,,
51961,2.76,0,1.0576989,1/9/2021,Travaglia S.,-1,-100,,,
